"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Megachile_seychellensis"	0.0310527040340734	0.0697486234092605	4.53970391976602e-05	6.86362304242321e-05	6.99049882063263e-05	1.96114885603131e-05	4.19892780499031e-06	1.02489257356202e-06	0.000780869463384914	0.00272795272311382	0.000235725291919265	0.000734580095429693	0.0026504476895519	8.877806463806e-07	1.00138903523872	0.000334565805169574	6.79775029844731e-05	3.43944369780679e-05	0.000167117427128626	0.000557988987274084	2.80164122290188e-07	6.65761792441203e-07	0.000139497246818521	0.000139497246818521	0.000139497246818521	2.99923414642165e-08
"Lygistorrhina_sp1_M_PL_112"	0.0838590920012454	9.78901256490252e-05	0.000103312069686619	0.00012430622301279	0.0167803299805391	3.73205655495494e-05	5.08746937505701e-06	2.76257504348307e-06	0.00188582091583418	0.00327904913993807	0.000635392260001107	0.00198376346669613	3.71982477466296e-06	1.63737193946723e-06	0.000362446288933706	1.00106152333316	0.000182756180111052	9.19901821267295e-05	0.000451158519249816	7.83121005192202e-07	5.33150936422135e-07	0.000159812666481325	1.9578025129805e-07	1.9578025129805e-07	1.95780251298051e-07	3.63390669646929e-08
"Hemipyrellia_germana"	0.0184983009253462	4.30257975836108e-05	0.045711738085784	0.036597945363996	4.87112577108157e-05	6.31764484781118e-05	4.00321237799865e-05	7.17100742229485e-06	0.00404363107124555	0.00147933969157464	0.00164933170712782	0.000437594215438297	1.63498030817721e-06	0.000534963163102218	8.033704898165e-05	0.000199370378302965	1.00092836625602	0.000555470334409885	0.000188716512157031	3.44206380668887e-07	9.02520692544455e-07	4.63916740103007e-07	8.60515951672217e-08	8.60515951672217e-08	8.60515951672217e-08	2.85943741285618e-07
"Phelsuma_sp1_M_PL_112"	0.0146086219431717	5.79222448884868e-05	0.00020890129418253	0.0860012389930487	6.46273631012982e-05	6.0111844131431e-05	3.61594812238816e-06	5.0613794544284e-06	0.00366982883160816	0.00225721484096316	0.00116411727451853	0.000345580304032019	2.2010453057625e-06	2.73902322656635e-06	6.3875382959269e-05	0.000157697455074393	0.000872881954072677	1.00127426291261	0.000288300097684336	4.63377959107894e-07	8.58740630449014e-07	6.1549869620284e-07	1.15844489776974e-07	1.15844489776974e-07	1.15844489776974e-07	2.58282008742011e-08
"Neophyllomyza_approximatonervis"	0.0838466313308486	8.09492437745685e-05	0.00013215094089379	0.0168231504676038	7.77375398903754e-05	4.19809814007302e-05	3.8496256285573e-06	3.65088006061398e-06	0.00237986366353457	0.00245197617646496	0.000839702413941216	0.00198346869814911	3.0760712634336e-06	1.86660675862141e-06	0.000362087758778689	0.000902317038499632	0.00034598027228789	0.000336350113965059	1.0004918204148	6.47593950196548e-07	5.99728305724718e-07	7.4035752276548e-07	1.61898487549137e-07	1.61898487549137e-07	1.61898487549137e-07	2.74973259182664e-08
"Hemipyrellia_sp1_M_PL_112"	0.000160903921886104	0.100709563820094	1.50735039307392e-05	4.35895913423687e-05	6.50173983770394e-05	1.1614565138747e-05	4.32910436550177e-06	9.10496639258149e-09	0.000208592442268821	0.00282971502969319	2.09414227029374e-06	3.80632933494009e-06	0.00382696342516358	5.46339389991804e-07	0.00181346420864077	2.34936301557661e-06	9.46567546839438e-07	8.10911428438815e-07	9.71390925294821e-07	1.00080567651056	1.65922359124957e-07	6.19213317876566e-07	0.000201419127640188	0.000201419127640188	0.000201419127640188	3.09221740392984e-08
"Chalcidoma_disjunctum"	0.00024980176157656	4.14805897812393e-05	0.000223771737270473	0.000187027524394147	5.38508430046677e-05	0.100251733227206	2.39459156677036e-06	4.07353008750507e-08	0.00718476441312538	0.00144851684110596	9.36911920126166e-06	5.90928898353152e-06	1.57626241168709e-06	2.80724765072867e-06	1.82106679488622e-06	3.19890561853281e-06	4.9638638089945e-06	3.00559220657155e-06	1.79918491717415e-06	3.31844718249914e-07	1.00143216761753	5.12865171473026e-07	8.29611795624785e-08	8.29611795624785e-08	8.29611795624785e-08	1.71042254769312e-08
"Unidentified_sp2_M_PL_112"	0.00035828057499841	0.000154803329469141	5.1747450378552e-05	0.000120881496284615	0.100277469556624	3.59005620031118e-05	1.09946635311446e-05	2.33768124321378e-08	0.000972461690524483	0.00717935717307729	5.37666685939168e-06	8.47545446232799e-06	5.88252651982738e-06	1.54411427052645e-06	4.32745165086782e-06	0.00095887599888795	2.55154207056654e-06	2.15424543670994e-06	2.22107256829644e-06	1.23842663575313e-06	5.12865171473026e-07	1.00095502351959	3.09606658938283e-07	3.09606658938283e-07	3.09606658938283e-07	7.85333109367468e-08
"Eagris_sabadius"	0.000160903921886104	0.100709563820094	1.50735039307392e-05	4.35895913423687e-05	6.50173983770394e-05	1.1614565138747e-05	4.32910436550177e-06	9.10496639258149e-09	0.000208592442268821	0.0028297150296932	2.09414227029374e-06	3.80632933494009e-06	0.00382696342516358	5.46339389991805e-07	0.00181346420864077	2.34936301557661e-06	9.46567546839438e-07	8.10911428438815e-07	9.71390925294822e-07	0.000805676510560753	1.65922359124957e-07	6.19213317876566e-07	1.00020141912764	0.000201419127640188	0.000201419127640188	3.09221740392984e-08
"Eristalinus_vicarians"	0.000160903921886104	0.100709563820094	1.50735039307392e-05	4.35895913423687e-05	6.50173983770394e-05	1.1614565138747e-05	4.32910436550177e-06	9.10496639258149e-09	0.000208592442268821	0.0028297150296932	2.09414227029374e-06	3.80632933494009e-06	0.00382696342516358	5.46339389991804e-07	0.00181346420864077	2.34936301557661e-06	9.46567546839438e-07	8.10911428438815e-07	9.71390925294822e-07	0.000805676510560753	1.65922359124957e-07	6.19213317876566e-07	0.000201419127640188	1.00020141912764	0.000201419127640188	3.09221740392984e-08
"Rhiparida_seychellensis"	0.000160903921886104	0.100709563820094	1.50735039307392e-05	4.35895913423687e-05	6.50173983770394e-05	1.1614565138747e-05	4.32910436550178e-06	9.10496639258149e-09	0.000208592442268821	0.0028297150296932	2.09414227029374e-06	3.80632933494009e-06	0.00382696342516358	5.46339389991804e-07	0.00181346420864077	2.34936301557661e-06	9.46567546839438e-07	8.10911428438815e-07	9.71390925294822e-07	0.000805676510560753	1.65922359124957e-07	6.19213317876566e-07	0.000201419127640188	0.000201419127640188	1.00020141912764	3.09221740392984e-08
"Simosyrphus_aegyptius"	2.59472028983624e-05	1.54610870196492e-05	0.00025693783628849	1.04479745098569e-05	1.64919952967168e-05	2.39459156677036e-06	0.100682392927939	2.73945818565458e-08	1.38449879189561e-05	0.000722871178540343	6.30075382700554e-06	6.13804799746207e-07	5.8752130674667e-07	0.00863290704308254	3.89900439034814e-07	4.36068803576315e-07	3.1453811541418e-06	1.80797406119408e-07	1.64983955509598e-07	1.23688696157194e-07	3.42084509538623e-08	1.57066621873494e-07	3.09221740392984e-08	3.09221740392984e-08	3.09221740392984e-08	1.00071915994949
