"Ficus_gul"	"Homalanthus_sp1_M_SD_002"	"Gastonia_sp1_M_SD_002"	"Ficus_odoardi"	"Chisocheton_sp1_M_SD_002"	"Ficus_275"	"Schefflera_sp1_M_SD_002"	"Dysoxylum_sp1_M_SD_002"	"Cissus_hypoglauca"	"Endospermum_sp1_M_SD_002"	"Elmerrillia_sp1_M_SD_002"	"Ficus_371"	"Sloanea_sogerensis"	"Ficus_181"	"Pandanus_sp1_M_SD_002"	"Syzygium_sp1_M_SD_002"	"Ficus_217"	"Myristica_sp1_M_SD_002"	"Ficus_246"	"Aglaia_sp1_M_SD_002"	"Ficus_202"	"Zingiberaceae_sp1_M_SD_002"	"Cissus_aristata"	"Ficus_drupacea"	"Sloanea_aberrans"	"Uvaria_sp1_M_SD_002"	"Aporusa_sp1_M_SD_002"	"Canthium_sp1_M_SD_002"	"Glochidion_sp1_M_SD_002"	"Piper_sp1_M_SD_002"	"Sterculia_sp1_M_SD_002"	"Manucodia_keraudrenii"	"Diphyllodes_magnificus"	"Paradisaea_raggiana"	"Parotia_lawesii"	"Lophorina_superba"	"Manucodia_chalybatus"	"Paradisaea_rudolphi"	"Ptiloris_magnificus"	"Epimachus_albertisii"
"Sterculia_sp1_M_SD_002"	0.000945008535695253	0.000794236691520263	0.0017186476492011	0.000471939851933475	0.000783754482645123	8.17352580107577e-05	0.00365858289400195	7.95166751275137e-05	0.000157447654242939	0.000157342236049523	0.000157115463769775	0.000313102765505473	0.000156140761341127	0.000156095997799757	7.06557292259329e-07	7.82374465705437e-05	4.2812630622114e-07	0.000233673972759083	3.55888140950607e-07	7.79611439809234e-05	1.95900406134903e-07	3.19094874541292e-07	1.0076122697465e-07	9.51391791602533e-08	1.29697111310901e-07	9.51391791602533e-08	6.22876475251035e-08	6.48485556554505e-08	6.48485556554505e-08	4.75695895801266e-08	1.00007780476279	0.000165542171738841	0.000169254730260726	0.000118328434168469	0.100368143999606	4.04869708913173e-05	2.11884760783277e-05	8.74865023893792e-05	3.30731880803002e-05	6.59653688749098e-06
"Manucodia_keraudrenii"	0.0448634684547905	0.001267492525879	0.00496309415170642	0.0159410107623518	0.00205860146722259	0.0115830525316131	2.71794252569662e-05	0.000305816992313243	0.00376425698295864	0.000588399028814549	0.00232066906576811	0.00174359252964444	0.000581570059103988	0.00202382222573212	4.21424323158068e-06	0.00231261065921545	0.00260034385774893	0.000869276973331316	0.00115793856270254	2.63029852426483e-06	0.000579733973240219	2.61134828326039e-06	1.87978262934644e-06	0.000577854190610873	7.00797702896443e-07	0.000577854190610873	3.22340209782397e-07	3.50398851448221e-07	3.50398851448221e-07	0.000288927095305437	4.75695895801266e-07	1.00546629166292	0.000914541002279858	0.00163031598887076	0.000613647705583634	0.000209521136358558	0.000902336428959946	0.000217265077405469	0.00010823834936353	3.88527492695122e-05
"Diphyllodes_magnificus"	0.00319468529301936	0.0401347873065788	0.0223639091725751	0.0031297033563646	0.00506963329366412	0.00195945998420714	0.00081010529787443	0.00463392898318452	0.00155499319933172	0.00578342370039875	0.00462498881983744	1.94908960966496e-05	0.00154375173072549	4.68161882405001e-06	0.0019283429383478	4.4606064734009e-06	3.15358966303399e-06	0.000388653773911526	0.000771017827549629	3.67527587233639e-06	0.000385668839264475	0.000770548087894639	0.000384968041561579	7.00797702896442e-07	0.000769296381164514	7.00797702896442e-07	1.07613473759645e-06	0.000384648190582257	0.000384648190582257	3.50398851448221e-07	6.48485556554506e-07	0.00121938800303981	1.00393177741969	0.00229027133894163	0.000836546367955312	0.000699487579437692	0.000188712077799814	0.000531157777957969	0.000354038315336762	4.96312208502968e-05
"Paradisaea_raggiana"	0.0200199769939321	0.0332756928091503	0.0106901886177035	0.00890015803943339	0.00580215815443245	0.00578648920712491	3.55838375726202e-05	0.00752144076898777	0.00222735122362168	0.000907857522210706	0.000905073542977206	0.00134152735847946	0.000449709356383313	6.89282516153552e-06	0.000890714817472152	0.000447919473892186	6.46380788539068e-06	0.000446379940886881	5.62540021144291e-06	0.00132547905937864	3.18006835387324e-06	3.57547446507193e-06	1.7436666015642e-06	1.43640175230904e-06	2.01786021052126e-06	1.43640175230904e-06	7.71048345954255e-07	1.00893010526063e-06	1.00893010526063e-06	7.1820087615452e-07	5.21270635103388e-07	0.00249933904901773	0.00263330757473024	1.00255139348261	0.00067243911928337	0.000501181424870266	0.000433494532819106	0.000469040322200847	0.000293117975419046	4.76966200584272e-05
"Parotia_lawesii"	0.00945008535695253	0.00794236691520263	0.017186476492011	0.00471939851933475	0.00783754482645123	0.000817352580107577	0.0365858289400195	0.000795166751275137	0.00157447654242939	0.00157342236049523	0.00157115463769775	0.00313102765505473	0.00156140761341127	0.00156095997799757	7.06557292259329e-06	0.000782374465705437	4.2812630622114e-06	0.00233673972759083	3.55888140950607e-06	0.000779611439809234	1.95900406134903e-06	3.19094874541292e-06	1.0076122697465e-06	9.51391791602533e-07	1.29697111310901e-06	9.51391791602533e-07	6.22876475251035e-07	6.48485556554505e-07	6.48485556554505e-07	4.75695895801266e-07	0.000778047627903924	0.00165542171738841	0.00169254730260726	0.00118328434168469	1.00368143999606	0.000404869708913173	0.000211884760783277	0.000874865023893792	0.000330731880803002	6.59653688749098e-05
"Lophorina_superba"	0.00164964878923503	0.0264217210639389	0.000117694213673069	0.00159591887769608	0.0355356816777434	0.00311799506448607	4.40356585994636e-05	2.69666554174132e-05	0.00156315735973777	0.0138921272166336	0.00310426950915835	0.00618290063376043	0.00308975550189034	4.55686861218116e-06	0.00309076698579702	3.97264649946447e-06	2.90106188804157e-06	4.682833138651e-06	3.69986274399715e-06	2.9360215131138e-06	1.97904758683591e-06	3.46523609806988e-06	1.33436716727111e-06	6.44680419564794e-07	2.1522694751929e-06	6.44680419564794e-07	0.00154139474061196	1.07613473759645e-06	1.07613473759645e-06	3.22340209782397e-07	6.22876475251035e-07	0.00112174393004274	0.00280871166512673	0.00175027974531616	0.000803510653073835	1.00190658139778	0.000152357133508051	0.000601198490125321	0.000721298499407103	0.000235328586633166
"Manucodia_chalybatus"	0.0427074241315935	0.000112122920631641	7.2871694018987e-05	0.0323509808908245	0.00173763102783904	0.0136520759080558	2.10808820143658e-05	1.82172426801115e-05	2.73391747315747e-05	1.23683505316853e-05	0.00171625093423814	0.00171363750757075	6.30762625512019e-06	1.175452527999e-05	3.9157781568836e-06	1.33289334326813e-05	1.37644540010839e-05	6.72011894889592e-06	0.00170395121136843	2.5633362021027e-06	0.00170057259283331	0.00169816426166515	0.00169751382527751	3.05876755579643e-06	6.39701958643437e-07	3.05876755579643e-06	2.58232429674663e-07	3.19850979321719e-07	3.19850979321719e-07	1.52938377789821e-06	3.59126713191995e-07	0.00532225554708579	0.000834811056029686	0.0016678518466091	0.000463273460017674	0.000167851079288531	1.00134444483593	0.000188433682741569	8.97296583796267e-05	2.23589349252593e-05
"Paradisaea_rudolphi"	0.00188781952042969	0.0406002858709042	0.00538969078508352	6.31636257752747e-05	0.00535480997389465	0.00706295932623971	0.0176400401535955	2.70872086214198e-05	0.00528852375455333	2.89482349605222e-05	2.25681874046883e-05	0.0123122428161991	1.04918045910208e-05	0.00176225460994493	0.00176493124314636	5.4070630970849e-06	3.43050122219162e-06	7.50278667378351e-06	3.71896411978839e-06	4.00348419385322e-06	2.02477476405347e-06	0.00175871103739937	1.262441159122e-06	7.6233360493147e-07	1.86371150160691e-06	7.6233360493147e-07	1.05473419320232e-06	9.31855750803454e-07	9.31855750803454e-07	3.81166802465735e-07	1.53485091911191e-06	0.00132646047258076	0.00243214350959701	0.00186793251122092	0.00197995768565437	0.000685577225581506	0.00019504539090794	1.00121454207898	0.000304865400413613	9.44858260703815e-05
"Ptiloris_magnificus"	0.000114393564276702	0.0231141209895294	0.0201277386653907	0.00577454112616925	0.0458629927904912	3.89168199428036e-05	0.0029151904624069	2.76298159895184e-05	0.00288213451776922	3.79041075311043e-05	2.58278320443596e-05	2.6017260775692e-05	1.1513739131181e-05	4.92570745018379e-06	1.17253997907135e-05	4.25644757465796e-06	2.78327184077648e-06	5.61161994644401e-06	3.51645624716363e-06	3.45738802017182e-06	1.88641334983842e-06	3.15049054133361e-06	1.26790849633254e-06	6.18504853505884e-07	2.02307608763864e-06	6.18504853505884e-07	2.06085285544887e-06	1.01153804381932e-06	1.01153804381932e-06	3.09252426752942e-07	9.44948230865719e-07	0.00107619844510024	0.00264011429436842	0.00190107944057495	0.00121898321781678	0.00133955435604176	0.000151258566982799	0.000496495080673598	1.00101553280987	0.000261793889585951
"Epimachus_albertisii"	0.000128074325231749	0.000222775865596378	0.000103138490610775	6.33426465053567e-05	0.0626812440170016	4.39469932702046e-05	5.5078586613889e-05	1.88904413667656e-05	0.0125291714560937	3.9593188360733e-05	0.0125263231100192	0.0125343031745796	1.15814364126849e-05	6.22982260883483e-06	1.13586542963131e-05	5.30604978861793e-06	4.37093429282012e-06	5.14727744177488e-06	3.46290467129877e-06	2.61319036312739e-06	1.87119567893226e-06	2.70134003370293e-06	8.99876947194451e-07	9.71318731737804e-07	1.24078052125742e-06	9.71318731737804e-07	2.94160733291457e-06	6.2039026062871e-07	6.2039026062871e-07	4.85659365868902e-07	8.24567110936372e-07	0.00169009459322378	0.00161921858024093	0.00135339159415787	0.00106369157310792	0.00191204476639447	0.000164897145073787	0.000673211510751468	0.00114534826693853	1.00047911207112
