"Cornus_florida"	"Vitis_sp1_M_SD_001"	"Celastrus_orbiculatus"	"Rhus_radicans"	"Lindera_benzoin"	"Smilax_rotundifolia"	"Lonicera_japonica"	"Quiscalus_quiscula"	"Turdus_migratorius"	"Zonotrichia_albicollis"	"Junco_hyemalis"	"Cardinalis_cardinalis"	"Dendroica_coronata"	"Parus_atricapillus"	"Catharus_guttata"	"Parus_bicolor"	"Picoides_pubescens"	"Mimus_polyglottos"	"Bombycilla_cedrorum"	"Melanerpes_carolinensis"	"Picoides_villosus"	"Sturnus_vulgaris"	"Carpodacus_purpureus"	"Colaptes_auratus"	"Zenaidura_macroura"	"Euphagus_carolinus"	"Pipilo_erythophtalmus"	"Vireo_olivaceus"
"Junco_hyemalis"	0.0571088716657094	0.000131592504668613	0.0312887433657144	0.0112317246648076	6.04996550952937e-05	4.34558899079707e-05	0.00114521326419771	0.00185107648937984	0.00235644015638965	0.00145578227887186	1.00214062547273	0.000484272188397034	0.000401133023743128	0.000256725135195602	0.00022280996858455	0.000168585767720391	0.000128362567597801	0.000169785850810192	0.000133143588790274	3.23366091978962e-05	4.81359628491753e-05	9.98576915927056e-05	4.09382592585731e-05	3.65144505790117e-05	2.6048286534867e-07	3.32858971975685e-05	2.04691296292865e-05	2.04691296292865e-05
"Cardinalis_cardinalis"	0.00620758431382731	0.0295728356697543	0.0384706030850537	2.91001760494664e-05	0.00301972080110455	0.0177496226719971	0.00596063429231452	0.00219019247605327	0.00098149381730379	0.00352577906318414	0.00128189696928627	1.00117711626225	1.03929200176666e-06	6.65146881130661e-07	0.000142991165990556	0.000152766340316042	3.32573440565331e-07	0.000218175978837995	0.000163704693978952	5.53594717148223e-05	1.24715040211999e-07	0.000122778520484214	4.44988122855004e-06	2.26651229434569e-06	3.45011659980326e-05	4.0926173494738e-05	2.22494061427502e-06	2.22494061427502e-06
"Dendroica_coronata"	9.87263045976126e-05	2.05931713645835e-05	7.3441294217471e-05	0.100804882701081	2.51967654766211e-06	5.38965874836368e-06	4.54820354438185e-06	4.57042823048525e-06	4.57426057456022e-06	0.000147990921133675	0.00144407888547526	1.41343712240265e-06	1.00360017438218	0.00230411160459614	4.52428280356271e-07	0.000432309944697784	0.00115205580229807	0.000144370729142617	3.1251614560626e-07	0.00028805244248361	0.000432020925861775	2.34387109204695e-07	7.07715445144176e-08	0.000144042361059516	2.49724921546626e-08	7.81290364015649e-08	3.53857722572088e-08	3.53857722572088e-08
"Parus_atricapillus"	9.87263045976126e-05	2.05931713645835e-05	7.3441294217471e-05	0.100804882701081	2.51967654766211e-06	5.38965874836368e-06	4.54820354438185e-06	4.57042823048525e-06	4.57426057456022e-06	0.000147990921133675	0.00144407888547526	1.41343712240265e-06	0.00360017438218146	1.0023041116046	4.52428280356271e-07	0.000432309944697784	0.00115205580229807	0.000144370729142617	3.1251614560626e-07	0.00028805244248361	0.000432020925861776	2.34387109204695e-07	7.07715445144177e-08	0.000144042361059516	2.49724921546627e-08	7.81290364015649e-08	3.53857722572088e-08	3.53857722572088e-08
"Catharus_guttata"	0.0604887937380643	0.000143340503320347	0.0301800055238218	3.16699796249389e-05	0.0100756459495033	5.03429042952063e-05	4.03024114711511e-05	0.0019608967531848	0.00296434247673436	0.00177539712680201	0.00200528971726095	0.000486169964367892	1.13107070089068e-06	7.23885248570033e-07	1.0002493017893	0.000118269429368992	3.61942624285016e-07	0.000150299436846409	0.000128425555420518	3.58411830501809e-07	1.35728484106881e-07	9.63191665653886e-05	4.33611424645622e-05	2.17258140603168e-05	2.30331584269954e-05	3.21063888551295e-05	2.16805712322811e-05	2.16805712322811e-05
"Parus_bicolor"	0.012777574501101	0.0126001076035778	0.0376841052189782	0.0378271201610561	3.9472821753241e-05	4.69911460369457e-05	3.47295575978156e-05	0.00126003753052046	0.000826116315271253	0.00145215513175107	0.00189658988685439	0.000649256946343177	0.00135096857718057	0.000864619889395568	0.00014783678671124	1.00029874022748	0.000432309944697784	0.000219114622695962	0.000160357894548843	0.000131629089171788	0.000162116229261669	0.000120268420911632	9.15955161369244e-06	5.86185188940692e-05	1.1865512457201e-05	4.00894736372108e-05	4.57977580684622e-06	4.57977580684622e-06
"Picoides_pubescens"	9.87263045976126e-05	2.05931713645835e-05	7.3441294217471e-05	0.100804882701081	2.51967654766211e-06	5.38965874836368e-06	4.54820354438185e-06	4.57042823048525e-06	4.57426057456022e-06	0.000147990921133675	0.00144407888547526	1.41343712240265e-06	0.00360017438218146	0.00230411160459614	4.52428280356271e-07	0.000432309944697784	1.0011520558023	0.000144370729142617	3.1251614560626e-07	0.00028805244248361	0.000432020925861776	2.34387109204695e-07	7.07715445144177e-08	0.000144042361059516	2.49724921546626e-08	7.81290364015649e-08	3.53857722572088e-08	3.53857722572088e-08
"Mimus_polyglottos"	0.01455568540573	7.66130728273385e-05	0.0574198528352065	0.0144370729142617	6.86762892014931e-05	0.0143801708608619	7.20296320120751e-05	0.000474693511084768	0.000761629868263566	0.00319493040663957	0.00218296093898818	0.00105971189721312	0.000515609746937918	0.000329990238040268	0.000214713481209156	0.000250416711652528	0.000164995119020134	1.0003124759009	0.000244339799298751	4.13919817603182e-05	6.18731696325502e-05	0.000183254849474063	1.04341830865448e-05	2.58414814207892e-05	2.27683478100311e-07	6.10849498246878e-05	5.21709154327241e-06	5.21709154327241e-06
"Bombycilla_cedrorum"	0.000269427778245857	6.06631130682698e-05	0.100369483363498	5.46903254810954e-05	6.87876553235648e-05	0.000107360479013344	7.96882954711779e-05	1.27732225231066e-05	0.00033519759262535	0.00343712958222887	0.00299573074778117	0.00139148989882109	1.95322591003912e-06	1.25006458242504e-06	0.000321063888551295	0.000320715789097686	6.25032291212519e-07	0.000427594648772814	1.00042710418453	2.69647069192419e-07	2.34387109204695e-07	0.000320328138394141	1.93138192290937e-07	1.74698132547033e-07	2.13030078475474e-07	0.000106776046131381	9.65690961454685e-08	9.65690961454685e-08
"Melanerpes_carolinensis"	0.000302101070204235	0.0501919144112802	6.33670612602185e-05	0.0504091774346317	1.941040353599e-05	1.52763485744995e-05	8.85428061414916e-06	0.00338714504404872	0.000810481066641231	0.000266093711505724	0.000727573706952665	0.000470555509575989	0.00180032776552256	0.00115220976993444	8.96029576254523e-07	0.000263258178343575	0.000576104884967219	7.24359680805569e-05	2.69647069192419e-07	1.00023784288369	0.000216039331862707	2.02235301894314e-07	2.16559906956441e-07	7.21213905743807e-05	4.69524457789864e-05	6.74117672981047e-08	1.0827995347822e-07	1.0827995347822e-07
"Picoides_villosus"	9.87263045976126e-05	2.05931713645835e-05	7.3441294217471e-05	0.100804882701081	2.51967654766211e-06	5.38965874836368e-06	4.54820354438185e-06	4.57042823048525e-06	4.57426057456022e-06	0.000147990921133675	0.00144407888547526	1.41343712240265e-06	0.00360017438218146	0.00230411160459614	4.52428280356271e-07	0.000432309944697784	0.00115205580229807	0.000144370729142617	3.12516145606259e-07	0.00028805244248361	1.00043202092586	2.34387109204695e-07	7.07715445144176e-08	0.000144042361059516	2.49724921546626e-08	7.81290364015649e-08	3.53857722572088e-08	3.53857722572088e-08
"Sturnus_vulgaris"	0.000269427778245857	6.06631130682698e-05	0.100369483363498	5.46903254810954e-05	6.87876553235649e-05	0.000107360479013344	7.96882954711779e-05	1.27732225231066e-05	0.00033519759262535	0.00343712958222887	0.00299573074778117	0.00139148989882109	1.95322591003912e-06	1.25006458242504e-06	0.000321063888551295	0.000320715789097686	6.25032291212519e-07	0.000427594648772814	0.000427104184525522	2.69647069192419e-07	2.34387109204695e-07	1.00032032813839	1.93138192290937e-07	1.74698132547033e-07	2.13030078475474e-07	0.000106776046131381	9.65690961454684e-08	9.65690961454684e-08
"Carpodacus_purpureus"	0.100610657924466	0.000193856324128178	9.07749503767404e-05	2.47700405800462e-05	6.55594478879291e-05	1.25157166098064e-05	1.19666060519296e-05	0.00325854963203597	0.0039732270898624	0.000477683042043189	0.00184222166663579	7.56479808853507e-05	8.84644306430221e-07	5.66172356115341e-07	0.000216805712322811	3.66382064547698e-05	2.83086178057671e-07	3.65196408029069e-05	3.86276384581874e-07	4.33119813912881e-07	1.06157316771626e-07	2.89707288436405e-07	1.00007212233543	3.60965534871197e-05	3.30172879899071e-07	9.65690961454685e-08	3.60611677148625e-05	3.60611677148625e-05
"Colaptes_auratus"	0.050354692114532	0.000107224747746381	8.21081222971057e-05	0.0504148263708305	3.40395622177956e-05	8.95268767908503e-06	8.2574047981557e-06	0.00163156003013323	0.00198890067521848	0.000312836981588432	0.00164315027605552	3.85307090038767e-05	0.00180052951324395	0.00115233888847613	0.000108629070301584	0.000234474075576277	0.000576169444238063	9.0445184972762e-05	3.49396265094067e-07	0.000144242781148761	0.000216063541589274	2.6204719882055e-07	3.60965534871197e-05	1.00009006945727	1.77572686026867e-07	8.73490662735167e-08	1.80482767435599e-05	1.80482767435599e-05
"Zenaidura_macroura"	0.000460591167459204	0.0502257567002127	0.000100124136883473	8.74037225413193e-06	0.0500965204861294	6.57081723269136e-05	5.26599748351585e-05	0.00339453486596491	0.00320742866150052	0.00248034038547609	1.17217289406902e-05	0.000586519821966555	3.12156151933283e-07	1.99779937237301e-07	0.000115165792134977	4.74620498288038e-05	9.98899686186506e-08	7.9689217335109e-07	4.26060156950948e-07	9.39048915579728e-05	3.7458738231994e-08	3.19545117713211e-07	3.30172879899071e-07	1.77572686026867e-07	1.00016079568791	1.06515039237737e-07	1.65086439949535e-07	1.65086439949535e-07
"Euphagus_carolinus"	0.000269427778245857	6.06631130682698e-05	0.100369483363498	5.46903254810954e-05	6.87876553235649e-05	0.000107360479013344	7.96882954711778e-05	1.27732225231066e-05	0.00033519759262535	0.00343712958222887	0.00299573074778117	0.00139148989882109	1.95322591003912e-06	1.25006458242504e-06	0.000321063888551295	0.000320715789097686	6.25032291212519e-07	0.000427594648772814	0.000427104184525522	2.69647069192419e-07	2.34387109204695e-07	0.000320328138394141	1.93138192290937e-07	1.74698132547033e-07	2.13030078475474e-07	1.00010677604613	9.65690961454685e-08	9.65690961454685e-08
"Pipilo_erythophtalmus"	0.100610657924466	0.000193856324128178	9.07749503767404e-05	2.47700405800462e-05	6.55594478879291e-05	1.25157166098064e-05	1.19666060519296e-05	0.00325854963203597	0.0039732270898624	0.000477683042043189	0.00184222166663579	7.56479808853507e-05	8.84644306430221e-07	5.66172356115341e-07	0.000216805712322811	3.66382064547698e-05	2.83086178057671e-07	3.65196408029069e-05	3.86276384581874e-07	4.33119813912881e-07	1.06157316771626e-07	2.89707288436405e-07	7.2122335429725e-05	3.60965534871197e-05	3.30172879899071e-07	9.65690961454685e-08	1.00003606116772	3.60611677148625e-05
"Vireo_olivaceus"	0.100610657924466	0.000193856324128178	9.07749503767404e-05	2.47700405800462e-05	6.55594478879291e-05	1.25157166098064e-05	1.19666060519296e-05	0.00325854963203597	0.0039732270898624	0.000477683042043189	0.00184222166663579	7.56479808853507e-05	8.84644306430221e-07	5.66172356115341e-07	0.000216805712322811	3.66382064547698e-05	2.83086178057671e-07	3.65196408029069e-05	3.86276384581874e-07	4.33119813912881e-07	1.06157316771626e-07	2.89707288436405e-07	7.21223354297251e-05	3.60965534871197e-05	3.30172879899071e-07	9.65690961454685e-08	3.60611677148625e-05	1.00003606116772
