"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Solanum_variabile"	0.000135086472737201	0.000137397053185022	1.17310581537956e-06	0.000270509478987278	0.000135086472737201	8.3657230250389e-07	0.000136259578552581	0.000315363807180555	0.000788409517951388	0.000856046231642235	0.000450450279917756	0.000135086472737201	0.000135086472737201	0.000157681903590278	0.000586518359159269	0.000135086472737201	0.000405259418211603	0.000136231584518265	0.000405259418211603	0.000405259418211603	1.0005629413218	0.0021872603476741	0.00148628773362209	0.000136432606788704	7.06720377038899e-05	1.14453693726791e-05	1.37397053185022e-06	0.0252291045744444	0.0756484247328326	4.90803252155725e-05
"Solanum_sp."	0.000135175526465913	0.000258124115230196	7.32720424859595e-05	0.000294632468634033	0.000135175526465913	4.89906267837529e-05	0.000208447568951873	6.38509802741619e-05	0.000159627450685405	0.000628834501840022	0.000199026506740075	0.000135175526465913	0.000135175526465913	3.1925490137081e-05	0.000635644104247732	0.000135175526465913	0.00040552657939774	0.000437045392886996	0.00040552657939774	0.00040552657939774	0.000437452069534821	1.00298816601595	0.00151121220682725	0.00023230118927474	0.00509909729746338	2.9945676553784e-05	2.58124115230196e-06	0.00510807842193296	0.0756982948209115	0.0150721035520872
"Vassobia_breviflora"	0.000164997887729985	0.000367993983110203	0.000121256381476542	0.0003702810362181	0.000164997887729985	8.09711207184125e-05	0.000286254269206528	8.71162701481017e-07	2.17790675370254e-06	0.000701147974379551	0.000165869050431466	0.000164997887729985	0.000164997887729985	4.35581350740509e-07	0.000331866222601487	0.000164997887729985	0.000494993663189956	0.000166397771372174	0.000494993663189956	0.000494993663189956	0.000495429244540696	0.00251868701137876	1.00185526202579	0.000326138930762504	0.00845990475920726	2.80419441507031e-05	3.67993983110203e-06	6.96930161184814e-05	0.0923988171287917	4.99642220017836e-05
"Unknown_family"	3.63236911333261e-05	0.00196007267601177	0.00115149341255204	0.000455820213630076	3.63236911333261e-05	0.00076832058118862	0.00118781710368537	3.50024061969745e-07	8.75060154924363e-07	0.000528817619958698	3.66737151952958e-05	3.63236911333261e-05	3.63236911333261e-05	1.75012030984873e-07	7.33312552301747e-05	3.63236911333261e-05	0.000108971073399978	3.86324584966509e-05	0.000108971073399978	0.000108971073399978	0.000109146085430963	0.000929204757098959	0.000782733433830011	1.00156901501659	0.0804662945863191	0.000138244292324037	1.96007267601177e-05	2.80019249575796e-05	0.0203412670346626	1.66924450776429e-05
"Artibeus_fimbriatus"	4.1461301332816e-06	0.0240437370658896	0.0143900142122428	0.00479691611977604	4.1461301332816e-06	0.00960139035273329	0.0143941603423761	2.04590023036367e-06	5.11475057590918e-06	0.00480725428027297	6.19203036364527e-06	4.1461301332816e-06	4.1461301332816e-06	1.02295011518184e-06	1.1819620102736e-05	4.1461301332816e-06	1.24383903998448e-05	2.97702234534217e-05	1.24383903998448e-05	1.24383903998448e-05	1.34613405150266e-05	0.00485628314044132	0.00483423129097558	0.0191586415681712	1.00561101049699	0.00168998436000317	0.000240437370658896	0.000163672018429094	0.0023218328746377	7.40729802904551e-05
"Artibeus_lituratus"	2.17538823127429e-06	0.0431474470688199	0.0143995649227924	2.84934101768796e-05	2.17538823127429e-06	0.0143754222890781	0.0144017403110237	2.80927525589209e-08	7.02318813973022e-08	3.28722793919871e-05	2.20348098383321e-06	2.17538823127429e-06	2.17538823127429e-06	1.40463762794604e-08	1.39693933178506e-05	2.17538823127429e-06	6.52616469382287e-06	0.0143389029339834	6.52616469382287e-06	6.52616469382287e-06	6.54021107010233e-06	8.55590758679542e-05	4.80719042583481e-05	9.87459230885982e-05	0.0050699530800095	1.00289959151546	0.000431474470688199	2.24742020471367e-06	0.0012182174095136	0.000479526205137157
"Artibeus_jamaicensis"	1.82868553703044e-06	0.100351841553627	0.000115278658266489	2.77011081399504e-05	1.82868553703044e-06	9.12349212005991e-05	0.000117107343803519	1.96510326191468e-08	4.91275815478671e-08	3.13781302466305e-05	1.84833656964959e-06	1.82868553703044e-06	1.82868553703044e-06	9.82551630957342e-09	3.72401457614117e-06	1.82868553703044e-06	5.48605661109132e-06	4.50231250753115e-05	5.48605661109132e-06	5.48605661109132e-06	5.49588212740089e-06	5.16248230460391e-05	4.41592779732244e-05	9.80036338005887e-05	0.00504918478383681	0.00302032129481739	1.00100351841554	1.57208260953175e-06	0.00102406390073705	2.34962347305713e-06
"Carollia_perspicillata"	4.65880108851629e-06	9.82551630957342e-06	3.08289672182497e-06	1.03405522922144e-05	4.65880108851629e-06	2.05994660664313e-06	7.74169781034125e-06	0.0125865994806911	0.0314664987017278	0.0126062576351603	0.0125912582817796	4.65880108851629e-06	4.65880108851629e-06	0.00629329974034555	0.0126028815230774	4.65880108851629e-06	1.39764032655489e-05	1.16372876740342e-05	1.39764032655489e-05	1.39764032655489e-05	0.0063072761436111	0.00638509802741619	5.2269762088861e-05	8.75060154924363e-06	0.000214819524188185	9.83246339562231e-07	9.82551630957342e-08	1.00692795845529	0.00260892860956912	0.000348222010461925
"Sturnira_lilium"	0.00179960003613318	0.00182868553703044	1.46137786311191e-05	0.00360334620239963	0.00179960003613318	1.04676484978375e-05	0.0018142138147643	9.31760217703258e-06	2.32940054425814e-05	0.00721186387684302	0.00180891763831021	0.00179960003613318	0.00179960003613318	4.65880108851629e-06	0.00361928428109779	0.00179960003613318	0.00539880010839953	0.00181254203101886	0.00539880010839953	0.00539880010839953	0.00540345890948804	0.0270351052931827	0.0197997465275982	0.0018161845566663	0.000870687327989136	0.0001522771761892	1.82868553703044e-05	0.000745408174162606	1.00777602023458	0.000538330332720325
"Sturnira_tildae"	1.07666066544065e-05	4.69924694611425e-05	1.40349029201704e-05	2.30146729146221e-05	1.07666066544065e-05	1.25534433143613e-05	2.48015095745769e-05	1.3928880418477e-05	3.48222010461925e-05	5.84767666419121e-05	2.46954870728835e-05	1.07666066544065e-05	1.07666066544065e-05	6.9644402092385e-06	0.0200749518299665	1.07666066544065e-05	3.22998199632195e-05	0.0200598468669963	3.22998199632195e-05	3.22998199632195e-05	3.9264260172458e-05	0.0602884142083486	0.00011991413280428	1.66924450776429e-05	0.000311106517219912	0.000671336687192019	4.69924694611425e-07	0.00111431043347816	0.00602929972646763	1.00197448681196
