"Pandanus_barklyi"	"Syzygium_coriaceum"	"Pittosporum_senacia"	"Aphloia_theiformis"	"Gaertnera_sp1_M_PL_067"	"Tabernaemontana_persicarifolia"	"Diospyros_revaughanii"	"Psiadia_terebinthina"	"Stillingia_lineata"	"Gaertnera_rotundifolia"	"Euodia_obtusifolia"	"Turraea_rigida"	"Gaertnera_petrinensis"	"Labourdonnaisia_callophylloides"	"Phyllanthus_phillyreifolius"	"Euodia_chapelieri"	"Ochna_mauritiana"	"Cordemoya_integrifolia"	"Smilax_anceps"	"Apis_mellifera"	"Nacoleia_sp1_M_PL_067"	"Technomyrmex_albipes"	"Villa_unifasciata"	"Phorinia_sp1_M_PL_067"	"Paragus_borbonicus"	"Pachycerina_crinicornis"	"Phelsuma_cepediana"	"Chrysomya_megacephala"	"Hippotion_eson"	"Nogodinidae_sp1_M_PL_067"	"Brachymyrmex_sp1_M_PL_067"	"Lecithoceridae_sp1_M_PL_067"	"Episyrphus_sp1_M_PL_067"	"Eristalinus_flaveolus"	"Ischiodon_aegyptius"	"Musca_domestica"	"Nacoleia_sp2_M_PL_067"	"Syritta_sp1_M_PL_067"	"Allograpta_nasuta"	"Cephonodes_trochilus"	"Fannia_pusio"	"Lygaeidae_sp1_M_PL_067"	"Melanagromyza_sojae"	"Pheidole_megacephala"	"Sarrothripinae_sp1_M_PL_067"	"Stomorhina_lunata"	"Zosterops_mauritianus"
"Paragus_borbonicus"	3.94031043571465e-06	0.0790958402953975	8.15506072749885e-05	9.45864381010549e-05	9.63825905008785e-06	2.52487832584173e-06	2.32866783038443e-06	0.00721893263190549	0.00724964028530566	1.89068634637976e-06	5.77550933216123e-05	1.57724553966395e-05	5.35028632922736e-07	6.2288234618196e-08	3.25941821848191e-07	0.00716688953552041	7.66947638679071e-06	6.05736175513878e-08	1.57557195531646e-07	5.14875749186796e-05	9.76854612296207e-05	6.06903672281332e-05	0.00325127331434126	0.00206919539606744	1.00230598087051	0.000553741671665841	2.81890584927797e-08	0.000553379224522396	2.40956476252196e-07	0.000240631087730183	0.000193323740941484	3.95147100899434e-08	1.10994660160976e-08	0.000168470245476823	1.10994660160976e-08	0.000216619957140472	1.78342877640912e-08	9.66618704707422e-05	4.83309352353711e-05	4.81912952504393e-08	4.83309352353711e-05	4.81262175460366e-05	4.83309352353711e-05	8.14854554620479e-09	1.32888332939038e-08	4.83309352353711e-05	1.0381372436366e-09
"Pachycerina_crinicornis"	7.38679496173837e-05	0.0431763637472215	0.0430428561275764	0.000134002744514086	6.16530315813996e-06	2.51568005496813e-06	4.47451299482956e-06	3.01997951438694e-05	0.0144255760519429	1.88320004721492e-06	4.08447809318996e-05	3.39664578200297e-05	1.61182627328589e-06	1.15529079321079e-06	1.29088271136161e-05	1.20172691736947e-05	8.39885887946008e-06	1.13565350723787e-06	1.5693333726791e-07	0.00096530548115219	9.72986691061042e-05	0.00240362360855533	0.00176586976159857	0.00129546251176226	0.00110748334333168	1.00065871669235	3.09956523057457e-07	0.000467415109560044	1.54132578953499e-07	1.00665983812898e-06	0.00038468202805181	5.1339248210706e-08	2.08078731316574e-07	0.000187515395112107	2.08078731316574e-07	0.000188035110730445	5.37275424428629e-08	0.000192341014025905	9.61705070129524e-05	3.08265157906998e-08	9.61705070129524e-05	2.01331967625796e-07	9.61705070129524e-05	3.22720677840404e-07	1.32404213419375e-08	9.61705070129524e-05	1.92548465535132e-08
"Phelsuma_cepediana"	0.0289904148315181	8.66229016194008e-08	4.64023096348573e-05	1.79006215757527e-05	2.36819110631976e-05	3.44243692017184e-05	0.0143797349430281	8.12149398953673e-06	8.23200306190742e-09	2.17921994279373e-05	3.00640438930903e-08	4.40235065906063e-08	9.92063944082994e-06	0.0574712516449397	1.94109977135471e-08	3.051983911651e-09	9.10343981579429e-09	4.43952078570952e-06	1.81601661899477e-06	0.00377359266785309	0.00112593030377676	3.61432777426248e-06	1.13919172269714e-06	2.14205432748182e-07	5.63781169855595e-08	3.09956523057457e-07	1.00399296733305	1.03724035791425e-07	5.92047776579941e-07	2.70716466317891e-07	2.19520081650865e-10	8.02497781312271e-05	8.16631403704734e-05	1.03300547679015e-07	8.16631403704734e-05	2.39184066411441e-10	3.30687981360998e-07	1.09760040825432e-10	5.48800204127162e-11	1.18409555315988e-07	5.48800204127162e-11	5.41432932635783e-08	5.48800204127162e-11	4.85274942838679e-10	1.8118089053536e-07	5.48800204127162e-11	0.000957854194082328
"Chrysomya_megacephala"	3.45943950279325e-05	0.060408943587764	0.0201292205983209	0.000104673100597827	6.09685440710815e-06	1.18892573632517e-06	2.10494731685379e-06	3.43564960685666e-05	0.0201896021656846	8.9001453147767e-07	4.484804269849e-05	2.23113607340055e-05	7.5688436948285e-07	5.41057474035196e-07	6.05644003229748e-06	1.61819659252339e-05	7.12814774552493e-06	5.31857788715156e-07	7.41678776231392e-08	0.000452079120407883	4.59840841263463e-05	0.00112770913401379	0.00219918401695799	0.00172281764961034	0.00154946182866271	0.000654381153384062	1.45213650107995e-07	1.00056491795072	1.52421360177704e-07	1.14521653561889e-06	0.000538389391084924	2.42091595110901e-08	9.74490000786832e-08	0.00017326126853761	9.74490000786832e-08	0.000263127014979239	2.52294789827617e-08	0.000269194695542462	0.000134597347771231	3.04842720355408e-08	0.000134597347771231	2.29043307123778e-07	0.000134597347771231	1.51411000807437e-07	6.25750387539565e-09	0.000134597347771231	9.01762456725326e-09
"Hippotion_eson"	2.39741011418807e-07	1.88981154806231e-05	1.42569563303688e-05	1.06441489903908e-05	0.100440256743608	0.000169817447210521	0.000148465236704217	2.60035367127323e-05	1.69448960778889e-08	0.000127165434257721	7.05131141088231e-06	2.36762376446427e-06	3.19010171966497e-05	5.07703476031246e-08	1.04183304870491e-08	1.17823872709635e-06	1.17688369245825e-06	3.32190823072405e-09	1.05971195214767e-05	2.82362199611545e-06	0.00657021410331557	1.93989313668854e-06	0.000504570426955661	6.57158065699981e-07	6.74678133506149e-07	2.15785610534899e-07	8.28866887211918e-07	1.52421360177704e-07	1.00251100641859	8.66784557091077e-07	4.51863895410371e-10	2.6123589464792e-06	6.75326792729033e-10	7.18908815203487e-08	6.75326792729034e-10	4.03217223156038e-08	1.06336723988832e-06	2.25931947705185e-10	1.12965973852593e-10	0.000502201283718038	1.12965973852593e-10	1.73356911418215e-07	1.12965973852593e-10	2.60458262176227e-10	8.93776037950112e-07	1.12965973852593e-10	8.46172460052077e-10
"Nogodinidae_sp1_M_PL_067"	5.18267696041759e-05	0.00015357337254324	5.94241284963791e-05	8.14262047781896e-05	3.46713822836431e-05	3.48984426447764e-05	3.21052753645063e-05	0.100437959017922	4.93610209696625e-06	2.61327705491007e-05	4.00005775265556e-05	1.98032077199151e-05	7.35442651178313e-06	8.19742674565058e-07	3.65387183093512e-06	1.10694884632034e-05	7.47177909238569e-06	7.96719119468685e-07	2.17773087909172e-06	0.000677211251548382	0.00135019314503687	0.000680350934920118	0.0026904526846979	5.02392625547072e-06	0.000673767045644513	1.40932377338057e-06	3.79003052845048e-07	1.14521653561889e-06	8.66784557091077e-07	1.00334793196726	1.31629389252433e-07	5.45714668753676e-07	1.45990900293453e-07	4.58805475355821e-07	1.45990900293453e-07	3.59659203788087e-07	2.45147550392771e-07	6.58146946262167e-08	3.29073473131084e-08	1.73356911418215e-07	3.29073473131084e-08	0.000669586393452814	3.29073473131084e-08	9.13467957733779e-08	1.83676013919876e-07	3.29073473131084e-08	1.36623779094176e-08
"Brachymyrmex_sp1_M_PL_067"	8.99429366660057e-08	0.000204112283845636	4.65323027652079e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212632e-09	6.65892194062897e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661073e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109649e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295195	0.000673193549090666	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	1.0026863219575	8.38150589089175e-11	2.53360384974664e-10	5.37686572246733e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	0.00134316097874785	0.000671580489373927	1.12965973852593e-10	0.000671580489373926	3.29073473131084e-08	0.000671580489373927	4.25183206377079e-10	2.34105240638227e-11	0.000671580489373927	2.34514367832693e-11
"Lecithoceridae_sp1_M_PL_067"	3.42339647568797e-05	9.3870099143793e-08	1.78746704939619e-05	1.85518061936454e-06	0.000174157263098614	0.0669750432574546	0.0335535969841631	2.72857334376838e-05	4.19075294544587e-09	0.000160274459641865	2.96450188030522e-08	2.19599169521082e-08	4.06481810443179e-05	1.11626470262446e-05	6.87043727198283e-09	5.44385430024931e-09	6.41111769018549e-09	4.44072197037279e-07	1.33562049701554e-05	0.000377461367481686	0.00828084708149636	1.2792754200432e-06	1.77447983781801e-06	5.37190197249976e-08	1.84401980419736e-07	1.19791579158314e-07	0.000187249482306196	4.03485991851502e-08	4.35393157746534e-06	9.09524447922793e-07	1.11753411878557e-10	1.00089140932748	9.64337035405061e-08	3.99212136017815e-08	9.64337035405061e-08	2.27661968169199e-10	1.35493936814393e-06	5.58767059392784e-11	2.79383529696392e-11	8.70786315493068e-07	2.79383529696392e-11	1.81904889584559e-07	2.79383529696392e-11	1.71760931799571e-10	0.000352500227670814	2.79383529696392e-11	1.86044117104077e-07
"Episyrphus_sp1_M_PL_067"	0.100770802809015	1.83188813442731e-07	0.000109046938367542	4.37646893305724e-05	6.75326792729033e-08	8.61814973999917e-08	2.58738086977051e-05	1.0949317522009e-05	1.90020288730998e-08	5.73695762723243e-08	6.45672962115068e-08	1.01772077707122e-07	1.09101590015834e-05	2.72374732737276e-05	4.58208841238037e-08	5.73468024087152e-09	2.04151509112313e-08	1.08594494108433e-05	4.78079802269369e-09	0.00923053199921683	2.96409477407009e-06	8.53184862385224e-06	2.22727398422865e-06	5.13088326892179e-07	7.76962621126832e-08	7.28275559608008e-07	0.000285820991296657	2.43622500196708e-07	1.68831698182258e-09	3.64977250733633e-07	5.06720769949328e-10	1.44650555310759e-07	1.00028386141636	2.42716293138507e-07	0.000283861416363421	5.16443625344207e-10	3.63671966719445e-07	2.53360384974664e-10	1.26680192487332e-10	3.37663396364517e-10	1.26680192487332e-10	7.29954501467267e-08	1.26680192487332e-10	1.14552210309509e-09	4.53586828421009e-10	1.26680192487332e-10	4.53957887895459e-07
"Eristalinus_flaveolus"	8.61642840641699e-05	0.0503384056577841	0.0502089100983783	0.000154962838753489	7.18908815203487e-06	2.93421873086747e-06	5.21915534031105e-06	3.44104106516866e-05	4.03264929185049e-05	2.1965117128946e-06	4.69677250554428e-05	3.96155732341826e-05	1.88009353360399e-06	1.34760474437809e-06	1.50574637445097e-05	1.32114788057841e-05	9.79457322699241e-06	1.32469862693499e-06	1.83042642741217e-07	0.00112599383289474	0.000113486438499554	0.0028036997492277	0.00205882560873547	0.00139854112052666	0.00117929171833776	0.000656303882892374	3.61551916876552e-07	0.000433153171344026	1.79727203800872e-07	1.14701368838955e-06	1.07537314449346e-06	5.98818204026722e-08	2.42716293138507e-07	1.00021867834654	2.42716293138507e-07	0.000107371834047366	6.26697844534662e-08	5.37686572246733e-07	2.68843286123366e-07	3.59454407601743e-08	2.68843286123366e-07	2.29402737677911e-07	2.68843286123366e-07	3.76436593612741e-07	1.54432564782498e-08	2.68843286123366e-07	2.24600790729682e-08
"Ischiodon_aegyptius"	0.100770802809015	1.83188813442731e-07	0.000109046938367542	4.37646893305725e-05	6.75326792729033e-08	8.61814973999917e-08	2.58738086977051e-05	1.0949317522009e-05	1.90020288730998e-08	5.73695762723243e-08	6.45672962115068e-08	1.01772077707122e-07	1.09101590015834e-05	2.72374732737276e-05	4.58208841238036e-08	5.73468024087152e-09	2.04151509112313e-08	1.08594494108433e-05	4.78079802269369e-09	0.00923053199921683	2.96409477407009e-06	8.53184862385223e-06	2.22727398422865e-06	5.13088326892179e-07	7.76962621126832e-08	7.28275559608008e-07	0.000285820991296657	2.43622500196708e-07	1.68831698182258e-09	3.64977250733633e-07	5.06720769949328e-10	1.44650555310759e-07	0.000283861416363421	2.42716293138507e-07	1.00028386141636	5.16443625344207e-10	3.63671966719445e-07	2.53360384974664e-10	1.26680192487332e-10	3.37663396364517e-10	1.26680192487332e-10	7.29954501467267e-08	1.26680192487332e-10	1.14552210309509e-09	4.53586828421009e-10	1.26680192487332e-10	4.5395788789546e-07
"Musca_domestica"	1.83337486997194e-07	0.0503930047267743	6.87037744032494e-05	5.54205011399558e-05	4.03217223156038e-06	2.01598048657623e-08	2.32712063968708e-08	2.69744402841065e-05	0.0504011078121688	1.50948211839989e-08	3.36029698930512e-05	8.09935563419342e-06	6.6143728958909e-09	2.87124190669833e-09	4.60700001807885e-08	1.483472084894e-05	4.01904126697649e-06	2.81861969023821e-09	1.25790176533324e-09	2.39582673670248e-06	7.79899094506609e-07	8.57823403366281e-06	0.00172160088652404	0.00162349921654357	0.00151633969998331	0.000658122887556557	8.37144232440045e-10	0.000657817537448098	1.0080430578901e-07	8.99148009470218e-07	0.00134402954165783	3.41492952253798e-10	5.16443625344207e-10	0.000107371834047366	5.16443625344207e-10	1.00044322654441	2.20479096529697e-10	0.000672014770828917	0.000336007385414459	2.01608611578019e-08	0.000336007385414459	1.79829601894044e-07	0.000336007385414459	1.15175000451971e-09	1.06104236135591e-10	0.000336007385414459	4.78540317783055e-11
"Nacoleia_sp2_M_PL_067"	0.000129103548185403	8.62139362468668e-08	2.81188577459511e-05	8.03806648104208e-06	0.000106336723988832	0.000130683508098577	0.000118222771948927	1.83860662794578e-05	5.5567784432204e-09	9.78594250260197e-05	2.82866066186591e-08	2.9465102824284e-08	0.100360986057139	2.05414185825015e-06	1.14244070852405e-08	4.22841973281914e-09	7.13532070045706e-09	1.9845806922142e-06	8.15495208550164e-06	0.00168689358838207	0.00505607029301102	2.12722459927179e-06	1.43478329818427e-06	1.13754452678732e-07	1.24840014348638e-07	1.8804639855002e-07	1.15740793476349e-06	6.30736974569041e-08	2.65841809972081e-06	6.12868875981927e-07	1.48180758485877e-10	2.0324090522159e-06	3.63671966719445e-07	6.26697844534662e-08	3.63671966719445e-07	2.20479096529697e-10	1.0033453662019	7.40903792429387e-11	3.70451896214694e-11	5.31683619944162e-07	3.70451896214694e-11	1.22573775196386e-07	3.70451896214694e-11	2.85610177131013e-10	6.8780793736093e-07	3.70451896214694e-11	3.42356976375025e-08
"Syritta_sp1_M_PL_067"	8.99429366660057e-08	0.000204112283845636	4.65323027652078e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212631e-09	6.65892194062897e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661072e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109649e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295195	0.000673193549090667	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	0.0026863219574957	8.38150589089175e-11	2.53360384974664e-10	5.37686572246732e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	1.00134316097875	0.000671580489373926	1.12965973852593e-10	0.000671580489373926	3.29073473131083e-08	0.000671580489373926	4.25183206377079e-10	2.34105240638227e-11	0.000671580489373926	2.34514367832693e-11
"Allograpta_nasuta"	8.99429366660057e-08	0.000204112283845636	4.65323027652079e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212631e-09	6.65892194062898e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661073e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109649e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295196	0.000673193549090667	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	0.00268632195749571	8.38150589089175e-11	2.53360384974664e-10	5.37686572246733e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	0.00134316097874785	1.00067158048937	1.12965973852593e-10	0.000671580489373926	3.29073473131084e-08	0.000671580489373927	4.25183206377079e-10	2.34105240638227e-11	0.000671580489373927	2.34514367832693e-11
"Cephonodes_trochilus"	2.39741011418807e-07	1.88981154806231e-05	1.42569563303688e-05	1.06441489903908e-05	0.100440256743608	0.000169817447210521	0.000148465236704217	2.60035367127323e-05	1.69448960778889e-08	0.000127165434257721	7.05131141088231e-06	2.36762376446427e-06	3.19010171966497e-05	5.07703476031246e-08	1.04183304870491e-08	1.17823872709635e-06	1.17688369245825e-06	3.32190823072405e-09	1.05971195214767e-05	2.82362199611544e-06	0.00657021410331557	1.93989313668854e-06	0.000504570426955661	6.57158065699981e-07	6.74678133506149e-07	2.15785610534899e-07	8.28866887211918e-07	1.52421360177704e-07	0.00251100641859019	8.66784557091077e-07	4.5186389541037e-10	2.6123589464792e-06	6.75326792729033e-10	7.18908815203487e-08	6.75326792729033e-10	4.03217223156039e-08	1.06336723988832e-06	2.25931947705185e-10	1.12965973852593e-10	1.00050220128372	1.12965973852593e-10	1.73356911418215e-07	1.12965973852593e-10	2.60458262176227e-10	8.93776037950112e-07	1.12965973852593e-10	8.46172460052076e-10
"Fannia_pusio"	8.99429366660057e-08	0.000204112283845636	4.65323027652078e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212631e-09	6.65892194062898e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661073e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109648e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295195	0.000673193549090667	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	0.00268632195749571	8.38150589089175e-11	2.53360384974664e-10	5.37686572246733e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	0.00134316097874785	0.000671580489373927	1.12965973852593e-10	1.00067158048937	3.29073473131084e-08	0.000671580489373927	4.25183206377079e-10	2.34105240638227e-11	0.000671580489373927	2.34514367832693e-11
"Lygaeidae_sp1_M_PL_067"	5.18267696041759e-05	0.00015357337254324	5.94241284963791e-05	8.14262047781896e-05	3.46713822836431e-05	3.48984426447765e-05	3.21052753645063e-05	0.100437959017922	4.93610209696625e-06	2.61327705491007e-05	4.00005775265556e-05	1.98032077199151e-05	7.35442651178313e-06	8.19742674565058e-07	3.65387183093512e-06	1.10694884632034e-05	7.47177909238569e-06	7.96719119468685e-07	2.17773087909172e-06	0.000677211251548382	0.00135019314503687	0.000680350934920118	0.0026904526846979	5.02392625547072e-06	0.000673767045644513	1.40932377338057e-06	3.79003052845048e-07	1.14521653561889e-06	8.66784557091077e-07	0.00334793196726407	1.31629389252433e-07	5.45714668753676e-07	1.45990900293453e-07	4.58805475355821e-07	1.45990900293453e-07	3.59659203788087e-07	2.45147550392771e-07	6.58146946262167e-08	3.29073473131084e-08	1.73356911418215e-07	3.29073473131084e-08	1.00066958639345	3.29073473131084e-08	9.13467957733779e-08	1.83676013919876e-07	3.29073473131084e-08	1.36623779094176e-08
"Melanagromyza_sojae"	8.99429366660057e-08	0.000204112283845636	4.65323027652078e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212631e-09	6.65892194062898e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661073e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109649e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295195	0.000673193549090667	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	0.00268632195749571	8.38150589089175e-11	2.53360384974664e-10	5.37686572246733e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	0.00134316097874785	0.000671580489373927	1.12965973852593e-10	0.000671580489373927	3.29073473131083e-08	1.00067158048937	4.25183206377079e-10	2.34105240638227e-11	0.000671580489373927	2.34514367832693e-11
"Pheidole_megacephala"	8.13320693197515e-07	8.82808897251302e-07	0.000337947691690269	0.000243412348783559	5.20916524352454e-08	2.44493806211603e-08	4.64257609422013e-08	1.37020193660067e-05	6.37774809565619e-08	1.83016202548025e-08	2.72124760167602e-05	8.10786627940591e-05	1.71366106278608e-08	1.27193924933584e-08	0.100291235311052	3.29234767565242e-08	1.35345162138111e-05	1.2504083528734e-08	1.52513502123354e-09	1.06284709994239e-05	9.45583713164794e-07	0.00756134825130116	1.38067075468186e-05	2.55154705615581e-06	1.14079637646867e-07	2.25904474488283e-06	3.39692459987075e-09	7.57055004037185e-07	1.30229131088114e-09	4.5673397886689e-07	1.70073282550832e-09	5.15282795398712e-10	2.29104420619018e-09	7.52873187225483e-07	2.29104420619018e-09	2.30350000903942e-09	5.71220354262027e-10	8.50366412754158e-10	4.25183206377079e-10	2.60458262176227e-10	4.25183206377079e-10	9.13467957733779e-08	4.25183206377079e-10	1.00250728088278	1.28680950637686e-10	4.25183206377079e-10	2.11989874889306e-10
"Sarrothripinae_sp1_M_PL_067"	3.22046648178917e-07	8.87350356574591e-08	1.38139717537315e-05	8.49647679231698e-08	0.000178755207590022	0.100342653410309	0.000227200691128055	2.75514020879814e-05	3.51157860957341e-09	0.000164506081445329	2.77442039733317e-08	1.83095428194196e-08	4.12684762416558e-05	7.69949740222395e-08	5.14723802550743e-09	5.34928480865654e-09	5.73185812274738e-09	4.39429285139195e-09	1.37088401204441e-05	3.73514892368315e-06	0.00849948087467532	9.58415720349483e-07	1.72877263608445e-06	3.38099078312946e-08	1.86043666114654e-07	9.26829493935629e-08	1.26826623374752e-06	3.12875193769782e-08	4.46888018975056e-06	9.18380069599381e-07	9.36420962552909e-11	0.00105750068301244	9.07173656842019e-10	3.08865129564997e-08	9.07173656842019e-10	2.12208472271183e-10	1.37561587472186e-06	4.68210481276454e-11	2.34105240638227e-11	8.93776037950112e-07	2.34105240638227e-11	1.83676013919876e-07	2.34105240638227e-11	1.28680950637686e-10	1.00052811922848	2.34105240638227e-11	1.28324956703733e-09
"Stomorhina_lunata"	8.99429366660057e-08	0.000204112283845636	4.65323027652078e-05	8.24217907766458e-06	2.25931947705185e-08	4.44799957212631e-09	6.65892194062898e-09	4.93610209696625e-06	0.100737073406089	3.3300531368445e-09	4.10711619064022e-06	7.17653351114751e-08	2.22271137728816e-09	1.40708620699616e-09	1.70073282550832e-08	4.8520113811584e-06	2.45727942661073e-08	1.38278905515274e-09	2.77504428070375e-10	1.17537069687983e-06	1.72052745403633e-07	3.16676452109649e-06	8.1346787771556e-06	0.000676990859175882	0.000676633093295195	0.000673193549090667	3.84160142889013e-10	0.000672986738856155	5.64829869262963e-10	1.64536736565542e-07	0.00268632195749571	8.38150589089175e-11	2.53360384974664e-10	5.37686572246732e-07	2.53360384974664e-10	0.000672014770828917	7.40903792429387e-11	0.00134316097874785	0.000671580489373926	1.12965973852593e-10	0.000671580489373926	3.29073473131083e-08	0.000671580489373927	4.25183206377079e-10	2.34105240638227e-11	1.00067158048937	2.34514367832693e-11
"Zosterops_mauritianus"	0.000322310100405776	3.39606145834706e-08	2.01815556836233e-05	8.09484001171918e-06	1.69234492010415e-07	2.43817417737092e-07	0.000100001853392068	2.04935668641265e-06	3.51771551749039e-09	1.54860202019679e-07	1.19667665915313e-08	1.88399313756289e-08	2.05414185825015e-06	0.100552738154225	8.47959499557226e-09	1.06538340409478e-09	3.7810350157589e-09	2.00857966821773e-06	1.29050168349733e-08	0.00170729271798507	8.00111043768344e-06	1.57890058817555e-06	4.13474962284382e-07	9.49310329851274e-08	1.45339214109124e-08	1.34783925874592e-07	0.00670497935857629	4.50881228362663e-08	4.23086230026038e-09	6.83118895470882e-08	9.3805747133077e-11	5.58132351312231e-07	9.07915775790919e-07	4.49201581459363e-08	9.07915775790919e-07	9.57080635566109e-11	6.84713952750051e-08	4.69028735665385e-11	2.34514367832693e-11	8.46172460052076e-10	2.34514367832692e-11	1.36623779094176e-08	2.34514367832692e-11	2.11989874889307e-10	1.28324956703733e-09	2.34514367832693e-11	1.00167587896924
