"Canthium_bibracteatum"	"Phoenicophorium_borsigianum"	"Deckenia_nobilis"	"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Rhiparida_seychellensis"	"Unidentified_sp2_M_PL_114"	"Megachile_seychellensis"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_114"	"Ceratina_tabescens"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_114"	"Unidentified_sp1_M_PL_114"	"Melanostoma_annulipes"	"Rhynchium_brunneum"	"Lygistorrhina_sp1_M_PL_114"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_114"	"Unidentified_sp4_M_PL_114"	"Unidentified_sp5_M_PL_114"
"Megachile_seychellensis"	0.100559319390605	0.000118889795591038	0.000174779971922531	6.23044142528688e-05	9.48074377290641e-05	0.00477593070427051	0.00174119047134276	0.000977199615889435	4.57166772901358e-06	1.71337139195389e-06	1.0010812830042	1.39984401773994e-06	0.00054064150210003	0.000432513201680024	0.000432513201680024	1.33504237794693e-06	6.51207201524452e-07	3.39685130260108e-07	0.000108602337608651	1.55761035632172e-07	4.7403718864532e-07	1.69842565130054e-07	1.69842565130054e-07	1.55761035632172e-07
"Neophyllomyza_approximatonervis"	0.00021697582274969	0.000194785005965654	0.0335058384068732	0.0670437904816388	4.8711292873569e-05	0.0022119299028603	0.00317590611714129	0.000973428252807364	0.00017484434785425	0.00184370423824507	2.3330733628999e-06	1.00081935274218	1.16653668144995e-06	9.3322934515996e-07	9.33229345159959e-07	0.000223650520340058	0.000335775480996668	5.56528588473297e-07	4.76863800657835e-07	0.000167609476204097	2.43556464367845e-07	2.78264294236648e-07	2.78264294236648e-07	0.000167609476204097
"Hemipyrellia_sp1_M_PL_114"	0.100559319390606	0.000118889795591038	0.000174779971922531	6.23044142528688e-05	9.48074377290641e-05	0.00477593070427051	0.00174119047134276	0.000977199615889435	4.57166772901358e-06	1.71337139195389e-06	0.00108128300420006	1.39984401773994e-06	1.0005406415021	0.000432513201680024	0.000432513201680024	1.33504237794693e-06	6.51207201524452e-07	3.39685130260108e-07	0.000108602337608651	1.55761035632172e-07	4.7403718864532e-07	1.69842565130054e-07	1.69842565130054e-07	1.55761035632172e-07
"Ceratina_tabescens"	0.100559319390606	0.000118889795591038	0.000174779971922531	6.23044142528688e-05	9.48074377290641e-05	0.00477593070427051	0.00174119047134276	0.000977199615889435	4.57166772901358e-06	1.71337139195389e-06	0.00108128300420006	1.39984401773994e-06	0.00054064150210003	1.00043251320168	0.000432513201680024	1.33504237794693e-06	6.51207201524452e-07	3.39685130260108e-07	0.000108602337608651	1.55761035632172e-07	4.7403718864532e-07	1.69842565130054e-07	1.69842565130054e-07	1.55761035632172e-07
"Ornidia_obesa"	0.100559319390606	0.000118889795591038	0.000174779971922532	6.23044142528688e-05	9.48074377290641e-05	0.00477593070427051	0.00174119047134276	0.000977199615889435	4.57166772901358e-06	1.71337139195389e-06	0.00108128300420006	1.39984401773994e-06	0.000540641502100029	0.000432513201680024	1.00043251320168	1.33504237794693e-06	6.51207201524452e-07	3.39685130260108e-07	0.000108602337608651	1.55761035632172e-07	4.7403718864532e-07	1.69842565130054e-07	1.69842565130054e-07	1.55761035632172e-07
"Phelsuma_sp1_M_PL_114"	0.000310397352872661	0.0252725456007501	0.0752309183120371	0.000111614356770058	8.46253876711665e-05	0.0043459235770248	0.00264335093365358	0.00106997926510036	0.000938973586776928	3.06939481117661e-06	3.33760594486733e-06	0.000335475780510088	1.66880297243366e-06	1.33504237794693e-06	1.33504237794693e-06	1.00053764309199	7.27653449288505e-05	7.22072731450002e-05	7.56887532842565e-07	2.79035891925146e-07	4.23126938355832e-07	3.61036365725001e-05	3.61036365725001e-05	2.79035891925146e-07
"Unidentified_sp1_M_PL_114"	0.000151405674354435	0.0504096580106201	0.000112732165623267	0.0503162189647787	2.00861947245175e-05	0.00055466935634092	0.00335093256715691	0.00129778123828396	0.00199814927352069	0.00138369602153141	1.62801800381113e-06	0.000503663221495001	8.14009001905565e-07	6.51207201524453e-07	6.51207201524453e-07	7.27653449288505e-05	1.00039560868914	0.000144027594316057	2.632327740037e-07	0.000125790547411947	1.00430973622587e-07	7.20137971580287e-05	7.20137971580287e-05	0.000125790547411947
"Melanostoma_annulipes"	0.00015795358557095	0.100607573353822	0.000103416224824023	0.000120995809953535	2.01620359309649e-05	0.000590336779778219	0.00317163421231795	0.00158463394922038	0.0037371552140954	3.3273847737222e-06	1.69842565130054e-06	1.66958576541989e-06	8.49212825650271e-07	6.79370260520217e-07	6.79370260520217e-07	0.00014441454629	0.000288055188632115	1.00028745020958	2.70652744784879e-07	3.02489524883837e-07	1.00810179654825e-07	0.000143725104791174	0.000143725104791174	3.02489524883837e-07
"Rhynchium_brunneum"	0.0505000869880228	9.47284606747075e-05	0.000206767303993904	5.11625606445044e-05	0.0501573556967651	0.00641412407386843	0.00138021443952746	0.000492548666532749	3.64639208381468e-06	1.40697041772387e-06	0.000543011688043256	1.43059140197351e-06	0.000271505844021628	0.000217204675217303	0.000217204675217303	1.51377506568513e-06	5.26465548007401e-07	2.70652744784879e-07	1.00030508794729	1.27906401611261e-07	0.000250786778483825	1.35326372392439e-07	1.35326372392439e-07	1.27906401611261e-07
"Lygistorrhina_sp1_M_PL_114"	0.00014485776313792	0.000211742667418686	0.000122048106422512	0.100511442119604	2.001035351807e-05	0.000519001932903622	0.00353023092199587	0.00101092852734754	0.000259143332945989	0.0027640646582891	1.55761035632172e-06	0.00100565685722458	7.78805178160859e-07	6.23044142528688e-07	6.23044142528688e-07	1.11614356770058e-06	0.000503162189647787	6.04979049767673e-07	2.55812803222522e-07	1.0002512786053	1.0005176759035e-07	3.02489524883836e-07	3.02489524883836e-07	0.00025127860529901
"Polistes_olivaceus"	0.000440854585440148	7.05671257583771e-05	0.000238754636065276	4.00207070361401e-05	0.100219903955801	0.00805231744346635	0.00101923840771216	7.89771717606369e-06	2.72111643861579e-06	1.10056944349385e-06	4.7403718864532e-06	1.46133878620707e-06	2.3701859432266e-06	1.89614875458128e-06	1.89614875458128e-06	1.69250775342333e-06	4.01723894490349e-07	2.01620359309649e-07	0.00050157355696765	1.0005176759035e-07	1.00050109951978	1.00810179654824e-07	1.00810179654824e-07	1.0005176759035e-07
"Unidentified_sp3_M_PL_114"	0.00015795358557095	0.100607573353822	0.000103416224824023	0.000120995809953535	2.01620359309649e-05	0.000590336779778219	0.00317163421231795	0.00158463394922038	0.0037371552140954	3.3273847737222e-06	1.69842565130054e-06	1.66958576541989e-06	8.49212825650271e-07	6.79370260520217e-07	6.79370260520217e-07	0.00014441454629	0.000288055188632115	0.000287450209582347	2.70652744784879e-07	3.02489524883836e-07	1.00810179654824e-07	1.00014372510479	0.000143725104791173	3.02489524883836e-07
"Unidentified_sp4_M_PL_114"	0.00015795358557095	0.100607573353822	0.000103416224824023	0.000120995809953535	2.01620359309649e-05	0.000590336779778219	0.00317163421231795	0.00158463394922038	0.0037371552140954	3.3273847737222e-06	1.69842565130054e-06	1.66958576541989e-06	8.49212825650271e-07	6.79370260520217e-07	6.79370260520217e-07	0.00014441454629	0.000288055188632115	0.000287450209582347	2.70652744784879e-07	3.02489524883836e-07	1.00810179654824e-07	0.000143725104791174	1.00014372510479	3.02489524883836e-07
"Unidentified_sp5_M_PL_114"	0.00014485776313792	0.000211742667418686	0.000122048106422512	0.100511442119604	2.001035351807e-05	0.000519001932903622	0.00353023092199587	0.00101092852734754	0.000259143332945989	0.0027640646582891	1.55761035632172e-06	0.00100565685722458	7.7880517816086e-07	6.23044142528688e-07	6.23044142528688e-07	1.11614356770058e-06	0.000503162189647787	6.04979049767673e-07	2.55812803222522e-07	0.000251278605299009	1.0005176759035e-07	3.02489524883836e-07	3.02489524883836e-07	1.0002512786053
