"Stillingia_lineata"	"Aphloia_theiformis"	"Croton_grangeroides"	"Phyllanthus_phillyreifolius"	"Psiadia_terebinthina"	"Syzygium_petrinese"	"Badula_insularis"	"Calophyllum_eputamen"	"Diospyros_revaughanii"	"Molinaea_macrantha"	"Rubus_alcefolius"	"Psidium_cattleianum"	"Embelia_angustifolia"	"Tabernaemontana_persicarifolia"	"Apis_mellifera"	"Technomyrmex_albipes"	"Musca_domestica"	"Brachymyrmex_sp1_M_PL_083"	"Chaetocnema_sp1_M_PL_083"	"Chrysomya_megacephala"	"Dysauxes_florida"	"Orthellia_albigena"	"Eristalinus_flaveolus"	"Ophyra_capensis"	"Paragus_borbonicus"	"Pheidole_megacephala"	"Nacoleia_sp1_M_PL_083"	"Ornidia_obesa"	"Polistes_hebraeus"	"Stomorhina_lunata"	"Fannia_pusio"	"Macroglossum_milvus"	"Musca_confiscata"	"Phelsuma_cepediana"	"Sapromyza_sp1_M_PL_083"	"Sarcophaga_arno"	"Simulium_sp1_M_PL_083"	"Syritta_sp1_M_PL_083"
"Rubus_alcefolius"	1.46832161530631e-06	5.96844478944061e-07	2.46037758879501e-07	3.40899552302551e-07	3.41983046464046e-07	0.00101602735239517	1.56526374493262e-09	0.0020254067879927	0.00126813616038452	5.86596871892392e-10	1.00553363244707	0.000254653603856887	1.57511001408543e-07	0	0.0505964284831569	2.78633514148886e-08	2.04118653853284e-05	3.10893678603678e-08	1.59919301988607e-08	8.52689422750823e-06	8.20125862931671e-09	2.47099227423103e-08	1.49211119736015e-08	1.01662232903403e-05	1.48995687189568e-08	8.52248880756376e-09	0	2.82765043865877e-05	0.0502766816223533	3.09929733284818e-05	1.01602735239517e-05	1.81162308626359e-05	9.78881076870875e-09	1.01602735239517e-05	2.05031465732918e-09	9.78881076870875e-09	9.78881076870876e-09	2.05031465732918e-09
"Psidium_cattleianum"	0.00144290331300477	0.000483403418207642	0.000962650382897262	4.03282487612688e-07	2.28809241614855e-07	0.000679643395659378	1.57758174501499e-06	0.0030235734303064	0.000846755417050185	8.7772561896741e-08	0.00033953813847585	1.00231912569341	1.1194659619189e-06	0	0.0337840447783471	4.1691966900952e-06	9.30694146066973e-05	2.0800840146805e-08	3.37382010506306e-05	0.0334595681242405	3.20883460965754e-05	2.17044408752229e-05	1.2085085455191e-05	6.80187472800524e-06	1.21064216406368e-05	1.00820621903172e-08	0	1.88929399144536e-05	1.69769069237925e-05	0.0334442327834504	6.79643395659378e-06	1.20965059578598e-05	9.61935542003183e-06	6.79643395659378e-06	8.02208652414385e-06	9.61935542003183e-06	9.61935542003183e-06	8.02208652414385e-06
"Embelia_angustifolia"	0.00272245951899436	0.00284797830470595	0.00168541005520618	1.27701635907122e-06	2.61791532216874e-07	0.00077693265498892	3.34923584394325e-06	1.25728472763215e-06	1.17460056070347e-06	5.07206104488409e-07	3.15022002817086e-07	1.67919894287835e-06	1.00205840821104	0	3.13446892803e-05	2.40922899631994e-05	0.0503167066321559	2.3799230201534e-08	6.03966227015816e-05	0.000106328483803969	5.61803351735392e-05	8.93491877442778e-05	7.11994576176488e-05	7.78234827590161e-06	0.0501406986468846	3.19254089767804e-08	0	7.78610655789925e-06	1.57511001408543e-08	6.99431284029689e-08	7.7693265498892e-06	1.67800080100495e-08	1.81497301266291e-05	7.7693265498892e-06	1.40450837933848e-05	1.81497301266291e-05	1.81497301266291e-05	1.40450837933848e-05
"Tabernaemontana_persicarifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0
"Apis_mellifera"	2.92196001445956e-05	1.18772051309868e-05	4.89615140170208e-06	6.78390109082076e-06	6.80546262463451e-06	0.0202189443126639	3.11487485241591e-08	0.0403055950810547	0.0252359095916519	1.16732777506586e-08	0.0101192856966314	0.00506760671675206	3.13446892803001e-06	0	1.00686892681482	5.54480693156283e-07	0.000406196121168036	6.1867842042132e-07	3.18239410957328e-07	0.000169685195127414	1.63205046723403e-07	4.91727462571974e-07	2.9693012827467e-07	0.000202307843477772	2.96501417507241e-07	1.69597527270519e-07	0	0.000562702437293094	0.000505964284831569	0.000616760169236788	0.000202189443126639	0.000360512994166455	1.94797334297304e-07	0.000202189443126639	4.08012616808506e-08	1.94797334297304e-07	1.94797334297304e-07	4.08012616808507e-08
"Technomyrmex_albipes"	2.78059199664189e-05	0.00532924213321671	4.86088725799299e-05	0.042523301244742	1.192873350603e-05	1.39427486653579e-05	0.0318494387495641	2.44572999138675e-08	2.16092771148197e-08	0.021202586350578	5.86596871892392e-09	6.58294214225558e-07	2.53603052244204e-06	0	5.8366388753293e-07	1.00712285165245	0.00013493431942828	1.08443031873e-06	0.00106304855293308	4.5798560526274e-05	1.62029575266433e-06	0.000133416426130194	0.000133231053330418	0.00035460871422471	4.49422265744275e-05	0.00106308253111855	0	1.39736190612362e-07	2.93298435946196e-10	2.2214888251006e-08	1.39427486653579e-07	3.08703958783138e-10	1.85372799776126e-07	1.39427486653579e-07	4.05073938166082e-07	1.85372799776126e-07	1.85372799776126e-07	4.05073938166082e-07
"Musca_domestica"	0.0542436239562249	0.0233328334331406	7.19759445707793e-05	1.35093225005363e-05	5.21934738047911e-06	0.0154996936737825	2.18342249263373e-05	2.50463949721397e-05	2.34229666455066e-05	4.15182521317784e-06	6.28057396471644e-06	2.14775572169302e-05	0.00774103178956244	0	0.000624917109489286	0.000197211697625948	1.00381173541674	4.74486125498101e-07	0.00036415136581998	0.00128122827538408	2.39919815235931e-06	0.000944944995536681	0.000583320835828515	0.000155156963037879	0.000582091667625717	3.37733062513408e-07	0	0.000155331550547046	3.14028698235822e-07	9.94211851365892e-07	0.000154996936737825	3.34613809221523e-07	0.000361624159708166	0.000154996936737825	5.99799538089827e-07	0.000361624159708166	0.000361624159708166	5.99799538089827e-07
"Brachymyrmex_sp1_M_PL_083"	3.33830456000567e-08	2.52365225820099e-08	1.49628348984262e-10	3.07728750838834e-05	0.100948321199374	3.07202591159815e-05	6.5168615475024e-08	4.95321919381891e-08	4.63934651472294e-08	4.33772127492e-08	1.24357471441471e-08	6.2402520440415e-09	4.7598460403068e-09	0	1.23735684084264e-06	2.060417605587e-06	6.16831963147532e-07	1.00917712010903	2.39858152855912e-09	1.08846747413567e-09	4.98761163280872e-12	8.5346670188396e-10	6.30913064550248e-10	0.00091827565412026	4.49543559773625e-10	7.69321877097086e-07	0	3.07865354947632e-07	6.21787357207357e-10	7.58366089670151e-10	3.07202591159815e-07	6.62763787817562e-10	2.22553637333711e-10	3.07202591159815e-07	1.24690290820218e-12	2.22553637333711e-10	2.22553637333711e-10	1.24690290820218e-12
"Chaetocnema_sp1_M_PL_083"	0.0144340527835905	6.47778906316417e-05	0.0432261410070506	0.000121833195522102	3.76919954487861e-08	1.04860944486259e-05	0.04306021363303	6.05025459568195e-08	2.80345076662641e-08	6.07456315961759e-05	9.1382458279204e-09	1.44592290216988e-05	1.72561779147376e-05	0	9.0925545987808e-07	0.00288541750081836	0.000676281107951391	3.42654504079874e-09	1.00261222099817	0.00101013852917864	0.00144087136690169	9.78464658230612e-05	1.61944726579104e-06	1.12048022834119e-06	0.000361620466376422	3.04582988805254e-06	0	1.0526143745292e-07	4.5691229139602e-10	4.82646551233925e-07	1.04860944486259e-07	4.00492966660915e-10	9.62270185572702e-05	1.04860944486259e-07	0.000360217841725421	9.62270185572702e-05	9.62270185572702e-05	0.000360217841725421
"Chrysomya_megacephala"	0.0431855645843446	0.01446598891793	0.02882643428845	5.26423077346223e-06	1.71044888792748e-08	4.64445720642506e-05	4.72172421527652e-05	4.33163498849869e-05	1.21696712334906e-05	2.61706060150137e-06	4.87251098714756e-06	0.0143398149103888	3.0379566801134e-05	0	0.000484814843221182	0.000124310378571315	0.00237942393999901	1.55495353447953e-09	0.00101013852917864	1.00194269560116	0.000960881142948334	0.00064955348684388	0.000361649722948249	5.08469805774806e-07	0.000362289171726557	1.31605769336556e-07	0	6.38298166835229e-07	2.43625549357378e-07	0.000478475123122792	4.64445720642506e-07	1.73852446192723e-07	0.000287903763895631	4.64445720642506e-07	0.000240220285737084	0.000287903763895631	0.000287903763895631	0.000240220285737084
"Dysauxes_florida"	0.000108776259583855	5.25569884160246e-05	0.100687577484722	3.25007581904622e-07	1.3715931990224e-10	1.36772909104108e-07	0.000108308396880526	7.27918818997885e-08	2.05129736671212e-08	1.62029575266433e-07	8.20125862931671e-09	2.40662595724315e-05	2.80901675867696e-05	0	8.16025233617013e-07	7.69640482515556e-06	7.79739399516775e-06	1.24690290820218e-11	0.00252152489207795	0.00168154200015959	1.00335625258282	2.03909977429298e-06	1.31392471040061e-06	4.07737250982113e-09	0.000840905628988819	8.12518954761553e-09	0	1.66077157199995e-09	4.10062931465836e-10	8.03017451102161e-07	1.36772909104108e-09	2.93042480958874e-10	7.25175063892368e-07	1.36772909104108e-09	0.000839063145706013	7.25175063892368e-07	7.25175063892368e-07	0.000839063145706013
"Orthellia_albigena"	0.0253185438096643	0.0754542677849373	6.11729932287895e-05	2.67734758833736e-05	2.34703343018089e-08	4.74383363086553e-05	2.73509488562587e-05	1.2554579127024e-07	8.53680324739829e-08	1.33416426130194e-05	2.47099227423103e-08	1.62783306564172e-05	4.46745938721389e-05	0	2.45863731285987e-06	0.000633728024118422	0.00307107123549421	2.1336667547099e-09	0.000171231315190357	0.00113671860197679	2.03909977429298e-06	1.00205514698669	0.00188635669462343	6.97709028790137e-07	0.000631529069511657	6.69336897084339e-07	0	4.7560290640761e-07	1.23549613711551e-09	5.44005975116908e-07	4.74383363086553e-07	1.2195433210569e-09	0.000168790292064429	4.74383363086553e-07	5.09774943573245e-07	0.000168790292064429	0.000168790292064429	5.09774943573246e-07
"Eristalinus_flaveolus"	0.000235677059503459	0.100542843164049	5.25569884160246e-05	3.56403048248522e-05	2.31334790335091e-08	3.90482395797819e-05	2.68081553926627e-05	9.9378386846812e-08	6.9160675950802e-08	1.77641404440557e-05	1.9894815964802e-08	1.2085085455191e-05	4.74663050784326e-05	0	1.9795341884978e-06	0.000843796671092646	0.00252772362192356	2.10304354850083e-09	3.77871028684577e-06	0.000843849353545915	1.75189961386749e-06	0.00251514225949791	1.0025135710791	6.87695240359771e-07	0.000840668316524462	8.91007620621305e-07	0	3.91470405454259e-07	9.94740798240101e-10	4.03940386138e-07	3.90482395797819e-07	9.88009656440028e-10	1.57118039668973e-06	3.90482395797819e-07	4.37974903466871e-07	1.57118039668973e-06	1.57118039668973e-06	4.37974903466872e-07
"Ophyra_capensis"	3.63875197040617e-05	2.75078096143908e-05	1.63094900392845e-07	0.0335424338414329	0.0336701073177428	0.0334850824364198	7.10337908677761e-05	5.39900892126261e-05	5.056887701048e-05	4.7281161896628e-05	1.35549643871204e-05	6.80187472800523e-06	5.18823218393441e-06	0	0.00134871895651848	0.00224585519008983	0.000672346839830809	0.00306091884706753	2.61445386612944e-06	1.18642954680788e-06	5.4364966797615e-09	9.30278705053516e-07	6.8769524035977e-07	1.00092046299108	4.90002480153251e-07	0.000838560846035823	0	0.000335573236892919	6.77748219356019e-07	8.26619037740465e-07	0.000334850824364198	7.22412528721143e-07	2.42583464693745e-07	0.000334850824364198	1.35912416994038e-09	2.42583464693745e-07	2.42583464693745e-07	1.35912416994038e-09
"Paragus_borbonicus"	0.00020556642366225	0.0336267326609785	0.0336362251595528	1.2031004680888e-05	1.64832638583662e-08	3.8959425995926e-05	4.51504919525277e-05	9.92995805032719e-08	6.90445685627567e-08	5.99229687659033e-06	1.98660916252758e-08	1.21064216406368e-05	0.0334271324312564	0	1.97667611671494e-06	0.000284634101638041	0.00252239722637811	1.49847853257875e-09	0.000843781088211652	0.000845341400695299	0.00112120750531843	0.000842038759348876	0.000840668316524462	4.90002480153251e-07	1.00223188127007	3.007751170222e-07	0	3.90580610938728e-07	9.93304581263789e-10	4.04650716693486e-07	3.8959425995926e-07	9.86350979467952e-10	1.370442824415e-06	3.8959425995926e-07	0.000280301876329606	1.370442824415e-06	1.370442824415e-06	0.000280301876329606
"Pheidole_megacephala"	2.16236323672024e-07	3.56403048248522e-05	3.25007581904621e-07	0.100562847822723	2.82084688268931e-05	2.80673554099772e-05	0.000212921089212515	4.52679595755531e-08	4.23907696135326e-08	0.000141744337482473	1.1363318410085e-08	1.00820621903172e-08	2.12836059845203e-08	0	1.13065018180346e-06	0.00673285603041748	1.4635099375581e-06	2.56440625699029e-06	7.10693640545594e-06	3.07080128451963e-07	1.08335860634874e-08	8.92449196112452e-07	8.91007620621305e-07	0.000838560846035823	3.007751170222e-07	1.00251407119557	0	2.81279136522822e-07	5.68165920504251e-10	8.39046068294497e-10	2.80673554099772e-07	6.05582423050466e-10	1.44157549114683e-09	2.80673554099772e-07	2.70839651587184e-09	1.44157549114683e-09	1.44157549114683e-09	2.70839651587184e-09
"Nacoleia_sp1_M_PL_083"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.101010101010101	0	0	0	0	0	0	0	0	0	0	0	0	1.01010101010101	0	0	0	0	0	0	0	0	0	0	0
"Ornidia_obesa"	5.46000306950746e-05	2.34882243272555e-05	9.96462943199973e-08	1.68767481913693e-05	1.69325945221198e-05	0.0503065283093644	5.77100728016466e-08	0.000225253348015922	0.0502735579261769	2.79472381224725e-08	5.65530087731753e-05	2.83394098716803e-05	7.78610655789924e-06	0	0.00562702437293094	1.32749381081744e-06	0.0010096550785558	1.53932677473816e-06	3.68415031085219e-07	2.2340435839233e-06	3.32154314399991e-09	9.51205812815219e-07	5.87205608181388e-07	0.000503359855339379	5.85870916408092e-07	4.21918704784233e-07	0	1.00122125896775	2.82765043865877e-06	3.44746197367736e-06	0.000503065283093644	0.00071819368465967	3.64000204633831e-07	0.000503065283093644	8.30385785999977e-10	3.64000204633831e-07	3.64000204633831e-07	8.30385785999977e-10
"Polistes_hebraeus"	1.46832161530631e-07	5.9684447894406e-08	2.46037758879501e-08	3.40899552302551e-08	3.41983046464046e-08	0.000101602735239517	1.56526374493262e-10	0.00020254067879927	0.000126813616038452	5.86596871892392e-11	0.100553363244707	2.54653603856887e-05	1.57511001408543e-08	0	0.00505964284831569	2.78633514148886e-09	2.04118653853284e-06	3.10893678603678e-09	1.59919301988607e-09	8.52689422750823e-07	8.20125862931671e-10	2.47099227423103e-09	1.49211119736015e-09	1.01662232903403e-06	1.48995687189568e-09	8.52248880756377e-10	0	2.82765043865877e-06	1.00502766816224	3.09929733284818e-06	1.01602735239517e-06	1.81162308626359e-06	9.78881076870875e-10	1.01602735239517e-06	2.05031465732918e-10	9.78881076870875e-10	9.78881076870875e-10	2.05031465732918e-10
"Stomorhina_lunata"	7.23152056540225e-05	2.423642316828e-05	4.81810470661296e-05	5.03427640976698e-08	4.17101349318583e-08	0.000123912985053171	7.90614491603906e-08	0.0503582914782524	0.000154583248620195	4.4429776502012e-09	6.19859466569637e-05	0.0501663491751756	6.99431284029689e-08	0	0.00616760169236788	2.11041438384557e-07	6.46237703387829e-06	3.79183044835075e-09	1.68926292931874e-06	0.00167466293092977	1.60603490220432e-06	1.08801195023382e-06	6.05910579206999e-07	1.2399285566107e-06	6.06976075040229e-07	1.25856910244174e-09	0	3.44746197367736e-06	3.09929733284818e-06	1.00223174821115	1.23912985053171e-06	2.20833212314565e-06	4.82101371026817e-07	1.23912985053171e-06	4.0150872555108e-07	4.82101371026816e-07	4.82101371026817e-07	4.0150872555108e-07
"Fannia_pusio"	0.000108912939742913	4.68578874957383e-05	1.6412749092493e-07	3.36808264919726e-05	3.37922850275796e-05	0.100396459694733	1.15114775338025e-07	0.000161875467486365	0.000151617846796679	5.57709946614317e-08	4.06410940958069e-05	2.03893018697813e-05	1.55386530997784e-05	0	0.00404378886253279	2.649122246418e-06	0.00201496017759172	3.07202591159815e-06	7.34026611403812e-07	3.25112004449754e-06	5.47091636416432e-09	1.89753345234621e-06	1.17144718739346e-06	0.00100455247309259	1.16878277987778e-06	8.42020662299315e-07	0	0.00100613056618729	2.03205470479034e-06	2.47825970106343e-06	1.00100396459695	2.16596923995256e-06	7.26086264952754e-07	0.00100396459694734	1.36772909104108e-09	7.26086264952754e-07	7.26086264952754e-07	1.36772909104108e-09
"Macroglossum_milvus"	2.87121647236127e-07	1.18561158772803e-07	3.51650977150649e-08	7.2669890766056e-08	7.29040166599318e-08	0.000216596923995256	3.05370265268158e-10	0.000288631228545479	0.100395498005557	1.23481583513255e-10	7.24649234505438e-05	3.62895178735794e-05	3.35600160200991e-08	0	0.0072102598833291	5.86537521687963e-09	4.3499795198798e-06	6.62763787817562e-09	2.80345076662641e-09	1.21696712334906e-06	1.1721699238355e-09	4.8781732842276e-09	2.96402896932008e-09	2.16723758616343e-06	2.95905293840386e-09	1.8167472691514e-09	0	0.00143638736931934	3.62324617252719e-06	4.4166642462913e-06	2.16596923995256e-06	1.00143422140008	1.91414431490751e-09	2.16596923995256e-06	2.93042480958874e-10	1.91414431490751e-09	1.91414431490751e-09	2.93042480958874e-10
"Musca_confiscata"	0.100567144060147	0.000188541647602768	8.70210076670841e-05	1.7298905893762e-07	2.44809001067082e-08	7.26086264952755e-05	2.89793292470467e-05	2.04048004540525e-07	1.33990102043526e-07	7.41491199104505e-08	3.9155243074835e-08	2.88580662600955e-05	3.62994602532581e-05	0	3.89594668594608e-06	3.5220831957464e-06	0.00470111407620616	2.22553637333711e-09	0.000673589129900892	0.00201532634726942	2.90070025556947e-06	0.000675161168257715	4.71354119006919e-06	7.27750394081235e-07	4.11132847324501e-06	4.32472647344049e-09	0	7.28000409267662e-07	1.95776215374175e-09	9.64202742053634e-07	7.26086264952755e-07	1.91414431490751e-09	1.00067044762707	7.26086264952755e-07	7.25175063892368e-07	0.000670447627067646	0.000670447627067646	7.25175063892368e-07
"Phelsuma_cepediana"	0.000108912939742913	4.68578874957383e-05	1.6412749092493e-07	3.36808264919726e-05	3.37922850275796e-05	0.100396459694733	1.15114775338025e-07	0.000161875467486365	0.000151617846796679	5.57709946614317e-08	4.06410940958069e-05	2.03893018697813e-05	1.55386530997784e-05	0	0.00404378886253279	2.649122246418e-06	0.00201496017759172	3.07202591159815e-06	7.34026611403812e-07	3.25112004449754e-06	5.47091636416432e-09	1.89753345234621e-06	1.17144718739346e-06	0.00100455247309259	1.16878277987778e-06	8.42020662299315e-07	0	0.00100613056618729	2.03205470479034e-06	2.47825970106343e-06	0.00100396459694734	2.16596923995256e-06	7.26086264952755e-07	1.00100396459695	1.36772909104108e-09	7.26086264952755e-07	7.26086264952755e-07	1.36772909104108e-09
