"Abutilon_bedfordianum"	"Aechmea_nudicaulis"	"Aechmea_vanhoutteana"	"Billbergia_distachya"	"Billbergia_vitata"	"Bomarea_edulis"	"Fuchsia_regia"	"Hippeastrum_aulicum"	"Justicia_sebastianopolitanae"	"Manettia_mirtis"	"Mendoncia_sp1_M_PL_066"	"Nematanthus_crassifolius"	"Nematanthus_fornix"	"Nematanthus_lanceolatus"	"Nidularium_itatiaiae"	"Odontonema_barlerioides"	"Pitcaimia_flammea"	"Psittacanthus_flavo_viridis"	"Pyrostegia_venusta"	"Quesnelia_augusto-coburgii"	"Salvia_sellowiana"	"Sinningia_cooperi"	"Sinningia_gigantifolia"	"Siphocampylus_longepedunculatus"	"Staurogyne_itatiaiae"	"Tillandsia_gardneri"	"Velloziela_dracocephaloides"	"Vriesea_carinata"	"Vriesea_longicaulis"	"Vriesea_sp1_M_PL_066"	"Stromanthe_thalia"	"Phaethornis_eurynome"	"Thalurania_glaucopis"	"Phaethornis_squalidus"	"Clytolaema_rubricauda"	"Leucochloris_albicollis"
"Mendoncia_sp1_M_PL_066"	0.000603155697415067	0.000488276892265634	0.000534599979649314	0.000123588539371253	4.27274514738612e-05	0.000114528394699628	0.000164681979132878	0.000251393014846788	6.45382290718409e-05	0.000122238466952652	1.00388909399152	6.45382290718409e-05	0.000534606864586826	2.13774682240722e-05	6.45382290718409e-05	2.03678597831887e-05	0.000268389302585331	0.000503793106538572	0.00075023234315115	6.45382290718409e-05	5.70923668203252e-05	0.000212528072381156	4.64914781910487e-05	6.45382290718409e-05	1.94844523974156e-05	0.00037799813177965	6.45382290718409e-05	0.000133540262368924	0.000409548395557259	1.50914611443375e-06	2.25370687711369e-05	0.00996857486243654	0.0492500373445255	9.03739173349498e-05	3.39406961136151e-05	0.0416671741896904
"Nematanthus_crassifolius"	5.55392351471934e-05	0.000121274331813653	0.000148673519527413	0.000399278808365129	0.000426944938149105	0.000236109694625944	0.000132057269313142	0.000327025516707133	0.000652211020820889	9.82824973584231e-05	6.45382290718409e-05	1.00065221102082	0.000164296212079369	0.000207572223954867	0.000652211020820889	0.000197171316425838	0.000424528606038974	1.41829054871093e-06	0.000401821917750213	0.000652211020820889	0.000575504327794295	0.000415467368846608	0.000466294798739482	0.000652211020820889	0.000188070522337937	1.88336261588143e-06	0.000652211020820889	0.000587151161236323	0.000326911722898061	1.02943870940096e-06	0.000218898666029832	0.100740514275995	0.000105242978133458	0.000135419314125467	2.31520765744275e-05	5.77236527315804e-06
"Nematanthus_fornix"	0.000852444225863235	0.000704038641526941	0.00077352195574842	0.000246446634427306	0.000112057132196977	0.000239582539659449	0.000306207670146482	0.000410742583724957	0.000164296212079369	0.000253287301751227	0.000534606864586826	0.000164296212079369	1.00077489565445	0.000122142372542066	0.000164296212079369	0.000121156317816047	0.000429547556499785	0.000706942096602678	0.000206653441337038	0.000164296212079369	0.00015702405847498	0.00035889157767018	0.000146670483851783	0.000164296212079369	0.000120293519930781	0.000580703277623324	0.000164296212079369	0.000253740467225777	0.000611517487811411	2.29231627385731e-06	8.98266507908677e-05	0.0253771929177793	0.0691038790964812	0.00645369738646286	5.15541929990509e-05	2.37774163786485e-05
"Nematanthus_lanceolatus"	1.88443002398786e-05	9.75200841175004e-05	0.00012155983919393	0.000431304529201398	0.00017764169223214	0.000644087654862688	0.000698586325263365	0.000334176419095961	0.000207572223954867	0.000801521485372579	2.13774682240722e-05	0.000207572223954867	0.000122142372542066	1.00081422452123	0.000207572223954867	0.000828415218241776	0.000190212597140653	1.5817178796982e-06	0.000380689352367921	0.000207572223954867	0.000312228614420375	0.000282389530522757	0.000461230933049233	0.000207572223954867	0.000840832078127514	0.000548188913959099	0.000207572223954867	0.000187003705629012	0.000104729632325593	9.70155361122014e-07	0.000434117616681065	0.0320616057120688	0.000123167146248721	0.0687996908847673	2.18187940716341e-05	3.81847294453198e-06
"Nidularium_itatiaiae"	5.55392351471934e-05	0.000121274331813653	0.000148673519527413	0.000399278808365129	0.000426944938149105	0.000236109694625944	0.000132057269313142	0.000327025516707133	0.000652211020820889	9.82824973584231e-05	6.45382290718409e-05	0.000652211020820889	0.000164296212079369	0.000207572223954867	1.00065221102082	0.000197171316425838	0.000424528606038974	1.41829054871093e-06	0.000401821917750213	0.000652211020820889	0.000575504327794295	0.000415467368846608	0.000466294798739482	0.000652211020820889	0.000188070522337937	1.88336261588143e-06	0.000652211020820889	0.000587151161236323	0.000326911722898061	1.02943870940096e-06	0.000218898666029832	0.100740514275995	0.000105242978133458	0.000135419314125467	2.31520765744275e-05	5.77236527315804e-06
"Odontonema_barlerioides"	1.79859391894151e-05	9.69644292006313e-05	0.000120925601057474	0.000432053668870082	0.00017181003735689	0.000653630998961793	0.000711838466923019	0.00033434369166646	0.000197171316425838	0.000817971520179927	2.03678597831887e-05	0.000197171316425838	0.000121156317816047	0.000828415218241776	0.000197171316425838	1.00084318115747	0.000184731520909114	1.58554074124176e-06	0.00038019502335313	0.000197171316425838	0.000306070118201102	0.000279276598632141	0.00046111248005063	0.000197171316425838	0.000856101354286334	0.000560967991183502	0.000197171316425838	0.000177643531228841	9.95323904408569e-05	9.68768616133033e-07	0.000439151978099807	0.0304550815351349	0.000123586425035043	0.0704058726758934	2.17876061768319e-05	3.77276786082143e-06
"Pitcaimia_flammea"	0.000402326196319622	0.000374975552534009	0.000420641634033653	0.000333592834291223	0.000281242560384109	0.000251040036919612	0.000226732261365698	0.000363818300813734	0.000424528606038974	0.00018909182221823	0.000268389302585331	0.000424528606038974	0.000429547556499785	0.000190212597140653	0.000424528606038974	0.000184731520909114	1.00041901626383	0.000309512662116204	0.000315900695946924	0.000424528606038974	0.000384105668831369	0.000386386346707154	0.000326554368400203	0.000424528606038974	0.000179935579206517	0.000272605008827012	0.000424528606038974	0.000428400613043705	0.000443888641062627	1.57896446443286e-06	0.000169611476325733	0.06557268848878	0.0302362410881514	0.00515208993094844	3.55109108050951e-05	1.35705914160825e-05
"Psittacanthus_flavo_viridis"	0.00100101864400341	0.000846124453144726	0.000735818771314124	0.000115475210064343	0.000460378788615038	0.000124775503598945	0.000206949931273374	0.000299281476560801	1.41829054871093e-06	0.000153573826185045	0.000503793106538572	1.41829054871093e-06	0.000706942096602678	1.5817178796982e-06	1.41829054871093e-06	1.58554074124176e-06	0.000309512662116204	1.00118259218474	8.07757075117417e-05	1.41829054871093e-06	1.4464841525947e-06	0.000234566725478723	1.4866241988021e-06	1.41829054871093e-06	1.58888574509238e-06	0.000515008463513897	1.41829054871093e-06	0.000104112432257101	0.000514888999090661	0.00149152029954274	0.000497701822849598	0.000219069158153891	0.0671210381171805	0.000104172811181237	0.0335442915367162	2.15293868691911e-05
"Pyrostegia_venusta"	0.000128974544037838	0.000169813864424227	0.000198753876455712	0.000362013666974363	0.000277217348281657	0.000352005647316695	0.000327033617274192	0.000313769953920088	0.000401821917750213	0.000338445728907612	0.00075023234315115	0.000401821917750213	0.000206653441337038	0.000380689352367921	0.000401821917750213	0.00038019502335313	0.000315900695946924	8.07757075117417e-05	1.00046313934635	0.000401821917750213	0.000398176241266133	0.000333744383212804	0.000392985786610834	0.000401821917750213	0.000379762485465189	0.000245746729984563	0.000401821917750213	0.000373696436539523	0.000261194511696765	1.07341756050829e-06	0.000258084444566715	0.0620654134156979	0.0078694149853393	0.0233164306329204	2.41411609358315e-05	0.00773470081520763
"Quesnelia_augusto-coburgii"	5.55392351471934e-05	0.000121274331813653	0.000148673519527413	0.000399278808365129	0.000426944938149105	0.000236109694625944	0.000132057269313142	0.000327025516707133	0.000652211020820889	9.82824973584231e-05	6.45382290718409e-05	0.000652211020820889	0.000164296212079369	0.000207572223954867	0.000652211020820889	0.000197171316425838	0.000424528606038974	1.41829054871093e-06	0.000401821917750213	1.00065221102082	0.000575504327794295	0.000415467368846608	0.000466294798739482	0.000652211020820889	0.000188070522337937	1.88336261588143e-06	0.000652211020820889	0.000587151161236323	0.000326911722898061	1.02943870940096e-06	0.000218898666029832	0.100740514275995	0.000105242978133458	0.000135419314125467	2.31520765744275e-05	5.77236527315804e-06
"Salvia_sellowiana"	4.92088224000251e-05	0.000117176376801743	0.000143996013271052	0.000404803713421678	0.000383936483444132	0.000306491857356844	0.000229791814053093	0.000328259151914563	0.000575504327794295	0.00021960150406262	5.70923668203252e-05	0.000575504327794295	0.00015702405847498	0.000312228614420375	0.000575504327794295	0.000306070118201102	0.000384105668831369	1.4464841525947e-06	0.000398176241266133	0.000575504327794295	1.00053008541818	0.000392509496153312	0.00046542120787479	0.000575504327794295	0.000300681434009238	9.61290571458517e-05	0.000575504327794295	0.000518119875035062	0.000288582063998132	1.01921146510722e-06	0.000256027081493056	0.0888923984711068	0.000108335159182583	0.0119810100236806	2.29220658502614e-05	5.43529028079272e-06
"Sinningia_cooperi"	0.000312621318840313	0.000309797685955211	0.000350531771053893	0.000354219526554075	0.000280552694694694	0.000306555838409064	0.000285830349627642	0.000355902131467033	0.000415467368846608	0.000268950831402057	0.000212528072381156	0.000415467368846608	0.00035889157767018	0.000282389530522757	0.000415467368846608	0.000279276598632141	0.000386386346707154	0.000234566725478723	0.000333744383212804	0.000415467368846608	0.000392509496153312	1.00037416903631	0.00035982371130184	0.000415467368846608	0.000276552783227852	0.000285933063962716	0.000415467368846608	0.000409016332186182	0.000383212185544478	1.43665160082881e-06	0.00021280724503031	0.0641730897920471	0.0229069635363581	0.0138863476404386	3.231029450264e-05	1.13897467545566e-05
"Sinningia_gigantifolia"	4.01960313701583e-05	0.000111342000174618	0.000137336512838267	0.000412669679942867	0.000322704107254	0.000406696970397448	0.000368939301479463	0.000330015513904801	0.000466294798739482	0.000392326869539781	4.64914781910487e-05	0.000466294798739482	0.000146670483851783	0.000461230933049233	0.000466294798739482	0.00046111248005063	0.000326554368400203	1.4866241988021e-06	0.000392985786610833	0.000466294798739482	0.00046542120787479	0.00035982371130184	1.00046417745139	0.000466294798739482	0.000461008833676853	0.000230309368002081	0.000466294798739482	0.000419838043833266	0.000234011024208403	1.00465064272292e-06	0.00030888787638985	0.0720238946133004	0.000112737586438963	0.028845918830505	2.25945929548384e-05	4.95538690183194e-06
"Siphocampylus_longepedunculatus"	5.55392351471934e-05	0.000121274331813653	0.000148673519527413	0.000399278808365129	0.000426944938149105	0.000236109694625944	0.000132057269313142	0.000327025516707133	0.000652211020820889	9.82824973584231e-05	6.45382290718409e-05	0.000652211020820889	0.000164296212079369	0.000207572223954867	0.000652211020820889	0.000197171316425838	0.000424528606038974	1.41829054871093e-06	0.000401821917750213	0.000652211020820889	0.000575504327794295	0.000415467368846608	0.000466294798739482	1.00065221102082	0.000188070522337937	1.88336261588143e-06	0.000652211020820889	0.000587151161236323	0.000326911722898061	1.02943870940096e-06	0.000218898666029832	0.100740514275995	0.000105242978133458	0.000135419314125467	2.31520765744275e-05	5.77236527315804e-06
"Staurogyne_itatiaiae"	1.72348732702596e-05	9.64782311483709e-05	0.000120370642688075	0.000432709166080181	0.000166707339341045	0.00066198142504851	0.000723434090875217	0.000334490055165646	0.000188070522337937	0.000832365300636357	1.94844523974156e-05	0.000188070522337937	0.000120293519930781	0.000840832078127514	0.000188070522337937	0.000856101354286334	0.000179935579206516	1.58888574509238e-06	0.000379762485465189	0.000188070522337937	0.000300681434009238	0.000276552783227852	0.000461008833676853	0.000188070522337937	1.00086946197093	0.000572149683754854	0.000188070522337937	0.000169453378628692	9.49848037917128e-05	9.67555214267675e-07	0.000443557044341207	0.0290493728803177	0.000123953293973075	0.0718112817431288	2.176031676888e-05	3.7327759125747e-06
"Tillandsia_gardneri"	0.000611164351412087	0.000529639519554115	0.000585437092234278	0.000309311030447282	3.22416294977926e-05	0.000509518184362919	0.000634956778454232	0.000392702880074877	1.88336261588143e-06	0.000678017695232806	0.00037799813177965	1.88336261588143e-06	0.000580703277623324	0.000548188913959099	1.88336261588143e-06	0.000560967991183502	0.000272605008827012	0.000515008463513897	0.000245746729984563	1.88336261588143e-06	9.61290571458517e-05	0.000285933063962716	0.00023030936800208	1.88336261588143e-06	0.000572149683754854	1.00078587457569	1.88336261588143e-06	7.88123725775054e-05	0.000386528412424001	1.90920181703275e-06	0.000267856511802747	0.000290904189649046	0.0503344918798906	0.0503241878194066	4.29379488650667e-05	1.75791722897366e-05
"Velloziela_dracocephaloides"	5.55392351471934e-05	0.000121274331813653	0.000148673519527413	0.000399278808365129	0.000426944938149105	0.000236109694625944	0.000132057269313142	0.000327025516707133	0.000652211020820889	9.82824973584231e-05	6.45382290718409e-05	0.000652211020820889	0.000164296212079369	0.000207572223954867	0.000652211020820889	0.000197171316425838	0.000424528606038974	1.41829054871093e-06	0.000401821917750213	0.000652211020820889	0.000575504327794295	0.000415467368846608	0.000466294798739482	0.000652211020820889	0.000188070522337937	1.88336261588143e-06	1.00065221102082	0.000587151161236323	0.000326911722898061	1.02943870940096e-06	0.000218898666029832	0.100740514275995	0.000105242978133458	0.000135419314125467	2.31520765744275e-05	5.77236527315804e-06
"Vriesea_carinata"	0.000172029014965569	0.000206420212592177	0.000239990222421635	0.000376603129852281	0.000384452119389159	0.000231145491953932	0.000149811285768521	0.000339115535815064	0.000587151161236324	0.000111416819387371	0.000133540262368924	0.000587151161236324	0.000253740467225777	0.000187003705629013	0.000587151161236324	0.000177643531228842	0.000428400613043705	0.000104112432257101	0.000373696436539523	0.000587151161236324	0.000518119875035062	0.000409016332186182	0.000419838043833267	0.000587151161236324	0.000169453378628692	7.88123725775054e-05	0.000587151161236324	1.00054398449351	0.00037131782258285	1.21405848710845e-06	0.000197225476317276	0.0906913683645625	0.0101484722660704	0.000134536820643411	2.7304175375069e-05	8.4193834496647e-06
"Vriesea_longicaulis"	0.000637988134239072	0.000547003735706273	0.00060525703399852	0.000285900415800887	0.000214480844349375	0.000211288681265884	0.000220827351590035	0.000387475612246787	0.000326911722898061	0.00016395410750316	0.000409548395557259	0.000326911722898061	0.000611517487811411	0.000104729632325593	0.000326911722898061	9.9532390440857e-05	0.000443888641062627	0.000514888999090661	0.000261194511696765	0.000326911722898061	0.000288582063998132	0.000383212185544479	0.000234011024208403	0.000326911722898061	9.49848037917129e-05	0.000386528412424001	0.000326911722898061	0.00037131782258285	1.00054894222132	1.95253759793841e-06	0.00011053271746705	0.0504947847188345	0.050321389417818	0.000131006846715188	4.39125705776349e-05	1.90074561556913e-05
"Vriesea_sp1_M_PL_066"	0.000561522951266273	0.000592526873970764	8.2796172627274e-05	1.21027196847272e-06	0.0013784793273226	1.20591323050806e-06	1.34667532772915e-06	1.5466350367723e-06	1.02943870940096e-06	1.24165920089288e-06	1.50914611443375e-06	1.02943870940096e-06	2.29231627385731e-06	9.70155361122014e-07	1.02943870940096e-06	9.68768616133033e-07	1.57896446443286e-06	0.00149152029954274	1.07341756050829e-06	1.02943870940096e-06	1.01921146510722e-06	1.43665160082881e-06	1.00465064272292e-06	1.02943870940096e-06	9.67555214267675e-07	1.90920181703275e-06	1.02943870940096e-06	1.21405848710845e-06	1.95253759793841e-06	1.00447328003005	0.00149026002399535	0.000159007103054072	0.00018769279347228	5.92623428974846e-05	0.100604067875798	7.08948789649146e-08
"Stromanthe_thalia"	0.000206167173252075	0.000266636860394633	0.000113536281794681	0.000282313455099542	0.000622434572652724	0.000356507584483889	0.000364340839807555	0.000222122409484411	0.000218898666029832	0.00040833424767991	2.25370687711369e-05	0.000218898666029832	8.98266507908677e-05	0.000434117616681065	0.000218898666029832	0.000439151978099807	0.000169611476325733	0.000497701822849598	0.000258084444566715	0.000218898666029832	0.000256027081493056	0.00021280724503031	0.00030888787638985	0.000218898666029832	0.000443557044341207	0.000267856511802747	0.000218898666029832	0.000197225476317276	0.00011053271746705	0.00149026002399535	1.00074703964526	0.0338110879549678	0.000141425006381611	0.033538717570519	0.0335159479396554	2.92253857716589e-06
"Phaethornis_eurynome"	0.000555392351471934	0.00121274331813653	0.00148673519527413	0.00399278808365129	0.00426944938149105	0.00236109694625944	0.00132057269313142	0.00327025516707133	0.00652211020820889	0.000982824973584231	0.000645382290718409	0.00652211020820889	0.00164296212079369	0.00207572223954867	0.00652211020820889	0.00197171316425838	0.00424528606038974	1.41829054871093e-05	0.00401821917750213	0.00652211020820889	0.00575504327794295	0.00415467368846608	0.00466294798739482	0.00652211020820889	0.00188070522337937	1.88336261588143e-05	0.00652211020820889	0.00587151161236323	0.00326911722898061	1.02943870940096e-05	0.00218898666029832	1.00740514275995	0.00105242978133458	0.00135419314125467	0.000231520765744275	5.77236527315804e-05
"Thalurania_glaucopis"	0.0122043703333095	0.00972733139598893	0.0106184054846963	0.00172522023236644	2.01675054964501e-05	0.00186467667905825	0.00309597433866927	0.0044792570778644	1.61242497523301e-05	0.00229625717647897	0.00754558562042677	1.61242497523301e-05	0.0105873876354345	1.88704069631869e-05	1.61242497523301e-05	1.89346445587625e-05	0.00463248676086279	0.0102835970763261	0.00120567105643317	1.61242497523301e-05	1.65980020197001e-05	0.00350957002242349	1.72724967732439e-05	1.61242497523301e-05	1.89908524548912e-05	0.00771173462232121	1.61242497523301e-05	0.00155484483929376	0.00770972719745948	2.87563648647587e-05	2.1667689042686e-05	0.0024905516167449	1.00537535857503	0.0012659437930491	0.000646730645808423	0.000322425470382246
"Phaethornis_squalidus"	1.89166949322444e-05	0.000865458995093365	0.00109033635998929	0.00446100037657919	0.000624665084459401	0.00832568700820014	0.00960316123041537	0.00337480052363314	2.15430025652985e-05	0.0112640967281771	1.43770151662345e-05	2.15430025652985e-05	0.00102667791703195	0.0109449078722188	2.15430025652985e-05	0.0112004251791113	0.000819613415677448	1.65721939518354e-05	0.00370926354325809	2.15430025652985e-05	0.00190598314089733	0.00220909125683084	0.00458891486326837	2.15430025652985e-05	0.0114240028226422	0.00800575689141053	2.15430025652985e-05	2.14026122563492e-05	2.08410510205518e-05	9.42767147589638e-06	0.00533546254701225	0.00332753217623601	0.00131447902278579	1.00521781259508	0.00021202833149291	2.9157975412486e-05
"Clytolaema_rubricauda"	0.00561522951266273	0.00592526873970764	0.00082796172627274	1.21027196847272e-05	0.013784793273226	1.20591323050806e-05	1.34667532772915e-05	1.5466350367723e-05	1.02943870940096e-05	1.24165920089288e-05	1.50914611443375e-05	1.02943870940096e-05	2.29231627385731e-05	9.70155361122014e-06	1.02943870940096e-05	9.68768616133033e-06	1.57896446443286e-05	0.0149152029954274	1.07341756050829e-05	1.02943870940096e-05	1.01921146510722e-05	1.43665160082881e-05	1.00465064272292e-05	1.02943870940096e-05	9.67555214267675e-06	1.90920181703275e-05	1.02943870940096e-05	1.21405848710845e-05	1.95253759793841e-05	0.0447328003004883	0.0149026002399535	0.00159007103054072	0.0018769279347228	0.000592623428974846	1.00604067875798	7.08948789649146e-07
"Leucochloris_albicollis"	5.28944419345867e-05	4.384361338433e-05	4.82038699271454e-05	1.60903041048976e-05	7.94260735352438e-06	1.51694550088885e-05	1.90090670468002e-05	2.61155259376552e-05	1.17324497421911e-05	1.56075782339912e-05	0.0846893784343301	1.17324497421911e-05	4.83280820704238e-05	7.76112387099997e-06	1.17324497421911e-05	7.66822735939316e-06	2.75825028782165e-05	4.3758916400795e-05	0.0157209366162757	1.17324497421911e-05	1.10473379690909e-05	2.3149891777554e-05	1.00719245972194e-05	1.17324497421911e-05	7.5869429117372e-06	3.57300249791395e-05	1.17324497421911e-05	1.71125679871234e-05	3.86330409668523e-05	1.44095282449013e-07	5.94011905928026e-06	0.00181219418717884	0.00427738017314008	0.000372534620818876	3.24070290227831e-06	1.00363566041697
