"Sideroxylon_puberulum"	"Grangeria_borbonica"	"Badula_platiphylla"	"Helichrysum_proteoides"	"Myonima_violacea"	"Harungana_madagascariensis"	"Stillingia_lineata"	"Ochna_mauritiana"	"Olea_lancea"	"Psiadia_terebinthina"	"Aphloia_theiformis"	"Psidium_cattleianum"	"Coffea_macrocarpa"	"Homalanthus_populifolius"	"Faujasiopsis_flexuosa"	"Gaertnera_sp1_M_PL_077"	"Coffea_mauritiana"	"Gaertnera_rotundifolia"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_077"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_077"	"Stomorhina_lunata"	"Nacoleia_sp1_M_PL_077"	"Technomyrmex_albipes"	"Lygistorrhina_sp1_M_PL_077"	"Panara_naso"	"Chrysomya_megacephala"	"Eumolpinae_sp1_M_PL_077"	"Pachycerina_crinicornis"	"Polistes_hebraeus"	"Allograpta_nasuta"	"Syritta_nigrofemorata"	"Musca_domestica"	"Ornidia_obesa"	"Cerambycidae_sp1_M_PL_077"	"Cixiidae_sp1_M_PL_077"	"Eristalinus_flaveolus"	"Fannia_pusio"	"Ischiodon_aegyptius"	"Lygaeidae_sp1_M_PL_077"	"Melanostoma_bituberculatum"	"Mordellidae_sp1_M_PL_077"	"Nitidulidae_sp1_M_PL_077"	"Sarcophaga_arno"	"Villa_unifasciata"
"Aphloia_theiformis"	0.00610906442859168	0.00163284671369394	2.56911409503419e-06	0.000207032621346764	0.000410547659131412	7.62850263084239e-07	1.18049221569399e-06	0.000407960010087187	9.57350748464025e-07	0.000103539265430687	1.00081351817325	5.06855089531052e-07	5.77613292183404e-07	5.06311253598078e-07	0.000204221522472838	0.000102972650248115	1.23029871789771e-07	3.49403610059059e-07	0.000101689771656601	8.42646586345373e-08	0.100672873940035	8.25793654618466e-05	7.07200200935149e-05	6.53972167191156e-08	3.19196742442663e-05	9.84238974318169e-06	3.51757453921478e-08	4.9532954826419e-05	2.09642166035435e-05	1.35424481782254e-05	1.30627737095515e-05	1.13121474051444e-05	1.36268984727179e-05	3.44112486355956e-06	2.95760887638234e-06	4.30108608169476e-06	4.25156305284867e-06	7.86994810462657e-09	7.23301790854398e-09	6.33568861913815e-09	9.85869625460782e-07	6.33568861913815e-09	9.85869625460782e-07	1.03539265430687e-06	1.03539265430687e-06	8.02848154698183e-09	9.85869625460782e-07	8.02848154698183e-09
"Psidium_cattleianum"	4.86599126755373e-06	0.00123918185203803	0.00170291583308245	0.000311076769362554	1.68937306712902e-06	0.000698051807552123	0.00108171831717071	0.000463904126669679	0.000772375756003146	0.000155567692424106	5.06855089531052e-07	1.00297071128033	7.86377764211558e-05	0.000463947283959626	7.76279865644217e-05	7.79281279412138e-07	1.49295098076274e-07	2.53830604297615e-08	6.33568861913814e-08	7.72140836875662e-05	6.27233173294676e-05	0.0756698020138149	2.68043164174519e-05	4.12654428828079e-05	1.75788015655479e-05	1.19436078461019e-05	2.57605194255032e-05	3.94539832504356e-08	1.52298362578569e-06	5.5219342415377e-06	9.91345481630428e-06	4.5992474617027e-06	6.83507928481339e-06	7.04757382449385e-06	4.44395384803649e-06	4.03404062831713e-06	3.95968165342157e-06	7.21145544780472e-06	6.62781834228037e-06	0.0125371338910041	1.4813179493455e-06	0.0125371338910041	1.4813179493455e-06	1.55567692424107e-06	1.55567692424107e-06	5.32161197838264e-06	1.4813179493455e-06	5.32161197838264e-06
"Coffea_macrocarpa"	5.47122503605864e-06	0.00239713543142922	0.00128813128788489	6.09778426207543e-05	2.46790931772359e-06	0.00168751660272492	0.000209316029299808	9.01153273716229e-05	0.000149457386394181	3.05661169086838e-05	6.60129476781033e-07	8.98717444813209e-05	1.0032510112992	8.97753155709332e-05	1.55337788050815e-05	2.88969206731435e-07	0.000717684756316468	5.25526011234637e-09	8.25161845976292e-08	1.49411775200196e-05	8.16910227516529e-05	0.0146423539696192	3.99064321475506e-05	0.0143761629024248	9.42481025442763e-06	0.0574147805053174	0.0143917167137822	4.43612840761511e-08	3.15315606740782e-07	5.39769625843776e-06	1.91770834514338e-05	9.0908656466615e-07	1.33909596706911e-06	1.36833581956543e-06	8.71112037439347e-07	5.09993203194529e-06	5.0846415420049e-06	1.39544019533205e-06	1.28250450815619e-06	1.12339680601651e-06	2.90370679146449e-07	1.12339680601651e-06	2.90370679146449e-07	3.05661169086838e-07	3.05661169086838e-07	4.02541027464027e-06	2.90370679146449e-07	4.02541027464027e-06
"Homalanthus_populifolius"	5.55516599643472e-06	0.00141468829460136	0.00194410133733876	0.000355134852576993	1.92864049723742e-06	0.000796917514201136	0.00123492305737085	0.00052960728624092	0.000881768030458527	0.000177600884913358	5.78641432683518e-07	0.000530225467382429	8.97753155709332e-05	1.00196027172046	8.86225082666789e-05	8.89651589371797e-07	1.7043989737463e-07	2.89780861558651e-08	7.23301790854397e-08	8.81499839523288e-05	7.16068772945853e-05	0.0863869842732823	3.06006359100523e-05	4.71099047503301e-05	2.00685030748315e-05	1.36351917899704e-05	2.94090050093727e-05	4.50418864575789e-08	1.7386851693519e-06	6.30401076501729e-06	1.13175063568109e-05	5.25064302494815e-06	7.80313772429339e-06	8.04572805714749e-06	5.07335503681419e-06	4.6053854383363e-06	4.52049493480745e-06	8.23282038247234e-06	0.0143137181674351	6.62781834228037e-06	1.69111834560473e-06	6.62781834228037e-06	1.69111834560473e-06	1.77600884913358e-06	1.77600884913358e-06	6.07531667918361e-06	1.69111834560473e-06	6.07531667918361e-06
"Faujasiopsis_flexuosa"	0.00204538023844794	0.00226014894980411	0.000379779743287903	0.000499159886441492	0.00283055424756536	0.000155565307525398	0.000241066229124338	0.000239812097923687	0.000172166099793301	6.96189463009803e-05	0.000272295363297117	0.000103503982085896	1.81227419392617e-05	0.000103392926311125	1.00062416269103	3.47022270970409e-05	1.82684342334128e-07	1.51281259464778e-07	3.40369204121396e-05	1.72075370217801e-05	0.0336965512080182	0.0168633862813445	0.050295589230447	9.2099465886003e-06	1.63156513475001e-05	1.46147473867302e-05	5.74943657902032e-06	1.65841640955238e-05	9.0768755678867e-06	1.03574665520696e-05	1.80811915984329e-05	6.53335811547116e-06	9.5163651790132e-06	2.72188726499198e-06	7.13085552059275e-06	5.21648736261803e-06	6.89724973980581e-06	1.60710819416226e-06	1.47704180444465e-06	1.2937997760737e-06	2.37695184019758e-06	1.2937997760737e-06	2.37695184019758e-06	6.96189463009804e-07	6.96189463009804e-07	1.1868116977747e-06	2.37695184019758e-06	1.1868116977747e-06
"Gaertnera_sp1_M_PL_077"	0.00270831536497777	0.000278786266953728	0.000376666076093187	0.000783527816765916	6.96747818190747e-05	1.71777591434447e-06	2.41998289237058e-06	0.000256095214057314	0.0011171229507843	0.000204951229482312	0.000137296866997486	1.03904170588285e-06	3.37130741186674e-07	1.0379268542671e-06	3.47022270970409e-05	1.00355131965777	2.11762480038106e-08	0.000558643764797286	1.71621083746858e-05	1.72740683603024e-07	0.0169904872909389	0.000169285869930964	1.91585019795236e-05	7.08751420859684e-06	0.0167471038714105	1.69409984030485e-06	6.54435386576817e-08	2.195931377009e-05	0.0335186258878372	9.99805529882136e-06	2.23029013562983e-06	1.1489995059737e-05	1.32561820956442e-05	0.033461866318448	1.11932545252274e-05	2.60708482873057e-06	4.28865737564992e-06	1.61332192824706e-08	1.482752648953e-08	1.29880213235356e-08	3.73108484174246e-06	1.29880213235356e-08	3.73108484174246e-06	2.04951229482312e-06	2.04951229482312e-06	1.17708148779121e-06	3.73108484174246e-06	1.17708148779121e-06
"Coffea_mauritiana"	7.58503862879387e-06	0.0037771736493483	9.18043588104732e-06	2.05354429238729e-06	3.74953863707798e-06	9.5687753414634e-06	2.78172921232176e-06	1.68597982108225e-06	1.98636790907055e-06	1.09372352092549e-06	9.84238974318169e-07	1.19436078461019e-06	0.00502379329421527	1.19307928162241e-06	1.09610605400476e-06	1.27057488022863e-07	1.00125544101307	5.76195932347397e-10	1.23029871789771e-07	1.98562480441444e-07	0.000121799573071873	0.000194591230832615	6.08051574651527e-05	7.2053182631963e-05	1.25011355056454e-07	0.10043528104573	7.21061971142866e-05	6.15003132064368e-08	3.45717559408438e-08	7.58531336845162e-06	3.02173891947864e-05	4.1903304964284e-08	4.38574487328276e-08	2.22931396832216e-08	2.93363470341042e-08	7.56528453390585e-06	7.56412608104129e-06	1.85448614154784e-08	1.7043989737463e-08	1.49295098076274e-08	9.77878234470139e-09	1.49295098076274e-08	9.77878234470139e-09	1.09372352092549e-08	1.09372352092549e-08	2.86888621282729e-08	9.77878234470139e-09	2.86888621282728e-08
"Gaertnera_rotundifolia"	0.00337062799186351	7.32265849160308e-06	2.47190581620304e-06	0.00168027327660416	2.27321877173109e-06	3.05927393196187e-07	4.72947883791353e-07	2.97687291072392e-06	4.06311771682405e-06	2.23024349660446e-06	2.79522888047247e-06	2.03064483438092e-07	3.67868207864246e-08	2.02846603091056e-07	9.07687556788671e-07	0.00335186258878372	5.76195932347398e-10	1.00167159999766	3.49403610059059e-07	3.37594703715828e-08	0.000345909573958468	3.30842809641512e-05	1.63446141879039e-05	5.04729058673497e-08	7.7592944992587e-05	4.60956745877918e-08	1.13229634181589e-08	2.73294161502447e-05	0.100295999859426	1.25931517608194e-05	5.85812679328247e-08	1.26008088788022e-05	2.05823126002888e-05	0.000111765690393247	2.4003903951488e-05	3.69477519492507e-08	8.01594663414588e-06	3.15298589194236e-09	2.89780861558651e-09	2.53830604297615e-09	8.00130131716267e-06	2.53830604297615e-09	8.00130131716267e-06	2.23024349660446e-08	2.23024349660446e-08	7.72470567563449e-09	8.00130131716267e-06	7.72470567563449e-09
"Warneckea_trinervis"	0.00610906442859168	0.00163284671369394	2.56911409503419e-06	0.000207032621346764	0.000410547659131412	7.62850263084239e-07	1.18049221569399e-06	0.000407960010087187	9.57350748464025e-07	0.000103539265430687	0.000813518173252805	5.06855089531052e-07	5.77613292183404e-07	5.06311253598078e-07	0.000204221522472838	0.000102972650248115	1.23029871789771e-07	3.49403610059059e-07	1.00010168977166	8.42646586345373e-08	0.100672873940035	8.25793654618466e-05	7.07200200935149e-05	6.53972167191156e-08	3.19196742442663e-05	9.84238974318169e-06	3.51757453921478e-08	4.9532954826419e-05	2.09642166035435e-05	1.35424481782254e-05	1.30627737095515e-05	1.13121474051444e-05	1.36268984727179e-05	3.44112486355956e-06	2.95760887638234e-06	4.30108608169476e-06	4.25156305284867e-06	7.86994810462657e-09	7.23301790854398e-09	6.33568861913815e-09	9.85869625460782e-07	6.33568861913815e-09	9.85869625460782e-07	1.03539265430687e-06	1.03539265430687e-06	8.02848154698183e-09	9.85869625460782e-07	8.02848154698183e-09
"Wikstroemia_indica"	6.47176838584645e-06	0.00164811186321059	0.00226487805799965	0.000413732103252197	2.24686617928159e-06	0.000928408904044323	0.00143868536183704	0.000616992488470672	0.00102725975548418	0.000206905030924062	6.74117269076298e-07	0.00061771266950053	0.000104588242640137	0.000617049887666302	0.000103245222130681	1.03644410161814e-06	1.98562480441444e-07	3.37594703715828e-08	8.42646586345373e-08	1.0001026947313	8.34220120481919e-05	0.100640836678374	3.5649740835211e-05	5.48830390341345e-05	2.33798060821787e-05	1.58849984353155e-05	3.42614908359192e-05	5.24737977230794e-08	2.02556822229497e-06	7.34417254124514e-06	1.31848949056847e-05	6.11699912406459e-06	9.0906554488018e-06	9.37327318657683e-06	5.91045861788853e-06	5.36527403566179e-06	5.26637659905068e-06	9.59123574558028e-06	8.81499839523289e-06	7.72140836875663e-06	1.97015287262951e-06	7.72140836875663e-06	1.97015287262951e-06	2.06905030924062e-06	2.06905030924062e-06	7.07774393124891e-06	1.97015287262951e-06	7.07774393124891e-06
"Apis_mellifera"	0.0610906442859168	0.0163284671369394	2.56911409503419e-05	0.00207032621346764	0.00410547659131412	7.62850263084239e-06	1.18049221569399e-05	0.00407960010087187	9.57350748464025e-06	0.00103539265430687	0.00813518173252805	5.06855089531052e-06	5.77613292183404e-06	5.06311253598078e-06	0.00204221522472838	0.00102972650248115	1.23029871789771e-06	3.49403610059059e-06	0.00101689771656601	8.42646586345373e-07	1.00672873940035	0.000825793654618466	0.000707200200935149	6.53972167191156e-07	0.000319196742442663	9.84238974318169e-05	3.51757453921478e-07	0.00049532954826419	0.000209642166035435	0.000135424481782254	0.000130627737095515	0.000113121474051444	0.000136268984727179	3.44112486355956e-05	2.95760887638234e-05	4.30108608169476e-05	4.25156305284867e-05	7.86994810462657e-08	7.23301790854398e-08	6.33568861913815e-08	9.85869625460782e-06	6.33568861913815e-08	9.85869625460782e-06	1.03539265430687e-05	1.03539265430687e-05	8.02848154698183e-08	9.85869625460782e-06	8.02848154698183e-08
"Chaetocnema_sp1_M_PL_077"	6.47176838584645e-05	0.0164811186321058	0.0226487805799965	0.00413732103252197	2.24686617928159e-05	0.00928408904044323	0.0143868536183704	0.00616992488470672	0.0102725975548418	0.00206905030924062	6.74117269076298e-06	0.0061771266950053	0.00104588242640137	0.00617049887666302	0.00103245222130681	1.03644410161814e-05	1.98562480441444e-06	3.37594703715828e-07	8.42646586345373e-07	0.00102694731304463	0.000834220120481919	1.00640836678374	0.00035649740835211	0.000548830390341345	0.000233798060821787	0.000158849984353155	0.000342614908359192	5.24737977230794e-07	2.02556822229497e-05	7.34417254124514e-05	0.000131848949056847	6.11699912406459e-05	9.0906554488018e-05	9.37327318657683e-05	5.91045861788853e-05	5.36527403566179e-05	5.26637659905068e-05	9.59123574558028e-05	8.81499839523289e-05	7.72140836875663e-05	1.97015287262951e-05	7.72140836875663e-05	1.97015287262951e-05	2.06905030924062e-05	2.06905030924062e-05	7.07774393124891e-05	1.97015287262951e-05	7.07774393124891e-05
"Dysauxes_florida"	0.000158936017061472	0.0288236280274207	2.88739117923205e-05	0.00722387324234409	0.0538666110031669	1.15241352729951e-05	1.78367615920002e-05	1.98669296569232e-05	1.27404725956514e-05	1.24337200681526e-05	2.02057200267185e-05	7.65837611927196e-06	9.97660803688765e-06	7.65015897751309e-06	0.0107776262636672	4.10539328132648e-06	2.1716127666126e-06	5.83736220996569e-07	2.52571500333982e-06	1.27320502982896e-06	0.00250045785330642	0.00124774092923238	1.00532148533887	8.19486880096783e-07	3.5582511714298e-05	0.000173729021329008	5.49257158061246e-07	1.28867040860653e-06	3.50241732597941e-05	9.23857680490721e-05	0.000230589024219366	3.48628491949122e-05	6.91791289328049e-05	2.52668920853168e-07	0.000103198189176344	5.7771593255523e-05	9.20466524469562e-05	1.18911743946668e-07	1.09287985393044e-07	9.57297014908995e-08	3.43993963921148e-05	9.57297014908995e-08	3.43993963921147e-05	1.24337200681526e-07	1.24337200681526e-07	9.02309743510015e-08	3.43993963921147e-05	9.02309743510015e-08
"Brachymyrmex_sp1_M_PL_077"	1.44789130838876e-05	0.000121928357850593	0.0669639150420674	2.92514703137695e-05	1.65646576335737e-07	0.0223958554394139	8.54305699886461e-05	4.1292868819864e-05	6.10048908234491e-05	1.69563414305462e-05	5.81308593058805e-08	3.6680393673607e-05	0.0111814600352193	3.66410370280345e-05	6.1399643924002e-06	4.72500947239789e-06	8.00590918132923e-06	5.60810065192774e-09	7.26635741323506e-09	6.09811544823717e-06	7.1936938391027e-06	0.00597615313927243	2.54951473807888e-06	1.00167878920263	0.000419314880837332	0.000640472734506338	0.000950177100045471	1.17396592572062e-07	3.36486039115665e-07	5.72278944548515e-07	9.75426862804748e-07	4.9798564315279e-07	6.42258770487254e-07	7.12090232323407e-07	4.17878147339565e-07	4.1342013000665e-07	3.83149431481042e-07	5.69537133257641e-07	5.23443386114779e-07	4.58504920920088e-07	1.39292715779855e-07	4.58504920920088e-07	1.39292715779855e-07	1.69563414305463e-07	1.69563414305463e-07	0.000209262234506461	1.39292715779855e-07	0.000209262234506461
