"Amelanchier_lamarckii"	"Cornus_sanguinea"	"Crataegus_monogyna"	"Crataegus_oxyacantha"	"Euonymus_europaea"	"Fragaria_vesca_dom."	"Frangula_alnus"	"Hedera_helix"	"Ligustrum_vulgare"	"Lonicera_xylosteum"	"Malus_domesticus"	"Prunus_avium"	"Prunus_avium_duralis"	"Prunus_domestica"	"Prunus_padus"	"Prunus_serotina"	"Prunus_spinosa"	"Rhamnus_cathartica"	"Ribes_rubrum"	"Rosa_canina"	"Rubus_fruticosus"	"Rubus_ideaus"	"Sambucus_nigra"	"Sambucus_racemosa"	"Sorbus_aria"	"Sorbus_aucuparia"	"Sorbus_torminalis"	"Taxus_baccata"	"Viburnum_lantana"	"Viburnum_opulus"	"Viscum_album"	"Carduelis_chloris"	"Coccothraustes_coccothraustes"	"Columba_palumbus"	"Corvus_corone_corone"	"Erithacus_rubecula"	"Ficedula_hypoleuca"	"Fringilla_coelebs"	"Garrulus_glandarius"	"Parus_caeruleus"	"Parus_major"	"Parus_montanus"	"Parus_palustris"	"Passer_domesticus"	"Passer_montanus"	"Phoenicurus_ochruros"	"Phoenicurus_phoenicurus"	"Phylloscopus_collybita"	"Pica_pica"	"Pyrrhula_pyrrhula"	"Sitta_europaea"	"Sturnus_vulgaris"	"Sylvia_atricapilla"	"Sylvia_borin"	"Sylvia_communis"	"Sylvia_curruca"	"Turdus_iliacus"	"Turdus_merula"	"Turdus_philomelos"	"Turdus_pilaris"	"Turdus_torquatus"	"Turdus_viscivorus"
"Malus_domesticus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0.0333333333333333	0	0
"Prunus_avium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0250965250965251	0	0.0108108108108108	0	0	0	0.00733590733590734	0.00579150579150579	0.00386100386100386	0	0	0	0	0	0	0	0.00694980694980695	0	0	0.00888030888030888	0.00656370656370656	0.00463320463320463	0	0	0	0.00501930501930502	0.00386100386100386	0	0	0.0111969111969112
"Prunus_avium_duralis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Prunus_domestica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114942528735632	0	0	0.0114942528735632	0.0160919540229885	0.0149425287356322	0	0.0114942528735632	0	0	0	0	0.0114942528735632	0	0	0.0114942528735632	0	0	0	0	0	0	0.0114942528735632	0	0	0	0
"Prunus_padus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.024	0.0226666666666667	0	0	0	0.0533333333333333	0	0	0	0
"Prunus_serotina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0251908396946565	0.0229007633587786	0	0	0	0.0320610687022901	0.0198473282442748	0	0	0
"Prunus_spinosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.021978021978022	0.021978021978022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.056043956043956	0	0	0	0
"Rhamnus_cathartica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036036036036036	0.0594594594594595	0	0	0.00432432432432432	0	0	0	0.0133333333333333	0.00900900900900901	0.0102702702702703	0	0	0
"Ribes_rubrum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.030952380952381	0.0357142857142857	0	0	0	0.0333333333333333	0	0	0	0
"Rosa_canina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0295238095238095	0	0	0	0	0	0	0	0.019047619047619	0	0	0.00952380952380952	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0123809523809524	0	0.0295238095238095	0	0
"Rubus_fruticosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0
"Rubus_ideaus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0504731861198738	0	0	0	0	0	0	0	0	0	0	0.016403785488959	0.00694006309148265	0.00410094637223975	0	0	0.0220820189274448	0	0	0	0
"Sambucus_nigra"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00213827512473272	0.00213827512473272	0	0.00349251603706344	0.00277975766215253	0.000712758374910905	0	0.00121168923734854	0	0.00235210263720599	0.00249465431218817	0.00142551674982181	0	0	0.00577334283677833	0	0.00855310049893086	0.00555951532430506	0.00655737704918033	0.00206699928724162	0.00142551674982181	0.0185317177476835	0.0183178902352103	0.0144689950106914	0	0	0
"Sambucus_racemosa"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539374325782093	0.00269687162891046	0	0.0366774541531823	0.00323624595469256	0	0	0	0	0	0	0	0	0	0	0	0	0.00647249190938511	0.00776699029126214	0	0	0	0.0161812297734628	0.0215749730312837	0	0	0
"Sorbus_aria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136986301369863	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.063013698630137	0.0232876712328767	0	0	0
"Sorbus_aucuparia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00228494623655914	0.0100806451612903	0.00403225806451613	0.00940860215053763	0.00134408602150538	0	0	0.00900537634408602	0.00174731182795699	0.00201612903225806	0	0.00134408602150538	0	0	0.00174731182795699	0	0	0.00510752688172043	0.00819892473118279	0	0.00577956989247312	0.00282258064516129	0.00255376344086022	0.00134408602150538	0	0	0.00631720430107527	0.00645161290322581	0.0092741935483871	0	0.00913978494623656
"Sorbus_torminalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0442105263157895	0.0557894736842105	0	0	0
"Taxus_baccata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.027681660899654	0	0	0	0	0	0	0.00346020761245675	0	0	0	0	0	0	0	0	0	0	0	0	0.00588235294117647	0	0	0	0.0103806228373702	0.0107266435986159	0.00968858131487889	0	0.00346020761245675	0.028719723183391
"Viburnum_lantana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485294117647059	0.0514705882352941	0	0	0	0	0	0	0	0
"Viburnum_opulus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00539568345323741	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428057553956835	0	0	0.00971223021582734	0	0	0	0	0.0111510791366906	0.012589928057554	0.0183453237410072	0	0
"Viscum_album"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0101010101010101	0	0	0	0.0101010101010101	0	0.0404040404040404	0	0	0.0393939393939394
"Carduelis_chloris"	0.0128205128205128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0256410256410256	0	0	0.0397435897435897	0	0	0	0	0	0.0217948717948718	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coccothraustes_coccothraustes"	0.00949367088607595	0.00632911392405063	0.00822784810126582	0	0	0	0	0	0	0	0	0.0205696202531646	0	0	0	0	0.00632911392405063	0	0	0	0	0	0	0	0	0.0237341772151899	0	0.0253164556962025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Columba_palumbus"	0.0739130434782609	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0260869565217391	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corvus_corone_corone"	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Erithacus_rubecula"	0	0.00602409638554217	0.00401606425702811	0	0.00602409638554217	0	0.00562248995983936	0.0240963855421687	0.00803212851405623	0	0	0	0	0.00401606425702811	0	0	0	0	0	0	0	0	0.0120481927710843	0.0200803212851406	0	0.00401606425702811	0	0	0	0.00602409638554217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ficedula_hypoleuca"	0	0.0191176470588235	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0441176470588235	0.0367647058823529	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Fringilla_coelebs"	0.0833333333333333	0	0.00833333333333333	0	0	0	0	0	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Garrulus_glandarius"	0	0	0	0	0	0	0	0	0	0	0	0.00381526104417671	0.00261044176706827	0.00200803212851406	0	0	0	0	0	0	0	0	0.00983935742971888	0.0682730923694779	0	0.0134538152610442	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_caeruleus"	0.0277566539923954	0.00608365019011407	0.00494296577946768	0	0	0	0.00380228136882129	0	0.00380228136882129	0	0	0.00570342205323194	0	0.00532319391634981	0	0	0	0	0	0.00760456273764259	0	0	0.014828897338403	0.0114068441064639	0	0.00494296577946768	0	0.00380228136882129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_major"	0	0.0209302325581395	0.0232558139534884	0	0	0	0	0	0	0	0	0.0116279069767442	0	0.0151162790697674	0	0	0	0	0	0	0	0	0.0116279069767442	0	0	0.0174418604651163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_montanus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Parus_palustris"	0	0.0127659574468085	0	0	0	0	0	0	0	0.0468085106382979	0	0	0	0.00709219858156028	0	0	0	0	0	0.00709219858156028	0	0	0.0120567375886525	0	0.00709219858156028	0.00709219858156028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_domesticus"	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Passer_montanus"	0.0602409638554217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0397590361445783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_ochruros"	0	0.0172413793103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603448275862069	0	0	0.0224137931034483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phoenicurus_phoenicurus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phylloscopus_collybita"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pica_pica"	0	0	0	0	0	0	0	0	0	0	0	0.0236842105263158	0	0	0	0	0	0.0263157894736842	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pyrrhula_pyrrhula"	0	0	0.00148367952522255	0	0	0	0.00370919881305638	0	0.00712166172106825	0	0	0	0	0	0	0	0	0.0489614243323442	0	0	0	0	0.0120178041543027	0	0	0.00905044510385757	0	0	0	0.0176557863501484	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sitta_europaea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sturnus_vulgaris"	0	0	0	0	0	0	0	0	0	0	0	0.0123655913978495	0	0	0	0	0	0	0	0	0	0	0.0645161290322581	0	0	0.0231182795698925	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_atricapilla"	0.00412757973733584	0.00431519699812383	0	0	0	0	0.0050656660412758	0.00225140712945591	0	0.00675422138836773	0	0.00318949343339587	0	0	0.00337711069418387	0.00619136960600375	0	0.00450281425891182	0.0024390243902439	0	0.00187617260787993	0.00975609756097561	0.0146341463414634	0.0112570356472796	0	0.00393996247654784	0	0.00318949343339587	0.00619136960600375	0.0050656660412758	0.00187617260787993	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_borin"	0.0103211009174312	0	0	0	0	0	0.00848623853211009	0	0	0.0091743119266055	0	0.00275229357798165	0	0	0.00389908256880734	0.00688073394495413	0	0	0.00344036697247706	0	0	0.00504587155963303	0.0211009174311927	0.0165137614678899	0	0.00435779816513761	0	0	0.00802752293577982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_communis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0.0557692307692308	0	0	0.0192307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sylvia_curruca"	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_iliacus"	0	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167420814479638	0	0	0	0	0.0588235294117647	0	0	0	0	0.00678733031674208	0	0	0.00226244343891403	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_merula"	0.00367647058823529	0.00220588235294118	0.00463235294117647	0.00272058823529412	0	0.00485294117647059	0.00191176470588235	0.00897058823529412	0.00286764705882353	0.000735294117647059	0.000735294117647059	0.000955882352941177	0	0.000735294117647059	0.00294117647058824	0.00308823529411765	0.00375	0.00367647058823529	0.00102941176470588	0.000955882352941177	0	0.00514705882352941	0.0188970588235294	0.0110294117647059	0.00338235294117647	0.00345588235294118	0.00308823529411765	0.00227941176470588	0	0.00227941176470588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_philomelos"	0	0.0141129032258065	0.00372983870967742	0	0	0	0.00504032258064516	0.00383064516129032	0	0.00100806451612903	0	0.00100806451612903	0	0	0	0.00262096774193548	0	0.00574596774193548	0	0	0	0	0.0204637096774194	0.0201612903225806	0.00171370967741935	0.00483870967741936	0.00534274193548387	0.00282258064516129	0	0.00352822580645161	0.00403225806451613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_pilaris"	0.00651260504201681	0.0430672268907563	0.0102941176470588	0	0	0	0	0	0.00630252100840336	0	0.00210084033613445	0	0	0	0	0	0	0	0	0.00651260504201681	0	0	0	0	0	0.0144957983193277	0	0	0	0.0107142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_torquatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Turdus_viscivorus"	0	0	0	0	0	0	0	0	0	0	0	0.0132420091324201	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0310502283105023	0	0.0378995433789954	0	0	0.0178082191780822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
