"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Crepis_capillaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0.0166666666666667	0	0.00333333333333333	0	0.00333333333333333	0.0133333333333333	0.00333333333333333	0.00333333333333333	0	0.00333333333333333	0	0.01	0	0	0.00333333333333333	0	0	0.00333333333333333	0	0	0.00333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Linum_catharticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416666666666667	0.0666666666666667	0.0125	0	0.00416666666666667	0	0.00416666666666667	0	0	0.00416666666666667	0	0	0	0	0	0.00416666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chamerion_angustifolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130434782608696	0.00434782608695652	0.0347826086956522	0	0	0.00434782608695652	0.0173913043478261	0	0	0	0	0.00434782608695652	0	0	0	0	0	0	0	0	0	0.00434782608695652	0	0	0	0	0	0	0	0	0	0	0	0.00434782608695652	0	0	0	0	0.00434782608695652	0	0	0	0	0	0.00869565217391304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plantago_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0266666666666667	0	0	0	0	0	0.0133333333333333	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Angelica_sylvestris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0	0	0.0142857142857143	0	0	0	0.00714285714285714	0.00714285714285714	0.00714285714285714	0	0	0	0	0	0	0.00714285714285714	0	0	0	0	0	0	0	0.00714285714285714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0285714285714286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00714285714285714	0	0	0
"Leontodon_saxatilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0538461538461538	0.0230769230769231	0	0	0.0153846153846154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Senecio_jacobea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0230769230769231	0.0230769230769231	0	0	0.00769230769230769	0.00769230769230769	0.0153846153846154	0	0	0	0	0	0.00769230769230769	0	0	0.00769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00769230769230769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agrimonia_eupatoria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0.0181818181818182	0.00909090909090909	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0	0.00909090909090909	0	0	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clematis_vitalba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0.05	0.0166666666666667	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euphrasia_officinalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Convolvulus_arvensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.025	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Medicago_lupulina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.075	0	0	0	0	0.025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_pratensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lotus_corniculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rubus_fruticosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp32_M_PL_017"	0.0322997416020672	0.0359173126614987	0.0111111111111111	0.00155038759689922	0.000775193798449612	0.00516795865633075	0.00155038759689922	0.000258397932816538	0.0020671834625323	0.0020671834625323	0.00258397932816537	0.000258397932816538	0.000775193798449612	0	0.000516795865633075	0.00180878552971576	0.000775193798449612	0.000258397932816538	0.000258397932816538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphaerophoria_scripta"	0.0206477732793522	0.0408906882591093	0.00121457489878543	0.00647773279352227	0.00323886639676113	0.00647773279352227	0.000809716599190283	0.000809716599190283	0	0.00566801619433198	0.00202429149797571	0.00647773279352227	0.000404858299595142	0	0	0.00121457489878543	0.00121457489878543	0.000809716599190283	0	0	0.000404858299595142	0.00121457489878543	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eriothrix_rufomaculata"	0.0444444444444444	0.0095959595959596	0.0136363636363636	0.0156565656565657	0.00151515151515152	0.000505050505050505	0.00151515151515152	0.00202020202020202	0.00404040404040404	0.000505050505050505	0	0.00151515151515152	0.00404040404040404	0	0	0	0	0.000505050505050505	0	0.000505050505050505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp22_M_PL_017"	0.0591463414634146	0.00121951219512195	0.0134146341463415	0.0170731707317073	0.00182926829268293	0.000609756097560976	0	0	0.00487804878048781	0	0.000609756097560976	0	0	0	0.00121951219512195	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Episyrphus_balteatus"	0.0327044025157233	0.0220125786163522	0.0226415094339623	0.00251572327044025	0.00566037735849057	0	0	0.000628930817610063	0.00566037735849057	0.00188679245283019	0	0.000628930817610063	0	0	0	0.00125786163522013	0.000628930817610063	0.00125786163522013	0.00188679245283019	0	0.000628930817610063	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp31_M_PL_017"	0.0732876712328767	0.000684931506849315	0.0226027397260274	0	0	0	0	0	0.000684931506849315	0	0.000684931506849315	0	0.000684931506849315	0	0	0	0.000684931506849315	0	0.000684931506849315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp42_M_PL_017"	0.00652173913043478	0.0630434782608696	0	0	0.00326086956521739	0.00760869565217391	0	0.00108695652173913	0	0.00326086956521739	0.00434782608695652	0.00108695652173913	0.00434782608695652	0	0	0	0.00217391304347826	0	0	0	0.00217391304347826	0.00108695652173913	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp39_M_PL_017"	0.0828947368421053	0.00263157894736842	0.00789473684210526	0.00131578947368421	0	0	0	0	0	0	0.00131578947368421	0	0	0	0.00131578947368421	0	0	0	0.00131578947368421	0.00131578947368421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Symphyta_sp1_M_PL_017"	0.0791044776119403	0.00298507462686567	0.0119402985074627	0	0	0	0.00149253731343284	0	0.00149253731343284	0	0.00149253731343284	0	0	0	0.00149253731343284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syritta_pipiens"	0.0666666666666667	0.01	0.01	0.00333333333333333	0	0.00166666666666667	0.00166666666666667	0.00166666666666667	0	0	0	0.00166666666666667	0	0	0.00166666666666667	0	0	0	0	0	0	0	0	0	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
