"Miconia_sp1_M_SD_010"	"Cecropia_peltata"	"Trema_micrantha"	"Ficus_clusiifolia"	"Didymopanax_morototoni"	"Alchornea_glandulosa"	"Protium_heptaphyllum"	"Unidentified_sp2_M_SD_010"	"Aechmaea_nudicaulis"	"Gravisia_aquilega"	"Clidemia_sp1_M_SD_010"	"Rhipsalis_sp1_M_SD_010"	"Hieronyma_caribaea"	"Cordia_curassavica"	"Sapium_aucuparium"	"Cordia_bicolor"	"Anthurium_scandens"	"Laetia_procera"	"Sloanea_stipilata"	"Ficus_citrifolia"	"Ilex_sp1_M_SD_010"	"Chiococca_alba"	"Clusia_sp1_M_SD_010"	"Piper_sp1_M_SD_010"	"Coussarea_paniculata"	"Lacistema_aggregatum"	"Ficus_tobagensis"	"Doliocarpus_dentatus"	"Myrcia_leptoclada"	"Byrsonima_spicata"	"Anthurium_gracile"	"Calycolpus_glaber"	"Cupania_sp1_M_SD_010"	"Wulffia_baccata"	"Davilla_aspera"	"Eugenia_baileyi"	"Psidium_guajava"	"Castilla_elastica"	"Myrcia_sp1_M_SD_010"	"Henriettea_sp1_M_SD_010"	"Isertia_parviflora"	"Solanum_sp1_M_SD_010"	"Unidentified_sp1_M_SD_010"	"Aechmaea_mertensii"	"Rourea_surinamensis"	"Aechmaea_dichlamydea"	"Aegiphilia_integrifolia"	"Norantea_guianensis"	"Phytolacca_rivinoides"	"Psychotria_sp1_M_SD_010"	"Tangara_gyrola"	"Ramphocelus_carbo"	"Tangara_mexicana"	"Euphonia_violacea"	"Chlorophanes_spiza"	"Thraupis_palmarum"	"Tachyphonus_rufus"	"Dacnis_cayana"	"Thraupis_episcopus"	"Cyanerpes_caeruleus"	"Tangara_guttata"	"Cyanerpes_cyaneus"	"Coereba_flaveola"	"Tachyphonus_luctuosus"
"Ilex_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0125	0.00416666666666667	0.0833333333333333	0	0	0	0	0	0	0	0	0	0	0
"Chiococca_alba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005	0	0.075	0.005	0.015	0	0	0	0	0	0	0	0	0
"Clusia_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.015	0	0	0.01	0	0.07	0	0.005	0	0
"Piper_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473684210526316	0	0	0	0	0.0526315789473684	0	0	0	0	0
"Coussarea_paniculata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277777777777778	0	0.00555555555555556	0	0.0111111111111111	0.0222222222222222	0	0.0333333333333333	0	0	0	0	0
"Lacistema_aggregatum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.00666666666666667	0.0333333333333333	0	0.00666666666666667	0.0133333333333333	0	0.0133333333333333	0.00666666666666667	0	0	0	0	0
"Ficus_tobagensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0307692307692308	0.0230769230769231	0.0153846153846154	0.0230769230769231	0.00769230769230769	0	0	0	0	0	0	0	0	0
"Doliocarpus_dentatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0.00833333333333333	0.025	0	0	0.0416666666666667	0	0
"Myrcia_leptoclada"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0916666666666667	0	0	0.00833333333333333	0	0	0	0	0	0	0	0	0	0
"Byrsonima_spicata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0
"Anthurium_gracile"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111111111111111	0	0.0444444444444444	0	0	0.0444444444444444	0	0	0	0	0	0	0
"Calycolpus_glaber"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	0.0111111111111111	0	0	0.0222222222222222	0	0.0111111111111111	0.0222222222222222	0	0	0	0.0111111111111111	0
"Cupania_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0888888888888889	0.0111111111111111	0
"Wulffia_baccata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0111111111111111	0.0222222222222222	0	0	0	0	0	0.0222222222222222	0	0.0444444444444444	0	0	0	0
"Davilla_aspera"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0714285714285714	0	0	0	0.0142857142857143	0.0142857142857143	0	0	0	0	0	0	0
"Eugenia_baileyi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0428571428571429	0	0	0.0428571428571429	0	0	0.0142857142857143	0	0	0	0	0
"Psidium_guajava"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0571428571428571	0.0428571428571429	0	0	0	0	0	0	0	0	0	0	0
"Castilla_elastica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0166666666666667	0	0	0	0	0	0	0.0833333333333333	0	0	0	0	0
"Myrcia_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0.0333333333333333	0.0166666666666667	0	0	0
"Henriettea_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.02	0.04	0	0	0	0	0.04	0	0	0	0	0	0	0
"Isertia_parviflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.06	0	0	0	0	0	0	0
"Solanum_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0.06	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0.06	0	0	0	0	0	0	0
"Aechmaea_mertensii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0.05	0	0	0	0	0	0	0
"Rourea_surinamensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.025	0	0	0.05	0	0	0	0	0.025	0
"Aechmaea_dichlamydea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0
"Aegiphilia_integrifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0.0333333333333333	0	0	0	0	0	0	0	0	0	0	0
"Norantea_guianensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0
"Phytolacca_rivinoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0	0.0333333333333333	0.0333333333333333	0	0	0	0	0	0	0
"Psychotria_sp1_M_SD_010"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0666666666666667	0	0	0	0	0	0	0	0	0	0.0333333333333333	0	0	0
"Tangara_gyrola"	0.031358024691358	0.0177777777777778	0.00962962962962963	0.0118518518518519	0.00320987654320988	0.00320987654320988	0.00148148148148148	0.000493827160493827	0	0	0.000493827160493827	0	0.00345679012345679	0	0.000246913580246914	0.00123456790123457	0	0	0.00172839506172839	0.0037037037037037	0.000740740740740741	0.000246913580246914	0	0	0	0.000740740740740741	0.000987654320987654	0	0.00271604938271605	0.00246913580246914	0	0	0	0.000246913580246914	0	0	0	0	0	0.000246913580246914	0	0.000493827160493827	0	0	0	0	0.000493827160493827	0.000246913580246914	0	0.000493827160493827	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ramphocelus_carbo"	0.0540636042402827	0.00600706713780919	0.000353356890459364	0	0.00176678445229682	0	0.000706713780918728	0	0	0.0049469964664311	0.00954063604240283	0	0	0.00636042402826855	0	0	0	0.00176678445229682	0.000706713780918728	0	0.000353356890459364	0	0	0	0.00176678445229682	0.000353356890459364	0.00106007067137809	0	0	0	0.000353356890459364	0.000706713780918728	0	0.000706713780918728	0.00176678445229682	0	0.00141342756183746	0.000353356890459364	0	0.000706713780918728	0.000706713780918728	0.00106007067137809	0.000706713780918728	0.000706713780918728	0	0.000706713780918728	0	0	0.000353356890459364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tangara_mexicana"	0.0312236286919831	0.0130801687763713	0.00464135021097046	0.00717299578059072	0.000421940928270042	0	0.00548523206751055	0.00421940928270042	0	0	0	0.000843881856540084	0.00126582278481013	0.0029535864978903	0	0.00126582278481013	0	0.00337552742616034	0	0.00168776371308017	0.00843881856540084	0.00632911392405063	0	0	0	0.00210970464135021	0.000843881856540084	0	0	0	0	0.000421940928270042	0	0	0	0.00126582278481013	0.00126582278481013	0	0.00126582278481013	0	0	0	0	0	0	0	0.000421940928270042	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euphonia_violacea"	0.00845771144278607	0	0.0144278606965174	0.00348258706467662	0	0	0.00248756218905473	0.0144278606965174	0.0189054726368159	0	0.00149253731343284	0.0159203980099502	0	0	0	0	0.00945273631840796	0	0	0.00149253731343284	0	0.000497512437810945	0	0.00447761194029851	0.000497512437810945	0	0.00149253731343284	0	0.000497512437810945	0	0.00199004975124378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chlorophanes_spiza"	0.0465116279069767	0.00290697674418605	0.0197674418604651	0.00697674418604651	0.00116279069767442	0.00755813953488372	0.00232558139534884	0.00348837209302326	0	0	0	0	0.00290697674418605	0	0.00116279069767442	0	0	0	0	0	0	0.00174418604651163	0.00174418604651163	0	0	0.000581395348837209	0.000581395348837209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000581395348837209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_palmarum"	0.0213414634146341	0.0109756097560976	0.000609756097560976	0.00670731707317073	0.0298780487804878	0.00853658536585366	0.00731707317073171	0	0	0	0	0.000609756097560976	0	0	0	0.00304878048780488	0	0.00182926829268293	0.000609756097560976	0	0	0	0	0	0.00121951219512195	0.00121951219512195	0	0.00182926829268293	0	0	0	0.00121951219512195	0	0	0.000609756097560976	0.00182926829268293	0	0	0	0	0	0	0	0	0	0	0	0	0.000609756097560976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachyphonus_rufus"	0.0163120567375887	0.0127659574468085	0.00212765957446809	0.00212765957446809	0	0	0.00638297872340425	0.00212765957446809	0.0049645390070922	0.0205673758865248	0.00638297872340425	0	0.000709219858156028	0.000709219858156028	0	0.00283687943262411	0.00212765957446809	0.000709219858156028	0.00283687943262411	0.00141843971631206	0	0	0	0	0.00283687943262411	0	0	0	0	0	0.00283687943262411	0	0	0	0.000709219858156028	0	0	0	0	0.00141843971631206	0.00212765957446809	0	0.00212765957446809	0.00141843971631206	0	0.000709219858156028	0	0	0.000709219858156028	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Dacnis_cayana"	0.0390977443609023	0.00225563909774436	0.00977443609022556	0.00075187969924812	0.00300751879699248	0.0120300751879699	0.00300751879699248	0.00150375939849624	0	0	0	0	0.00300751879699248	0	0.00902255639097744	0	0	0.00526315789473684	0.00150375939849624	0	0	0	0.00150375939849624	0	0	0.00150375939849624	0	0.00075187969924812	0	0.00075187969924812	0	0.00075187969924812	0	0.00150375939849624	0	0	0	0	0	0	0	0	0	0	0.00150375939849624	0	0	0.00150375939849624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Thraupis_episcopus"	0.012781954887218	0.0195488721804511	0.00150375939849624	0.00601503759398496	0.024812030075188	0.00075187969924812	0.00676691729323308	0	0	0	0	0	0	0.00150375939849624	0	0.0037593984962406	0	0.00075187969924812	0.00075187969924812	0	0	0	0	0.0075187969924812	0.00451127819548872	0.00075187969924812	0	0.00225563909774436	0	0	0	0.00150375939849624	0	0	0	0.00075187969924812	0	0.0037593984962406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanerpes_caeruleus"	0.0142857142857143	0	0.0350649350649351	0.0038961038961039	0	0.0142857142857143	0	0.0038961038961039	0	0	0	0	0.0012987012987013	0	0.0012987012987013	0	0	0	0	0	0	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0.0051948051948052	0	0	0	0	0.0025974025974026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tangara_guttata"	0.0533333333333333	0.004	0.016	0.00266666666666667	0	0.012	0	0	0	0	0	0	0.00533333333333333	0	0.00266666666666667	0	0	0	0.00133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00133333333333333	0	0	0	0	0	0	0	0	0	0	0.00133333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Cyanerpes_cyaneus"	0.0350877192982456	0	0.0192982456140351	0.0087719298245614	0	0	0	0	0	0	0	0	0	0	0.00526315789473684	0	0	0	0.00701754385964912	0	0	0	0.00175438596491228	0	0	0	0	0.0087719298245614	0	0	0	0	0.0140350877192982	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coereba_flaveola"	0.0218181818181818	0.00727272727272727	0.00545454545454545	0.0145454545454545	0.00181818181818182	0	0	0.00181818181818182	0	0	0	0.0109090909090909	0.00181818181818182	0.00181818181818182	0.0145454545454545	0.00909090909090909	0	0	0.00363636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0.00181818181818182	0.00181818181818182	0	0	0	0	0	0	0	0	0	0	0	0.00181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Tachyphonus_luctuosus"	0.0454545454545455	0	0	0	0	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0.0363636363636364	0	0.00909090909090909	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
