"Microtus_arvalis"	"Sorex_araneus"	"Neomys_fodiens"	"Clethrionomys_glareolus"	"Talpa_europaea"	"Microtus_agrestis"	"Arvicola_terrestris"	"Sorex_minutus"	"Apodemus_uralensis"	"Apodemus_agrarius"	"Sicista_betulina"	"Sorex_minutissimus"	"Apodemus_flavicollis"	"Micromys_minutus"	"Crocidura_suaveolens"	"Palaeopsylla_soricis"	"Ctenophthalmus_assimilis"	"Amphipsylla_rossica"	"Ctenophthalmus_agyrtes"	"Doratopsylla_dasycnema"	"Megabothris_turbidus"	"Ctenophthalmus_uncinatus"	"Hystrichopsylla_talpae"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Ctenophthalmus_bisoctodentatus"	"Amphipsylla_vinogradovi"	"Paradoxopsyllus_scorodumovi"	"Leptopsylla_segnis"	"Peromyscopsylla_bidentata"	"Peromyscopsylla_silvatica"	"Nosopsyllus_fasciatus"	"Rhadinopsylla_integella"
"Sicista_betulina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0275862068965517	0.0241379310344828	0	0.0241379310344828	0	0	0.00689655172413793	0	0	0	0	0.0103448275862069	0.00689655172413793	0	0	0	0	0
"Sorex_minutissimus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0388888888888889	0	0	0	0.0111111111111111	0	0.0111111111111111	0.0111111111111111	0	0	0	0.0166666666666667	0.0111111111111111	0	0	0	0	0
"Apodemus_flavicollis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0615384615384615	0	0.0230769230769231	0.0153846153846154	0	0	0	0	0
"Micromys_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0181818181818182	0	0	0	0.0181818181818182	0	0.0181818181818182	0	0	0	0.0272727272727273	0.0181818181818182	0	0	0	0	0
"Crocidura_suaveolens"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0222222222222222	0.0222222222222222	0	0	0	0	0	0	0	0	0	0.0333333333333333	0.0222222222222222	0	0	0	0	0
"Palaeopsylla_soricis"	0.00676532769556025	0.0432497734823316	0.0426759287224404	0.00163092721232256	0.00208396254907883	0.000694654183026276	0.000483237692540018	0.00163092721232256	0.000181214134702507	9.06070673512534e-05	0.000241618846270009	0.000211416490486258	0	0	6.04047115675023e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_assimilis"	0.0644456886898096	0.00587905935050392	0.0051511758118701	0.00716685330347144	0.00475923852183651	0.00403135498320269	0.00492721164613662	0.000559910414333707	0.00083986562150056	0.00162374020156775	0.000391937290033595	0	0	0.000111982082866741	0.000111982082866741	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0.0864057672502575	0.00442842430484037	0.000411946446961895	0.00339855818743563	0.00133882595262616	0.00133882595262616	0.000926879505664264	0.000720906282183316	0	0.00102986611740474	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_agyrtes"	0.026497277676951	0.00635208711433757	0.0014519056261343	0.0172413793103448	0.0156079854809437	0.0117967332123412	0.0152450090744102	0	0.0029038112522686	0.00163339382940109	0.00127041742286751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Doratopsylla_dasycnema"	0.00297482837528604	0.0482837528604119	0.0416475972540046	0.00205949656750572	0.00297482837528604	0.00068649885583524	0	0.00091533180778032	0	0	0	0.00045766590389016	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.0470183486238532	0.00779816513761468	0.0073394495412844	0.00573394495412844	0.000688073394495413	0.0165137614678899	0.013302752293578	0.000458715596330275	0.000688073394495413	0	0	0	0	0.000458715596330275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_uncinatus"	0.0220973782771536	0.00674157303370787	0.00224719101123596	0.0408239700374532	0.0104868913857678	0.0134831460674157	0	0	0.00262172284644195	0	0.000749063670411985	0.000749063670411985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.0233201581027668	0.0395256916996047	0.00553359683794466	0.00909090909090909	0.00592885375494071	0.0102766798418972	0.00158102766798419	0.000790513833992095	0.000790513833992095	0.00158102766798419	0	0.000790513833992095	0	0.000790513833992095	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.0330882352941176	0.00220588235294118	0	0.0507352941176471	0	0.0110294117647059	0.00294117647058824	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0.0285714285714286	0.00504201680672269	0	0.0361344537815126	0	0.0151260504201681	0	0	0.00840336134453782	0	0	0	0.00672268907563025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_bisoctodentatus"	0.005	0	0.00333333333333333	0.00166666666666667	0.0866666666666667	0.00166666666666667	0.00166666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_vinogradovi"	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_scorodumovi"	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0.00666666666666667	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_segnis"	0.03125	0.03125	0	0.01875	0	0.01875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0.0363636363636364	0	0	0.0454545454545455	0	0.0181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_silvatica"	0.0181818181818182	0	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fasciatus"	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
