"Antidesma_madagascariense"	"Antirhea_borbonica"	"Aphloia_theiformis"	"Badula_insularis"	"Badula_platiphylla"	"Bertiera_zaluzania"	"Calophyllum_eputamen_var_eputamen"	"Casearia_coriacea"	"Chassalia_coriacea_var_coriacea"	"Claoxylon_linostachys_ssp_brachyphyllum"	"Coffea_macrocarpa"	"Coffea_mauritiana"	"Cordemoya_integrifolia"	"Croton_fothergillifolius"	"Croton_grangeroides"	"Diospyros_revaughanii"	"Dodonaea_viscosa"	"Doratoxylon_apetalum_var_diphyllum"	"Dracaena_reflexa_var_angustifolia"	"Embelia_angustifolia"	"Erythroxylum_macrocarpum"	"Eugenia_orbiculata"	"Euodia_chapelieri_var_chapelieri"	"Euodia_obtusifolia_ssp_gigas_var_gigas"	"Faujasiopsis_flexuosa_ssp_erecta"	"Flagellaria_indica"	"Gaertnera_psychotrioides/edentata"	"Gaertnera_rotundifolia"	"Grangeria_borbonica"	"Harungana_madagascariensis"	"Helichrysum_proteoides"	"Homalanthus_populifolius"	"Labourdonnaisia_callophylloides"	"Molinaea_alternifolia"	"Molinaea_macrantha"	"Myonima_violacea_var_ovata"	"Ochna_mauritiana"	"Olea_lancea"	"Phyllanthus_phillyreifolius_var_telfairianus"	"Psathura_terniflora"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Rubus_alcefolius"	"Sideroxylon_cinereum"	"Sideroxylon_puberulum"	"Smilax_anceps"	"Stillingia_lineata_ssp_lineata"	"Syzygium_commersonii"	"Syzygium_coriaceum"	"Syzygium_glomeratum"	"Syzygium_petrinese"	"Tabernaemontana_persicarifolia"	"Toddalia_asiatica"	"Tristhema_mauritiana"	"Trochetia_blackburniana"	"Turraea_rigida"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Agathidinae_sp"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"	"Apis_mellifera_Linnaeus"	"Atherigona_orientalis_Schiner"	"Brachymyrmex_sp"	"Calopsilia_florella_Fabricius"	"Campopleginae_sp_1"	"Cerambycidae_sp_1"	"Cerambycidae_sp_2"	"Cerambycidae_sp_3"	"Ceratitis_roas_Karsch"	"Chaetocnema_sp_1"	"Cheloninae_sp_1"	"Cheloninae_sp_3"	"Chrysomya_megacephala_Fabricius"	"Cixiidae_sp_1"	"Cixiidae_sp_2"	"Cotesia_sp1"	"Cratopus_psittacus_Faimaire"	"Cryptocephalinae_sp_1"	"Dasytinae_sp_1"	"Dioxyna_sororcula_Wiedemann"	"Diptera_sp_2"	"Diptera_sp_3"	"Dysauxes_florida_Joan."	"Episyrphus_sp._near_circularis_Hull"	"Eristalinus_flaveolus_Bigot"	"Eumolpinae_sp_2"	"Eumolpinae_sp_3"	"Eurytonidae_sp_1"	"Fannia_pusio_Wiedemann"	"Gelechioidea_sp_1"	"Gelechioidea_sp_2"	"Gelechioidea_sp_3"	"Goniurellia_or_Dectodes_sp"	"Graphomya_maculata_Scopoli"	"Henotesia_narcissus_Fabricius"	"Hippotion_eson_Cramer"	"Homoneura_sp_2"	"Homoneura_sp_3"	"Hydrotaea_fuliginosa_Robineau-Desvoidy"	"Ischiodon_aegyptius_Wiedemann"	"Lecithoceridae_sp_1"	"Leptotes_pirithous_Linnaeus"	"Limnophora_quaterna_Loew"	"Lygaeidae_sp_2"	"Lygaeidae_sp_3"	"Lygaeidae_sp_5"	"Lygistorrhina_sp"	"Macroglossum_milvus_Boisduval"	"Mauritiborium_undulatus"	"Melanagromyza_sojae_Zehntner"	"Melanostoma_annulipes_Macquart"	"Melanostoma_bituberculatum_Loew"	"Miridae_sp_1"	"Mordellidae_sp_1"	"Mordellidae_sp_2"	"Mordellidae_sp_3"	"Musca_confiscata_Speiser"	"Musca_domestica_Linnaeus"	"Nacoleia_sp_1"	"Nacoleia_sp_2"	"Nitidulidae_sp_1"	"Nyctemera_insulare_Boisduval"	"Ophyra_capensis_Wiedemann"	"Orchisia_costata_Meigen"	"Ornidia_obesa_Fabricius"	"Orthellia_albigena_Stein"	"Pachycerina_crinicornis_Thomson"	"Palexorista_sp_1"	"Panara_naso_Fabricius"	"Paragus_borbonicus_Macquart"	"Pelecophora_intemipta_All"	"Phalanta_phalantha_Drury"	"Pheidole_megacephala_Fabricius"	"Phelsuma_cepediana_Merrem"	"Phorinia_sp"	"Polistes_hebraeus_Fabricius"	"Psyllidae_sp_2"	"Sapromyza_sp._near_nudiuscula_Lamb."	"Sarcophaga_arno_Curran"	"Scatopsidae_sp"	"Scirtidae_sp_1"	"Scirtidae_sp_2"	"Scolia_carniflex_Coquillett"	"Scopariinae_sp"	"Simulium_(Byssodon)_sp_2"	"Siphona_sp"	"Stomorhina_lunata_Fabricius"	"Stomoxys_calcitrans_Linnaeus"	"Stomoxys_niger_Macquart"	"Syritta_bulbus_Walker"	"Syritta_nigrofemorata_Macquart"	"Syritta_sp._(near_abyssinica_Rondani)"	"Technomyrmex_albipes_Smith"	"Thelairodrino_sp"	"Thysanoplusia_orichalcea_Fabricius"	"Villa_unifasciata_Macquart"	"Zosterops_mauritianus_Gmelin"
"Euodia_chapelieri_var_chapelieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euodia_obtusifolia_ssp_gigas_var_gigas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faujasiopsis_flexuosa_ssp_erecta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00881090538162833	0	0	0	0	0	0	0	0	0.0113937593617382	0	0	0	0	0	0	0	0	0	0	0	0	0.036118418566332	0	0	0	0	0	0.0126877037508136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149533651371531	0	0	0	0	0	0	0	0	0	0	0	0.000528654325593837	0	0	0	0	0	0.0017621810747397	0	0.00687250620100062	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00687250620100062	0	0	0	0	0	0	0	0	0	0
"Flagellaria_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0913043478459357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00869565215406427	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gaertnera_psychotrioides/edentata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00152119256837281	0.00353254718116285	0.0146583805954095	0	0	0	0	0	0	0	0	0.0114210172076029	0	0	0.00604251491646801	0	0	0	0	0	0	0	0	0	0	0.00457836707087333	0	0	0	0	0	0	0	0	0	0	0	0.00185923535762607	0	0	0	0	0.00209163977942097	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557770608124477	0.0352512231425006	0	0	0	0	0	0	0	0	0	0.00167331182353678	0	0	0	0	0	0	0.00353254718116285	0	0	0	0	0	0	0	0	0	0	0.000836655911768388	0.00185923535762607	0	0	0	0	0	0	0.00119522273229292	0.00436920309293124	0
"Gaertnera_rotundifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Grangeria_borbonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002125623888444	0.002125623888444	0.0342814254521785	0	0	0	0	0	0	0	0	0.0254467544962994	0	0	0.00025507486610313	0	0	0	0	0	0	0	0	0	0.0174301158546318	0	0.002125623888444	0	0.0029151413323588	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.002125623888444	0.00218635598970379	0.0015004403910926	0	0	0	0	0.00025507486610313	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00552662209464989	0	0	0	0	0	0.00170049910310295	0	0	0	0
"Harungana_madagascariensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170212765957447	0	0	0	0	0	0	0.051063829787234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319148936170213	0	0	0	0
"Helichrysum_proteoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00406819062460886	0	0	0	0	0	0	0	0	0.0247965904769059	0	0	0.00838822161346837	0	0	0	0	0	0	0	0	0	0.0157303370709724	0	0	0	0	0	0.00203409531230443	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00650910499937417	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00891127470772331	0	0	0	0	0	0	0.00203409531230443	0	0.00474622238452849	0	0.00203409531230443	0	0	0	0	0	0	0.00610228593691329	0	0	0.00650910499937417	0	0	0	0	0	0	0	0.00203409531230443	0	0	0	0.00610228593691329	0	0	0	0	0	0
"Homalanthus_populifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00272340189113784	0	0	0	0	0	0	0	0	0	0.0499251616909571	0	0	0	0.00183787857661598	0	0.000918939288307991	0	0	0	0.000918939288307991	0	0	0	0.00128651500363119	0	0	0	0	0.0165523158318355	0	0	0	0	0	0	0	0	0	0.00049010095253901	0	0	0	0	0	0	0	0	0	0.00029803436347753	0	0.00267237479508822	0	0	0	0	0	0	0.00455093742746093	9.93447878258434e-05	0	0	0	0	0	0	0	0.00563616096706376	0.000334159741537066	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00319488107198408	0	0.000875180274228967	0	0	0	0.00735151430646393	0	0	0.000334159741537066	0
"Labourdonnaisia_callophylloides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0889655927605945	0	0	0	0	0	0	0	0	0.00527891907868954	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00164966221209048	0	0	0.00146636640928073	0.00263945953934477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Molinaea_alternifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00104383147284107	0	0.00219204609844636	0.0195569282857334	0	0	0	0	0	0	0	0	0.016022813150777	0	0	0.00391436803293993	0	0	0	0	0	0	0	0	0	0.00208766295351088	0.00156574721317597	0.00156574721317597	0	0	0	0.00876818439378545	0	0	0	0	0	0	0	0	0	0	0.00156574721317597	0	0.00187889665581117	0	0	0	0	0.00313149442635195	0	0	0	0	0	0	0	0	0	0	0.00302711128141646	0	0	0	0	0.00832082804828214	0	0	0	0	0	0	0	0.00135698091547627	0	0	0	0	0.00963745918052196	0	0	0	0	0	0	0	0	0	0	0.0112326590382261	0	0	0	0.000521915740334903	0	0.00260957868601704	0	0	0	0
"Molinaea_macrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00192102454821867	0	0	0.0192102454687396	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0788687299830418	0	0	0	0
"Myonima_violacea_var_ovata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013175670172354	0.0170666851460817	0	0.00741131447936046	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118581031669767	0	0	0	0	0.0395270105526364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118581031669767	0	0	0	0	0.000677605893561799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000296452579174418	0	0.00237162063339535	0	0	0	0	0	0	0.00355743095009302	0	0	0	0	0	0	0	0	0	0	0.00379459301343255	0.00237162063339535	0	0	0	0	0.0192364784682382	0	0	0	0
"Ochna_mauritiana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0026629278269966	0.0155567177771896	0	0	0	0.00154372627227452	0	0	0	0	0.0515475932517949	0	0	0.00147940435129025	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00207116608470521	0	0	0	0	0	0	0	0	0	0	0.00147940435129025	0.00236704696028912	0	0	0	0	0	0.00147940435129025	0.0039450782582721	0	0	0	0	0	0	0	0.00170131500353997	0	0.000221910652249717	0	0	0	0	0	0	0.00489260152171967	0	0	0.000221910652249717	0	0	0	0	0	0	0	0.00764626920914172	0	0	0	0.00118352347570635	0	0	0	0	0	0
"Olea_lancea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0079821308009667	0.00118253789525697	0	0	0	0	0	0	0	0	0.08036449574631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00118253789525697	0	0	0	0	0	0	0	0	0.00928829766220931	0
"Phyllanthus_phillyreifolius_var_telfairianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0062754637401239	0.00719138545881432	0	0	0	0	0	0	0	0	0	0	0	0.00255578159624976	0	0	0	0	0.00247978808847673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00557952320465216	0	0	0	0	0.00446361856372173	0	0	0	0	0	0	0.00371968214387414	0	0	0.0121735051636419	0	0.00278976160232608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0527714904381192	0	0	0	0
"Psathura_terniflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.09	0
"Psiadia_terebinthina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000118200700924632	0.00103425612564389	0.00375878226110605	0	0.0133908950894679	0	0	0.000607279798455812	0	0	0.00124110734853867	0.0102049111609947	0	0	0.000579183431552039	0	0	0	0	0	0	0.00409081877220446	0	0	0.0106920592282881	8.27404891579136e-05	0	0	0	0	0	0	0.000195964318582245	0	0.00104929985094532	0	0	0	0	0	0	0	0.00124110734853867	0.000372332204933933	0	0	0	0.00803173756304294	0.0016134395534726	0	0.000904235355371455	0	0.00159570945131257	0.000297865763947146	0.000118200700924632	0.0002659515733571	0	0	0	0.000297865763947146	0.00484031866414113	0.00230491364941371	0	0	0.00124110734853867	0.00124110734853867	0.000186166102466967	0	0.00307617321624496	0	0.000372332204933933	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000212761259430344	0	0	0	0.0123324415890272	0.00315918234308873	0.00345737047598223	0.00148932881973573	0.000868775143604737	0	0.000219018942545652	0	0	0.00321505903759741	0
"Psidium_cattleianum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00690176848058214	0.0118316031095694	0	0	0	0	0	0	0	0	0.0360269184635785	0	0	0.00328655641932483	0	0	0	0	0	0	0.00131462256772993	0	0	0	0	0.00626010746287659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00450727737695208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00262924513545986	0	0	0	0	0	0	0	0	0.00146069174046146	0	0	0	0	0	0	0	0	0	0	0.00474724815978628	0	0	0	0	0	0	0	0	0.0210339610836789	0
"Rubus_alcefolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0296577946790614	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0228136882146626	0	0	0	0	0	0.013307984784282	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.034220532321994	0	0	0	0
"Sideroxylon_cinereum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000400998454756839	0.047393771949538	0	0	0	0	0	0	0	0	0.000427731685073962	0	0	0.00218066778806052	0	0	0	0	0	0	0	0	0	0.000962396291416413	0.000178221533665269	0.000311887685250882	0	0	0	0.0162300797398452	0	0.000427731685073962	0	0	0	0.00161926995140095	0	0	0.000427731685073962	0	0	0.000427731685073962	0	0.000427731685073962	0	0	0	0	0	0	0.000133666151585613	0.0021969854738205	0	0	0	0	0	0	0.00411691746883688	0.000178221533665269	0.000267332303171226	0	0	0.00149706089775887	0	0	0.00248759743217716	0.00112024965393021	0	0	0.000763806581253023	0	0	0	0	0.000133666151585613	0.000356443072677183	0	0.000763806581253023	0.000213865842536981	0	0	0	0	0.000427731685073962	0	0	0.00761630889283695	0.00334223243041054	0.00234843114301293	0	0	0	0	0	0	0	0.000619724885110264
"Sideroxylon_puberulum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.068814240491051	0.00064018209464253	0.00280079667106306	0	0	0	0	0	0	0	0	0	0.00218462140342919	0	0	0	0	0	0	0	0	0	0.00128036418928506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00705800761107891	0	0	0	0	0	0	0	0	0	0	0.00336095600527567	0.000560159334212612	0	0	0	0	0	0	0	0.000280079667106306	0	0.000995838817622776	0	0	0	0	0	0	0.000746879116017879	0	0	0	0	0	0	0	0	0	0	0.0073567592597267	0.00392111533948828	0	0	0	0	0	0	0	0	0
"Smilax_anceps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stillingia_lineata_ssp_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000833545972446203	0.00307901675582077	0	0	0.00459300842053888	0	0	0.000510334268948764	0	0.000340222846135954	0	0.0380028918960858	0	0	0.00357233988264135	0	0	0	0.000340222846135954	0	0	0	0	0	0	0.000255167134474382	0.000408267415159011	0	0	0	0.0014034192396091	0	0	0	0	0	0	0	0	0	0	0.000510334268948764	0	0.00017011142281281	0	0	0	0	0.000680445691761574	0	0.00071446797652827	0	0	0.000510334268948764	0	0	0.00102066853789753	0	0.000204133707579506	0.00823339287067228	0.000340222846135954	0	0	0	0.00510334268948764	0	0	0.000459300842053888	0.0145445266650398	0	0	0.000467806413373145	0.000204133707579506	0	0	0	0.000731479118656451	0	0	0	0.000510334268948764	0	0	0	0	0	0.000204133707579506	0	0.00195628136413348	0	0	0	0.00147996937995142	0.000808029258998765	0.00673641235012369	0	0	0.0010717019647924	0
"Syzygium_commersonii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352201257773031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427672956118824	0	0	0	0.0220125786108144
"Syzygium_coriaceum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0427230878638405	0	0	0	0	0	0	0.0278899529629584	0	0	0.00177885804603731	0	0	0	0	0	0	0	0	0	0	0	0.00228710320662217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0133414353532847	0.00306853013781946	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00177885804603731	0	0	0	0	0	0	0	0	0	0	0	0.00106731483402627	0	0	0	0	0	0.00512311117771056	0	0	0.000941748371663379	0
"Syzygium_glomeratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.04	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
