"ID"	"Species"	"MDim"	"Degree"	"GC_Aff"	"Fiedler"	"Mod_Aff"	"m6"
"A_HP_031"	"Sicista_subtilis"	1	3	1	-1	2	29
"A_HP_031"	"Pteromys_volans"	1	1	NA	NA	NA	NA
"A_HP_031"	"Sciurus_vulgaris"	1	1	NA	NA	NA	NA
"A_HP_031"	"Ctenophthalmus_assimilis"	2	18	1	-1	2	459
"A_HP_031"	"Megabothris_walkeri"	2	11	1	-1	3	283
"A_HP_031"	"Palaeopsylla_soricis"	2	10	1	-1	2	202
"A_HP_031"	"Amalaraeus_penicilliger"	2	12	1	-1	3	331
"A_HP_031"	"Corrodopsylla_birulai"	2	11	1	-1	3	300
"A_HP_031"	"Megabothris_rectangulatus"	2	12	1	-1	3	305
"A_HP_031"	"Megabothris_turbidus"	2	8	1	-1	1	178
"A_HP_031"	"Hystrichopsylla_talpae"	2	14	1	-1	2	363
"A_HP_031"	"Ctenophthalmus_arvalis"	2	5	1	1	0	44
"A_HP_031"	"Amphipsylla_sibirica"	2	5	1	-1	1	80
"A_HP_031"	"Ctenophthalmus_dilatatus"	2	1	NA	NA	NA	NA
"A_HP_031"	"Ceratophyllus_indages"	2	3	1	1	0	3
"A_HP_031"	"Pectinoctenus_pavlovskii"	2	4	1	-1	2	12
"A_HP_031"	"Frontopsylla_elata"	2	12	1	-1	2	227
"A_HP_031"	"Citellophilus_tesquorum"	2	5	1	1	0	28
"A_HP_031"	"Leptopsylla_sicistae"	2	2	1	-1	2	3
"A_HP_031"	"Peromyscopsylla_silvatica"	2	4	1	-1	0	33
"A_HP_031"	"Megabothris_calcarifer"	2	6	1	-1	3	90
"A_HP_031"	"Neopsylla_pleskei"	2	7	1	-1	2	66
"A_HP_031"	"Amphipsylla_kuznetzovi"	2	3	1	-1	0	30
"A_HP_031"	"Peromyscopsylla_bidentata"	2	4	1	-1	1	38
"A_HP_031"	"Neopsylla_acanthina"	2	2	1	1	0	1
"A_HP_031"	"Neopsylla_mana"	2	5	1	-1	2	56
"A_HP_031"	"Ctenophthalmus_pisticus"	2	1	1	1	0	0
"A_HP_031"	"Tarsopsylla_octodecimdentata"	2	2	NA	NA	NA	NA
"A_HP_031"	"Amphipsylla_vinogradovi"	2	2	1	-1	2	2
"A_HP_031"	"Oropsylla_ilovaiskii"	2	1	1	1	0	0
"A_HP_031"	"Ctenophthalmus_uncinatus"	2	1	1	-1	3	0
"A_HP_031"	"Amphipsylla_prima"	2	1	1	-1	1	0
"A_HP_031"	"Catallagia_dacenkoi"	2	1	1	-1	0	0
"A_HP_031"	"Rhadinopsylla_integella"	2	1	NA	NA	NA	NA
"A_HP_032"	"Lagurus_lagurus"	1	3	1	1	0	10
"A_HP_032"	"Allactaga_major"	1	1	NA	NA	NA	NA
"A_HP_032"	"Allocricetulus_eversmanni"	1	4	1	1	0	10
"A_HP_032"	"Alticola_strelzowi"	1	3	1	1	2	0
"A_HP_032"	"Spermophilus_erythrogenys"	1	5	1	1	0	11
"A_HP_032"	"Clethrionomys_rutilus"	1	2	1	1	2	0
"A_HP_032"	"Cricetulus_barabensis"	1	1	1	1	1	0
"A_HP_032"	"Microtus_oeconomus"	1	3	1	1	0	10
"A_HP_032"	"Apodemus_uralensis"	1	1	NA	NA	NA	NA
"A_HP_032"	"Microtus_arvalis"	1	3	1	-1	3	1
"A_HP_032"	"Apodemus_agrarius"	1	2	1	-1	3	0
"A_HP_032"	"Sicista_subtilis"	1	2	1	1	0	4
"A_HP_032"	"Allactaga_sibirica"	1	1	NA	NA	NA	NA
"A_HP_032"	"Microtus_gregalis"	1	1	1	1	2	0
"A_HP_032"	"Ctenophthalmus_arvalis"	2	7	1	1	0	17
"A_HP_032"	"Mesopsylla_hebes"	2	1	NA	NA	NA	NA
"A_HP_032"	"Pectinoctenus_pavlovskii"	2	2	1	1	1	0
"A_HP_032"	"Frontopsylla_elata"	2	3	1	1	2	0
"A_HP_032"	"Citellophilus_tesquorum"	2	5	1	1	0	16
"A_HP_032"	"Callopsylla_caspia"	2	1	1	1	2	0
"A_HP_032"	"Neopsylla_pleskei"	2	4	1	1	0	12
"A_HP_032"	"Amphipsylla_primaris"	2	2	1	1	2	0
"A_HP_032"	"Pectinoctenus_nemorosa"	2	1	NA	NA	NA	NA
"A_HP_032"	"Amphipsylla_rossica"	2	2	1	-1	3	1
"A_HP_032"	"Megabothris_walkeri"	2	2	1	-1	3	0
"A_HP_032"	"Leptopsylla_segnis"	2	1	1	-1	3	0
"A_HP_032"	"Ophthalmopsylla_volgensis"	2	1	NA	NA	NA	NA
"A_HP_033"	"Clethrionomys_glareolus"	1	22	1	-1	2	1058
"A_HP_033"	"Sorex_araneus"	1	17	1	-1	3	785
"A_HP_033"	"Apodemus_flavicollis"	1	20	1	-1	2	957
"A_HP_033"	"Apodemus_agrarius"	1	15	1	-1	4	622
"A_HP_033"	"Microtus_arvalis"	1	17	1	-1	4	784
"A_HP_033"	"Microtus_subterraneus"	1	18	1	-1	2	839
"A_HP_033"	"Microtus_agrestis"	1	20	1	-1	2	963
"A_HP_033"	"Apodemus_sylvaticus"	1	15	1	-1	4	657
"A_HP_033"	"Neomys_fodiens"	1	12	1	-1	3	431
"A_HP_033"	"Apodemus_uralensis"	1	8	1	-1	0	238
"A_HP_033"	"Sorex_alpinus"	1	8	1	-1	3	228
"A_HP_033"	"Neomys_anomalus"	1	5	1	-1	3	90
"A_HP_033"	"Myoxus_glis"	1	1	1	1	5	0
"A_HP_033"	"Sorex_minutus"	1	4	1	-1	3	47
"A_HP_033"	"Crocidura_suaveolens"	1	2	1	-1	1	7
"A_HP_033"	"Muscardinus_avellanarius"	1	2	1	1	5	2
"A_HP_033"	"Microtus_tatricus"	1	4	1	-1	2	29
"A_HP_033"	"Talpa_europaea"	1	2	1	-1	3	3
"A_HP_033"	"Arvicola_terrestris"	1	2	1	-1	3	11
"A_HP_033"	"Sicista_betulina"	1	2	1	-1	0	7
"A_HP_033"	"Dryomys_nitedula"	1	1	1	1	5	0
"A_HP_033"	"Micromys_minutus"	1	1	1	-1	3	0
"A_HP_033"	"Ctenophthalmus_agyrtes"	2	17	1	-1	3	656
"A_HP_033"	"Megabothris_turbidus"	2	12	1	-1	0	568
"A_HP_033"	"Palaeopsylla_soricis"	2	11	1	-1	3	461
"A_HP_033"	"Amalaraeus_penicilliger"	2	9	1	-1	0	355
"A_HP_033"	"Peromyscopsylla_bidentata"	2	13	1	-1	0	530
"A_HP_033"	"Doratopsylla_dasycnema"	2	12	1	-1	3	430
"A_HP_033"	"Ctenophthalmus_assimilis"	2	12	1	-1	3	586
"A_HP_033"	"Peromyscopsylla_silvatica"	2	8	1	-1	3	285
"A_HP_033"	"Leptopsylla_segnis"	2	10	1	-1	1	464
"A_HP_033"	"Ctenophthalmus_solutus"	2	10	1	-1	4	515
"A_HP_033"	"Amalaraeus_arvicolae"	2	5	1	-1	2	105
"A_HP_033"	"Ctenophthalmus_uncinatus"	2	8	1	-1	4	384
"A_HP_033"	"Ctenophthalmus_congener"	2	8	1	-1	4	384
"A_HP_033"	"Hystrichopsylla_talpae"	2	10	1	-1	4	513
"A_HP_033"	"Hystrichopsylla_orientalis"	2	11	1	-1	0	575
"A_HP_033"	"Rhadinopsylla_integella"	2	8	1	-1	4	384
"A_HP_033"	"Ctenophthalmus_obtusus"	2	3	1	-1	2	53
"A_HP_033"	"Peromyscopsylla_fallax"	2	5	1	-1	2	99
"A_HP_033"	"Ceratophyllus_sciurorum"	2	5	1	1	5	21
"A_HP_033"	"Nosopsyllus_fasciatus"	2	5	1	-1	4	134
"A_HP_033"	"Amphipsylla_rossica"	2	3	1	-1	4	41
"A_HP_033"	"Atyphloceras_nuperus"	2	4	1	-1	2	101
"A_HP_033"	"Rhadinopsylla_pentacantha"	2	4	1	-1	2	80
"A_HP_033"	"Palaeopsylla_kohauti"	2	1	1	-1	3	0
"A_HP_033"	"Ctenophthalmus_bisoctodentatus"	2	4	1	-1	3	34
"A_HP_034"	"Clethrionomys_rutilus"	1	7	1	1	0	43
"A_HP_034"	"Clethrionomys_glareolus"	1	7	1	1	3	48
"A_HP_034"	"Microtus_agrestis"	1	6	1	-1	3	43
"A_HP_034"	"Microtus_oeconomus"	1	5	1	1	2	38
"A_HP_034"	"Clethrionomys_rufocanus"	1	4	1	1	2	25
"A_HP_034"	"Myopus_schisticolor"	1	2	1	1	1	4
"A_HP_034"	"Arvicola_terrestris"	1	2	1	1	1	5
"A_HP_034"	"Neomys_fodiens"	1	1	1	-1	3	0
"A_HP_034"	"Sicista_betulina"	1	1	1	1	1	0
"A_HP_034"	"Megabothris_rectangulatus"	2	8	1	1	1	47
"A_HP_034"	"Peromyscopsylla_silvatica"	2	5	1	1	2	38
"A_HP_034"	"Ctenophthalmus_uncinatus"	2	5	1	1	2	38
"A_HP_034"	"Amalaraeus_penicilliger"	2	6	1	1	2	43
"A_HP_034"	"Amphipsylla_sibirica"	2	5	1	1	1	30
"A_HP_034"	"Corrodopsylla_birulai"	2	3	1	-1	3	5
"A_HP_034"	"Rhadinopsylla_integella"	2	1	1	1	0	0
"A_HP_034"	"Palaeopsylla_soricis"	2	2	1	1	0	5
"A_HP_035"	"Microtus_agrestis"	1	5	1	-1	0	3
"A_HP_035"	"Apodemus_sylvaticus"	1	2	1	-1	0	1
"A_HP_035"	"Sorex_araneus"	1	4	1	1	2	1
"A_HP_035"	"Clethrionomys_glareolus"	1	2	1	-1	3	1
"A_HP_035"	"Neomys_fodiens"	1	1	1	-1	1	0
"A_HP_035"	"Sorex_minutus"	1	1	1	-1	1	0
"A_HP_035"	"Ctenophthalmus_nobilis"	2	5	1	-1	1	2
"A_HP_035"	"Megabothris_walkeri"	2	2	1	-1	0	1
"A_HP_035"	"Palaeopsylla_soricis"	2	3	1	1	3	2
"A_HP_035"	"Amalaraeus_penicilliger"	2	1	1	-1	0	0
"A_HP_035"	"Ctenophthalmus_bisoctodentatus"	2	2	1	1	2	1
"A_HP_035"	"Doratopsylla_dasycnema"	2	1	1	1	2	0
"A_HP_035"	"Hystrichopsylla_talpae"	2	1	1	1	2	0
"A_HP_036"	"Microtus_maximowiczii"	1	4	1	-1	1	10
"A_HP_036"	"Clethrionomys_rutilus"	1	7	1	-1	1	15
"A_HP_036"	"Microtus_oeconomus"	1	4	1	-1	2	7
"A_HP_036"	"Spermophilus_undulatus"	1	3	1	1	0	1
"A_HP_036"	"Clethrionomys_rufocanus"	1	7	1	-1	2	12
"A_HP_036"	"Cricetulus_barabensis"	1	3	1	1	0	1
"A_HP_036"	"Micromys_minutus"	1	1	1	-1	1	0
"A_HP_036"	"Apodemus_peninsulae"	1	1	1	1	0	0
"A_HP_036"	"Amalaraeus_penicilliger"	2	4	1	-1	2	13
"A_HP_036"	"Megabothris_calcarifer"	2	4	1	-1	1	6
"A_HP_036"	"Ctenophthalmus_assimilis"	2	3	1	-1	1	8
"A_HP_036"	"Frontopsylla_luculenta"	2	3	1	1	0	1
"A_HP_036"	"Catallagia_dacenkoi"	2	3	1	-1	1	8
"A_HP_036"	"Oropsylla_alaskensis"	2	1	1	1	0	0
"A_HP_036"	"Megabothris_rectangulatus"	2	3	1	-1	2	7
"A_HP_036"	"Neopsylla_bidentatiformis"	2	2	1	1	0	1
"A_HP_036"	"Amphipsylla_vinogradovi"	2	2	1	1	0	0
"A_HP_036"	"Peromyscopsylla_ostsibirica"	2	2	1	-1	2	2
"A_HP_036"	"Amphipsylla_sibirica"	2	1	1	-1	2	0
"A_HP_036"	"Leptopsylla_segnis"	2	1	1	-1	2	0
"A_HP_036"	"Rhadinopsylla_rothschildi"	2	1	1	-1	1	0
"A_HP_037"	"Apodemus_flavicollis"	1	11	1	1	0	125
"A_HP_037"	"Clethrionomys_glareolus"	1	12	1	-1	3	80
"A_HP_037"	"Apodemus_agrarius"	1	9	1	1	0	108
"A_HP_037"	"Microtus_arvalis"	1	8	1	1	3	90
"A_HP_037"	"Apodemus_uralensis"	1	4	1	1	4	41
"A_HP_037"	"Sorex_araneus"	1	7	1	1	4	61
"A_HP_037"	"Microtus_subterraneus"	1	8	1	1	3	80
"A_HP_037"	"Neomys_fodiens"	1	6	1	1	4	57
"A_HP_037"	"Crocidura_leucodon"	1	7	1	1	0	37
"A_HP_037"	"Apodemus_sylvaticus"	1	3	1	1	4	30
"A_HP_037"	"Arvicola_terrestris"	1	3	1	1	4	30
"A_HP_037"	"Talpa_europaea"	1	3	1	1	4	15
"A_HP_037"	"Neomys_anomalus"	1	3	1	1	4	14
"A_HP_037"	"Sorex_alpinus"	1	2	1	1	1	6
"A_HP_037"	"Micromys_minutus"	1	1	1	1	4	0
"A_HP_037"	"Myoxus_glis"	1	2	1	-1	2	2
"A_HP_037"	"Muscardinus_avellanarius"	1	1	1	-1	2	0
"A_HP_037"	"Ctenophthalmus_agyrtes"	2	13	1	1	4	174
"A_HP_037"	"Megabothris_turbidus"	2	12	1	1	4	148
"A_HP_037"	"Ctenophthalmus_assimilis"	2	14	1	1	4	182
"A_HP_037"	"Amalaraeus_penicilliger"	2	3	1	1	3	15
"A_HP_037"	"Palaeopsylla_soricis"	2	7	1	1	1	67
"A_HP_037"	"Peromyscopsylla_bidentata"	2	5	1	1	3	52
"A_HP_037"	"Doratopsylla_dasycnema"	2	3	1	1	4	9
"A_HP_037"	"Ctenophthalmus_solutus"	2	3	1	1	0	16
"A_HP_037"	"Hystrichopsylla_orientalis"	2	5	1	1	0	39
"A_HP_037"	"Rhadinopsylla_integella"	2	3	1	-1	0	18
"A_HP_037"	"Ctenophthalmus_uncinatus"	2	3	1	1	0	16
"A_HP_037"	"Rhadinopsylla_pentacantha"	2	3	1	-1	3	16
"A_HP_037"	"Atyphloceras_nuperus"	2	1	1	-1	3	0
"A_HP_037"	"Ceratophyllus_sciurorum"	2	4	1	-1	2	8
"A_HP_037"	"Ctenophthalmus_bisoctodentatus"	2	3	1	1	4	6
"A_HP_037"	"Peromyscopsylla_silvatica"	2	1	1	-1	3	0
"A_HP_037"	"Amalaraeus_arvicolae"	2	1	1	1	3	0
"A_HP_037"	"Rhadinopsylla_isacantha"	2	1	1	-1	3	0
"A_HP_037"	"Amphipsylla_rossica"	2	2	1	-1	3	5
"A_HP_037"	"Ctenophthalmus_obtusus"	2	1	1	1	0	0
"A_HP_037"	"Palaeopsylla_kohauti"	2	2	1	1	4	5
"A_HP_038"	"Meriones_persicus"	1	6	1	1	3	42
"A_HP_038"	"Meriones_libycus"	1	7	1	1	3	52
"A_HP_038"	"Meriones_tristrami"	1	6	1	1	3	38
"A_HP_038"	"Microtus_socialis"	1	9	1	1	1	49
"A_HP_038"	"Apodemus_fulvipectus"	1	8	1	-1	0	9
"A_HP_038"	"Microtus_arvalis"	1	4	1	1	1	1
"A_HP_038"	"Cricetulus_migratorius"	1	7	1	-1	0	28
"A_HP_038"	"Allactaga_elater"	1	2	1	1	2	0
"A_HP_038"	"Arvicola_terrestris"	1	2	1	-1	0	1
"A_HP_038"	"Dryomys_nitedula"	1	1	NA	NA	NA	NA
"A_HP_038"	"Xenopsylla_conformis"	2	5	1	1	3	39
"A_HP_038"	"Nosopsyllus_iranus"	2	6	1	1	2	39
"A_HP_038"	"Nosopsyllus_laeviceps"	2	3	1	1	3	14
"A_HP_038"	"Stenoponia_tripectinata"	2	3	1	1	3	14
"A_HP_038"	"Rhadinopsylla_ucrainica"	2	5	1	1	3	39
"A_HP_038"	"Nosopsyllus_consimilis"	2	6	1	1	3	32
"A_HP_038"	"Ctenophthalmus_secundus"	2	5	1	-1	0	30
"A_HP_038"	"Leptopsylla_taschenbergi"	2	2	1	-1	0	2
"A_HP_038"	"Amphipsylla_schelkovnikovi"	2	3	1	-1	0	8
"A_HP_038"	"Mesopsylla_apscheronica"	2	1	1	1	2	0
"A_HP_038"	"Ctenophthalmus_bogatschevi"	2	1	1	1	1	0
"A_HP_038"	"Amphipsylla_rossica"	2	2	1	1	1	1
"A_HP_038"	"Ctenophthalmus_proximus"	2	2	1	-1	0	1
"A_HP_038"	"Nosopsyllus_mokrzeckyi"	2	2	1	-1	0	1
"A_HP_038"	"Myoxopsylla_jordani"	2	1	NA	NA	NA	NA
"A_HP_038"	"Ceratophyllus_sciurorum"	2	1	1	-1	0	0
"A_HP_038"	"Callopsylla_caspia"	2	1	1	1	1	0
"A_HP_038"	"Megabothris_turbidus"	2	1	1	-1	0	0
"A_HP_038"	"Neopsylla_pleskei"	2	1	1	-1	0	0
"A_HP_038"	"Stenoponia_ivanovi"	2	1	1	1	1	0
"A_HP_039"	"Apodemus_flavicollis"	1	7	1	1	2	22
"A_HP_039"	"Clethrionomys_glareolus"	1	8	1	-1	3	16
"A_HP_039"	"Apodemus_sylvaticus"	1	5	1	1	2	14
"A_HP_039"	"Microtus_agrestis"	1	4	1	1	0	11
"A_HP_039"	"Neomys_fodiens"	1	3	1	1	1	7
"A_HP_039"	"Sorex_araneus"	1	2	1	1	1	2
"A_HP_039"	"Ctenophthalmus_agyrtes"	2	5	1	1	0	20
"A_HP_039"	"Palaeopsylla_soricis"	2	5	1	1	1	15
"A_HP_039"	"Nosopsyllus_fasciatus"	2	2	1	1	2	3
"A_HP_039"	"Megabothris_turbidus"	2	4	1	1	0	15
"A_HP_039"	"Peromyscopsylla_silvatica"	2	3	1	1	0	8
"A_HP_039"	"Doratopsylla_dasycnema"	2	4	1	1	1	8
"A_HP_039"	"Ctenophthalmus_uncinatus"	2	1	1	-1	3	0
"A_HP_039"	"Hystrichopsylla_talpae"	2	2	1	-1	3	3
"A_HP_039"	"Leptopsylla_segnis"	2	1	1	1	2	0
"A_HP_039"	"Amalaraeus_penicilliger"	2	1	1	-1	3	0
"A_HP_039"	"Rhadinopsylla_integella"	2	1	1	-1	3	0
"A_HP_040"	"Rhombomys_opimus"	1	15	1	1	1	10
"A_HP_040"	"Meriones_libycus"	1	5	1	1	0	10
"A_HP_040"	"Meriones_tamariscinus"	1	1	1	1	2	0
"A_HP_040"	"Meriones_meridianus"	1	1	1	1	2	0
"A_HP_040"	"Cricetulus_migratorius"	1	2	1	-1	3	0
"A_HP_040"	"Spermophilus_erythrogenys"	1	1	NA	NA	NA	NA
"A_HP_040"	"Apodemus_uralensis"	1	2	1	-1	3	0
"A_HP_040"	"Allactaga_elater"	1	1	NA	NA	NA	NA
"A_HP_040"	"Xenopsylla_gerbilli"	2	2	1	1	0	4
"A_HP_040"	"Paradoxopsyllus_repandus"	2	1	1	1	1	0
"A_HP_040"	"Echidnophaga_oschanini"	2	2	1	1	0	4
"A_HP_040"	"Coptopsylla_lamellifer"	2	1	1	1	1	0
"A_HP_040"	"Nosopsyllus_laeviceps"	2	2	1	1	0	4
"A_HP_040"	"Xenopsylla_conformis"	2	4	1	1	2	4
"A_HP_040"	"Ctenophthalmus_dolichus"	2	1	1	1	1	0
"A_HP_040"	"Rhadinopsylla_cedestis"	2	1	1	1	1	0
"A_HP_040"	"Xenopsylla_hirtipes"	2	1	1	1	1	0
"A_HP_040"	"Stenoponia_conspecta"	2	1	1	1	1	0
"A_HP_040"	"Stenoponia_vlasovi"	2	1	1	1	1	0
"A_HP_040"	"Paradoxopsyllus_teretifrons"	2	2	1	1	0	4
"A_HP_040"	"Neopsylla_teratura"	2	2	1	-1	3	0
"A_HP_040"	"Nosopsyllus_tersus"	2	1	1	1	1	0
"A_HP_040"	"Pectinoctenus_lauta"	2	2	1	-1	3	0
"A_HP_040"	"Neopsylla_setosa"	2	1	NA	NA	NA	NA
"A_HP_040"	"Neopsylla_mana"	2	2	1	-1	3	0
"A_HP_040"	"Mesopsylla_hebes"	2	1	NA	NA	NA	NA
"A_HP_041"	"Microtus_oeconomus"	1	7	1	-1	1	63
"A_HP_041"	"Sorex_arcticus"	1	7	1	1	2	62
"A_HP_041"	"Clethrionomys_rutilus"	1	7	1	-1	1	52
"A_HP_041"	"Sorex_caecutiens"	1	6	1	1	2	57
"A_HP_041"	"Sorex_roboratus"	1	5	1	1	2	41
"A_HP_041"	"Neomys_fodiens"	1	3	1	1	0	21
"A_HP_041"	"Lemmus_sibiricus"	1	2	1	-1	1	3
"A_HP_041"	"Clethrionomys_rufocanus"	1	8	1	-1	1	68
"A_HP_041"	"Arvicola_terrestris"	1	3	1	1	0	21
"A_HP_041"	"Microtus_middendorffi"	1	1	1	1	0	0
"A_HP_041"	"Sorex_minutus"	1	1	1	-1	0	0
"A_HP_041"	"Corrodopsylla_birulai"	2	10	1	-1	0	88
"A_HP_041"	"Peromyscopsylla_bidentata"	2	5	1	-1	1	43
"A_HP_041"	"Megabothris_rectangulatus"	2	8	1	1	0	85
"A_HP_041"	"Amphipsylla_sibirica"	2	9	1	1	0	85
"A_HP_041"	"Amalaraeus_penicilliger"	2	4	1	-1	1	18
"A_HP_041"	"Catallagia_dacenkoi"	2	5	1	1	2	41
"A_HP_041"	"Megabothris_calcarifer"	2	2	1	-1	1	5
"A_HP_041"	"Catallagia_ioffi"	2	2	1	-1	1	5
"A_HP_041"	"Rhadinopsylla_integella"	2	3	1	1	2	13
"A_HP_041"	"Amphalius_runatus"	2	2	1	-1	2	5
"A_HP_042"	"Myospalax_myospalax"	1	4	1	1	2	1
"A_HP_042"	"Spermophilus_erythrogenys"	1	6	1	1	0	6
"A_HP_042"	"Cricetulus_migratorius"	1	13	1	1	3	26
"A_HP_042"	"Apodemus_uralensis"	1	11	1	-1	4	45
"A_HP_042"	"Microtus_arvalis"	1	6	1	-1	0	19
"A_HP_042"	"Marmota_baibacina"	1	1	NA	NA	NA	NA
"A_HP_042"	"Alticola_strelzowi"	1	6	1	-1	1	17
"A_HP_042"	"Ellobius_talpinus"	1	2	1	-1	1	0
"A_HP_042"	"Sicista_tianshanica"	1	5	1	-1	4	15
"A_HP_042"	"Arvicola_terrestris"	1	3	1	-1	1	10
"A_HP_042"	"Microtus_oeconomus"	1	6	1	-1	1	36
"A_HP_042"	"Dryomys_nitedula"	1	1	NA	NA	NA	NA
"A_HP_042"	"Allactaga_major"	1	3	1	1	0	2
"A_HP_042"	"Clethrionomys_rufocanus"	1	5	1	-1	4	19
"A_HP_042"	"Apodemus_agrarius"	1	2	1	-1	1	5
"A_HP_042"	"Allactaga_elater"	1	2	NA	NA	NA	NA
"A_HP_042"	"Microtus_gregalis"	1	4	1	-1	0	7
"A_HP_042"	"Allocricetulus_eversmanni"	1	1	1	1	0	0
"A_HP_042"	"Alticola_argentatus"	1	1	1	1	3	0
"A_HP_042"	"Cricetus_cricetus"	1	1	1	1	2	0
"A_HP_042"	"Sicista_subtilis"	1	1	1	1	0	0
"A_HP_042"	"Ctenophthalmus_dilatatus"	2	1	1	1	2	0
"A_HP_042"	"Citellophilus_ullus"	2	4	1	1	0	1
"A_HP_042"	"Oropsylla_silantiewi"	2	1	NA	NA	NA	NA
"A_HP_042"	"Frontopsylla_elata"	2	7	1	-1	1	39
"A_HP_042"	"Amphipsylla_schelkovnikovi"	2	1	1	1	3	0
"A_HP_042"	"Ctenophthalmus_assimilis"	2	10	1	-1	1	50
"A_HP_042"	"Pectinoctenus_nemorosa"	2	1	1	-1	4	0
"A_HP_042"	"Megabothris_rectangulatus"	2	6	1	-1	1	29
"A_HP_042"	"Amphipsylla_dumalis"	2	1	1	-1	1	0
"A_HP_042"	"Amphipsylla_primaris"	2	2	1	1	3	2
"A_HP_042"	"Neopsylla_democratica"	2	3	1	1	2	3
"A_HP_042"	"Neopsylla_mana"	2	6	1	1	2	19
"A_HP_042"	"Amphipsylla_anceps"	2	2	1	-1	3	3
"A_HP_042"	"Leptopsylla_sicistae"	2	2	1	-1	4	3
"A_HP_042"	"Ceratophyllus_sciurorum"	2	1	NA	NA	NA	NA
"A_HP_042"	"Ctenophthalmus_arvalis"	2	4	1	1	0	6
"A_HP_042"	"Frontopsylla_ornata"	2	3	1	-1	4	8
"A_HP_042"	"Neopsylla_setosa"	2	4	1	1	0	5
"A_HP_042"	"Amalaraeus_penicilliger"	2	5	1	-1	1	18
"A_HP_042"	"Hystrichopsylla_talpae"	2	4	1	-1	4	12
"A_HP_042"	"Mesopsylla_hebes"	2	1	1	1	0	0
"A_HP_042"	"Leptopsylla_nana"	2	2	1	1	3	0
"A_HP_042"	"Rhadinopsylla_ioffi"	2	1	1	1	2	0
"A_HP_042"	"Amphipsylla_rossica"	2	3	1	-1	4	8
"A_HP_042"	"Callopsylla_caspia"	2	1	1	-1	1	0
"A_HP_042"	"Frontopsylla_elatoides"	2	2	1	1	3	2
"A_HP_042"	"Mesopsylla_lenis"	2	1	NA	NA	NA	NA
"A_HP_042"	"Pectinoctenus_lauta"	2	1	1	1	3	0
"A_HP_042"	"Mesopsylla_eucta"	2	1	NA	NA	NA	NA
"A_HP_042"	"Nosopsyllus_consimilis"	2	1	1	1	3	0
"A_HP_042"	"Oropsylla_ilovaiskii"	2	1	1	1	0	0
"A_HP_042"	"Paraneopsylla_ioffi"	2	1	1	-1	4	0
"A_HP_043"	"Apodemus_uralensis"	1	17	1	-1	3	135
"A_HP_043"	"Cricetulus_migratorius"	1	15	1	1	0	130
"A_HP_043"	"Clethrionomys_centralis"	1	16	1	-1	2	137
"A_HP_043"	"Sicista_tianshanica"	1	6	1	-1	0	39
"A_HP_043"	"Spermophilus_relictus"	1	8	1	-1	4	21
"A_HP_043"	"Alticola_argentatus"	1	7	1	-1	0	61
"A_HP_043"	"Sciurus_vulgaris"	1	1	NA	NA	NA	NA
"A_HP_043"	"Ellobius_tancrei"	1	2	1	1	1	1
"A_HP_043"	"Microtus_oeconomus"	1	1	1	1	1	0
"A_HP_043"	"Pectinoctenus_nemorosa"	2	5	1	-1	0	60
"A_HP_043"	"Frontopsylla_ornata"	2	5	1	-1	0	60
"A_HP_043"	"Neopsylla_teratura"	2	5	1	-1	4	51
"A_HP_043"	"Neopsylla_mana"	2	6	1	-1	0	71
"A_HP_043"	"Amalaraeus_penicilliger"	2	5	1	-1	4	55
"A_HP_043"	"Amphipsylla_anceps"	2	2	1	-1	3	9
"A_HP_043"	"Callopsylla_caspia"	2	4	1	-1	0	45
"A_HP_043"	"Megabothris_rectangulatus"	2	4	1	-1	0	41
"A_HP_043"	"Frontopsylla_elata"	2	1	1	-1	2	0
"A_HP_043"	"Amphipsylla_dumalis"	2	3	1	1	1	1
"A_HP_043"	"Paraneopsylla_tiflovi"	2	3	1	-1	0	21
"A_HP_043"	"Amphipsylla_primaris"	2	5	1	1	1	46
"A_HP_043"	"Neopsylla_pleskei"	2	1	1	-1	4	0
"A_HP_043"	"Neopsylla_setosa"	2	1	1	-1	4	0
"A_HP_043"	"Amphipsylla_kuznetzovi"	2	2	1	-1	2	10
"A_HP_043"	"Leptopsylla_nana"	2	2	1	-1	2	9
"A_HP_043"	"Frontopsylla_elatoides"	2	1	1	-1	4	0
"A_HP_043"	"Rhadinopsylla_li"	2	3	1	-1	3	17
"A_HP_043"	"Tarsopsylla_octodecimdentata"	2	1	NA	NA	NA	NA
"A_HP_043"	"Amphipsylla_rossica"	2	2	1	-1	2	10
"A_HP_043"	"Amphipsylla_asiatica"	2	2	1	-1	3	9
"A_HP_043"	"Ctenophthalmus_breviatus"	2	1	1	-1	3	0
"A_HP_043"	"Oropsylla_silantiewi"	2	2	1	-1	4	4
"A_HP_043"	"Frontopsylla_protera"	2	2	1	1	0	5
"A_HP_043"	"Amphipsylla_schelkovnikovi"	2	1	1	1	0	0
"A_HP_043"	"Ctenophthalmus_arvalis"	2	1	1	-1	3	0
"A_HP_043"	"Hystrichopsylla_talpae"	2	1	1	-1	2	0
"A_HP_043"	"Palaeopsylla_soricis"	2	1	1	-1	2	0
"A_HP_043"	"Pectinoctenus_pectiniceps"	2	1	1	-1	3	0
"A_HP_044"	"Clethrionomys_rutilus"	1	14	1	-1	2	474
