"ID"	"IntType"	"effmeasure"	"m"	"inSinM"	"inSbetM"	"betSinM"	"betSbetM"
"69"	"16_stmary"	"Host-Parasite"	"deff"	0.9	46.1396103896104	9.96038961038961	1.5	0
"70"	"16_stmary"	"Host-Parasite"	"ieff"	0.1	0.237609050005527	0.241100262541588	0.0140166073005883	0.0112616261512218
"71"	"16_stmary"	"Host-Parasite"	"ieff"	0.5	7.84547959814618	11.1364980506682	0.445249930697062	0.914353486310775
"72"	"16_stmary"	"Host-Parasite"	"ieff"	0.9	76.9580485791788	244.556707299772	3.45420229329379	48.5365292719395
"73"	"17_lakehuron"	"Host-Parasite"	"teff"	0.1	32.1394332794782	5.69896512935372	0.992602983625031	0.639015779246048
"74"	"17_lakehuron"	"Host-Parasite"	"teff"	0.5	232.826380300196	92.4729987901247	11.0660484492989	10.9791337095731
"75"	"17_lakehuron"	"Host-Parasite"	"teff"	0.9	1122.44414558187	1702.99532756899	101.054173613066	247.563620732993
"76"	"17_lakehuron"	"Host-Parasite"	"deff"	0.1	30.2275966225563	4.35017910236843	0.828706448698709	0.493517826376522
"77"	"17_lakehuron"	"Host-Parasite"	"deff"	0.5	151.137983112782	21.7508955118421	4.14353224349354	2.46758913188261
"78"	"17_lakehuron"	"Host-Parasite"	"deff"	0.9	272.048369603007	39.1516119213159	7.45835803828838	4.4416604373887
"79"	"17_lakehuron"	"Host-Parasite"	"ieff"	0.1	1.7864703808177	1.3256455801382	0.1598289419401	0.143410264924886
"80"	"17_lakehuron"	"Host-Parasite"	"ieff"	0.5	63.5901992465695	67.1826783445608	6.31900420845675	8.19914374614843
"81"	"17_lakehuron"	"Host-Parasite"	"ieff"	0.9	650.712339222274	1605.07076554698	85.3667504147013	238.324706471472
"82"	"18_lakestclair"	"Host-Parasite"	"teff"	0.1	2.59367452167394	0.275985025747759	0	0.0726533120872045
"83"	"18_lakestclair"	"Host-Parasite"	"teff"	0.5	20.3583794094213	3.70009094494209	0	1.14233285848806
"84"	"18_lakestclair"	"Host-Parasite"	"teff"	0.9	132.277228592855	62.5280934027521	0	31.6593371534135
"85"	"18_lakestclair"	"Host-Parasite"	"deff"	0.1	2.41666666666667	0.226666666666667	0	0.0566666666666667
"86"	"18_lakestclair"	"Host-Parasite"	"deff"	0.5	12.0833333333333	1.13333333333333	0	0.283333333333333
"87"	"18_lakestclair"	"Host-Parasite"	"deff"	0.9	21.75	2.04	0	0.51
"88"	"18_lakestclair"	"Host-Parasite"	"ieff"	0.1	0.157060790756082	0.0469008922642809	0	0.0154382896425736
"89"	"18_lakestclair"	"Host-Parasite"	"ieff"	0.5	5.11265905304585	2.16469887566297	0	0.769362017207105
"90"	"18_lakestclair"	"Host-Parasite"	"ieff"	0.9	53.4902832301512	51.0420880330914	0	29.1231520531036
"91"	"19_lakeerie"	"Host-Parasite"	"teff"	0.1	31.6047880704659	7.68814799718614	0.153618492306758	0.148292187276187
"92"	"19_lakeerie"	"Host-Parasite"	"teff"	0.5	227.403955031403	117.215635960727	1.73230723597746	2.34870523581861
"93"	"19_lakeerie"	"Host-Parasite"	"teff"	0.9	1102.28652593893	2008.99700273554	16.8385336112829	55.1286402204642
"94"	"19_lakeerie"	"Host-Parasite"	"deff"	0.1	29.761475615898	5.99080635243239	0.128488640988641	0.119229390681004
"95"	"19_lakeerie"	"Host-Parasite"	"deff"	0.5	148.80737807949	29.954031762162	0.642443204943205	0.596146953405018
"96"	"19_lakeerie"	"Host-Parasite"	"deff"	0.9	267.853280543082	53.9172571718915	1.15639776889777	1.07306451612903
"97"	"19_lakeerie"	"Host-Parasite"	"ieff"	0.1	1.72288169521502	1.66710724846282	0.0245915808750133	0.0286217904645435
"98"	"19_lakeerie"	"Host-Parasite"	"ieff"	0.5	61.1371768024711	82.6175440636618	1.00942557513846	1.68923249947125
"99"	"19_lakeerie"	"Host-Parasite"	"ieff"	0.9	631.939518164759	1875.27876574593	14.4789507295033	53.3097958412054
"100"	"2_planicieparana"	"Host-Parasite"	"teff"	0.1	32.1596336796421	3.45287822827903	0.354907730685836	0.142728990261367
"101"	"2_planicieparana"	"Host-Parasite"	"teff"	0.5	248.653061525014	56.3305044877315	4.25095043037636	3.95713007061991
"102"	"2_planicieparana"	"Host-Parasite"	"teff"	0.9	1369.81489291466	1253.03151990519	44.9637949768575	183.970168953645
"103"	"2_planicieparana"	"Host-Parasite"	"deff"	0.1	29.9721806615366	2.64899736766877	0.288296760710554	0.0905252100840337
"104"	"2_planicieparana"	"Host-Parasite"	"deff"	0.5	149.860903307683	13.2449868383438	1.44148380355277	0.452626050420168
"105"	"2_planicieparana"	"Host-Parasite"	"deff"	0.9	269.74962595383	23.8409763090189	2.59467084639498	0.814726890756302
"106"	"2_planicieparana"	"Host-Parasite"	"ieff"	0.1	1.97550711399955	0.785116824091282	0.0643108714880069	0.0515437579910928
"107"	"2_planicieparana"	"Host-Parasite"	"ieff"	0.5	66.2838573223706	40.1906129686795	2.45117000984561	3.40263747986222
"108"	"2_planicieparana"	"Host-Parasite"	"ieff"	0.9	653.965104144197	1185.43221154489	37.1012230378858	181.58725116463
"109"	"20_lakeontario"	"Host-Parasite"	"teff"	0.1	27.3182345235126	3.65972602776107	1.23088037848574	1.76815159230407
"110"	"20_lakeontario"	"Host-Parasite"	"teff"	0.5	198.437307246909	52.2962396097604	13.2566725796486	32.594404995838
"111"	"20_lakeontario"	"Host-Parasite"	"teff"	0.9	924.763822358092	874.666199169179	116.916177979553	800.415654989338
"112"	"20_lakeontario"	"Host-Parasite"	"deff"	0.1	25.7251923904176	2.92281881214168	1.0403419927368	1.3116468047039
"113"	"20_lakeontario"	"Host-Parasite"	"deff"	0.5	128.625961952088	14.6140940607084	5.20170996368402	6.55823402351948
"114"	"20_lakeontario"	"Host-Parasite"	"deff"	0.9	231.526731513759	26.3053693092751	9.36307793463123	11.8048212423351
"115"	"20_lakeontario"	"Host-Parasite"	"ieff"	0.1	1.4568693727745	0.720751284181925	0.184490895193652	0.44835645692913
"116"	"20_lakeontario"	"Host-Parasite"	"ieff"	0.5	49.767519378331	35.2411940748835	7.14575266967375	24.7841338174443
"117"	"20_lakeontario"	"Host-Parasite"	"ieff"	0.9	464.826193572506	812.844329422806	94.9717509245378	768.097209659623
"118"	"21_devilslake"	"Host-Parasite"	"teff"	0.1	2.51195641212944	0.200938234749836	0	0.217402760335649
"119"	"21_devilslake"	"Host-Parasite"	"teff"	0.5	18.5333764873649	2.71653577598833	0	3.62590446811432
"120"	"21_devilslake"	"Host-Parasite"	"teff"	0.9	102.815286152944	46.3013611658992	0	76.7327763982227
"121"	"21_devilslake"	"Host-Parasite"	"deff"	0.1	2.37238095238095	0.165	0	0.162619047619048
"122"	"21_devilslake"	"Host-Parasite"	"deff"	0.5	11.8619047619048	0.825000000000001	0	0.813095238095239
"123"	"21_devilslake"	"Host-Parasite"	"deff"	0.9	21.3514285714286	1.485	0	1.46357142857143
"124"	"21_devilslake"	"Host-Parasite"	"ieff"	0.1	0.121890400771025	0.034574328724118	0	0.0528826832123228
"125"	"21_devilslake"	"Host-Parasite"	"ieff"	0.5	3.91287013586339	1.67232571258207	0	2.49693789190706
"126"	"21_devilslake"	"Host-Parasite"	"ieff"	0.9	36.7226412892278	40.4310274319712	0	67.9530312570983
"127"	"22_bengal"	"Host-Parasite"	"teff"	0.1	3.98641016566827	0.322407159083655	0.104110644810941	0.00376119796641986
"128"	"22_bengal"	"Host-Parasite"	"teff"	0.5	30.3163320460053	5.42079621277024	0.723088128631307	0.345591581832434
"129"	"22_bengal"	"Host-Parasite"	"teff"	0.9	203.687983899724	105.122291493626	3.66468595841195	23.7881364654697
"130"	"22_bengal"	"Host-Parasite"	"deff"	0.1	3.76125	0.23875	0.1	0
"131"	"22_bengal"	"Host-Parasite"	"deff"	0.5	18.80625	1.19375	0.5	0
"132"	"22_bengal"	"Host-Parasite"	"deff"	0.9	33.85125	2.14875	0.9	0
"133"	"22_bengal"	"Host-Parasite"	"ieff"	0.1	0.196030936330972	0.0806876140791679	0.00374399175355436	0.00376119796641986
"134"	"22_bengal"	"Host-Parasite"	"ieff"	0.5	6.91647917056615	3.73033369330537	0.169576992592349	0.345591581832434
"135"	"22_bengal"	"Host-Parasite"	"ieff"	0.9	88.4853069187437	91.3966294024937	2.08598466724067	23.7881364654697
"136"	"23_hidvegi"	"Host-Parasite"	"teff"	0.1	3.63761179375085	0.496727742156369	0	0.181048023214398
"137"	"23_hidvegi"	"Host-Parasite"	"teff"	0.5	25.6659690495059	6.99811758222281	0	3.47877158926569
"138"	"23_hidvegi"	"Host-Parasite"	"teff"	0.9	122.940980859272	113.502346564099	0	96.9371314964046
"139"	"23_hidvegi"	"Host-Parasite"	"deff"	0.1	3.46773809523809	0.399365079365079	0	0.132896825396825
"140"	"23_hidvegi"	"Host-Parasite"	"deff"	0.5	17.3386904761905	1.9968253968254	0	0.664484126984127
"141"	"23_hidvegi"	"Host-Parasite"	"deff"	0.9	31.2096428571429	3.59428571428572	0	1.19607142857143
"142"	"23_hidvegi"	"Host-Parasite"	"ieff"	0.1	0.146350295794809	0.0938252827982871	0	0.0468991049027682
"143"	"23_hidvegi"	"Host-Parasite"	"ieff"	0.5	4.74763473802362	4.43165379947375	0	2.61015094940285
"144"	"23_hidvegi"	"Host-Parasite"	"ieff"	0.9	42.7755416716889	98.6856749501177	0	91.2357232205897
"145"	"24_riga"	"Host-Parasite"	"teff"	0.1	12.4192009877628	2.30664052222594	0.266992066647211	1.17774677564182
"146"	"24_riga"	"Host-Parasite"	"teff"	0.5	91.4925594398137	29.437477865713	2.29448952647955	19.2428352080362
"147"	"24_riga"	"Host-Parasite"	"teff"	0.9	488.487486415329	389.392403070419	16.3055149732371	404.17492606651
"148"	"24_riga"	"Host-Parasite"	"deff"	0.1	11.6528430499594	1.89276787450297	0.242136752136752	0.912252323400863
"149"	"24_riga"	"Host-Parasite"	"deff"	0.5	58.2642152497971	9.46383937251484	1.21068376068376	4.56126161700432
"150"	"24_riga"	"Host-Parasite"	"deff"	0.9	104.875587449635	17.0349108705267	2.17923076923077	8.21027091060777
"151"	"24_riga"	"Host-Parasite"	"ieff"	0.1	0.717018027860442	0.401956163977052	0.0240446262601921	0.260525041611998
"152"	"24_riga"	"Host-Parasite"	"ieff"	0.5	25.9376190353176	18.0826806644298	0.968347620058874	13.9032470693373
"153"	"24_riga"	"Host-Parasite"	"ieff"	0.9	284.810499065707	335.080163895882	12.8772462939058	380.92569889326
"154"	"25_aluksnes"	"Host-Parasite"	"teff"	0.1	4.46674016215661	1.90148215866984	0.627364668151099	0.715178543110323
"155"	"25_aluksnes"	"Host-Parasite"	"teff"	0.5	31.0745308135066	21.4869229682174	4.54772861173134	10.9822671083047
"156"	"25_aluksnes"	"Host-Parasite"	"teff"	0.9	163.230179490053	251.326577529186	26.7762594689138	175.369971903566
"157"	"25_aluksnes"	"Host-Parasite"	"deff"	0.1	4.2361141133788	1.61821683192369	0.592994303737878	0.552674750959635
"158"	"25_aluksnes"	"Host-Parasite"	"deff"	0.5	21.180570566894	8.09108415961843	2.96497151868939	2.76337375479817
"159"	"25_aluksnes"	"Host-Parasite"	"deff"	0.9	38.1250270204092	14.5639514873132	5.3369487336409	4.97407275863671
"160"	"25_aluksnes"	"Host-Parasite"	"ieff"	0.1	0.212634059609152	0.271343386023647	0.0317801822730196	0.157280069897263
"161"	"25_aluksnes"	"Host-Parasite"	"ieff"	0.5	7.15191013468388	11.4645734672189	1.18523370614303	7.35439390580973
"162"	"25_aluksnes"	"Host-Parasite"	"ieff"	0.9	77.9435500836553	194.900621681833	14.3094407465464	150.266776058402
"163"	"26_raznas"	"Host-Parasite"	"teff"	0.1	9.71507455096688	2.54240834085352	0.90692455135738	1.61065520522336
"164"	"26_raznas"	"Host-Parasite"	"teff"	0.5	66.6565691878375	30.1086144310632	7.36657471996586	26.7177306140547
"165"	"26_raznas"	"Host-Parasite"	"teff"	0.9	330.052150859929	350.920456195467	53.0215496202362	453.936375569262
"166"	"26_raznas"	"Host-Parasite"	"deff"	0.1	9.247787431492	2.11838752276402	0.829540756208312	1.20428428953567
"167"	"26_raznas"	"Host-Parasite"	"deff"	0.5	46.23893715746	10.5919376138201	4.14770378104156	6.02142144767833
"168"	"26_raznas"	"Host-Parasite"	"deff"	0.9	83.230086883428	19.0654877048762	7.46586680587481	10.838558605821
"169"	"26_raznas"	"Host-Parasite"	"ieff"	0.1	0.434983766579676	0.411512264466102	0.0738090556214224	0.396783094037794
"170"	"26_raznas"	"Host-Parasite"	"ieff"	0.5	15.6546902607311	17.5396564184299	2.66138524523654	19.1282059211929
"171"	"26_raznas"	"Host-Parasite"	"ieff"	0.9	177.619433480001	292.58693617332	34.9163584459198	407.724956574426
"172"	"27_trespalos"	"Host-Parasite"	"teff"	0.1	3.9493332789664	1.40076359339789	0.0675564264844119	0.283553619141843
"173"	"27_trespalos"	"Host-Parasite"	"teff"	0.5	26.7614617751593	18.0846456336335	0.60704029094502	4.3673864965331
"174"	"27_trespalos"	"Host-Parasite"	"teff"	0.9	133.808233549426	245.590007908147	4.99123845852184	69.1276954278213
"175"	"27_trespalos"	"Host-Parasite"	"deff"	0.1	3.77142274392274	1.15022005772006	0.0601165501165501	0.218240648240648
"176"	"27_trespalos"	"Host-Parasite"	"deff"	0.5	18.8571137196137	5.75110028860029	0.300582750582751	1.09120324120324
"177"	"27_trespalos"	"Host-Parasite"	"deff"	0.9	33.9428046953047	10.3519805194805	0.541048951048951	1.96416583416583
"178"	"27_trespalos"	"Host-Parasite"	"ieff"	0.1	0.161751834835746	0.241436726752632	0.0069302943335046	0.0634419267898663
"179"	"27_trespalos"	"Host-Parasite"	"ieff"	0.5	5.49314720955165	10.8587362453261	0.223614496420614	2.9715399062646
"180"	"27_trespalos"	"Host-Parasite"	"ieff"	0.9	62.6516111946315	203.278205354224	2.63403126413707	60.4514705347668
"181"	"28_mekong"	"Host-Parasite"	"teff"	0.1	15.6026678937787	2.66661131766627	0.130326317023209	0.140906093625838
"182"	"28_mekong"	"Host-Parasite"	"teff"	0.5	116.390609073407	39.2402878268282	1.29836805155955	2.88512893776962
"183"	"28_mekong"	"Host-Parasite"	"teff"	0.9	603.565484136659	750.640545531918	12.300747284085	100.940990182959
"184"	"28_mekong"	"Host-Parasite"	"deff"	0.1	14.6546502027384	2.12816402551697	0.114444444444445	0.102741327300151
"185"	"28_mekong"	"Host-Parasite"	"deff"	0.5	73.2732510136922	10.6408201275848	0.572222222222223	0.513706636500755
"186"	"28_mekong"	"Host-Parasite"	"deff"	0.9	131.891851824646	19.1534762296527	1.03	0.924671945701357
"187"	"28_mekong"	"Host-Parasite"	"ieff"	0.1	0.860625661671971	0.524947391481278	0.0153134503987457	0.037517068966482
"188"	"28_mekong"	"Host-Parasite"	"ieff"	0.5	29.9739910829039	26.5280488437939	0.639991136239721	2.27111776912117
"189"	"28_mekong"	"Host-Parasite"	"ieff"	0.9	304.400805402977	699.639166676118	10.0466264191499	98.3448639265428
"190"	"29_tonkin"	"Host-Parasite"	"teff"	0.1	25.2161004315287	3.49430924240846	0.125317161275188	0.05730973968186
"191"	"29_tonkin"	"Host-Parasite"	"teff"	0.5	190.821174279008	57.4139981858995	1.62577075912098	1.43309129973195
"192"	"29_tonkin"	"Host-Parasite"	"teff"	0.9	1036.37489108878	1197.28432919957	17.6995885200186	48.6124407013602
"193"	"29_tonkin"	"Host-Parasite"	"deff"	0.1	23.5888172160495	2.67132590602763	0.101858974358974	0.0379979035639413
"194"	"29_tonkin"	"Host-Parasite"	"deff"	0.5	117.944086080247	13.3566295301381	0.509294871794872	0.189989517819707
"195"	"29_tonkin"	"Host-Parasite"	"deff"	0.9	212.299354944445	24.0419331542486	0.916730769230769	0.341981132075472
"196"	"29_tonkin"	"Host-Parasite"	"ieff"	0.1	1.49755758449856	0.805655850267592	0.0228147371051792	0.0190411825983801
"197"	"29_tonkin"	"Host-Parasite"	"ieff"	0.5	53.4717940761414	41.3454616053759	1.0197566125093	1.20106424223255
"198"	"29_tonkin"	"Host-Parasite"	"ieff"	0.9	573.77176230537	1125.24994836329	15.5445125719854	47.5399194542989
"199"	"3_smallwood"	"Host-Parasite"	"teff"	0.1	2.02656880292702	0.897999446474209	0	0.137881868451172
"200"	"3_smallwood"	"Host-Parasite"	"teff"	0.5	15.2826173865878	9.37926962773201	0	1.85006885664983
"201"	"3_smallwood"	"Host-Parasite"	"teff"	0.9	94.8212309769062	102.822307687962	0	41.101506663525
"202"	"3_smallwood"	"Host-Parasite"	"deff"	0.1	1.8974358974359	0.787179487179487	0	0.115384615384615
"203"	"3_smallwood"	"Host-Parasite"	"deff"	0.5	9.48717948717949	3.93589743589744	0	0.576923076923077
"204"	"3_smallwood"	"Host-Parasite"	"deff"	0.9	17.0769230769231	7.08461538461538	0	1.03846153846154
"205"	"3_smallwood"	"Host-Parasite"	"ieff"	0.1	0.116432946940152	0.103685400351401	0	0.0218959869967857
"206"	"3_smallwood"	"Host-Parasite"	"ieff"	0.5	3.79109670373773	4.27801346925364	0	1.17749836595091
"207"	"3_smallwood"	"Host-Parasite"	"ieff"	0.9	41.0749005426333	70.1207363437723	0	37.9627025459287
"208"	"30_coyuca"	"Host-Parasite"	"teff"	0.1	3.11760278464756	1.28899788915911	0.114649179238114	0.191505155470735
"209"	"30_coyuca"	"Host-Parasite"	"teff"	0.5	20.7828404408428	15.9615427004151	1.42404205654966	2.95228671686584
"210"	"30_coyuca"	"Host-Parasite"	"teff"	0.9	97.0851575882576	208.397808575331	15.1268151921449	52.9497730417668
"211"	"30_coyuca"	"Host-Parasite"	"deff"	0.1	2.98700271950272	1.07149184149184	0.0894444444444444	0.152060994560995
"212"	"30_coyuca"	"Host-Parasite"	"deff"	0.5	14.9350135975136	5.35745920745921	0.447222222222222	0.760304972804973
"213"	"30_coyuca"	"Host-Parasite"	"deff"	0.9	26.8830244755245	9.64342657342657	0.805	1.36854895104895
"214"	"30_coyuca"	"Host-Parasite"	"ieff"	0.1	0.116844246098234	0.208495339212542	0.0244228384361483	0.0380911771948487
"215"	"30_coyuca"	"Host-Parasite"	"ieff"	0.5	3.78544773252367	9.135127738249	0.849964401355196	1.9704404572719
"216"	"30_coyuca"	"Host-Parasite"	"ieff"	0.9	38.1494217409186	166.213007097879	11.5747139665708	46.6104691331108
"217"	"4_parsnip"	"Host-Parasite"	"teff"	0.1	6.26781426390934	1.11863916201368	0.0652637045250187	0.215066121153461
"218"	"4_parsnip"	"Host-Parasite"	"teff"	0.5	47.6724618143897	15.4205916215796	0.798133993736484	2.89616116916684
"219"	"4_parsnip"	"Host-Parasite"	"teff"	0.9	279.433538404071	279.883554267799	10.1203138600478	39.5856867135716
"220"	"4_parsnip"	"Host-Parasite"	"deff"	0.1	5.86356410746117	0.916320134114252	0.0530194805194805	0.167096277905101
"221"	"4_parsnip"	"Host-Parasite"	"deff"	0.5	29.3178205373058	4.58160067057126	0.265097402597403	0.835481389525507
"222"	"4_parsnip"	"Host-Parasite"	"deff"	0.9	52.7720769671505	8.24688120702827	0.477175324675325	1.50386650114591
"223"	"4_parsnip"	"Host-Parasite"	"ieff"	0.1	0.37209887248972	0.195980174609282	0.0117712148469116	0.0463467435975636
