"Daucus_carota"	"Leontodon_hispidus"	"Torilis_japonica"	"Eupatorium_cannabinum"	"Centaurea_nigra"	"Leontodon_autumnalis"	"Knautia_arvensis"	"Trifolium_pratense"	"Aethusa_cynapium"	"Hypochoeris_radicata"	"Crepis_capillaris"	"Linum_catharticum"	"Chamerion_angustifolium"	"Plantago_major"	"Angelica_sylvestris"	"Leontodon_saxatilis"	"Senecio_jacobea"	"Agrimonia_eupatoria"	"Clematis_vitalba"	"Euphrasia_officinalis"	"Convolvulus_arvensis"	"Medicago_lupulina"	"Lathyrus_pratensis"	"Lotus_corniculatus"	"Rubus_fruticosus"	"Unidentified_sp32_M_PL_017"	"Sphaerophoria_scripta"	"Eriothrix_rufomaculata"	"Unidentified_sp22_M_PL_017"	"Episyrphus_balteatus"	"Unidentified_sp31_M_PL_017"	"Unidentified_sp42_M_PL_017"	"Unidentified_sp39_M_PL_017"	"Symphyta_sp1_M_PL_017"	"Syritta_pipiens"	"Unidentified_sp17_M_PL_017"	"Unidentified_sp18_M_PL_017"	"Unidentified_sp15_M_PL_017"	"Eristalis_tenax"	"Bombus_pascuorum"	"Melanostoma_mellinum"	"Episyrphus_arbustorum"	"Unidentified_sp13_M_PL_017"	"Unidentified_sp33_M_PL_017"	"Scatophaga_stercoraria"	"Unidentified_sp16_M_PL_017"	"Melanostoma_scalare"	"Platycheirus_clypeatus"	"Unidentified_sp19_M_PL_017"	"Unidentified_sp38_M_PL_017"	"Unidentified_sp29_M_PL_017"	"Bombus_muscorum"	"Eristalis_pertinax"	"Unidentified_sp8_M_PL_017"	"Helophilus_pendulus"	"Platycheirus_albimanus"	"Syrphus_vitripennis."	"Pyonia_tithonus"	"Bombus_lapidarius"	"Bombus_terrestris"	"Meliscaeva_auricollis"	"Metasyrphus_corollae"	"Polyommatus_icarus"	"Rhingia_campestris"	"Syrphus_ribesii"	"Unidentified_sp43_M_PL_017"	"Apis_mellifera"	"Chrysotoxum_bicinctum"	"Unidentified_sp10_M_PL_017"	"Unidentified_sp27_M_PL_017"	"Aglais_urticae"	"Pieris_brassicae"	"Unidentified_sp1_M_PL_017"	"Unidentified_sp12_M_PL_017"	"Unidentified_sp2_M_PL_017"	"Unidentified_sp20_M_PL_017"	"Unidentified_sp24_M_PL_017"	"Unidentified_sp25_M_PL_017"	"Unidentified_sp7_M_PL_017"	"Unidentified_sp41_M_PL_017"	"Unidentified_sp6_M_PL_017"	"Maniola_jurtina"	"Psithyrus_sp1_M_PL_017"	"Unidentified_sp14_M_PL_017"	"Unidentified_sp28_M_PL_017"	"Unidentified_sp3_M_PL_017"	"Unidentified_sp36_M_PL_017"	"Unidentified_sp40_M_PL_017"	"Unidentified_sp9_M_PL_017"	"Xanthogramma_pedissequum"	"Helophilus_trivittatus"	"Platycheirus_scutatus"	"Scaeva_pyrastri"	"Thymelicus_sylvestris"	"Unidentified_sp11_M_PL_017"	"Unidentified_sp21_M_PL_017"	"Unidentified_sp23_M_PL_017"	"Unidentified_sp26_M_PL_017"	"Unidentified_sp30_M_PL_017"	"Unidentified_sp34_M_PL_017"	"Unidentified_sp35_M_PL_017"	"Unidentified_sp37_M_PL_017"	"Unidentified_sp4_M_PL_017"	"Unidentified_sp5_M_PL_017"
"Crepis_capillaris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0.15	0	0.03	0	0.03	0.12	0.03	0.03	0	0.03	0	0.09	0	0	0.03	0	0	0.03	0	0	0.03	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Linum_catharticum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375	0.6	0.1125	0	0.0375	0	0.0375	0	0	0.0375	0	0	0	0	0	0.0375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Chamerion_angustifolium"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.117391304347826	0.0391304347826087	0.31304347826087	0	0	0.0391304347826087	0.156521739130435	0	0	0	0	0.0391304347826087	0	0	0	0	0	0	0	0	0	0.0391304347826087	0	0	0	0	0	0	0	0	0	0	0	0.0391304347826087	0	0	0	0	0.0391304347826087	0	0	0	0	0	0.0782608695652174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Plantago_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.24	0	0	0	0	0	0.12	0.54	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Angelica_sylvestris"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.128571428571429	0	0	0.128571428571429	0	0	0	0.0642857142857143	0.0642857142857143	0.0642857142857143	0	0	0	0	0	0	0.0642857142857143	0	0	0	0	0	0	0	0.0642857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.257142857142857	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0642857142857143	0	0	0
"Leontodon_saxatilis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.484615384615385	0.207692307692308	0	0	0.138461538461538	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Senecio_jacobea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.207692307692308	0.207692307692308	0	0	0.0692307692307692	0.0692307692307692	0.138461538461538	0	0	0	0	0	0.0692307692307692	0	0	0.0692307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0692307692307692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Agrimonia_eupatoria"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0818181818181818	0.163636363636364	0.0818181818181818	0	0.163636363636364	0	0	0	0	0	0	0	0	0	0	0.0818181818181818	0	0	0.0818181818181818	0	0	0	0.163636363636364	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0818181818181818	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Clematis_vitalba"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0.45	0.15	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euphrasia_officinalis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0	0	0	0	0.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.15	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Convolvulus_arvensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.225	0	0	0.225	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Medicago_lupulina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.675	0	0	0	0	0.225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lathyrus_pratensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Lotus_corniculatus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rubus_fruticosus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp32_M_PL_017"	0.290697674418605	0.323255813953488	0.1	0.013953488372093	0.00697674418604651	0.0465116279069767	0.013953488372093	0.00232558139534884	0.0186046511627907	0.0186046511627907	0.0232558139534884	0.00232558139534884	0.00697674418604651	0	0.00465116279069767	0.0162790697674419	0.00697674418604651	0.00232558139534884	0.00232558139534884	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Sphaerophoria_scripta"	0.18582995951417	0.368016194331984	0.0109311740890688	0.0582995951417004	0.0291497975708502	0.0582995951417004	0.00728744939271255	0.00728744939271255	0	0.0510121457489879	0.0182186234817814	0.0582995951417004	0.00364372469635628	0	0	0.0109311740890688	0.0109311740890688	0.00728744939271255	0	0	0.00364372469635628	0.0109311740890688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Eriothrix_rufomaculata"	0.4	0.0863636363636364	0.122727272727273	0.140909090909091	0.0136363636363636	0.00454545454545455	0.0136363636363636	0.0181818181818182	0.0363636363636364	0.00454545454545455	0	0.0136363636363636	0.0363636363636364	0	0	0	0	0.00454545454545455	0	0.00454545454545455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp22_M_PL_017"	0.532317073170732	0.0109756097560976	0.120731707317073	0.153658536585366	0.0164634146341463	0.00548780487804878	0	0	0.0439024390243902	0	0.00548780487804878	0	0	0	0.0109756097560976	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Episyrphus_balteatus"	0.294339622641509	0.19811320754717	0.20377358490566	0.0226415094339623	0.0509433962264151	0	0	0.00566037735849057	0.0509433962264151	0.0169811320754717	0	0.00566037735849057	0	0	0	0.0113207547169811	0.00566037735849057	0.0113207547169811	0.0169811320754717	0	0.00566037735849057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp31_M_PL_017"	0.65958904109589	0.00616438356164384	0.203424657534247	0	0	0	0	0	0.00616438356164384	0	0.00616438356164384	0	0.00616438356164384	0	0	0	0.00616438356164384	0	0.00616438356164384	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp42_M_PL_017"	0.058695652173913	0.567391304347826	0	0	0.0293478260869565	0.0684782608695652	0	0.00978260869565217	0	0.0293478260869565	0.0391304347826087	0.00978260869565217	0.0391304347826087	0	0	0	0.0195652173913043	0	0	0	0.0195652173913043	0.00978260869565217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp39_M_PL_017"	0.746052631578947	0.0236842105263158	0.0710526315789474	0.0118421052631579	0	0	0	0	0	0	0.0118421052631579	0	0	0	0.0118421052631579	0	0	0	0.0118421052631579	0.0118421052631579	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Symphyta_sp1_M_PL_017"	0.711940298507463	0.026865671641791	0.107462686567164	0	0	0	0.0134328358208955	0	0.0134328358208955	0	0.0134328358208955	0	0	0	0.0134328358208955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Syritta_pipiens"	0.6	0.09	0.09	0.03	0	0.015	0.015	0.015	0	0	0	0.015	0	0	0.015	0	0	0	0	0	0	0	0	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Unidentified_sp17_M_PL_017"	0.675	0.015	0	0.105	0.015	0	0.03	0.03	0.015	0	0.015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
