"Clethrionomys_rutilus"	"Sorex_araneus"	"Neomys_fodiens"	"Microtus_arvalis"	"Microtus_oeconomus"	"Sorex_minutus"	"Microtus_gregalis"	"Microtus_agrestis"	"Sorex_caecutiens"	"Apodemus_uralensis"	"Sicista_betulina"	"Apodemus_agrarius"	"Clethrionomys_glareolus"	"Sorex_tundrensis"	"Micromys_minutus"	"Spermophilus_major"	"Ctenophthalmus_assimilis"	"Corrodopsylla_birulai"	"Palaeopsylla_soricis"	"Amalaraeus_penicilliger"	"Megabothris_walkeri"	"Hystrichopsylla_talpae"	"Neopsylla_pleskei"	"Frontopsylla_elata"	"Megabothris_turbidus"	"Peromyscopsylla_bidentata"	"Amphipsylla_kuznetzovi"	"Rhadinopsylla_integella"	"Ctenophthalmus_breviatus"	"Peromyscopsylla_silvatica"	"Amphipsylla_sibirica"	"Megabothris_rectangulatus"	"Oropsylla_ilovaiskii"
"Clethrionomys_glareolus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0909090909090909	0.0909090909090909	0	0.136363636363636	0.0909090909090909	0	0	0.0909090909090909	0	0	0	0	0	0	0	0	0
"Sorex_tundrensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.1	0.1	0.1	0.1	0.1	0	0	0	0	0	0	0	0	0	0	0	0
"Micromys_minutus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.111111111111111	0	0.111111111111111	0.166666666666667	0	0	0	0	0.111111111111111	0	0	0	0	0	0	0
"Spermophilus_major"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5
"Ctenophthalmus_assimilis"	0.139692852923804	0.083579444772593	0.0794447725930301	0.0823981098641465	0.0310100413467218	0.00767867690490254	0.0280567040756054	0.0189013585351447	0.00590667454223272	0.0183106910809214	0.00177200236266982	0.00206733608978145	0.000590667454223272	0.000590667454223272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Corrodopsylla_birulai"	0.0343137254901961	0.232843137254902	0.182352941176471	0.00735294117647059	0.00392156862745098	0.0127450980392157	0	0	0.0220588235294118	0.00147058823529412	0	0	0.000980392156862745	0.000980392156862745	0.000980392156862745	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Palaeopsylla_soricis"	0.0570953436807095	0.268847006651885	0.0443458980044346	0.0127494456762749	0.00776053215077605	0.0825942350332594	0.00332594235033259	0.00221729490022173	0.0199556541019956	0	0	0	0	0.00110864745011086	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amalaraeus_penicilliger"	0.368525896414343	0.0192563081009296	0	0.0405046480743692	0.0239043824701195	0.00199203187250996	0.0225763612217795	0.00929614873837981	0.00664010624169987	0.00265604249667995	0	0	0.00199203187250996	0.00132802124833997	0.00132802124833997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_walkeri"	0.084192439862543	0.0824742268041237	0.0103092783505155	0.0721649484536082	0.123711340206186	0.0103092783505155	0.013745704467354	0.0807560137457045	0	0.00343642611683849	0.00343642611683849	0.00343642611683849	0.00343642611683849	0.00343642611683849	0.00515463917525773	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Hystrichopsylla_talpae"	0.137640449438202	0.050561797752809	0.224719101123595	0.0112359550561798	0.0533707865168539	0	0.0168539325842697	0	0	0	0	0.00561797752808989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_pleskei"	0.202380952380952	0.0357142857142857	0	0.0753968253968254	0.0238095238095238	0	0.0317460317460317	0.0396825396825397	0	0.0912698412698413	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_elata"	0.276699029126214	0.0922330097087379	0	0	0.0145631067961165	0.0145631067961165	0	0.0436893203883495	0.00970873786407767	0.029126213592233	0.00970873786407767	0	0.00970873786407767	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_turbidus"	0.166666666666667	0.06	0	0.18	0	0	0.04	0	0	0	0.0333333333333333	0.02	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_bidentata"	0.28448275862069	0.0775862068965517	0	0.0344827586206897	0	0	0.0689655172413793	0	0	0	0.0172413793103448	0	0	0	0.0172413793103448	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_kuznetzovi"	0	0	0	0.0952380952380952	0	0	0.404761904761905	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_integella"	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_breviatus"	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_silvatica"	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_sibirica"	0	0	0	0	0.25	0	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Megabothris_rectangulatus"	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Oropsylla_ilovaiskii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
