"Antidesma_madagascariense"	"Antirhea_borbonica"	"Aphloia_theiformis"	"Badula_insularis"	"Badula_platiphylla"	"Bertiera_zaluzania"	"Calophyllum_eputamen_var_eputamen"	"Casearia_coriacea"	"Chassalia_coriacea_var_coriacea"	"Claoxylon_linostachys_ssp_brachyphyllum"	"Coffea_macrocarpa"	"Coffea_mauritiana"	"Cordemoya_integrifolia"	"Croton_fothergillifolius"	"Croton_grangeroides"	"Diospyros_revaughanii"	"Dodonaea_viscosa"	"Doratoxylon_apetalum_var_diphyllum"	"Dracaena_reflexa_var_angustifolia"	"Embelia_angustifolia"	"Erythroxylum_macrocarpum"	"Eugenia_orbiculata"	"Euodia_chapelieri_var_chapelieri"	"Euodia_obtusifolia_ssp_gigas_var_gigas"	"Faujasiopsis_flexuosa_ssp_erecta"	"Flagellaria_indica"	"Gaertnera_psychotrioides/edentata"	"Gaertnera_rotundifolia"	"Grangeria_borbonica"	"Harungana_madagascariensis"	"Helichrysum_proteoides"	"Homalanthus_populifolius"	"Labourdonnaisia_callophylloides"	"Molinaea_alternifolia"	"Molinaea_macrantha"	"Myonima_violacea_var_ovata"	"Ochna_mauritiana"	"Olea_lancea"	"Phyllanthus_phillyreifolius_var_telfairianus"	"Psathura_terniflora"	"Psiadia_terebinthina"	"Psidium_cattleianum"	"Rubus_alcefolius"	"Sideroxylon_cinereum"	"Sideroxylon_puberulum"	"Smilax_anceps"	"Stillingia_lineata_ssp_lineata"	"Syzygium_commersonii"	"Syzygium_coriaceum"	"Syzygium_glomeratum"	"Syzygium_petrinese"	"Tabernaemontana_persicarifolia"	"Toddalia_asiatica"	"Tristhema_mauritiana"	"Trochetia_blackburniana"	"Turraea_rigida"	"Warneckea_trinervis"	"Wikstroemia_indica"	"Agathidinae_sp"	"Ahasverus_advena_Waltle"	"Allograpta_nasuta_Marquart"	"Apis_mellifera_Linnaeus"	"Atherigona_orientalis_Schiner"	"Brachymyrmex_sp"	"Calopsilia_florella_Fabricius"	"Campopleginae_sp_1"	"Cerambycidae_sp_1"	"Cerambycidae_sp_2"	"Cerambycidae_sp_3"	"Ceratitis_roas_Karsch"	"Chaetocnema_sp_1"	"Cheloninae_sp_1"	"Cheloninae_sp_3"	"Chrysomya_megacephala_Fabricius"	"Cixiidae_sp_1"	"Cixiidae_sp_2"	"Cotesia_sp1"	"Cratopus_psittacus_Faimaire"	"Cryptocephalinae_sp_1"	"Dasytinae_sp_1"	"Dioxyna_sororcula_Wiedemann"	"Diptera_sp_2"	"Diptera_sp_3"	"Dysauxes_florida_Joan."	"Episyrphus_sp._near_circularis_Hull"	"Eristalinus_flaveolus_Bigot"	"Eumolpinae_sp_2"	"Eumolpinae_sp_3"	"Eurytonidae_sp_1"	"Fannia_pusio_Wiedemann"	"Gelechioidea_sp_1"	"Gelechioidea_sp_2"	"Gelechioidea_sp_3"	"Goniurellia_or_Dectodes_sp"	"Graphomya_maculata_Scopoli"	"Henotesia_narcissus_Fabricius"	"Hippotion_eson_Cramer"	"Homoneura_sp_2"	"Homoneura_sp_3"	"Hydrotaea_fuliginosa_Robineau-Desvoidy"	"Ischiodon_aegyptius_Wiedemann"	"Lecithoceridae_sp_1"	"Leptotes_pirithous_Linnaeus"	"Limnophora_quaterna_Loew"	"Lygaeidae_sp_2"	"Lygaeidae_sp_3"	"Lygaeidae_sp_5"	"Lygistorrhina_sp"	"Macroglossum_milvus_Boisduval"	"Mauritiborium_undulatus"	"Melanagromyza_sojae_Zehntner"	"Melanostoma_annulipes_Macquart"	"Melanostoma_bituberculatum_Loew"	"Miridae_sp_1"	"Mordellidae_sp_1"	"Mordellidae_sp_2"	"Mordellidae_sp_3"	"Musca_confiscata_Speiser"	"Musca_domestica_Linnaeus"	"Nacoleia_sp_1"	"Nacoleia_sp_2"	"Nitidulidae_sp_1"	"Nyctemera_insulare_Boisduval"	"Ophyra_capensis_Wiedemann"	"Orchisia_costata_Meigen"	"Ornidia_obesa_Fabricius"	"Orthellia_albigena_Stein"	"Pachycerina_crinicornis_Thomson"	"Palexorista_sp_1"	"Panara_naso_Fabricius"	"Paragus_borbonicus_Macquart"	"Pelecophora_intemipta_All"	"Phalanta_phalantha_Drury"	"Pheidole_megacephala_Fabricius"	"Phelsuma_cepediana_Merrem"	"Phorinia_sp"	"Polistes_hebraeus_Fabricius"	"Psyllidae_sp_2"	"Sapromyza_sp._near_nudiuscula_Lamb."	"Sarcophaga_arno_Curran"	"Scatopsidae_sp"	"Scirtidae_sp_1"	"Scirtidae_sp_2"	"Scolia_carniflex_Coquillett"	"Scopariinae_sp"	"Simulium_(Byssodon)_sp_2"	"Siphona_sp"	"Stomorhina_lunata_Fabricius"	"Stomoxys_calcitrans_Linnaeus"	"Stomoxys_niger_Macquart"	"Syritta_bulbus_Walker"	"Syritta_nigrofemorata_Macquart"	"Syritta_sp._(near_abyssinica_Rondani)"	"Technomyrmex_albipes_Smith"	"Thelairodrino_sp"	"Thysanoplusia_orichalcea_Fabricius"	"Villa_unifasciata_Macquart"	"Zosterops_mauritianus_Gmelin"
"Euodia_chapelieri_var_chapelieri"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Euodia_obtusifolia_ssp_gigas_var_gigas"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Faujasiopsis_flexuosa_ssp_erecta"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0440545269081417	0	0	0	0	0	0	0	0	0.0569687968086909	0	0	0	0	0	0	0	0	0	0	0	0	0.18059209283166	0	0	0	0	0	0.0634385187540678	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0747668256857654	0	0	0	0	0	0	0	0	0	0	0	0.00264327162796918	0	0	0	0	0	0.00881090537369852	0	0.0343625310050031	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0343625310050031	0	0	0	0	0	0	0	0	0	0
"Flagellaria_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.456521739229679	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0434782607703214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Gaertnera_psychotrioides/edentata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00760596284186404	0.0176627359058142	0.0732919029770473	0	0	0	0	0	0	0	0	0.0571050860380144	0	0	0.0302125745823401	0	0	0	0	0	0	0	0	0	0	0.0228918353543667	0	0	0	0	0	0	0	0	0	0	0	0.00929617678813036	0	0	0	0	0.0104581988971049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278885304062239	0.176256115712503	0	0	0	0	0	0	0	0	0	0.00836655911768388	0	0	0	0	0	0	0.0176627359058142	0	0	0	0	0	0	0	0	0	0	0.00418327955884194	0.00929617678813036	0	0	0	0	0	0	0.0059761136614646	0.0218460154646562	0
"Gaertnera_rotundifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Grangeria_borbonica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01062811944222	0.01062811944222	0.171407127260893	0	0	0	0	0	0	0	0	0.127233772481497	0	0	0.00127537433051565	0	0	0	0	0	0	0	0	0	0.0871505792731589	0	0.01062811944222	0	0.014575706661794	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.01062811944222	0.010931779948519	0.007502201955463	0	0	0	0	0.00127537433051565	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276331104732495	0	0	0	0	0	0.00850249551551475	0	0	0	0
"Harungana_madagascariensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0851063829787234	0	0	0	0	0	0	0.25531914893617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.159574468085106	0	0	0	0
"Helichrysum_proteoides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203409531230443	0	0	0	0	0	0	0	0	0.12398295238453	0	0	0.0419411080673419	0	0	0	0	0	0	0	0	0	0.078651685354862	0	0	0	0	0	0.0101704765615221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0325455249968709	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0445563735386166	0	0	0	0	0	0	0.0101704765615221	0	0.0237311119226425	0	0.0101704765615221	0	0	0	0	0	0	0.0305114296845664	0	0	0.0325455249968709	0	0	0	0	0	0	0	0.0101704765615221	0	0	0	0.0305114296845664	0	0	0	0	0	0
"Homalanthus_populifolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0136170094556892	0	0	0	0	0	0	0	0	0	0.249625808454786	0	0	0	0.00918939288307991	0	0.00459469644153996	0	0	0	0.00459469644153996	0	0	0	0.00643257501815594	0	0	0	0	0.0827615791591773	0	0	0	0	0	0	0	0	0	0.00245050476269505	0	0	0	0	0	0	0	0	0	0.00149017181738765	0	0.0133618739754411	0	0	0	0	0	0	0.0227546871373047	0.000496723939129217	0	0	0	0	0	0	0	0.0281808048353188	0.00167079870768533	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0159744053599204	0	0.00437590137114483	0	0	0	0.0367575715323196	0	0	0.00167079870768533	0
"Labourdonnaisia_callophylloides"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.444827963802972	0	0	0	0	0	0	0	0	0.0263945953934477	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00824831106045241	0	0	0.00733183204640364	0.0131972976967239	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Molinaea_alternifolia"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00521915736420535	0	0.0109602304922318	0.0977846414286668	0	0	0	0	0	0	0	0	0.0801140657538852	0	0	0.0195718401646997	0	0	0	0	0	0	0	0	0	0.0104383147675544	0.00782873606587987	0.00782873606587987	0	0	0	0.0438409219689273	0	0	0	0	0	0	0	0	0	0	0.00782873606587987	0	0.00939448327905584	0	0	0	0	0.0156574721317597	0	0	0	0	0	0	0	0	0	0	0.0151355564070823	0	0	0	0	0.0416041402414107	0	0	0	0	0	0	0	0.00678490457738133	0	0	0	0	0.0481872959026098	0	0	0	0	0	0	0	0	0	0	0.0561632951911305	0	0	0	0.00260957870167452	0	0.0130478934300852	0	0	0	0
"Molinaea_macrantha"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00960512274109336	0	0	0.0960512273436978	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.394343649915209	0	0	0	0
"Myonima_violacea_var_ovata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00658783508617702	0.0853334257304083	0	0.0370565723968023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592905158348837	0	0	0	0	0.197635052763182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00592905158348837	0	0	0	0	0.00338802946780899	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00148226289587209	0	0.0118581031669767	0	0	0	0	0	0	0.0177871547504651	0	0	0	0	0	0	0	0	0	0	0.0189729650671628	0.0118581031669767	0	0	0	0	0.0961823923411912	0	0	0	0
"Ochna_mauritiana"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.013314639134983	0.0777835888859482	0	0	0	0.0077186313613726	0	0	0	0	0.257737966258975	0	0	0.00739702175645126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103558304235261	0	0	0	0	0	0	0	0	0	0	0.00739702175645126	0.0118352348014456	0	0	0	0	0	0.00739702175645126	0.0197253912913605	0	0	0	0	0	0	0	0.00850657501769984	0	0.00110955326124858	0	0	0	0	0	0	0.0244630076085983	0	0	0.00110955326124858	0	0	0	0	0	0	0	0.0382313460457086	0	0	0	0.00591761737853173	0	0	0	0	0	0
"Olea_lancea"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0399106540048335	0.00591268947628487	0	0	0	0	0	0	0	0	0.40182247873155	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00591268947628487	0	0	0	0	0	0	0	0	0.0464414883110465	0
"Phyllanthus_phillyreifolius_var_telfairianus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0313773187006195	0.0359569272940716	0	0	0	0	0	0	0	0	0	0	0	0.0127789079812488	0	0	0	0	0.0123989404423836	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0278976160232608	0	0	0	0	0.0223180928186086	0	0	0	0	0	0	0.0185984107193707	0	0	0.0608675258182097	0	0.0139488080116304	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.263857452190596	0	0	0	0
"Psathura_terniflora"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.45	0
"Psiadia_terebinthina"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00059100350462316	0.00517128062821943	0.0187939113055302	0	0.0669544754473394	0	0	0.00303639899227906	0	0	0.00620553674269335	0.0510245558049736	0	0	0.0028959171577602	0	0	0	0	0	0	0.0204540938610223	0	0	0.0534602961414406	0.000413702445789568	0	0	0	0	0	0	0.000979821592911224	0	0.00524649925472662	0	0	0	0	0	0	0	0.00620553674269335	0.00186166102466967	0	0	0	0.0401586878152147	0.00806719776736301	0	0.00452117677685727	0	0.00797854725656283	0.00148932881973573	0.00059100350462316	0.0013297578667855	0	0	0	0.00148932881973573	0.0242015933207056	0.0115245682470686	0	0	0.00620553674269335	0.00620553674269335	0.000930830512334833	0	0.0153808660812248	0	0.00186166102466967	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00106380629715172	0	0	0	0.0616622079451359	0.0157959117154437	0.0172868523799112	0.00744664409867866	0.00434387571802368	0	0.00109509471272826	0	0	0.016075295187987	0
"Psidium_cattleianum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0345088424029107	0.0591580155478469	0	0	0	0	0	0	0	0	0.180134592317893	0	0	0.0164327820966241	0	0	0	0	0	0	0.00657311283864966	0	0	0	0	0.0313005373143829	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0225363868847604	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0131462256772993	0	0	0	0	0	0	0	0	0.00730345870230727	0	0	0	0	0	0	0	0	0	0	0.0237362407989314	0	0	0	0	0	0	0	0	0.105169805418395	0
"Rubus_alcefolius"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.148288973395307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.114068441073313	0	0	0	0	0	0.0665399239214099	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.17110266160997	0	0	0	0
"Sideroxylon_cinereum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00200499227378419	0.23696885974769	0	0	0	0	0	0	0	0	0.00213865842536981	0	0	0.0109033389403026	0	0	0	0	0	0	0	0	0	0.00481198145708207	0.000891107668326343	0.00155943842625441	0	0	0	0.0811503986992259	0	0.00213865842536981	0	0	0	0.00809634975700473	0	0	0.00213865842536981	0	0	0.00213865842536981	0	0.00213865842536981	0	0	0	0	0	0	0.000668330757928065	0.0109849273691025	0	0	0	0	0	0	0.0205845873441844	0.000891107668326343	0.00133666151585613	0	0	0.00748530448879433	0	0	0.0124379871608858	0.00560124826965103	0	0	0.00381903290626512	0	0	0	0	0.000668330757928065	0.00178221536338592	0	0.00381903290626512	0.0010693292126849	0	0	0	0	0.00213865842536981	0	0	0.0380815444641848	0.0167111621520527	0.0117421557150647	0	0	0	0	0	0	0	0.00309862442555132
"Sideroxylon_puberulum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.344071202455255	0.00320091047321265	0.0140039833553153	0	0	0	0	0	0	0	0	0	0.0109231070171459	0	0	0	0	0	0	0	0	0	0.0064018209464253	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0352900380553946	0	0	0	0	0	0	0	0	0	0	0.0168047800263784	0.00280079667106306	0	0	0	0	0	0	0	0.00140039833553153	0	0.00497919408811388	0	0	0	0	0	0	0.00373439558008939	0	0	0	0	0	0	0	0	0	0	0.0367837962986335	0.0196055766974414	0	0	0	0	0	0	0	0	0
"Smilax_anceps"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stillingia_lineata_ssp_lineata"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00416772986223102	0.0153950837791038	0	0	0.0229650421026944	0	0	0.00255167134474382	0	0.00170111423067977	0	0.190014459480429	0	0	0.0178616994132067	0	0	0	0.00170111423067977	0	0	0	0	0	0	0.00127583567237191	0.00204133707579506	0	0	0	0.00701709619804551	0	0	0	0	0	0	0	0	0	0	0.00255167134474382	0	0.00085055711406405	0	0	0	0	0.00340222845880787	0	0.00357233988264135	0	0	0.00255167134474382	0	0	0.00510334268948764	0	0.00102066853789753	0.0411669643533614	0.00170111423067977	0	0	0	0.0255167134474382	0	0	0.00229650421026944	0.0727226333251989	0	0	0.00233903206686573	0.00102066853789753	0	0	0	0.00365739559328225	0	0	0	0.00255167134474382	0	0	0	0	0	0.00102066853789753	0	0.00978140682066742	0	0	0	0.00739984689975708	0.00404014629499383	0.0336820617506184	0	0	0.00535850982396202	0
"Syzygium_commersonii"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.176100628886516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213836478059412	0	0	0	0.110062893054072
"Syzygium_coriaceum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.213615439319202	0	0	0	0	0	0	0.139449764814792	0	0	0.00889429023018654	0	0	0	0	0	0	0	0	0	0	0	0.0114355160331109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0667071767664234	0.0153426506890973	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00889429023018654	0	0	0	0	0	0	0	0	0	0	0	0.00533657417013137	0	0	0	0	0	0.0256155558885528	0	0	0.0047087418583169	0
"Syzygium_glomeratum"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
