"Rhombomys_opimus"	"Meriones_libycus"	"Spermophilus_fulvus"	"Meriones_meridianus"	"Spermophilopsis_leptodactylus"	"Dipus_sagitta"	"Blanfordimys_afghanus"	"Allactaga_elater"	"Microtus_socialis"	"Cricetulus_migratorius"	"Apodemus_uralensis"	"Allactaga_severtzovi"	"Pygeretmus_pumilio"	"Calomyscus_mystax"	"Microtus_transcaspicus"	"Eremodipus_lichtensteini"	"Nesokia_indica"	"Xenopsylla_gerbilli"	"Xenopsylla_hirtipes"	"Xenopsylla_conformis"	"Citellophilus_trispinus"	"Xenopsylla_nuttalli"	"Nosopsyllus_laeviceps"	"Paradoxopsyllus_teretifrons"	"Nosopsyllus_turkmenicus"	"Coptopsylla_olgae"	"Coptopsylla_lamellifer"	"Rostropsylla_daca"	"Nosopsyllus_tersus"	"Coptopsylla_bairamalensis"	"Rhadinopsylla_cedestis"	"Stenoponia_vlasovi"	"Echidnophaga_oschanini"	"Paradoxopsyllus_repandus"	"Neopsylla_setosa"	"Ctenophthalmus_dolichus"	"Mesopsylla_eucta"	"Nosopsyllus_consimilis"	"Amphipsylla_parthiana"	"Desertopsylla_rothschildi"	"Frontopsylla_macrophthalma"	"Leptopsylla_taschenbergi"	"Ophthalmopsylla_karakum"	"Amphipsylla_schelkovnikovi"	"Ophthalmopsylla_volgensis"	"Mesopsylla_lenis"	"Amphipsylla_rossica"	"Peromyscopsylla_tikhomirovae"	"Nosopsyllus_fidus"	"Xenopsylla_persica"	"Nosopsyllus_philippovi"	"Phaenopsylla_kopetdag"	"Paradoxopsyllus_microphthalmus"	"Amphipsylla_argoi"	"Phaenopsylla_tiflovi"	"Wagnerina_schelkovnikovi"
"Apodemus_uralensis"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.171370967741935	0	0	0	0.328629032258065	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Allactaga_severtzovi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0102880658436214	0	0.00617283950617284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.483539094650206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Pygeretmus_pumilio"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0142857142857143	0	0.0142857142857143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.142857142857143	0	0	0	0	0	0	0	0.328571428571429	0	0	0	0	0	0	0	0	0	0	0
"Calomyscus_mystax"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178571428571429	0	0	0	0	0	0	0	0	0	0.232142857142857	0	0	0	0.0714285714285714	0.0625	0.0535714285714286	0.0446428571428571	0.0178571428571429
"Microtus_transcaspicus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0512820512820513	0	0	0	0	0.448717948717949	0	0	0	0	0	0	0	0	0
"Eremodipus_lichtensteini"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.046875	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.390625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nesokia_indica"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.203125	0	0	0	0	0.03125	0	0.046875	0.03125	0	0.0625	0	0	0	0.0625	0	0	0	0	0	0.0625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_gerbilli"	0.492985411638129	0.00446286373578148	9.024823573547e-05	0.00128647975254288	0.000495480509920228	0.000115022261231481	0.000329140624447008	0.000182266044720655	0	1.7695732497151e-05	0	8.84786624857549e-06	3.5391464994302e-06	0	0	0	2.30044522462963e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_hirtipes"	0.484878819608249	0.00644160366973885	0.000489017247925992	0.00620380704721797	0.00172402551327634	0.000256973769498364	0	0	0	0	0	0	0	0	0	5.75314409324696e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_conformis"	0.161317759129054	0.302676343842141	0.00616793931604546	0.0157695118570601	0.00355963811395882	0.00468738187041657	0.00521660240417328	0.000478818578160833	0	6.9302688944331e-05	0	1.89007333484539e-05	1.26004888989693e-05	0	0	2.52009777979386e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Citellophilus_trispinus"	0.00293399873865475	0.00160410211412432	0.492760975074721	0.000342756861992377	0.00191943842715731	4.11308234390852e-05	0	0.000397597959911157	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_nuttalli"	0.449969189236773	0.0288594148889345	0.0017459432495085	0.0189852988644033	0.000234748672202823	0	0	0.000176061504152117	0	2.93435840253529e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_laeviceps"	0.22320557256789	0.255072853921998	0.00286031564424404	0.0167917353703268	0.00111047548541239	0	0.000235555405996568	0.000420634653565299	0	0.000269206178281792	0	0	0	0	0	0	3.36507722852239e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_teretifrons"	0.430851444094939	0.0121890191592794	0.000464684014869888	0.0529739776951673	0.00321704317986846	0.000303831855876466	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_turkmenicus"	0.113432620011567	0.131813909774436	0.00108444187391556	0.246312897628687	0.00386784268363216	0.00215080971659919	0.000795257374204743	0.000451850780798149	0	3.61480624638519e-05	0	0	0	0	0	0	5.42220936957779e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_olgae"	0.454127032832157	0.0164416487675156	0	0.0167996317888923	0.011481026899867	0.000613685179502915	0.000230131942313593	0.000255702158126215	0	0	0	0	0	0	0	0	5.11404316252429e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_lamellifer"	0.324939982540375	0.122462898297687	0	0.0257256656481886	0.0237614578786556	0.000682016586643387	5.4561326931471e-05	0.00218245307725884	0	0.000190964644260148	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rostropsylla_daca"	0.0226167829211583	0.00102163038117382	0.0019375748608469	0.00672866906221377	0.466215740153597	0.00126823081800888	0	0	0	7.04572676671599e-05	0	0	0	0	0	0	0.00014091453533432	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_tersus"	0.465609044493071	0.0024799416484318	0.00156819839533187	0.0235959153902261	0.0062727935813275	0.000474106491611962	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Coptopsylla_bairamalensis"	0.281068386274978	0.135259931534114	0.000358251731550036	0.070296950879707	0.0119417243850012	0.00039805747950004	0.000278640235650028	0.00039805747950004	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Rhadinopsylla_cedestis"	0.227637286193633	0.206768147966282	0.000695637940911695	0.0418610360913332	0.0206645388329651	0.000163679515508634	0.0016777150339635	0.000409198788771585	0	0.000122759636631476	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Stenoponia_vlasovi"	0.338120224615668	0.108027248458069	0.000184111203166713	0.041332965110927	0.0103102273773359	0.000782472613458529	0.0010586394182086	0	0	0	0	0	0	0	0	0	0.000184111203166713	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Echidnophaga_oschanini"	0.369931294624815	0.0984103462212044	0.00141452243028425	0.0175804930621043	0.012124477973865	0.000134716421931833	0	0.0004041492657955	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_repandus"	0.495086569957885	0.00226173763843394	0	0.00194977382623616	0	0	0.000155981906098893	0.000545936671346124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Neopsylla_setosa"	0	0.00196240446188804	0.492460235488535	0	0.00268539557942574	0	0	0.00154926668043793	0	0.00134269778971287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ctenophthalmus_dolichus"	0.279838326200666	0.0208036138849263	0.000475511174512601	0.0160485021398003	0.181645268663814	0.000594388968140751	0.000237755587256301	0.000356633380884451	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_eucta"	0	0.0120253164556962	0	0.00316455696202532	0.00126582278481013	0	0	0.322151898734177	0	0	0	0.14873417721519	0.0126582278481013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_consimilis"	0	0	0	0	0	0	0.0640243902439024	0	0.254065040650407	0.0894308943089431	0.0863821138211382	0	0	0.00203252032520325	0	0	0.0040650406504065	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_parthiana"	0	0	0	0.00577367205542725	0	0	0.463048498845266	0	0.0311778290993072	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Desertopsylla_rothschildi"	0	0	0.00493827160493827	0.0185185185185185	0.00246913580246914	0.44320987654321	0	0	0	0	0	0	0	0	0	0.0308641975308642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Frontopsylla_macrophthalma"	0	0.0288753799392097	0.0060790273556231	0.00759878419452888	0	0	0	0.457446808510638	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Leptopsylla_taschenbergi"	0	0	0	0	0	0	0	0	0	0.0412087912087912	0.447802197802198	0	0	0	0.010989010989011	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ophthalmopsylla_karakum"	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_schelkovnikovi"	0	0	0	0	0	0	0	0.0633802816901408	0	0.436619718309859	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Ophthalmopsylla_volgensis"	0	0	0	0.036231884057971	0	0.0217391304347826	0	0.108695652173913	0	0	0	0	0.333333333333333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Mesopsylla_lenis"	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_rossica"	0	0	0	0	0	0	0	0	0.025	0.0375	0	0	0	0	0.4375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Peromyscopsylla_tikhomirovae"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_fidus"	0	0	0	0.178571428571429	0.0714285714285714	0	0	0.0714285714285714	0	0.178571428571429	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Xenopsylla_persica"	0	0	0	0	0	0	0	0	0.318181818181818	0.181818181818182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Nosopsyllus_philippovi"	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phaenopsylla_kopetdag"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Paradoxopsyllus_microphthalmus"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Amphipsylla_argoi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Phaenopsylla_tiflovi"	0	0	0	0	0	0	0	0	0	0	0	0	0	0.5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Wagnerina_schelkovnikovi"	0	0	0	0	0	0	0	0	0	0.25	0	0	0	0.25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
