Node	Module
C298	4
C322	4
C323	4
C345	4
C348	4
C352	4
C363	4
C396	4
C409	2
C410	2
C411	4
C412	2
C413	4
C414	4
C422	4
C423	4
C455	4
C462	4
C477	4
C480	4
C483	4
C484	4
C485	4
C501	4
C520	4
C560	4
C570	4
C572	4
C638	4
C658	4
R6	1
C15	1
C16	1
C31	2
C39	1
C55	2
C90	2
C93	1
C125	1
C128	1
C130	1
C134	1
C148	2
C174	0
C176	2
C225	1
C251	0
C289	1
C292	4
C306	1
C308	1
C359	4
C426	1
C430	1
C525	1
R7	1
C52	1
C78	1
C86	4
C97	1
C108	1
C113	1
C147	2
C166	1
C168	1
C189	1
C210	1
C276	1
C311	4
C384	1
C386	1
C434	1
C497	1
C553	1
R8	0
C56	2
C76	0
C92	2
C94	0
C95	0
C112	0
C142	0
C161	2
C178	0
C192	1
C209	2
C255	2
C338	2
C339	0
C341	2
C347	4
C376	2
C445	0
C446	0
C514	0
C526	0
C528	0
C529	0
C532	0
C612	0
C645	0
R9	2
C67	2
C71	2
C99	2
C105	1
C111	2
C119	2
C132	2
C177	2
C183	2
C194	1
C196	2
C201	2
C259	4
C316	2
C354	2
C375	2
C453	2
C509	2
C545	2
C567	2
R10	4
C151	4
C197	4
C273	4
C349	4
C369	4
C442	4
C454	4
C461	4
C465	4
C467	4
C468	4
C470	4
C471	4
C491	4
C492	4
C524	4
C550	4
C603	4
R11	1
C77	0
C129	1
C135	1
C140	2
C173	1
C186	4
C288	4
C315	1
C319	4
C355	4
C357	4
C366	4
C403	1
C432	1
C566	1
C617	1
C627	1
R12	4
C50	1
C216	4
C236	1
C265	4
C400	4
C418	4
C421	4
C493	4
C510	4
C519	4
C530	4
C552	4
C599	4
C601	4
C606	4
C618	4
C620	4
C624	4
C628	4
R13	0
C136	0
C185	0
C252	0
C271	0
C280	1
C285	0
C456	0
C457	0
C503	0
C602	0
C609	0
R14	0
C149	0
C182	0
C204	0
C208	0
C214	0
C217	0
C234	0
C237	0
C286	0
C293	0
R15	0
C474	0
R16	1
C153	1
C180	1
C296	1
C356	1
C362	1
C365	1
C393	1
C402	1
C417	1
C547	1
C548	1
C571	1
C619	1
C623	1
C644	1
R17	4
C163	4
C310	4
C329	5
C463	4
C531	4
R18	0
C250	4
C313	2
C395	0
C447	0
C565	0
C583	0
C610	0
C614	0
R19	0
R20	4
C336	2
C346	4
C489	4
R21	4
C154	4
C193	4
C231	2
C281	2
C314	4
C335	4
C380	4
C604	4
R22	0
C284	0
C290	0
C394	0
C486	0
C515	0
C573	0
R23	4
C318	4
C458	4
C518	4
C643	4
C657	4
R24	4
C330	4
C435	4
C469	4
C605	4
R25	1
C222	5
C299	1
C427	1
C580	1
R26	1
C138	2
C198	1
C269	1
C309	1
C343	1
C397	1
C464	1
C632	1
R27	1
C187	1
C188	1
R28	4
C300	4
C392	4
C401	4
C498	4
C584	4
C621	4
R29	0
C274	3
C317	1
C449	0
C452	0
C626	0
R30	2
C160	2
C262	2
C287	2
C327	2
C358	2
C398	2
C399	2
C512	2
R31	0
C279	0
C368	0
C387	4
C516	0
C635	0
C637	0
C641	0
C662	0
R32	0
C206	0
C448	0
C639	0
R33	2
C304	2
C600	2
C613	2
C615	2
R34	4
C260	4
C320	4
C611	4
R35	0
C263	0
C557	0
R36	0
C371	0
C487	0
C538	0
C540	0
C541	0
C549	0
R37	1
C425	1
C437	1
C438	1
C504	1
C576	1
R38	2
C377	2
C391	2
C558	2
R39	0
C451	0
C472	0
C478	0
C535	0
C559	0
C591	0
R40	1
C326	2
C416	1
C543	1
R41	0
C340	0
C466	0
C630	0
C642	0
R42	1
C481	1
R43	0
C381	1
C475	0
C522	0
C551	0
C555	0
C564	0
R44	0
C488	0
C494	0
C655	0
R45	1
C272	1
C342	1
R46	1
R47	4
R48	2
C235	1
C656	2
R49	0
C207	0
C473	0
C546	0
R50	2
C162	2
C431	2
C534	2
R51	1
C370	1
C499	1
C577	1
R52	2
C325	2
C379	2
C385	2
C506	2
C581	2
R53	1
R54	2
C211	2
R55	1
C307	1
C382	1
R56	1
C596	1
R57	2
C195	2
C507	2
C508	2
C590	2
C594	2
R58	1
C404	1
C659	1
R59	1
R60	0
R61	0
R62	2
R63	1
C607	1
R64	4
C511	4
C569	4
R65	1
C536	1
R66	0
C631	0
C652	0
C653	0
C654	0
R67	1
C633	1
R68	0
C593	0
R69	2
R70	1
R71	1
C578	1
R72	1
C227	1
C490	1
R73	4
C419	4
C636	4
R74	0
R75	1
R76	1
R77	4
C568	4
R78	5
C364	5
C539	5
R79	2
C589	2
R80	4
C513	4
R81	4
C436	4
C661	4
R82	0
R83	2
C592	2
R84	1
C424	1
C585	1
R85	0
R86	2
R87	3
C502	3
C533	3
C663	3
R88	0
R89	1
R90	0
C537	0
R91	2
C521	2
C527	2
C597	2
R92	1
R93	1
R94	1
R95	1
R96	4
R97	1
C433	1
R98	1
R99	2
C500	2
R100	2
R101	2
R102	4
R103	2
R104	2
R105	2
C479	2
C648	2
R106	2
R107	4
C542	4
C587	4
R108	1
R109	2
C505	2
R110	2
R111	2
R112	1
R113	1
R114	4
R115	2
R116	2
R117	0
R118	2
R119	2
R120	2
R121	2
C482	2
R122	2
R123	2
R124	2
R125	1
R126	2
R127	2
R128	2
C595	2
R129	0
R130	2
