Node	Module
C3	1
C13	5
C14	0
C48	11
C107	5
C137	5
C157	5
C169	8
C185	5
C186	5
C240	5
C253	5
C264	5
C265	5
C268	5
C280	5
C305	5
C314	5
C317	5
C361	5
C470	5
C595	5
C599	5
C661	5
R7	11
C15	2
C21	2
C73	11
C106	11
C108	11
C147	11
C181	11
C182	11
C248	11
C254	11
C261	11
C302	11
C320	11
C364	11
C497	11
C534	11
C540	11
C585	11
C610	11
C663	11
R8	9
C70	1
C102	9
C111	9
C121	9
C128	9
C133	9
C139	9
C146	9
C165	9
C173	9
C187	9
C198	9
C245	9
C381	9
C403	9
C431	9
C484	9
C495	9
C504	9
C530	9
C532	9
C539	9
C553	9
C574	9
C578	9
C580	9
C584	9
C596	9
C603	9
R9	6
C67	6
C75	6
C90	2
C103	7
C105	6
C110	3
C118	6
C213	6
C277	6
C279	6
C290	6
C298	6
C319	6
C323	6
C564	6
C566	6
C582	6
C600	6
C604	6
C605	6
C612	6
R10	11
C66	6
C93	11
C250	11
C257	11
C263	11
C282	11
C390	11
C475	11
C483	11
C502	11
C508	11
C602	11
C608	11
C667	11
C676	11
R11	11
C31	8
C36	8
C120	6
C130	6
C155	8
C194	11
C199	11
C251	11
C326	11
C451	11
C655	11
C659	11
R12	10
C44	10
C89	10
C135	10
C145	10
C206	10
C209	10
C210	10
C224	10
C270	10
C303	10
C312	10
C529	10
C535	10
C557	10
C567	10
C570	10
C571	10
C666	10
R13	11
C286	11
C292	11
C294	11
C296	11
C304	11
C311	11
C642	11
C643	11
R14	6
C82	6
C119	6
C144	2
C160	6
C232	6
C272	6
C275	6
C378	6
C435	6
C436	6
C489	6
R15	7
C61	7
C223	7
C613	7
C614	7
C615	7
C616	7
C617	7
C618	7
C619	7
C620	7
C621	7
C622	7
C623	7
C624	7
R16	8
C65	8
C71	8
C158	8
C195	8
C315	8
C358	8
C420	8
C424	8
C636	8
C647	8
R17	2
C69	2
C172	0
C214	2
C355	2
C393	2
C399	2
C469	2
C491	2
C492	2
C498	2
R18	1
C33	1
C343	1
C367	1
C414	1
C464	1
C474	1
C551	1
C562	1
R19	6
C189	6
C287	6
C380	6
C541	6
C638	6
C650	6
R20	8
C109	8
C159	0
C166	8
C352	8
C373	8
C374	8
C479	8
C528	8
C543	8
R21	8
C30	0
C307	8
C318	8
C325	8
C328	8
C421	8
C494	8
C536	8
C552	8
R22	0
C62	0
C193	0
C208	0
C255	0
C273	0
C274	0
C309	0
R23	6
C97	5
C180	6
C202	6
C228	6
C301	6
C392	6
C444	6
C466	6
C481	6
C516	6
R24	8
C191	8
C197	8
C219	8
C271	8
C327	8
C332	8
C349	8
C354	8
C370	8
C371	8
C423	8
R25	2
C192	2
C243	2
C322	2
C395	2
C487	2
C544	2
C568	2
R26	3
C246	3
C396	3
C565	3
C609	3
R27	2
C149	2
C203	2
C221	2
C493	2
C533	2
C606	2
R28	0
C129	0
C134	0
C211	0
C321	0
C515	0
R29	1
C123	1
C316	1
C548	1
R30	2
C252	2
C259	2
C291	2
C513	2
C537	2
C656	2
R31	10
C104	10
C215	10
C216	10
C235	10
C432	10
C542	10
R32	5
C140	5
C230	5
C525	5
C664	5
R33	10
C341	10
C400	10
C401	10
C496	10
C593	10
R34	0
C94	0
R35	0
C244	0
C345	0
C386	0
C590	0
R36	6
C212	6
C238	6
R37	1
C550	1
R38	2
C205	2
C226	2
C329	2
R39	3
C241	3
R40	5
C391	5
C531	5
C572	5
C573	5
R41	5
C500	5
R42	5
C269	5
C665	5
R43	5
C225	5
R44	3
R45	5
C260	5
R46	0
R47	1
R48	1
R49	5
R50	1
C639	1
R51	11
C660	11
R52	11
R53	5
R54	5
C59	5
R55	0
C447	0
R56	9
R57	5
R58	0
R59	5
R60	1
R61	5
R62	5
R63	5
R64	5
R65	1
C486	1
R66	5
R67	5
R68	9
R69	6
R70	3
R71	9
R72	5
R73	5
R74	5
R75	5
R76	5
R77	0
R78	5
R79	8
R80	8
R81	10
R82	0
R83	5
R84	5
R85	5
R86	11
R87	5
R88	5
R89	5
R90	1
