Node	Module
C196	8
C197	8
C198	8
C199	8
R147	6
C200	6
R148	7
C201	7
R149	7
C202	7
R150	7
R151	4
C203	4
C204	4
C205	11
C206	4
C207	4
C208	4
C209	4
C210	4
C211	4
C212	4
R152	4
C213	3
R153	4
R154	4
C214	4
R155	8
C215	8
C216	8
R156	4
C217	8
R157	8
C218	8
C219	8
R158	8
R159	11
R160	8
C220	8
C221	8
R161	8
R162	8
C222	8
C223	8
C224	8
C225	8
R163	11
C226	11
R164	8
C227	8
C228	8
C229	6
C230	9
C231	8
R165	8
C232	8
C233	8
C234	10
R166	8
R167	8
C235	8
C236	8
R168	8
R169	6
R170	6
C237	6
C238	6
R171	6
C239	6
R172	8
R173	11
C240	11
C241	11
C242	11
R174	11
C243	11
R175	11
R176	5
C244	5
C245	5
C246	5
C247	5
R177	7
C248	7
C249	7
R178	8
R179	11
R180	9
C250	9
R181	11
R182	7
C251	7
C252	7
C253	7
R183	10
C254	10
C255	10
R184	11
R185	11
C256	11
C257	10
R186	8
R187	7
R188	9
R189	10
R190	7
C258	7
R191	10
C259	10
R192	9
R193	5
R194	10
R195	11
R196	11
R197	6
C260	6
R198	9
R199	11
R200	6
C261	6
R201	11
R202	9
C262	9
R203	11
R204	9
C263	9
R205	9
C264	9
C265	9
R206	9
C266	9
R207	5
C267	5
C268	5
R208	6
C269	6
C270	6
C271	6
C272	6
C273	6
C274	6
R209	11
R210	9
R211	6
R212	5
R213	9
R214	11
R215	5
C275	5
R216	5
R217	3
C276	3
C277	3
C278	3
C279	3
R218	3
C280	3
C281	3
C282	3
C283	3
R219	3
C284	3
R220	11
C285	11
R221	3
C286	3
C287	3
R222	5
C288	5
R223	3
C289	3
C290	3
R224	3
R225	11
C291	11
C292	11
R226	11
C293	11
R227	11
R228	11
R229	5
R230	11
R231	11
C294	11
R232	11
R233	0
R234	11
R235	11
R236	9
C295	9
R237	9
R238	9
C296	9
R239	9
C297	5
R240	5
R241	11
R242	5
R243	3
C298	3
R244	3
C299	3
C300	3
R245	3
R246	3
R247	9
R248	9
R249	9
R250	9
R251	9
R252	3
R253	9
R254	10
C301	10
R255	10
R256	6
C302	6
C303	6
