Node	Module
C481	2
C505	2
R67	12
R68	3
C483	3
R69	12
R70	2
R71	3
R72	2
R73	12
R74	12
C331	12
R75	0
C284	0
R76	2
C313	2
R77	5
R78	2
C385	2
R79	3
R80	2
R81	9
R82	3
C503	3
R83	0
R84	12
C602	12
R85	9
C577	9
R86	5
R87	12
R88	3
R89	3
R90	12
R91	2
R92	12
R93	7
R94	7
R95	3
R96	5
R97	0
R98	3
R99	10
R100	1
R101	4
R102	1
R103	11
R104	3
R105	2
R106	0
R107	3
