Node	Module
C795	9
C796	9
C883	9
R17	5
C176	5
C262	5
C279	5
C348	5
C368	5
C398	5
C409	5
C528	5
C653	5
C857	5
R18	5
R19	5
C249	5
C389	5
R20	9
C388	9
C415	9
C422	9
C515	9
C579	9
C629	9
C827	9
R21	10
C150	10
C233	5
C373	10
C466	10
C468	10
C489	10
C667	10
C703	10
C834	10
R22	5
C221	5
C223	1
C265	5
C275	3
C369	5
C380	5
C481	5
C504	5
C632	5
C666	5
C718	5
C740	5
C782	5
C836	5
C849	5
C866	5
C875	5
R23	1
C26	1
C332	1
C387	1
C488	1
C505	1
C510	1
C511	1
C517	1
C627	1
C676	1
C706	1
C831	1
R24	5
C235	5
C309	5
R25	10
C259	10
C260	10
C384	10
C442	10
C458	10
C460	10
C552	10
C605	10
C816	10
C852	10
C859	10
C873	10
R26	5
C248	5
C672	5
R27	9
C272	9
C399	9
C400	9
C433	9
C530	9
C618	9
C714	9
R28	3
C194	3
C397	3
C465	3
C522	3
C630	3
C743	3
C854	3
C881	3
R29	10
C370	10
C374	10
C375	10
C404	10
C446	10
C469	10
C470	10
C472	10
C485	10
C493	10
C514	10
C525	10
C535	10
C603	10
C604	10
C610	10
C661	10
C662	10
C712	10
C749	10
C754	10
C760	10
C802	10
C833	10
C841	10
C861	10
R30	1
C160	1
C347	1
C424	1
C450	1
C453	1
C564	1
C704	1
C729	1
C730	1
C784	1
C829	1
C851	1
R31	3
C142	3
C396	3
C408	3
C435	3
C677	3
R32	2
C92	2
C318	2
C328	2
C329	2
C363	2
C503	2
C580	2
C583	2
C589	2
C590	2
C591	2
C592	2
C593	2
C606	2
C607	2
C608	2
C609	2
C612	2
C720	2
C747	2
C803	2
C832	2
C862	2
R33	3
C770	3
R34	3
C234	3
C478	3
C804	3
C876	3
R35	1
C518	1
C520	1
R36	4
C343	4
C377	4
C486	4
C523	4
R37	0
C213	0
C427	0
R38	0
C139	0
C334	0
C371	0
C487	0
C686	0
C733	0
C813	0
R39	3
C145	3
C181	3
C428	3
C551	3
C830	3
R40	9
C270	3
C403	9
C624	9
C683	9
C707	9
C755	9
R41	10
C382	10
C555	10
C634	10
C865	10
R42	5
C339	5
C436	5
C448	5
C491	5
R43	10
C550	10
C699	10
C709	10
C837	10
R44	5
R45	8
C614	8
C674	8
C738	8
C741	8
C850	8
R46	5
R47	9
C316	9
C808	9
C809	9
C823	9
R48	8
R49	9
C390	9
C425	9
C480	9
C641	9
C783	9
R50	8
C173	8
R51	9
C360	9
R52	10
C240	10
C269	10
C539	10
C772	10
R53	10
C393	10
R54	5
C364	5
R55	3
C860	3
R56	3
R57	6
C439	6
C544	6
C616	6
C711	6
C719	6
C814	6
R58	10
C451	10
R59	5
C871	5
R60	0
R61	9
C376	9
C563	9
C613	9
R62	9
C529	9
C773	9
C775	9
R63	8
C255	8
R64	3
C430	3
R65	10
R66	5
C781	5
R67	8
R68	5
R69	10
R70	0
C650	0
R71	5
R72	9
R73	10
C402	10
C534	10
C818	10
C819	10
R74	10
R75	5
R76	1
C566	1
R77	0
R78	10
R79	9
R80	5
R81	5
R82	5
R83	3
C366	3
R84	10
R85	5
R86	5
R87	5
C673	5
R88	2
R89	3
R90	3
R91	1
C811	1
R92	9
R93	2
R94	0
R95	3
R96	0
R97	3
R98	5
R99	5
R100	9
R101	10
R102	10
R103	10
R104	5
R105	9
R106	5
R107	5
R108	3
R109	0
R110	5
R111	5
R112	5
R113	3
R114	10
