Node	Module
C711	2
C907	1
C1026	1
R18	1
C99	1
C132	2
C256	2
C268	1
C271	2
C278	2
C299	1
C363	2
C421	2
C423	2
C424	0
C441	2
C504	1
C816	1
C870	1
R19	1
C239	2
C318	2
C425	2
C442	1
C1010	1
R20	1
C207	0
C371	1
C485	1
C498	1
C526	1
R21	0
C149	0
C189	0
C229	0
C250	2
C314	0
C331	0
C382	0
C455	2
C648	2
C700	0
C785	2
C846	0
R22	2
C111	2
C116	2
C123	2
C166	2
C167	2
C202	2
C225	2
C241	2
C247	2
C262	2
C282	2
C518	2
C528	2
C567	2
C753	2
C764	1
C794	2
R23	2
C260	0
C286	1
C289	2
C370	1
C407	2
C418	2
C449	2
C465	2
C605	2
C704	2
C767	2
C797	2
C850	2
R24	2
C434	0
C445	2
C468	2
C493	2
C511	2
C597	2
C624	2
C813	2
C987	2
C1021	2
R25	2
C301	2
C330	2
C414	0
C480	2
C666	2
C757	2
C859	2
C884	2
R26	2
C255	2
C408	1
C432	1
C539	2
C547	1
C575	0
C602	2
C612	2
C709	2
C744	2
C837	2
C890	2
R27	1
C322	1
C397	1
C523	1
C625	1
C681	1
C695	1
C736	1
C799	1
C965	1
C969	1
R28	1
C175	2
R29	1
C486	0
C653	2
R30	0
C21	0
C224	0
C251	1
C293	2
C339	0
C369	0
C548	0
C553	0
C628	0
C692	1
C699	0
R31	2
C444	1
C693	2
C905	2
R32	2
C342	1
C505	2
C560	2
C579	2
C738	2
C935	2
R33	2
C174	1
C211	2
C273	2
C400	2
C427	2
C496	1
C656	2
C768	2
R34	1
C139	1
C517	1
C716	1
C862	1
C948	1
R35	1
C565	1
C755	1
C762	1
C809	1
R36	1
C443	1
C580	1
C741	1
R37	0
C138	0
C171	0
C209	0
C210	0
C362	0
C412	0
C426	1
C459	0
C549	0
C550	0
C554	1
C591	0
C760	0
C761	0
C857	2
C911	0
R38	0
C104	0
C160	0
C185	0
C213	0
C340	0
C706	0
C730	0
C765	0
C798	1
R39	2
C391	2
C464	2
C973	2
R40	2
C490	2
C589	2
C635	2
C903	2
R41	1
C290	0
C641	1
C886	1
C887	1
C975	1
R42	1
C696	1
C722	1
C737	1
C776	1
C834	1
R43	0
C325	2
C546	0
C577	2
C615	0
C676	1
C826	1
R44	1
C491	0
C494	1
C620	1
C688	1
R45	0
C509	0
R46	2
C222	0
C329	2
C532	2
C731	1
C953	2
C985	2
R47	2
C462	2
C495	2
C582	2
C674	1
C779	2
C926	2
C1028	2
R48	2
C616	2
C876	2
C952	2
C961	2
R49	2
C431	2
C588	2
C922	2
C979	2
R50	1
C435	1
C512	2
C613	0
R51	1
C226	2
C405	1
C448	2
C1019	1
R52	0
R53	1
C245	1
C334	0
C396	2
C430	2
C497	2
R54	1
C675	1
C1002	1
R55	1
C315	2
C336	0
C492	1
R56	1
C478	2
C537	1
C632	2
C698	1
R57	1
C552	1
C778	1
R58	1
C292	0
C439	0
C659	1
R59	1
C774	1
C866	1
C893	1
R60	0
C194	0
C266	0
C670	0
C673	1
C749	0
R61	2
C634	2
C667	2
C805	1
C891	2
C1035	2
R62	2
C619	2
C668	2
C974	2
C1003	2
R63	1
C519	1
C611	1
C686	1
C841	1
R64	1
C335	0
C585	1
C643	1
R65	0
C474	0
C725	1
C763	2
R66	0
C243	0
C333	0
C402	0
C409	0
C501	0
C669	0
R67	0
C249	0
C365	0
C377	1
C390	0
C413	0
C514	0
C568	0
C596	0
C823	0
C1033	0
R68	0
C347	0
C417	0
C672	0
R69	0
C338	0
C341	0
C350	0
C483	0
C769	0
C896	0
C1012	0
R70	2
C583	2
C663	1
C703	2
C742	2
C775	2
C790	2
C981	2
C983	2
R71	2
C473	2
C533	2
C600	1
C601	2
C657	2
C714	2
C724	1
C770	1
R72	2
C440	2
C645	2
R73	2
C206	2
C557	0
C637	2
R74	2
C524	2
C572	1
C592	2
C707	2
C789	2
R75	2
C598	2
C728	2
C913	2
R76	2
C594	2
R77	2
C793	2
R78	1
C1030	1
R79	1
C682	1
R80	1
C319	0
C636	1
R81	0
C461	2
C527	0
C621	0
C640	0
R82	0
C383	0
C715	0
R83	0
C521	0
R84	0
R85	0
C584	0
C595	0
C723	0
C1018	0
C1039	0
R86	0
C599	0
C691	0
C702	0
C777	0
C909	0
R87	0
C295	0
C384	0
C608	0
C644	0
C654	0
C733	0
C783	0
C1020	0
R88	2
C454	2
C520	2
C945	2
R89	2
C500	1
C806	2
R90	2
C617	2
C766	1
C927	2
R91	2
C446	2
C684	2
C726	2
C928	2
R92	2
C971	2
R93	1
R94	1
C743	1
C917	1
C980	1
R95	0
C460	0
C687	1
C694	0
C788	0
C828	0
C882	0
R96	0
C604	0
C614	0
C854	0
C933	0
R97	2
C569	2
C807	2
C956	2
R98	2
C586	2
R99	2
C404	1
C590	2
R100	2
C531	2
C1005	2
R101	1
R102	1
C374	1
R103	1
R104	0
C677	1
C898	0
R105	0
C529	0
C573	1
R106	0
C564	2
C865	2
R107	0
C606	0
C727	0
R108	2
R109	2
C360	0
C607	2
C934	2
R110	2
C638	2
C718	1
C787	2
C851	2
C930	2
R111	2
C732	1
C832	2
C885	2
C951	2
R112	1
C879	1
R113	1
C671	0
R114	1
C844	1
C966	1
R115	1
C1011	1
R116	1
C729	0
C864	1
C970	1
R117	0
C852	2
R118	1
C1029	1
R119	0
C747	0
R120	0
C487	0
C863	1
C901	0
R121	0
R122	0
C968	0
R123	0
C697	2
R124	2
C660	2
C860	1
R125	2
R126	2
C938	2
R127	2
C685	2
R128	1
C820	1
C914	1
C1007	1
R129	1
C955	1
R130	1
R131	1
C946	1
R132	1
C825	1
R133	1
C690	1
R134	0
R135	0
C940	0
C1042	0
R136	0
C815	0
R137	0
C812	0
R138	0
C804	1
R139	0
R140	0
C856	0
R141	0
C921	0
C954	0
R142	0
R143	0
R144	2
C810	2
C958	2
R145	2
C758	1
R146	2
R147	2
C811	2
C838	1
C1031	2
R148	2
C796	2
R149	1
R150	1
C710	1
C998	1
R151	0
R152	0
R153	0
C739	0
C919	0
R154	0
C912	0
R155	0
C915	0
R156	0
C771	0
R157	0
C1022	0
R158	0
C555	0
C689	0
R159	2
C780	1
C883	2
R160	2
C639	2
C849	2
C950	2
R161	2
R162	2
C701	2
R163	2
R164	2
C576	1
C792	2
R165	2
C740	1
R166	2
C752	2
R167	2
C996	2
R168	2
C784	2
R169	2
R170	1
C662	1
C848	1
R171	1
R172	1
R173	1
R174	1
C802	1
C986	1
R175	0
C705	0
R176	0
C904	0
R177	0
C1036	0
R178	2
C831	2
C1013	2
R179	2
C995	2
R180	2
C889	2
R181	2
R182	2
R183	1
C629	2
C1008	1
R184	1
R185	2
R186	1
R187	1
C858	1
R188	1
C923	1
R189	0
C680	0
R190	0
R191	0
C959	0
R192	0
R193	0
R194	0
R195	0
R196	0
C649	1
C840	0
R197	0
R198	0
C843	1
R199	2
C845	2
C1032	2
R200	2
R201	2
R202	2
R203	1
C875	1
R204	1
R205	1
C872	1
C1038	1
R206	1
C651	1
C960	1
C992	1
R207	1
C818	1
R208	1
R209	1
C947	1
R210	1
C833	1
C964	1
C1004	1
R211	1
C871	1
R212	1
R213	0
R214	0
C1006	0
R215	1
R216	0
C819	1
C847	2
R217	0
C990	0
R218	0
R219	0
R220	0
R221	0
C853	2
R222	0
C827	0
R223	0
R224	0
R225	2
C721	1
C937	2
R226	2
C993	2
R227	2
C772	2
R228	2
C746	1
R229	2
R230	2
R231	2
C822	1
C916	2
R232	2
R233	1
R234	1
C829	1
R235	1
R236	1
R237	1
R238	1
R239	1
R240	0
C786	1
C931	0
R241	0
C1034	0
R242	0
R243	0
C751	0
R244	0
R245	0
R246	0
R247	0
R248	0
R249	2
R250	2
R251	2
C836	2
R252	2
R253	2
R254	2
R255	2
R256	2
R257	2
R258	2
R259	2
C918	2
C1040	2
R260	2
C1023	2
R261	2
R262	1
R263	2
C892	2
C895	2
R264	2
R265	1
R266	1
C1044	1
R267	1
R268	1
C880	1
R269	1
R270	1
R271	1
C861	1
R272	0
C652	0
R273	1
C944	1
R274	1
C976	1
R275	0
R276	0
R277	0
C773	0
R278	0
R279	0
C1015	0
R280	0
R281	2
R282	2
C877	2
C977	2
C978	2
R283	2
C888	2
R284	2
R285	2
R286	2
R287	2
C897	2
R288	2
C821	1
R289	1
R290	1
R291	1
R292	1
C824	1
R293	1
R294	1
C881	1
C1025	1
R295	1
R296	0
R297	0
R298	0
R299	0
R300	0
R301	0
R302	0
C734	0
R303	0
R304	0
R305	0
R306	0
R307	2
C936	2
C1024	2
R308	2
R309	2
C999	2
R310	2
R311	1
R312	2
C994	2
R313	2
R314	2
R315	1
C801	1
R316	1
C874	1
R317	0
R318	1
R319	1
R320	1
R321	0
C1027	0
R322	1
R323	0
R324	0
C842	0
R325	0
R326	0
C1014	0
R327	0
R328	0
R329	0
C939	0
R330	0
R331	0
R332	0
R333	0
C839	0
R334	2
R335	2
R336	2
R337	2
C1017	2
R338	2
C997	2
C1037	2
R339	2
C878	2
C942	2
C967	2
C984	2
R340	2
C899	2
R341	2
R342	1
C982	1
R343	1
C894	1
R344	1
C941	1
R345	1
R346	1
R347	1
R348	1
C803	1
R349	1
R350	0
R351	1
C800	1
R352	0
C1016	0
R353	0
R354	0
R355	0
R356	0
R357	0
R358	2
C867	2
R359	2
R360	2
R361	2
R362	2
R363	2
R364	2
R365	1
R366	1
C1000	1
R367	1
C1043	1
R368	1
R369	1
R370	1
R371	1
C906	1
R372	1
R373	0
R374	0
R375	0
R376	0
R377	0
C962	0
R378	0
C868	0
R379	0
R380	0
R381	2
C991	2
R382	2
R383	2
C963	2
R384	2
R385	2
R386	2
R387	2
R388	1
C873	1
R389	1
R390	1
R391	1
C902	1
R392	0
R393	0
R394	0
R395	0
R396	1
R397	0
R398	0
R399	0
R400	2
R401	2
R402	1
C989	1
R403	1
R404	1
R405	0
R406	0
R407	0
R408	0
R409	0
R410	0
R411	2
R412	2
R413	2
C988	2
R414	2
R415	1
R416	1
R417	1
R418	1
R419	0
R420	0
R421	0
R422	0
R423	0
R424	0
R425	2
C932	2
R426	1
R427	0
R428	0
R429	0
R430	2
R431	2
R432	2
R433	1
C972	1
R434	2
R435	0
R436	0
R437	2
R438	2
R439	1
R440	0
R441	0
R442	1
C920	1
R443	0
R444	0
R445	0
R446	0
R447	0
R448	2
R449	0
R450	0
C1001	0
R451	0
R452	1
R453	1
C949	1
R454	0
R455	2
C1041	2
R456	0
