"Marmota_caudata"	"Microtus_juldaschi"	"Apodemus_uralensis"	"Alticola_argentatus"	"Cricetulus_migratorius"	"Dryomys_nitedula"	"Rattus_turkestanicus"	"Citellophilus_lebedewi"	"Rhadinopsylla_li"	"Amphipsylla_phaiomydis"	"Oropsylla_silantiewi"	"Callopsylla_caspia"	"Pectinoctenus_nemorosa"	"Frontopsylla_elata"	"Leptopsylla_nana"	"Ceratophyllus_sinicus"	"Amphipsylla_montana"	"Neopsylla_pleskei"	"Amphipsylla_anceps"	"Ceratophyllus_sciurorum"	"Frontopsylla_ambigua"	"Nosopsyllus_simla"	"Frontopsylla_ornata"	"Amphipsylla_primaris"	"Frontopsylla_protera"	"Neopsylla_meridiana"	"Callopsylla_lagomys"	"Rhadinopsylla_altifrons"	"Paraneopsylla_ioffi"	"Leptopsylla_taschenbergi"
"Oropsylla_silantiewi"	4.72024713329476	0.00780846216298074	0.00516493609616942	0.00160579565150261	0.0016393562812539	8.64365393343018e-05	0.000289985237156792	4.1435908823473	0.065578934087097	0.00336573763982722	1.02945225149631	0.00241913729363238	0.00272744420232421	0.00339544503862415	0.00108002828167684	0.00728429340812998	0.000632496572979668	0.000560152778121355	0.000506477925324158	0.000102236766954551	0.00111500710150666	0.000233514427816166	0.000203349247831669	0.000150405857884166	0.00016683479812618	0.000117374052217114	8.55535854378714e-05	8.41908739250586e-05	0.000266074173741933	4.00727800564813e-05
"Callopsylla_caspia"	0.503660365199235	1.75141142624993	1.01619002528638	0.808103528505864	0.63167378363795	0.0193874209128278	0.00641555547097364	0.479174323020108	0.00699741114373159	0.799480936010836	0.00314261760574698	1.8099094211995	0.547655056665849	0.440846289653292	0.253084279320517	0.0165371637412378	0.276312751685763	0.153605414448068	0.169269461772422	0.0229313580689361	0.0623647859483043	0.00516621045820514	0.0458445672108745	0.0461461335400768	0.0348445813033922	0.0334183781981181	0.0191893773658688	0.0234665898925552	0.00588655352863015	0.00788423295480812
"Pectinoctenus_nemorosa"	0.589901753338664	1.25428052130059	2.17914913818807	0.365949471344386	0.319945866396959	0.0138843815021139	0.013730973192375	0.552950389974364	0.00819557262737148	0.561413209083824	0.00368072567109736	0.56892321420627	2.09905213222794	0.328084442739251	0.29052693362979	0.0347147045659554	0.144044945130525	0.182140121464882	0.132917465066411	0.0164223867229305	0.100880157231445	0.0110570468338599	0.064835463490625	0.0268215611451796	0.0512294438216609	0.0203748907028528	0.0137425517985977	0.0216445748729482	0.0125987701396703	0.0169071915893902
"Frontopsylla_elata"	0.884691037061686	2.4770385308376	0.680648301834058	0.3604191906952	0.30229819723357	0.0274198214622063	0.0043270261388339	0.811218547861917	0.012291113911745	1.03198573385418	0.00552008023823123	0.551702374185991	0.395236229264828	1.58997242467041	0.254079179159807	0.0119120194479326	0.135037151623922	0.0972784334274192	0.0908655565204818	0.0324320468907817	0.0426530310873299	0.00348439473285054	0.0392889169803463	0.0374751499077573	0.0355847040506941	0.0313840668291704	0.0271397265117859	0.0173658853180418	0.00397023626422824	0.00528089199698838
"Leptopsylla_nana"	0.553104138786209	2.03642582911626	1.29819784344304	0.45653551373106	0.361845324967906	0.0225424158567738	0.00819103936191583	0.522003994682063	0.0076843391535399	0.872385025626575	0.00345112485409385	0.622529146834375	0.687914348594676	0.499397007314104	1.2783539377726	0.0209886093310589	0.167138317355962	0.140251693340397	0.120375450955519	0.0266630725187647	0.0685214310720998	0.00659594222301648	0.0510145284042318	0.0361368256929885	0.0426265522536115	0.0288459124287098	0.022312143866839	0.0203806279435489	0.00751563787067008	0.0100722246474029
"Ceratophyllus_sinicus"	4.38577899958873	0.0988534734658068	0.192208394757489	0.0301908661008369	0.0272685532941857	0.00109426823991907	0.00144754981619353	3.85281657867683	0.0609321299950341	0.0446696042494772	0.0273653184791913	0.047823689738174	0.0966382316295516	0.0275264233188712	0.0246757974567855	1.00967621908027	0.0120463827386155	0.015820433835666	0.0114572393052856	0.00129429576764621	0.00960117566252937	0.00116565853619835	0.00561374596364431	0.00221039205331662	0.00440799778783582	0.00166095105410542	0.00108309023101666	0.00185307670312416	0.00132819044538442	0.00149127202829086
"Amphipsylla_montana"	0.461975957739752	1.43527459662764	0.896329840260581	1.20285093678279	0.71886305667881	0.0158879132071725	0.00565980396641736	0.440441560376628	0.00641828489630203	0.698948232668711	0.00288252536538282	0.969359489520546	0.486446863883411	0.378546769306404	0.238377600163421	0.0146136446337303	1.37870196715999	0.166351135362484	0.192098044889124	0.0187921554063331	0.0636093967466684	0.00455763161506246	0.0417518029479713	0.0472763935228909	0.0297057614609026	0.0327918393957806	0.0157256173195724	0.0236137764759222	0.00519311837620394	0.00695428324340106
"Neopsylla_pleskei"	0.542549909417541	1.40470776816064	1.58676472139536	0.583056745998959	0.594208927348039	0.0155495506953276	0.0100044822472974	0.513727643960329	0.00753770803602363	0.653259021452507	0.00338527113734179	0.714599101997534	0.815670978734037	0.361622002523667	0.265258637404664	0.0254502631269408	0.220596070806772	1.17421107217131	0.171030985852656	0.0183919416826455	0.0807908398240217	0.00805624096756057	0.0559085928976022	0.0411287265458703	0.0419179512302956	0.0291558600993053	0.0153907111989774	0.0245776162347709	0.00917955125497632	0.0123111055970329
"Amphipsylla_anceps"	0.512860058777075	1.38644304259845	1.1913364182022	0.610673331858917	1.01266480573443	0.0153473675206468	0.00751708057142844	0.492857886513629	0.00712522354035531	0.686291651144929	0.00320001961909334	0.823265109529508	0.622295404629105	0.353136594659145	0.238015096207503	0.0192689933770712	0.266317744050831	0.178805121573231	1.23363788782103	0.0181528002932381	0.0648695979293178	0.00605322803909769	0.0521827660364797	0.060630868843572	0.0345878058000425	0.0402264287280275	0.0151905933362961	0.0309066945619361	0.00689725112080182	0.00924312738260331
"Ceratophyllus_sciurorum"	0.138033404650184	0.708626303216915	0.173464499187501	0.0896173625407113	0.0820366733216074	3.54396588151156	0.00109798083468252	0.130819807541111	0.00191771390135958	0.294041543191556	0.000861267309495901	0.148706382628858	0.102515504997687	0.168056970252232	0.0702935548221978	0.00290236020623695	0.0347370145389794	0.0256372520424755	0.0242037337243175	4.19178760178786	0.0110558457875763	0.000884163514244357	0.0106852919896262	0.0105118733564605	0.00979523087112418	0.00885889561042813	0.00776407949611577	0.00476851634170525	0.00100744557287534	0.00134584525231682
"Frontopsylla_ambigua"	1.71305248135306	0.960873723693234	1.41037003583271	0.383006583828091	0.249943324826748	0.0106364861197717	0.00895946960954457	1.5287242013938	0.0237996343390554	0.432933036710476	0.0106886887661671	0.46020911010128	0.716596978954401	0.251505803997704	0.2055642932163	0.0244995516905922	0.133799075915406	0.128150987307069	0.0984228382375857	0.0125807900341386	1.06866296237858	0.00721473079084394	0.0437049073830307	0.0207749243432747	0.0345564185725553	0.015738752872885	0.0105278338422041	0.0153391414234547	0.00822070632595011	0.0109425261400814
"Nosopsyllus_simla"	0.612006211828606	0.131085909256469	0.266799054513486	0.0409617971207226	0.036772059038354	0.0014510683557304	3.64776600514979	0.541262535285658	0.0085026724010503	0.0594283045354546	0.00381864770192564	0.0650334728268167	0.133985391045596	0.0350489117245543	0.0337557043177899	0.00507404303991991	0.0163538546187532	0.0217992402651638	0.015667178454135	0.0017163174100037	0.0123074819373216	3.93741157256799	0.00772982074946064	0.00295990328104372	0.00606105055297281	0.00221897373325599	0.00143624561446219	0.00253128054718658	0.346985299462	0.00206999266432877
"Frontopsylla_ornata"	0.56625704783353	1.68321175117835	1.61751307239676	0.378918917746836	0.462109769156349	0.0186324779069106	0.0101990690444272	0.534730208885483	0.00786707402548838	0.741787015442048	0.00353319318107556	0.613171086445447	0.834756592441797	0.419900300227451	0.27739149819801	0.025963575081855	0.159178748739141	0.160737204580606	0.143502606600319	0.022038414728604	0.0792151446317432	0.00821293454630192	1.05702941735913	0.0375336101482353	0.0450901180788186	0.0282224431577715	0.0184421461433454	0.0229467985290383	0.0093580931758516	0.0125496703892852
"Amphipsylla_primaris"	0.51548072609379	2.03802313888556	0.760154016182887	0.461373943551415	0.934443502573385	0.0225600974342499	0.00480668054186587	0.496356020077262	0.00716163277156162	0.926736172346786	0.0032163714224461	0.759636352121265	0.425018584300538	0.492942356478961	0.241838756560769	0.01258223168811	0.221835384992027	0.145532417008464	0.205212171470552	0.0266839862125536	0.046344061996536	0.00387064275213413	0.0461952124901357	1.06307248710408	0.0329011044788419	0.0442441478731279	0.0223296448260505	0.0291400688708723	0.00441034021648384	0.00589774667728102
"Frontopsylla_protera"	0.57178705727018	1.89908178010994	1.56078034714373	0.353871381258334	0.320456735405718	0.0210220724080281	0.00984273166722092	0.538317395182952	0.0079439030800074	0.811494151906874	0.00356769799069799	0.573595415301994	0.811789648250935	0.468075722512977	0.2852700035434	0.0250916797153731	0.139388573008851	0.148325058199507	0.117066419630913	0.0248648168266999	0.0770873952772388	0.00792598918465684	0.0554955299431614	0.0329011044788419	1.04609036126292	0.0264441404072341	0.0208073308081611	0.0204749175266534	0.00903113800343245	0.0121095026933566
"Neopsylla_meridiana"	0.522953568872667	2.23281081447832	0.740653184697351	0.433645342552707	0.777378375805477	0.0247163187530945	0.00468450010354059	0.501428965393027	0.00726545383223926	0.986716727772361	0.00326299865163573	0.715153293439728	0.419722748478768	0.536667542778814	0.250959438129775	0.0122910378003801	0.200030220314262	0.134116956456805	0.176996286403321	0.0292343555144128	0.0456423833313666	0.00377225534653539	0.0451559090524345	0.0575173922350662	0.0343773825294044	1.0418537980957	0.0244638402281973	0.0264842275244265	0.00429823430552922	0.00574644712265186
"Callopsylla_lagomys"	0.544541781344978	2.79553076619073	0.68431744929469	0.353540495223106	0.323634676253741	0.03094540256309	0.00433153439282244	0.516084140749682	0.00756538134086352	1.15999388789069	0.00339769953596132	0.586646679470845	0.404423667215876	0.662984747645056	0.27730807377357	0.0114498110136048	0.137037522356274	0.101138959307566	0.0954837295424326	0.0366020890531172	0.0436153116319885	0.00348802506369387	0.0421534768990752	0.0414693403912367	0.0386421857865849	0.034948343183139	1.03062929361218	0.0188117969680272	0.00397437278499323	0.00530935952038984
"Rhadinopsylla_altifrons"	0.535868230717609	1.71694972327232	1.20973911159499	0.439542689543922	0.80810238573165	0.0190059437047966	0.00763402069786445	0.512179404199491	0.00744487870851591	0.789421560507191	0.00334358042159519	0.717407176715258	0.636968917689618	0.424223769912163	0.253302090155536	0.0195896680044554	0.205777195004465	0.16151004954278	0.19427065153217	0.022480148468039	0.063547871611455	0.00614739561459613	0.0524498252092303	0.0541172707601915	0.0380248468352134	0.0378346107491806	0.0188117969680272	1.0279147304116	0.0070045488157598	0.00938590690030598
"Paraneopsylla_ioffi"	1.97579783201457	0.423197102105762	0.861332750065143	0.132240863544061	0.118714733809007	0.00468462191387036	1.22087420181074	1.74740929601481	0.0274499855910451	0.191858044889153	0.0123281033833772	0.209953742521143	0.43255777479535	0.113151733530505	0.108976749124717	0.0163810154930747	0.052796703491407	0.0703765596214856	0.050579841552547	0.00554095065081441	0.0397334139087606	0.983125015142334	0.0249549151356044	0.0095557371357152	0.0195674656741036	0.00716372384254865	0.00463676824915878	0.00817197361838631	1.12020562727547	0.006682754095333
"Leptopsylla_taschenbergi"	0.595140150920354	1.13069693489784	2.31203425958577	0.354154997859959	0.317732786107413	0.0125163608465464	0.0145666150452765	0.557374470411469	0.00826835028498786	0.512780092492177	0.00371341095190085	0.56240861744298	1.16096048913813	0.301010843828338	0.292094514774683	0.0367847100311745	0.141403759282488	0.188770285821172	0.135565868278182	0.014804297775485	0.105777752687453	0.0117299584311964	0.0669315754095209	0.0255569022682177	0.0524745116712118	0.0191548237421729	0.0123885055475763	0.0219004494340473	0.0133655081906659	1.01793819684161
