"Nephrosperma_vanhoutteanum"	"Canthium_bibracteatum"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Premna_serratifolia"	"Ochna_kirkii"	"Lasioglossum_mahense"	"Apis_mellifera"	"Rhiparida_seychellensis"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_115"	"Unidentified_sp2_M_PL_115"	"Ceratina_tabescens"	"Hemipyrellia_sp1_M_PL_115"	"Lygistorrhina_sp1_M_PL_115"	"Tricimba_seychellensis"	"Unidentified_sp4_M_PL_115"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Phelsuma_sp1_M_PL_115"	"Unidentified_sp3_M_PL_115"
"Rhynchium_brunneum"	1.14017720602552	0.688418397580538	0.397977104209221	0.2918944945498	2.21837490289808	0	1.30095488529344	0.677551186828975	0.229248395679599	0.358519525317874	2.39757618882579	0.0436663610818284	0.037211791209948	0.0327497708113713	0.0317731568114094	0.0317731568114094	0.023267603849364	0.0218331805409142	0.0218331805409142	0	0.0158865784057047	0.0158865784057047	0.0109165902704571	0.0125097640521343
"Neophyllomyza_approximatonervis"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	0.595175637180775	0.168190758624467	0.0764161318931997	1.11336678803443	0.0526306717286215	0.0850250910258249	0.0314548336708019	0.0314548336708019	0.0459371500592699	0.0566833940172166	0.0566833940172166	0	0.015727416835401	0.015727416835401	0.0283416970086083	0.0174397656272984
"Unidentified_sp1_M_PL_115"	1.83232708981127	0.733046380040846	1.25665155924093	0.77699562724438	0.137821448925733	0	1.86754518770495	1.24563882012439	0.368414702100351	0.181568479643511	0.0868275128232121	0.0701742289714954	1.1112988748939	0.0526306717286215	0.033832909848039	0.033832909848039	0.0565430883917303	0.0350871144857477	0.0350871144857477	0	0.0169164549240195	0.0169164549240195	0.0175435572428738	0.0332998125961877
"Unidentified_sp2_M_PL_115"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	0.595175637180774	0.168190758624467	0.0764161318931996	0.113366788034433	0.0526306717286215	1.08502509102582	0.0314548336708019	0.0314548336708019	0.0459371500592698	0.0566833940172166	0.0566833940172166	0	0.015727416835401	0.015727416835401	0.0283416970086083	0.0174397656272984
"Ceratina_tabescens"	1.64264131391965	1.97776615662605	0.544831360488253	0.395085736388034	0.176517537841163	0	1.57457687510196	1.21191393053531	0.33027575354342	0.472294153011717	0.111206048839933	0.0629096673416038	0.0507493647720585	0.0471822505062028	1.0912815149212	0.0912815149212024	0.0326359762988295	0.0314548336708019	0.0314548336708019	0	0.0456407574606012	0.0456407574606012	0.0157274168354009	0.0169322458452015
"Hemipyrellia_sp1_M_PL_115"	1.64264131391965	1.97776615662605	0.544831360488253	0.395085736388034	0.176517537841163	0	1.57457687510196	1.21191393053531	0.33027575354342	0.472294153011716	0.111206048839933	0.0629096673416038	0.0507493647720585	0.0471822505062028	0.0912815149212023	1.0912815149212	0.0326359762988295	0.0314548336708019	0.0314548336708019	0	0.0456407574606012	0.0456407574606012	0.0157274168354009	0.0169322458452015
"Lygistorrhina_sp1_M_PL_115"	2.39894005865076	0.707112819807972	1.06515512687247	0.436369634102152	0.1292644658298	0	1.73619066541814	1.25530472576801	0.482340075622334	0.174813683418829	0.0814366134727739	0.0918743001185397	0.0848146325875954	0.0689057250889048	0.0326359762988295	0.0326359762988295	1.05602511344981	0.0459371500592698	0.0459371500592699	0	0.0163179881494147	0.0163179881494147	0.0229685750296349	0.0187015557472351
"Tricimba_seychellensis"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	0.595175637180775	0.168190758624467	0.0764161318931997	0.113366788034433	0.0526306717286215	0.085025091025825	0.0314548336708019	0.0314548336708019	0.0459371500592699	1.05668339401722	0.0566833940172166	0	0.015727416835401	0.015727416835401	0.0283416970086083	0.0174397656272984
"Unidentified_sp4_M_PL_115"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	0.595175637180775	0.168190758624467	0.0764161318931997	0.113366788034433	0.0526306717286215	0.085025091025825	0.0314548336708019	0.0314548336708019	0.0459371500592699	0.0566833940172166	1.05668339401722	0	0.015727416835401	0.015727416835401	0.0283416970086083	0.0174397656272984
"Xylocopa_caffra"	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Hemipyrellia_germana"	1.64264131391965	1.97776615662605	0.544831360488253	0.395085736388034	0.176517537841164	0	1.57457687510196	1.21191393053531	0.33027575354342	0.472294153011717	0.111206048839933	0.0629096673416038	0.0507493647720585	0.0471822505062028	0.0912815149212024	0.0912815149212024	0.0326359762988295	0.0314548336708019	0.0314548336708019	0	1.0456407574606	0.0456407574606012	0.015727416835401	0.0169322458452015
"Ornidia_obesa"	1.64264131391965	1.97776615662605	0.544831360488253	0.395085736388034	0.176517537841164	0	1.57457687510196	1.21191393053531	0.33027575354342	0.472294153011717	0.111206048839933	0.0629096673416038	0.0507493647720585	0.0471822505062028	0.0912815149212024	0.0912815149212024	0.0326359762988295	0.0314548336708019	0.0314548336708019	0	0.0456407574606012	1.0456407574606	0.015727416835401	0.0169322458452015
"Phelsuma_sp1_M_PL_115"	2.96013279867687	0.681521396200708	0.566964598299095	0.406927864636963	0.121295447449523	0	1.61499444484871	1.2579084696588	0.595175637180774	0.168190758624467	0.0764161318931996	0.113366788034433	0.0526306717286215	0.0850250910258249	0.0314548336708019	0.0314548336708019	0.0459371500592699	0.0566833940172166	0.0566833940172166	0	0.015727416835401	0.015727416835401	1.02834169700861	0.0174397656272984
"Unidentified_sp3_M_PL_115"	1.8214866321845	0.733730653292064	0.643263366831091	1.39936407459846	0.138997378357048	0	1.88786179113971	1.23151449661873	0.366235078173266	0.181832222504149	0.08756834836494	0.0697590625091936	0.0998994377885631	0.0523192968818952	0.0338644916904029	0.0338644916904029	0.0374031114944702	0.0348795312545968	0.0348795312545968	0	0.0169322458452015	0.0169322458452015	0.0174397656272984	1.05997274605422
