"Psiadia_terebinthina"	"Gaertnera_sp1_M_PL_079"	"Stillingia_lineata"	"Syzygium_coriaceum"	"Antidesma_madagascariense"	"Psathura_terniflora"	"Tabernaemontana_persicarifolia"	"Labourdonnaisia_callophylloides"	"Euodia_obtusifolia"	"Tristhema_mauritiana"	"Olea_lancea"	"Psidium_cattleianum"	"Villa_unifasciata"	"Nacoleia_sp1_M_PL_079"	"Chaetocnema_sp1_M_PL_079"	"Technomyrmex_albipes"	"Ahasverus_advena"	"Apis_mellifera"	"Dysauxes_florida"	"Brachymyrmex_sp1_M_PL_079"	"Allograpta_nasuta"	"Polistes_hebraeus"	"Syritta_nigrofemorata"	"Chrysomya_megacephala"	"Miridae_sp1_M_PL_079"	"Orthellia_albigena"	"Pachycerina_crinicornis"	"Phalanta_phalantha"	"Phorinia_sp1_M_PL_079"	"Stomorhina_lunata"
"Olea_lancea"	0.760068138943966	0.708182308140181	0.823554573581225	0.127394516829921	0.100491806557217	0.60098711591658	0.194585570162949	0.109625164235221	0.0819221553693868	0.307457945122029	1.22444429993908	0.224444299939082	2.24444299939082	0.667635050628519	0.424781546359783	0.121230880976684	0.325560538196966	0.213160041568486	0.177228293639445	0.0343965195440786	0.0854165020490614	0.0849818769768218	0.0720064552683757	0.0114655065146928	0.0360032276341879	0.0494132744148735	0.0494132744148735	0.0922373835366082	0.0114655065146928	0.0360032276341879
"Psidium_cattleianum"	0.760068138943966	0.708182308140181	0.823554573581225	0.127394516829921	0.100491806557217	0.60098711591658	0.194585570162949	0.109625164235221	0.0819221553693868	0.307457945122029	0.224444299939082	1.22444429993908	2.24444299939082	0.667635050628519	0.424781546359783	0.121230880976684	0.325560538196966	0.213160041568486	0.177228293639445	0.0343965195440786	0.0854165020490614	0.0849818769768218	0.0720064552683757	0.0114655065146928	0.0360032276341879	0.0494132744148735	0.0494132744148735	0.0922373835366082	0.0114655065146928	0.0360032276341879
"Villa_unifasciata"	0.844520154382185	0.786869231266868	0.915060637312472	0.141549463144356	0.111657562841353	0.667763462129533	0.216206189069944	0.121805738039135	0.0910246170770964	0.341619939024477	0.249382555487869	0.249382555487869	2.49382555487869	0.741816722920577	0.471979495955315	0.134700978862983	0.361733931329963	0.236844490631651	0.19692032626605	0.0382183550489762	0.0949072244989571	0.0944243077520242	0.0800071725204175	0.0127394516829921	0.0400035862602088	0.0549036382387483	0.0549036382387483	0.102485981707342	0.0127394516829921	0.0400035862602088
"Nacoleia_sp1_M_PL_079"	0.671490561161923	1.50280889786819	1.09282326022981	0.130074734088023	0.0771333524558412	0.233430846470469	0.494040068575863	0.147239453431975	0.106571098010838	0.114321070313102	0.0834543813285649	0.0834543813285649	0.834543813285649	2.29611241816311	0.552590878574715	0.104676918613569	0.449822959575019	0.28629893722884	0.110199525106918	0.0351201782037662	0.0973768432477742	0.180337067744182	0.0636148952679716	0.0117067260679221	0.0318074476339858	0.0655693956137883	0.0655693956137883	0.0342963210939306	0.0117067260679221	0.0318074476339858
"Chaetocnema_sp1_M_PL_079"	1.56318227768511	0.510982903840438	0.496546052878489	0.444625407601826	0.203053238595323	0.198583395882242	0.525401359760319	0.171143546987132	0.418830261749481	0.0831275041799966	0.0606830780513976	0.0606830780513976	0.606830780513976	0.631532432656818	2.17171246833064	0.31235507568315	0.253668266405373	0.332779119141645	0.208336447794435	0.120048860052493	0.10383823948411	0.0613179484608526	0.1480909526228	0.0400162866841644	0.0740454763114002	0.0297927631727094	0.0297927631727094	0.0249382512539989	0.0400162866841644	0.0740454763114002
"Technomyrmex_albipes"	0.518397442960307	0.164022100799912	0.171754358731027	1.92623116850147	1.45831583141949	0.132076273738409	0.125109598289016	0.0564440388027104	0.0937065227049449	0.0369043777706801	0.0269401957725965	0.0269401957725965	0.269401957725965	0.186092299757456	0.485885673284899	2.78718009422515	0.0859233020180543	0.109752297671937	0.287670152475188	0.520082415495397	0.034860929874613	0.0196826520959895	0.0491113367015028	0.173360805165132	0.0245556683507514	0.0103052615238616	0.0103052615238616	0.011071313331204	0.173360805165132	0.0245556683507514
"Ahasverus_advena"	0.861194829238355	0.953778018367918	1.62925274059726	0.129081711171628	0.0853378678114258	0.26264470094051	0.271346615735294	0.132906599675903	0.0978434741849297	0.127420954284527	0.0930172966277047	0.0930172966277047	0.930172966277047	1.0281667647429	0.507336532810747	0.110472816880355	1.58679594256096	0.258429499369811	0.133784263872213	0.0348520620163396	0.138548603715547	0.11445336220415	0.0815868785594231	0.0116173540054465	0.0407934392797116	0.0977551644358354	0.0977551644358354	0.0382262862853579	0.0116173540054465	0.0407934392797116
"Apis_mellifera"	1.28950440384846	0.790782802260273	0.499669145611592	0.166772984116796	0.108095763632973	0.189797887678503	0.23878725031433	1.11983988182271	0.128357660240349	0.0834285876980374	0.0609028690195674	0.0609028690195674	0.609028690195674	0.654397570808778	0.665558238283291	0.141110097006776	0.258429499369811	2.17746643687749	0.166847622798155	0.0450287057115348	0.0910619362874121	0.0948939362712328	0.122163575101433	0.0150095685705116	0.0610817875507167	0.0299801487366955	0.0299801487366955	0.0250285763094111	0.0150095685705116	0.0610817875507167
"Dysauxes_florida"	1.38611216398691	0.42534793684088	0.476478803186715	0.513914013414146	0.616331730986773	0.514238176501494	0.215011781708413	0.150162860518339	0.140627102261244	0.121389242218798	0.0886141468197226	0.0886141468197226	0.886141468197226	0.440798100427672	0.729177567280523	0.647257843069172	0.234122461776374	0.291983339896771	1.30090137534305	0.138756783621819	0.0942466728011092	0.0510417524209056	0.131315889219813	0.0462522612072731	0.0656579446099063	0.0285887281912029	0.0285887281912029	0.0364167726656392	0.0462522612072732	0.0656579446099063
"Brachymyrmex_sp1_M_PL_079"	0.495089976490141	0.158878614907978	0.161123768927749	2.62203959094155	0.821750658329641	0.0989545676600101	0.139652134430633	0.0540344468538418	0.108043974047244	0.0314123466155968	0.0229310130293857	0.0229310130293857	0.229310130293857	0.187307617086753	0.560228013578302	1.56024724648619	0.0813214780381258	0.105066979993581	0.185009044829093	1.70795068955422	0.0331190566009874	0.0190654337889574	0.046903260930645	0.23598356318474	0.0234516304653225	0.00966742613566492	0.00966742613566492	0.00942370398467897	0.23598356318474	0.0234516304653225
"Allograpta_nasuta"	1.39305142265933	0.653719125789101	1.26570106373525	0.183994758894374	0.120848094978378	0.255952257883153	0.271640361688043	0.163911485317342	0.140181623303548	0.117008906916522	0.0854165020490614	0.0854165020490614	0.854165020490614	0.779014745982193	0.726867676388767	0.156874184435759	0.484920113004415	0.318716777005943	0.188493345602218	0.0496785849014811	1.14192871016061	0.0784462950946922	0.131973292672989	0.0165595283004937	0.0659866463364944	0.0759420638241148	0.0759420638241148	0.0351026720749566	0.0165595283004937	0.0659866463364944
"Polistes_hebraeus"	0.598307565005223	2.02864718122722	0.835090173942501	0.105919076605319	0.0672547558053839	0.235423481031462	0.326234271876797	0.170809085288219	0.082779230422151	0.116413530105235	0.0849818769768218	0.0849818769768218	0.849818769768218	1.44269654195346	0.429225639225968	0.0885719344319527	0.400586767714526	0.332128776949315	0.102083504841811	0.0285981506834361	0.0784462950946922	1.24343766174727	0.0566817693162843	0.0095327168944787	0.0283408846581421	0.05010541043655	0.05010541043655	0.0349240590315706	0.00953271689447871	0.0283408846581421
"Syritta_nigrofemorata"	2.1251144967325	0.472348077635702	0.521832906778542	0.260573671836916	0.169592657727297	0.239108288319855	0.285802894652542	0.21989443518258	0.19992278604078	0.0986389798196926	0.0720064552683757	0.0720064552683757	0.720064552683757	0.508919162143773	1.0366366683596	0.221001015156763	0.285554074957981	0.427572512855016	0.262631778439625	0.0703548913959674	0.131973292672989	0.0566817693162842	1.20132663653255	0.0234516304653225	0.100663318266276	0.0313099744067125	0.0313099744067125	0.0295916939459077	0.0234516304653225	0.100663318266276
"Chrysomya_megacephala"	0.495089976490141	0.158878614907978	0.161123768927749	2.62203959094155	0.821750658329641	0.0989545676600101	0.139652134430633	0.0540344468538418	0.108043974047244	0.0314123466155967	0.0229310130293857	0.0229310130293857	0.229310130293857	0.187307617086753	0.560228013578302	1.56024724648619	0.0813214780381258	0.105066979993581	0.185009044829093	0.707950689554219	0.0331190566009874	0.0190654337889574	0.0469032609306449	1.23598356318474	0.0234516304653225	0.00966742613566491	0.00966742613566491	0.00942370398467896	0.23598356318474	0.0234516304653225
"Miridae_sp1_M_PL_079"	2.1251144967325	0.472348077635702	0.521832906778542	0.260573671836916	0.169592657727297	0.239108288319855	0.285802894652542	0.21989443518258	0.19992278604078	0.0986389798196926	0.0720064552683758	0.0720064552683758	0.720064552683758	0.508919162143773	1.0366366683596	0.221001015156763	0.285554074957981	0.427572512855017	0.262631778439625	0.0703548913959674	0.131973292672989	0.0566817693162843	0.201326636532552	0.0234516304653225	1.10066331826628	0.0313099744067125	0.0313099744067125	0.0295916939459077	0.0234516304653225	0.100663318266276
"Orthellia_albigena"	0.660988348586154	0.8350901739425	2.00956922069195	0.107415845951832	0.0721035322294599	0.27279622744645	0.257477828723544	0.107928535452104	0.0804404605663153	0.135378834013352	0.098826548829747	0.098826548829747	0.98826548829747	1.04911032982061	0.417098684417931	0.0927473537147546	0.684286151050848	0.209861041156869	0.114354912764812	0.0290022784069947	0.15188412764823	0.1002108208731	0.0626199488134251	0.00966742613566491	0.0313099744067125	1.12057415324152	0.120574153241517	0.0406136502040054	0.00966742613566491	0.0313099744067125
"Pachycerina_crinicornis"	0.660988348586154	0.835090173942501	2.00956922069195	0.107415845951832	0.0721035322294599	0.27279622744645	0.257477828723544	0.107928535452104	0.0804404605663153	0.135378834013352	0.098826548829747	0.098826548829747	0.98826548829747	1.04911032982061	0.417098684417931	0.0927473537147546	0.684286151050848	0.209861041156869	0.114354912764812	0.0290022784069947	0.15188412764823	0.1002108208731	0.0626199488134251	0.00966742613566491	0.0313099744067125	0.120574153241517	1.12057415324152	0.0406136502040055	0.00966742613566491	0.0313099744067125
"Phalanta_phalantha"	0.624713538858055	0.582067650526177	0.67689417006676	0.104707822051989	0.0825960053894938	0.49396201308212	0.159933345339411	0.0901028747138805	0.0673332783857973	1.48558187270304	0.184474767073218	0.184474767073218	1.84474767073218	0.548741137502892	0.349135517555986	0.0996418199808366	0.267584003997507	0.175200034165879	0.145667090662558	0.0282711119540372	0.0702053441499134	0.0698481180631412	0.0591833878918157	0.00942370398467905	0.0295916939459079	0.0406136502040056	0.0406136502040056	1.44567456181091	0.00942370398467906	0.0295916939459079
"Phorinia_sp1_M_PL_079"	0.495089976490141	0.158878614907978	0.161123768927749	2.62203959094155	0.821750658329641	0.0989545676600101	0.139652134430633	0.0540344468538418	0.108043974047244	0.0314123466155968	0.0229310130293857	0.0229310130293857	0.229310130293857	0.187307617086753	0.560228013578302	1.56024724648619	0.0813214780381258	0.105066979993581	0.185009044829093	0.707950689554219	0.0331190566009874	0.0190654337889574	0.0469032609306449	0.23598356318474	0.0234516304653225	0.00966742613566492	0.00966742613566491	0.00942370398467898	1.23598356318474	0.0234516304653225
"Stomorhina_lunata"	2.1251144967325	0.472348077635702	0.521832906778542	0.260573671836916	0.169592657727297	0.239108288319855	0.285802894652542	0.21989443518258	0.19992278604078	0.0986389798196927	0.0720064552683758	0.0720064552683758	0.720064552683758	0.508919162143773	1.0366366683596	0.221001015156763	0.285554074957981	0.427572512855017	0.262631778439625	0.0703548913959674	0.131973292672989	0.0566817693162843	0.201326636532552	0.0234516304653225	0.100663318266276	0.0313099744067125	0.0313099744067125	0.0295916939459076	0.0234516304653225	1.10066331826628
