"Phoenicophorium_borsigianum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Psychotria_pervillei"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Memecylon_eleagni"	"Craterispermum_microdon"	"Syzygium_wrightii"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Apis_mellifera"	"Lasioglossum_mahense"	"Scaptodrosophila_sp1_M_PL_104"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_104"	"Simosyrphus_aegyptius"	"Nectarinia_dussumieri"	"Neophyllomyza_approximatonervis"	"Lygistorrhina_sp1_M_PL_104"	"Phelsuma_sp1_M_PL_104"	"Tricimba_seychellensis"	"Unidentified_sp1_M_PL_104"	"Unidentified_sp4_M_PL_104"	"Unidentified_sp5_M_PL_104"	"Cratopus_aurostriatus"	"Unidentified_sp2_M_PL_104"	"Mabuya_sechellensis"	"Rhynchium_brunneum"
"Roscheria_melanochaetes"	1.01965293832106	0.347020735407601	0.315157032534938	0.317287941628842	0.272879711697136	0.258133975744746	0.206293492514898	1.05155862942635	0.0260698971965137	0.0194047352183678	1.42969880504639	1.27767648178084	0.996172014330149	0.162953880797104	0.231829546518056	0.137224320671245	0.0600356402936698	0.0492816684668257	0.0526777661599784	0.0447105690721563	0.0266944109963198	0.156176690333841	1.43232935015463	0.0278784693804326	0.0283375085223949	0.0189665784885471	0.0185856462536217	0.00586572686921558	0.00944583617413162
"Apis_mellifera"	1.53509607292239	0.584588558734492	0.571612299421444	0.491550889906929	0.448725418541219	0.448410693501627	0.364814903896601	0.207907232717767	0.0412212688739065	0.0310844289525136	0.011830337794267	2.70270313449259	1.18685078668243	0.245328437822177	0.286084356316518	0.206592368692359	0.0903841613029072	0.0770299886697049	0.0825968982237394	0.0722472551625193	0.0433998458934619	0.0451721849629474	0.0394344593142235	0.0484283548981757	0.0465984088485112	0.0332140950763351	0.0322855699321171	0.00927478549662896	0.0155328029495037
"Lasioglossum_mahense"	1.82388676827033	0.588978372076828	0.370576999718636	0.442838269541346	0.479838810835894	0.42748820409412	0.307201384040672	0.216133342843921	0.0382415284347397	0.0293600054766647	0.0122984199300018	1.58246771557657	2.24986886407367	0.291480969508623	0.239618978122558	0.245457658533578	0.10738772560844	0.0703005163927669	0.0925456225668735	0.0774540192169159	0.0418109511505548	0.0446874308143827	0.0409947331000061	0.0461687260421649	0.0498294149714198	0.027091269475249	0.0307791506947766	0.00860434389781643	0.0166098049904732
"Scaptodrosophila_sp1_M_PL_104"	2.58015892753283	0.431675857071627	0.347797612924105	0.316903462838382	0.319523497934853	0.298216939388368	0.23448544290451	0.15072439851506	0.0275471126268027	0.0212323334846657	0.00857652004195283	1.39449848867343	1.24262939632624	1.41234315570852	0.260006275745992	0.347236341649278	0.151915899471559	0.0504562470112992	0.109662513139641	0.0776846842971419	0.0303642142954908	0.0314329808633646	0.0285884001398428	0.0322074294539438	0.033181286324004	0.0222204328854433	0.0214716196359625	0.00619810034103061	0.011060428774668
"Ornidia_obesa"	1.71732540153217	0.44254670864036	0.916977418173534	0.348022170013274	0.330296910477978	0.319210268542881	0.370915292423816	0.226343867948185	0.0296931645600971	0.0226314836998572	0.0128794192510031	1.71650613789911	1.07828540155151	0.274451068842992	1.39359934103266	0.231116689551993	0.101113551678997	0.0549535861633283	0.0812081157866056	0.0640330012919101	0.0319743239452398	0.0429406591778834	0.0429313975033438	0.0344747090026311	0.0343000637804055	0.0401723915736547	0.0229831393350874	0.00668096202602185	0.0114333545934685
"Unidentified_sp3_M_PL_104"	2.58015892753283	0.431675857071627	0.347797612924105	0.316903462838382	0.319523497934853	0.298216939388368	0.23448544290451	0.15072439851506	0.0275471126268027	0.0212323334846657	0.00857652004195283	1.39449848867343	1.24262939632624	0.412343155708518	0.260006275745992	1.34723634164928	0.151915899471559	0.0504562470112992	0.109662513139641	0.0776846842971419	0.0303642142954908	0.0314329808633646	0.0285884001398428	0.0322074294539438	0.033181286324004	0.0222204328854433	0.0214716196359625	0.00619810034103061	0.011060428774668
"Simosyrphus_aegyptius"	2.58015892753283	0.431675857071627	0.347797612924105	0.316903462838382	0.319523497934853	0.298216939388368	0.23448544290451	0.15072439851506	0.0275471126268027	0.0212323334846657	0.00857652004195283	1.39449848867343	1.24262939632624	0.412343155708518	0.260006275745992	0.347236341649278	1.15191589947156	0.0504562470112991	0.109662513139641	0.0776846842971419	0.0303642142954908	0.0314329808633646	0.0285884001398428	0.0322074294539437	0.033181286324004	0.0222204328854433	0.0214716196359625	0.00619810034103061	0.011060428774668
"Nectarinia_dussumieri"	0.999781190779446	0.449585984264473	0.303314109920421	0.964308945523702	0.277701171668719	0.266127206774211	0.207865442749043	0.144346615354993	0.696180983575026	0.419416843241989	0.00821361141113762	1.38653979605469	0.949056971302354	0.159778115535781	0.164860758489985	0.134549992030131	0.0588656215131823	1.53553739013373	0.0574391089391813	0.0525211654012392	0.420191632715398	0.0521300859512249	0.0273787047037921	0.0287417383316148	0.028838198596367	0.021314001980596	0.0191611588877432	0.156640721304381	0.00961273286545565
"Neophyllomyza_approximatonervis"	2.17294238998918	0.763263875689998	0.359139504892937	0.332479288204469	0.330123644196718	0.30993933637587	0.242446068463868	0.154293827425369	0.0344054494620613	0.0290290928693562	0.00877962769332974	1.48674416802731	1.24936590465279	0.347264624942196	0.243624347359817	0.292433368372376	0.127939598662914	0.0574391089391814	1.11351642962962	0.097166302351341	0.0453627256188422	0.0324464036605847	0.0292654256444325	0.033473448328594	0.0342820707435053	0.0313497525408041	0.0223156322190626	0.00774122612896379	0.0114273569145018
"Lygistorrhina_sp1_M_PL_104"	1.84716915995426	1.0285342905847	0.368213018468002	0.344939948497338	0.338603761206209	0.319317253965872	0.248814568911354	0.157149370553616	0.0398921189302682	0.0352665003771085	0.00894211381443127	1.56054071151042	1.25475511131404	0.295201800329139	0.230518804650876	0.248590989750854	0.108758558015999	0.0630253984814871	0.116599562821609	1.1127515967947	0.0573615346775233	0.0332571418983607	0.0298070460481042	0.0344862634283141	0.0351626982791063	0.0386532082650927	0.0229908422855428	0.00897572675931034	0.0117208994263688
"Phelsuma_sp1_M_PL_104"	0.902491924893753	0.711730955841259	0.262425222837646	0.515389165708237	0.240918927494836	0.229641164657931	0.178605349732079	0.117282389053275	0.714956745425032	0.856726656870031	0.00667360274907995	1.17179583912347	0.846671760798735	0.144230017903581	0.143884457753579	0.121456857181963	0.0531373750171088	0.630287449073098	0.0680440884282632	0.0717019183469041	1.69374119890904	0.0334187388797025	0.0222453424969332	0.0248012457830565	0.0250185040090792	0.0269841681199684	0.016534163855371	0.160865267720632	0.00833950133635972
"Tricimba_seychellensis"	1.24567738977038	0.434107583211422	0.383954342446681	0.702469432617965	0.3387502211641	0.322040214583686	0.255415407594915	0.914886908190217	0.0517914397926592	0.0356902691131889	0.052058896777947	1.62619865866611	1.20656063198833	0.199075545467976	0.2576439550673	0.167642564604611	0.0733436220145174	0.10426017190245	0.0648928073211693	0.0554285698306011	0.0445583185062699	1.15009229658027	0.17352965592649	0.0347803431750381	0.0351779075824258	0.0234069075057673	0.0231868954500254	0.0116530739533483	0.0117259691941419
"Unidentified_sp1_M_PL_104"	1.13294770924562	0.385578594897334	0.350174480594375	0.35254215736538	0.303199679663484	0.286815528605273	0.22921499168322	1.16839847714039	0.0289665524405708	0.0215608169092975	0.47744311671821	1.41964053531204	1.10685779370017	0.181059867552338	0.257588385020062	0.152471467412495	0.0667062669929664	0.0547574094075841	0.0585308512888649	0.0496784100801737	0.0296604566625775	0.17352965592649	1.59147705572737	0.0309760770893695	0.0314861205804387	0.0210739760983857	0.0206507180595797	0.00651747429912842	0.0104953735268129
"Unidentified_sp4_M_PL_104"	1.27636850058222	0.453402417277189	0.379828663892754	0.365034206993951	0.356609382455238	1.41425658727283	0.264279992098259	0.163312761987843	0.0309535006067534	0.0235032689693183	0.00929282312681086	1.74342077633432	1.24655560313845	0.203980386541644	0.206848254015787	0.1717729570877	0.0751506687258688	0.0574834766632297	0.0669468966571879	0.0574771057138569	0.033068327710742	0.0347803431750381	0.0309760770893695	1.15273971142547	0.0370325127934286	0.0237896148134411	0.101826474283643	0.00696453763651952	0.0123441709311429
"Unidentified_sp5_M_PL_104"	1.31496208765497	0.459423609557507	0.368844756385682	0.365791186761166	1.39163037274825	0.342893636976191	0.263078432580013	0.166001824615758	0.0311077998251335	0.0236625619843576	0.00944583617413162	1.6775427185464	1.34539420422833	0.210148146718692	0.205800382682433	0.176966860394688	0.077423001422676	0.0576763971927339	0.0685641414870106	0.0586044971318439	0.0333580053454389	0.0351779075824258	0.0314861205804388	0.0370325127934286	1.14451546178539	0.0236081194268284	0.0246883418622857	0.00699925496065503	0.0481718205951316
"Cratopus_aurostriatus"	1.32088128819024	0.937047401639929	0.920698619385705	0.361030722927558	0.341006169498632	0.330411316853348	0.276466622147809	0.166660027644734	0.0392795955316892	0.0338770521992397	0.00948328924427357	1.7935611341221	1.09719641374758	0.211094112411711	0.361551524162892	0.177763463083546	0.0777715150990515	0.0639420059417878	0.0940492576224123	0.0966330206627318	0.0539683362399367	0.0351103612586509	0.0316109641475786	0.0356844222201616	0.0354121791402426	1.05337760135497	0.0237896148134411	0.00883790899463006	0.0118040597134142
"Unidentified_sp2_M_PL_104"	1.27636850058222	0.453402417277189	0.379828663892754	0.365034206993951	0.356609382455238	1.41425658727283	0.264279992098259	0.163312761987843	0.0309535006067534	0.0235032689693183	0.00929282312681086	1.74342077633432	1.24655560313845	0.203980386541644	0.206848254015787	0.1717729570877	0.0751506687258687	0.0574834766632297	0.0669468966571879	0.0574771057138569	0.033068327710742	0.0347803431750381	0.0309760770893695	0.152739711425465	0.0370325127934286	0.0237896148134411	1.10182647428364	0.00696453763651952	0.0123441709311429
"Mabuya_sechellensis"	0.736885262766973	0.409038046626917	0.220668742498299	0.620578594348611	0.202200698863367	0.193459378792209	0.150912962550606	0.103084718497881	1.663613842378	0.430534131071081	0.00586572686921558	1.00167683363593	0.696951855723131	0.117763906479582	0.120257316468393	0.0991696054564898	0.0433867023872143	0.939844327826285	0.0464473567737828	0.0448786337965517	0.643461070882528	0.0349592218600449	0.0195524228973853	0.0208936129095586	0.0209977648819651	0.0176758179892601	0.013929075273039	1.37431311453505	0.00699925496065503
"Rhynchium_brunneum"	1.31496208765497	0.459423609557507	0.368844756385682	0.365791186761166	1.39163037274825	0.342893636976191	0.263078432580013	0.166001824615757	0.0311077998251334	0.0236625619843576	0.00944583617413162	1.6775427185464	1.34539420422833	0.210148146718692	0.205800382682433	0.176966860394688	0.077423001422676	0.0576763971927339	0.0685641414870106	0.0586044971318439	0.0333580053454389	0.0351779075824258	0.0314861205804387	0.0370325127934286	0.144515461785395	0.0236081194268284	0.0246883418622857	0.00699925496065503	1.04817182059513
