"Guarea_guidonia"	"Clusia_rosea"	"Ocotea_coriacea"	"Roystonea_borinquena"	"Cupania_americana"	"Cecropia_schreberiana"	"Clusia_gundlachi"	"Hyeronima_clusioides"	"Ficus_sp1_M_SD_005"	"Margravia_rectiflora"	"Persea_americana"	"Phoradendron_sp1_M_SD_005"	"Alchornea_latifolia"	"Anthurium_scandens"	"Ardisia_obovata"	"Bursera_simaruba"	"Chrysophyllum_argenteum"	"Comocladia_glabra"	"Dendropemon_bicolor"	"Guapira_fragrans"	"Petitia_dominguensis"	"Syzigium_malaccensis"	"Unidentified_sp1_M_SD_005"	"Unidentified_sp2_M_SD_005"	"Zanthoxylum_martinicensis"	"Loxigilla_portoricensis"	"Margarops_fuscatus"	"Columba_squamosa"	"Turdus_plumbeus"	"Vireo_altiloquous"	"Spindalis_portoricensis"	"Euphonia_musica"	"Tyrannus_caudifasciatus"	"Tyrannus_dominicensis"	"Molothrus_bonariensis"	"Myarchus_antillarum"	"Coereba_flaveola"	"Vireo_latimeri"
"Persea_americana"	0.897762311956842	0.372677241781006	0.401007943628019	0.196075687551166	0.222574323996024	0.0660821837850866	0.116084406623407	0.93375407539619	0.0602159820526731	0.0595179029179832	1.35259849604716	0	0.0188688444709139	0	0.311251358465397	0.0188688444709139	0.0413471375817592	0.0188688444709139	0	0.0413471375817592	0.0145212869889743	0.0413471375817592	0.0188688444709139	0.018170765336224	0.0413471375817592	0.607996099618338	1.33229665541224	0.290425739779487	0.34322556746201	0.128579770743883	1.72917421369665	0	0.0950571859719009	0.0815071018347659	0.0419261897003632	0.0447273913431568	0.0209630948501816	0.0209630948501816
"Phoradendron_sp1_M_SD_005"	0	0	0	0	0	0	0	0	0	0	0	3.13157894736842	0	1.06578947368421	0	0	0	0	1.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Alchornea_latifolia"	1.49240426510114	0.58975046553022	0.409562293642387	0.273580870564728	0.569290527946176	0.133655226938491	0.143187725138008	0.0260518704910914	0.0945305554134431	0.0580252605217755	0.0377376889418279	0	1.06547682330198	0	0.0086839568303638	0.0654768233019791	0.0290537321114641	0.0654768233019791	0	0.0290537321114641	0.0196034376131004	0.0290537321114641	0.0654768233019791	0.0289715284103115	0.0290537321114641	2.10980875084155	0.936175812480509	0.392068752262009	0.547239981083661	0.205372137212464	0.0482442046131322	0	0.158019275128356	0.134541054429013	0.0663469273721498	0.072678282468164	0.0331734636860749	0.0331734636860749
"Anthurium_scandens"	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	2.06578947368421	0	0	0	0	1.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Ardisia_obovata"	0.413174700389229	0.171516230592395	0.184554792237895	0.0902393789297979	0.102434774111807	0.0304128232192728	0.0534252098664542	1.81042090969938	0.0277130371946962	0.02739176213839	0.622502716930793	0	0.0086839568303638	0	1.60347363656646	0.0086839568303638	0.0190290803643324	0.0086839568303638	0	0.0190290803643324	0.00668309230742569	0.0190290803643324	0.0086839568303638	0.00836268177405766	0.0190290803643324	0.279816386756167	0.613159256184043	0.133661846148514	0.157961766843311	0.0591759172173553	3.35263131425812	0	0.0437479094529771	0.0375117911853184	0.0192955759416444	0.0205847653340665	0.00964778797082221	0.00964778797082221
"Bursera_simaruba"	1.49240426510114	0.58975046553022	0.409562293642387	0.273580870564728	0.569290527946176	0.133655226938491	0.143187725138008	0.0260518704910914	0.0945305554134431	0.0580252605217755	0.0377376889418279	0	0.0654768233019791	0	0.0086839568303638	1.06547682330198	0.0290537321114641	0.0654768233019791	0	0.0290537321114641	0.0196034376131004	0.0290537321114641	0.0654768233019791	0.0289715284103115	0.0290537321114641	2.10980875084155	0.936175812480509	0.392068752262009	0.547239981083661	0.205372137212464	0.0482442046131322	0	0.158019275128356	0.134541054429013	0.0663469273721498	0.072678282468164	0.0331734636860749	0.0331734636860749
"Chrysophyllum_argenteum"	1.38234992352446	0.573838252969617	0.617461095018143	0.301911996172534	0.342713873880242	0.1017515443509	0.178743603380359	0.0570872410929971	0.0927189269106501	0.0916440436975764	0.0826942751635183	0	0.0290537321114641	0	0.0190290803643324	0.0290537321114641	1.06366519479919	0.0290537321114641	0	0.063665194799186	0.022359481670523	0.063665194799186	0.0290537321114641	0.0279788488983904	0.063665194799186	0.936175812480508	2.05143405464044	0.44718963341046	0.528489368080708	0.197983624270411	0.10571711313518	0	0.146366462490825	0.125502412484213	0.0645568034590819	0.0688700173522472	0.032278401729541	0.032278401729541
"Comocladia_glabra"	1.49240426510114	0.58975046553022	0.409562293642387	0.273580870564728	0.569290527946176	0.133655226938491	0.143187725138008	0.0260518704910914	0.0945305554134431	0.0580252605217755	0.0377376889418279	0	0.0654768233019791	0	0.0086839568303638	0.0654768233019791	0.0290537321114641	1.06547682330198	0	0.0290537321114641	0.0196034376131004	0.0290537321114641	0.0654768233019791	0.0289715284103115	0.0290537321114641	2.10980875084155	0.936175812480509	0.392068752262009	0.547239981083661	0.205372137212464	0.0482442046131322	0	0.158019275128356	0.134541054429013	0.0663469273721498	0.072678282468164	0.0331734636860749	0.0331734636860749
"Dendropemon_bicolor"	0	0	0	0	0	0	0	0	0	0	0	2.13157894736842	0	1.06578947368421	0	0	0	0	2.06578947368421	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0
"Guapira_fragrans"	1.38234992352446	0.573838252969617	0.617461095018143	0.301911996172534	0.342713873880242	0.1017515443509	0.178743603380359	0.0570872410929971	0.0927189269106501	0.0916440436975764	0.0826942751635183	0	0.0290537321114641	0	0.0190290803643324	0.0290537321114641	0.063665194799186	0.0290537321114641	0	1.06366519479919	0.022359481670523	0.063665194799186	0.0290537321114641	0.0279788488983904	0.063665194799186	0.936175812480508	2.05143405464044	0.44718963341046	0.528489368080708	0.197983624270411	0.10571711313518	0	0.146366462490825	0.125502412484213	0.0645568034590819	0.0688700173522472	0.032278401729541	0.032278401729541
"Petitia_dominguensis"	0.735678066762796	0.265937381319712	0.673959888210416	1.3411503044883	0.310083297445317	0.284948209033258	0.180102509761001	0.0200492769222771	0.0419629192836234	0.0561440354769712	0.0290425739779487	0	0.0196034376131004	0	0.00668309230742569	0.0196034376131004	0.022359481670523	0.0196034376131004	0	0.022359481670523	1.11578010880685	0.022359481670523	0.0196034376131004	0.0337845538064483	0.022359481670523	0.631666323088792	0.720472187161296	2.31560217613709	0.63815268301069	0.0942687196751842	0.0371282905968094	0	0.0778953247160608	0.127387681202047	0.0299179553984676	0.034432808878249	0.0149589776992338	0.0149589776992338
"Syzigium_malaccensis"	1.38234992352446	0.573838252969617	0.617461095018143	0.301911996172534	0.342713873880242	0.1017515443509	0.178743603380359	0.0570872410929971	0.0927189269106501	0.0916440436975764	0.0826942751635183	0	0.0290537321114641	0	0.0190290803643324	0.0290537321114641	0.063665194799186	0.0290537321114641	0	0.063665194799186	0.022359481670523	1.06366519479919	0.0290537321114641	0.0279788488983904	0.063665194799186	0.936175812480508	2.05143405464044	0.44718963341046	0.528489368080708	0.197983624270411	0.10571711313518	0	0.146366462490825	0.125502412484213	0.0645568034590819	0.0688700173522472	0.032278401729541	0.032278401729541
"Unidentified_sp1_M_SD_005"	1.49240426510114	0.58975046553022	0.409562293642387	0.273580870564728	0.569290527946176	0.133655226938491	0.143187725138008	0.0260518704910914	0.0945305554134431	0.0580252605217755	0.0377376889418279	0	0.0654768233019791	0	0.0086839568303638	0.0654768233019791	0.0290537321114641	0.0654768233019791	0	0.0290537321114641	0.0196034376131004	0.0290537321114641	1.06547682330198	0.0289715284103115	0.0290537321114641	2.10980875084155	0.936175812480509	0.392068752262009	0.547239981083661	0.205372137212464	0.0482442046131322	0	0.158019275128356	0.134541054429013	0.0663469273721498	0.072678282468164	0.0331734636860749	0.0331734636860749
"Unidentified_sp2_M_SD_005"	1.18218265583019	0.37131904906507	0.687624286172267	0.542275350638994	0.592226701824448	0.18186326540724	0.118713780013541	0.025088045322173	0.0569503773087019	0.113301478282422	0.0363415306724481	0	0.0289715284103115	0	0.00836268177405766	0.0289715284103115	0.0279788488983904	0.0289715284103115	0	0.0279788488983904	0.0337845538064483	0.0279788488983904	0.0289715284103115	1.08532262938403	0.0279788488983904	0.93352702655448	0.901540686725913	0.675691076128966	1.61164966614282	0.135726552850938	0.0464593431892092	0	0.12517228120555	0.171348919614339	0.0417733930198204	0.0521797668112976	0.0208866965099102	0.0208866965099102
"Zanthoxylum_martinicensis"	1.38234992352446	0.573838252969617	0.617461095018143	0.301911996172534	0.342713873880242	0.1017515443509	0.178743603380359	0.0570872410929971	0.0927189269106501	0.0916440436975764	0.0826942751635183	0	0.0290537321114641	0	0.0190290803643324	0.0290537321114641	0.063665194799186	0.0290537321114641	0	0.063665194799186	0.022359481670523	0.063665194799186	0.0290537321114641	0.0279788488983904	1.06366519479919	0.936175812480508	2.05143405464044	0.44718963341046	0.528489368080708	0.197983624270411	0.10571711313518	0	0.146366462490825	0.125502412484213	0.0645568034590819	0.0688700173522472	0.032278401729541	0.032278401729541
"Loxigilla_portoricensis"	1.65822696122349	0.655278295033578	0.455069215158208	0.30397874507192	0.632545031051307	0.148505807709435	0.159097472375564	0.0289465227678793	0.105033950459381	0.0644725116908617	0.0419307654909198	0	0.0727520258910878	0	0.00964884092262644	0.0727520258910878	0.0322819245682934	0.0727520258910878	0	0.0322819245682934	0.0217815973478894	0.0322819245682934	0.0727520258910878	0.0321905871225683	0.0322819245682934	2.3442319453795	1.04019534720057	0.435631946957788	0.60804442342629	0.228191263569404	0.0536046717923691	0	0.17557697236484	0.149490060476681	0.0737188081912775	0.0807536471868489	0.0368594040956388	0.0368594040956388
"Margarops_fuscatus"	1.53594435947162	0.63759805885513	0.686067883353492	0.335457773525037	0.380793193200269	0.113057271501	0.198604003755955	0.0634302678811078	0.103021029900722	0.101826715219529	0.0918825279594648	0	0.0322819245682934	0	0.0211434226270359	0.0322819245682934	0.0707391053324289	0.0322819245682934	0	0.0707391053324289	0.0248438685228033	0.0707391053324289	0.0322819245682934	0.0310876098871005	0.0707391053324289	1.04019534720056	2.27937117182271	0.496877370456066	0.587210408978564	0.219981804744901	0.117463459039089	0	0.162629402767583	0.139447124982459	0.0717297816212021	0.0765222415024968	0.0358648908106011	0.0358648908106011
"Columba_squamosa"	0.817420074180884	0.295485979244125	0.748844320233796	1.490167004987	0.344536997161463	0.316609121148064	0.200113899734446	0.0222769743580856	0.0466254658706927	0.0623822616410791	0.0322695266421652	0	0.0217815973478894	0	0.00742565811936187	0.0217815973478894	0.0248438685228033	0.0217815973478894	0	0.0248438685228033	0.12864456534095	0.0248438685228033	0.0217815973478894	0.0375383931182759	0.0248438685228033	0.701851470098657	0.80052465240144	2.57289130681899	0.709058536678544	0.104743021861316	0.0412536562186771	0	0.0865503607956231	0.141541868002275	0.033242172664964	0.0382586765313878	0.016621086332482	0.016621086332482
"Turdus_plumbeus"	1.31353628425577	0.412576721183411	0.764026984635852	0.60252816737666	0.658029668693831	0.202070294896933	0.131904200015045	0.0278756059135255	0.0632781970096687	0.125890531424913	0.0403794785249423	0	0.0321905871225683	0	0.00929186863784184	0.0321905871225683	0.0310876098871005	0.0321905871225683	0	0.0310876098871005	0.0375383931182759	0.0310876098871005	0.0321905871225683	0.094802921537813	0.0310876098871005	1.0372522517272	1.0017118741399	0.750767862365517	1.7907218512698	0.150807280945487	0.0516214924324547	0	0.139080312450611	0.190387688460377	0.0464148811331337	0.0579775186792195	0.0232074405665669	0.0232074405665669
"Vireo_altiloquous"	1.31398722981652	1.77000676815987	0.378963583391971	0.218068170354817	0.339217736496431	0.0882726882356284	0.115934684238078	0.0295879586086777	0.0672259602471458	0.0556183628535582	0.0428599235812944	0	0.0342286895354106	0	0.00986265286955922	0.0342286895354106	0.0329972707117352	0.0342286895354106	0	0.0329972707117352	0.0157114532791974	0.0329972707117352	0.0342286895354106	0.0226210921418231	0.0329972707117352	1.10292444058545	1.06324538960036	0.314229065583948	0.427287296012213	1.53259641845187	0.0547925159419957	0	0.139128059627632	0.0963582904815012	0.199125761417985	0.134344895615901	0.0995628807089927	0.0995628807089927
"Spindalis_portoricensis"	0.459083000432476	0.190573589547105	0.205060880264328	0.100265976588664	0.113816415679785	0.033792025799192	0.0593613442960602	2.01157878855487	0.0307922635496624	0.0304352912648778	0.691669685478659	0	0.00964884092262644	0	0.670526262851623	0.00964884092262644	0.021143422627036	0.00964884092262644	0	0.021143422627036	0.00742565811936188	0.021143422627036	0.00964884092262644	0.00929186863784184	0.021143422627036	0.310907096395741	0.681288062426714	0.148513162387237	0.175513074270346	0.0657510191303948	3.72514590473124	0	0.0486087882810857	0.0416797679836871	0.0214395288240494	0.0228719614822961	0.0107197644120247	0.0107197644120247
"Euphonia_musica"	0	0	0	0	0	0	0	0	0	0	0	2.36842105263158	0	1.18421052631579	0	0	0	0	1.18421052631579	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0
"Tyrannus_caudifasciatus"	2.22450976328711	0.532650693234073	0.45575397261768	0.276798283571942	0.414811698036931	0.109745551441507	0.132161881206517	0.0328109320897328	0.0760964344047952	0.0678846859240936	0.0475285929859505	0	0.0395048187820891	0	0.0109369773632443	0.0395048187820891	0.0365916156227062	0.0395048187820891	0	0.0365916156227062	0.0194738311790152	0.0365916156227062	0.0395048187820891	0.0312930703013874	0.0365916156227062	1.27293304964509	1.17906317006498	0.389476623580304	0.591091327915095	0.208692089441448	0.0607609853513571	0	1.23553632787746	0.116912231419661	0.0599232029888332	0.0888456834637812	0.0299616014944166	0.0299616014944166
"Tyrannus_dominicensis"	1.10417107451902	0.409988899083863	1.02402898164855	0.4359905831128	0.942046183664215	0.140166334111862	0.128233390149872	0.0281338433889888	0.0650108667283066	0.0742128330246381	0.040753550917383	0	0.0336352636072532	0	0.00937794779632961	0.0336352636072532	0.0313756031210534	0.0336352636072532	0	0.0313756031210534	0.0318469203005119	0.0313756031210534	0.0336352636072532	0.0428372299035848	0.0313756031210534	1.08380293845594	1.01099165612283	0.636938406010238	0.809147675956602	0.144537435722252	0.0520997099796089	0	0.116912231419661	1.26419040534746	0.0461237511469346	0.0522899334283826	0.0230618755734673	0.0230618755734673
"Molothrus_bonariensis"	1.1318827231224	2.01747798314503	0.363605505546829	0.206322147711392	0.324098944188331	0.0839781155944527	0.112689244844391	0.0289433639124666	0.0654518654156159	0.0531650982394511	0.0419261897003632	0	0.0331734636860749	0	0.00964778797082221	0.0331734636860749	0.032278401729541	0.0331734636860749	0	0.032278401729541	0.0149589776992338	0.032278401729541	0.0331734636860749	0.0208866965099102	0.032278401729541	1.06892271877352	1.04008183350743	0.299179553984676	0.394526489631637	0.597377284253956	0.0535988220601234	0	0.119846405977666	0.0922475022938692	1.22696627310382	0.143444738046324	0.113483136551908	0.113483136551908
"Myarchus_antillarum"	1.67819624320476	1.27506433818955	0.409679739082254	0.241560215641667	0.369455321112631	0.0968618335179798	0.122425563025454	0.0308771480010997	0.0707741499102056	0.0605248920817723	0.0447273913431568	0	0.036339141234082	0	0.0102923826670332	0.036339141234082	0.0344350086761236	0.036339141234082	0	0.0344350086761236	0.0172164044391245	0.0344350086761236	0.036339141234082	0.0260898834056488	0.0344350086761236	1.17092788420931	1.1095725017862	0.34432808878249	0.492808908773366	0.403034686847702	0.0571799037057403	0	0.177691366927562	0.104579866856765	0.143444738046324	1.11614521075505	0.0717223690231622	0.0717223690231622
"Coereba_flaveola"	1.1318827231224	2.01747798314503	0.363605505546829	0.206322147711392	0.324098944188331	0.0839781155944527	0.112689244844391	0.0289433639124666	0.0654518654156159	0.0531650982394511	0.0419261897003632	0	0.0331734636860749	0	0.00964778797082221	0.0331734636860749	0.032278401729541	0.0331734636860749	0	0.032278401729541	0.0149589776992338	0.032278401729541	0.0331734636860749	0.0208866965099102	0.032278401729541	1.06892271877352	1.04008183350743	0.299179553984676	0.394526489631637	0.597377284253956	0.0535988220601234	0	0.119846405977666	0.0922475022938692	0.226966273103816	0.143444738046324	1.11348313655191	0.113483136551908
"Vireo_latimeri"	1.1318827231224	2.01747798314503	0.363605505546829	0.206322147711392	0.324098944188331	0.0839781155944527	0.112689244844391	0.0289433639124666	0.0654518654156159	0.0531650982394511	0.0419261897003632	0	0.0331734636860749	0	0.00964778797082221	0.0331734636860749	0.032278401729541	0.0331734636860749	0	0.032278401729541	0.0149589776992338	0.032278401729541	0.0331734636860749	0.0208866965099102	0.032278401729541	1.06892271877352	1.04008183350743	0.299179553984676	0.394526489631637	0.597377284253956	0.0535988220601234	0	0.119846405977666	0.0922475022938692	0.226966273103816	0.143444738046324	0.113483136551908	1.11348313655191
