"Potentilla_vahliana"	"Dryas_integrifolia"	"Astragalus_alpinus"	"Taraxacum_sp1_M_PL_024"	"Caltha_palustris"	"Cerastium_alpinum"	"Arnica_alpina"	"Papaver_radicatum"	"Geum_rossii"	"Oxytropis_arctica"	"Petasites_frigidus"	"Spilogona_sanctipauli"	"Bombus_polaris"	"Spilogona_almquistii"	"Colias_hecla"	"Eupogonomyia_probilofensis"	"Boloria_improba"	"Pogonomyiodes_segnis"	"Spilogona_latilamina"	"Boreellus_atriceps"	"Spilogona_dorsata"	"Spilogona_projecta"	"Spilogona_aesturium"	"Spilogona_melanosoma"	"Anarta_richardsoni"	"Colias_nastes"	"Protocalliphora_sp1_M_PL_024"	"Rhamphomyia_sp1_M_PL_024"	"Spilogona_hurdiana"
"Boloria_improba"	1.47706983931133	2.35811735832013	0	0.231879734509319	0.224224584509476	0.191082855854541	0.140598249048413	0.0812924818045057	0.0325770019054419	0	0	1.78938140504497	0	0.542950031757366	0	0.367965658415198	1.49936602882073	0.378898176992718	0.151063960838658	0.116724846635493	0.0892544594866817	0.131210581710227	0.0521729402645969	0.05904166731895	0	0	0.0302127921677317	0.0260864701322984	0.0288288751512183
"Pogonomyiodes_segnis"	1.63855707151502	2.04484730440515	0	0.250128151407114	0.228375583160103	0.179662783454433	0.142350113507235	0.216564136100278	0.0363569617138234	0	0	1.72603012297878	0	0.605949361897057	0	0.374896978231244	0.433026487991678	1.40161135633909	0.167579700495855	0.128687237330813	0.0963944551760695	0.118806913042556	0.0562788340666007	0.0628785150768985	0	0	0.033515940099171	0.0281394170333003	0.0293625749777276
"Spilogona_latilamina"	2.65581432277814	1.14137214855875	0	0.265436729134734	0.257766769238097	0.165042370661777	0.151689021774516	0.0649425446031999	0.034778198513946	0	0	1.77200680067494	0	0.579636641899101	0	0.474819937723417	0.241702337341854	0.234611580694197	1.27161737392049	0.192832056379952	0.14178839132738	0.0896280456059714	0.0597232640553152	0.0874649165432821	0	0	0.0543234747840983	0.0298616320276576	0.0331414417591839
"Boreellus_atriceps"	2.35683624464386	1.10240132933522	0	0.615383596918842	0.248268248496529	0.156070269680756	0.148665520411529	0.0690857620879291	0.0401311336884962	0	0	1.66983913728842	0	0.668852228141603	0	0.429268264075257	0.233449693270987	0.225202665328923	0.24104007047494	1.21385469693833	0.128336231568101	0.0853665087439456	0.138461309306739	0.0801282174731133	0	0	0.0482080140949881	0.0692306546533697	0.0319202033781252
"Spilogona_dorsata"	2.3106256364462	1.12394504538784	0	0.260680747526709	0.629792102683309	0.164677177780436	0.147594550551933	0.0642225907197761	0.0353042541669552	0	0	1.77185506138837	0	0.58840423611592	0	0.423551326629194	0.238011891964484	0.224920395410829	0.236313985545634	0.171114975424135	1.17549886456325	0.0890352704965175	0.0586531681935096	0.128236067454124	0	0	0.0472627971091268	0.0293265840967548	0.0809732703449968
"Spilogona_projecta"	1.46060518765287	1.65228139931396	0	0.215057476023314	0.227758534053062	0.951882626436033	0.137539789562187	0.063679583067249	0.0280375091544823	0	0	1.91165040729763	0	0.467291819241372	0	0.327552280205576	0.349894884560604	0.27721613043263	0.149380076009952	0.113822011658594	0.0890352704965174	1.38641460608705	0.0483879321052456	0.059159255294527	0	0	0.0298760152019905	0.0241939660526228	0.0292832400925365
"Spilogona_aesturium"	1.45990201024104	0.985488871664607	0	1.66522420027116	0.219772686271827	0.129153966737694	0.139595016322566	0.081515414542117	0.0561899392121467	0	0	1.36333614712883	0	0.936498986869112	0	0.292613243130777	0.208691761058387	0.196975919233102	0.149308160138288	0.276922618613479	0.0879797522902643	0.0725818981578684	1.37467544506101	0.0581181202626067	0	0	0.0298616320276576	0.187337722530506	0.0282564882349491
"Spilogona_melanosoma"	2.13803129328023	1.11523149380239	0	0.258302756722697	0.815804769405915	0.164494581339765	0.145547314940641	0.0638626137780642	0.0355672819934598	0	0	1.77177919174508	0	0.592788033224331	0	0.397917021082082	0.2361666692758	0.220074802769145	0.218662291358205	0.160256434946226	0.192354101181185	0.0887388829417906	0.0581181202626068	1.14862164290954	0	0	0.0437324582716411	0.0290590601313034	0.104889184637903
"Anarta_richardsoni"	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Colias_nastes"	0	0	4.60055189123704	0	0	0	0	0	0	0	0.136290214026114	0	2.42293713824202	0	1.68686902678692	0	0	0	0	0	0	0	0	0	0	1.1533517297079	0	0	0
"Protocalliphora_sp1_M_PL_024"	2.65581432277814	1.14137214855875	0	0.265436729134734	0.257766769238097	0.165042370661777	0.151689021774516	0.0649425446031999	0.034778198513946	0	0	1.77200680067494	0	0.579636641899101	0	0.474819937723418	0.241702337341854	0.234611580694197	0.271617373920491	0.192832056379952	0.14178839132738	0.0896280456059714	0.0597232640553152	0.0874649165432821	0	0	1.0543234747841	0.0298616320276576	0.0331414417591839
"Rhamphomyia_sp1_M_PL_024"	1.45990201024104	0.985488871664607	0	1.66522420027116	0.219772686271827	0.129153966737694	0.139595016322566	0.081515414542117	0.0561899392121467	0	0	1.36333614712883	0	0.936498986869112	0	0.292613243130777	0.208691761058387	0.196975919233102	0.149308160138288	0.276922618613479	0.0879797522902643	0.0725818981578684	0.374675445061012	0.0581181202626067	0	0	0.0298616320276576	1.18733772253051	0.0282564882349491
"Spilogona_hurdiana"	1.62024826378232	1.08909083904602	0	0.251168784310659	1.37384276957373	0.163946792017754	0.139405608106766	0.0627826829529284	0.0363563654729736	0	0	1.77155158281522	0	0.605939424549561	0	0.321014104440746	0.230631001209746	0.205538024844093	0.165707208795919	0.127680813512501	0.24291981103499	0.0878497202776096	0.0565129764698982	0.209778369275807	0	0	0.0331414417591839	0.0282564882349491	1.17663692751662
