"Nephrosperma_vanhoutteanum"	"Premna_serratifolia"	"Psidium_cattleianum"	"Deckenia_nobilis"	"Erythroxylum_sechellarum"	"Memecylon_eleagni"	"Ochna_kirkii"	"Alstonia_macrophylla"	"Apis_mellifera"	"Lasioglossum_mahense"	"Ornidia_obesa"	"Unidentified_sp1_M_PL_112"	"Rhynchium_brunneum"	"Xylocopa_caffra"	"Megachile_seychellensis"	"Lygistorrhina_sp1_M_PL_112"	"Hemipyrellia_germana"	"Phelsuma_sp1_M_PL_112"	"Neophyllomyza_approximatonervis"	"Hemipyrellia_sp1_M_PL_112"	"Chalcidoma_disjunctum"	"Unidentified_sp2_M_PL_112"	"Eagris_sabadius"	"Eristalinus_vicarians"	"Rhiparida_seychellensis"	"Simosyrphus_aegyptius"
"Ornidia_obesa"	1.59590647296831	0.471964545691048	1.10487426879176	0.843552030812275	0.262207615660381	0.210770634589643	0.189488448708762	0.0580780880409813	1.24180929190113	0.894898991359054	1.48421780549174	0.339773636180351	0.161411874626338	0.261803180256196	0.138235281162014	0.176917500385335	0.220582872539884	0.126546230979925	0.0957382767483979	0.0339814472897554	0.027099081590097	0.0224749384851755	0.00849536182243886	0.00849536182243886	0.00849536182243886	0.0121814002741347
"Unidentified_sp1_M_PL_112"	2.43374523544648	0.569169679339094	0.555421399855123	0.561157355572813	0.303848589331884	0.186367027167237	0.113232987979518	0.0138998305710144	1.04480817840478	1.04582031106191	0.355217892370367	1.51815221141764	0.19465603033397	0.145476657489304	0.186414981037958	0.261567897262438	0.154502594998435	0.0974609030046267	0.130079954524343	0.0409802169124148	0.0239614749215019	0.0260441647998758	0.0102450542281037	0.0102450542281037	0.0102450542281037	0.00727926351296898
"Rhynchium_brunneum"	1.05865560357071	2.41301356361387	0.348003029121296	0.400514020775144	0.293329245841636	0.129864805225282	0.0858160114750274	0.00764582564019497	0.640345108853583	1.14819162264968	0.195393321916094	0.225391193018281	1.82525063875594	0.102619844790107	0.431888414217861	0.127593049067463	0.0920761148594242	0.062995681354586	0.0600170423282655	0.173736976580199	0.0166969035289648	0.0251425067864259	0.0434342441450496	0.0434342441450496	0.0434342441450496	0.00551674359482317
"Xylocopa_caffra"	0.884269878856552	0.33535896990231	1.10305767605517	0.464260869049288	0.190117109432575	0.158330371721168	1.58758706187959	0.0138601683665045	0.934597385799061	0.66386023026474	0.354204302699559	0.18826390969204	0.11469276770659	2.34014628758864	0.0885579548863633	0.101870256642551	0.173315538295167	0.0697040039250877	0.0529783444501598	0.0241458458329663	0.0203567620784359	0.0162957522370779	0.00603646145824158	0.00603646145824158	0.00603646145824157	0.102059168263688
"Megachile_seychellensis"	1.48176010568633	1.84567698383701	0.411824066270165	0.449942739174427	0.296565966915558	0.147250104284345	0.0942520042456398	0.00957013484967786	0.764795284100106	1.11669275754575	0.244570112825101	0.315471506371929	0.631221528472259	0.11580655638986	1.35635812708558	0.168816079281301	0.111284262594504	0.0736003649392139	0.08157486146552	0.132888742836265	0.0189321562651301	0.0254199400213336	0.0332221857090662	0.0332221857090663	0.0332221857090663	0.00605905741579111
"Lygistorrhina_sp1_M_PL_112"	2.25239022642655	0.590708560497513	0.541715703444487	0.557475310112721	0.48271546480196	0.18498004032143	0.113587987129599	0.0132688125289001	1.01897243143174	1.12441118189335	0.339091875738559	0.479541144981137	0.202022327690149	0.14431619691028	0.182884085888076	1.25934885898744	0.14923487943084	0.0952209022013502	0.121223886764263	0.0425310163558209	0.0237831480413267	0.0413756112687394	0.0106327540889552	0.0106327540889552	0.0106327540889552	0.00730208488690279
"Hemipyrellia_germana"	1.45138801362166	0.465030883128405	1.1328280143906	0.9981444697484	0.260689124590919	0.217177498626873	0.19353641158485	0.018047689571445	1.28568280624418	0.89280407934125	0.461218733492485	0.30900518999687	0.159040562029914	0.267851286456166	0.131517764884414	0.162801686651825	1.23428510329798	0.145508620616388	0.0921389406323466	0.0334822235852452	0.0279228212520265	0.0223447821077931	0.00837055589631129	0.00837055589631129	0.00837055589631129	0.012441626459026
"Phelsuma_sp1_M_PL_112"	1.43870856816354	0.499965725036397	0.671151769027761	1.48708843292722	0.280069660616558	0.21519690952353	0.128390810270735	0.016270229697419	1.25317204985789	0.984072061704792	0.41579475893404	0.306305695157398	0.170988277962448	0.169281152389499	0.136686392029969	0.163235832345172	0.228656403825752	1.20978341389491	0.102258335342822	0.0359975322026206	0.0276681740815968	0.0240059709099907	0.00899938305065514	0.00899938305065514	0.00899938305065514	0.00825369494597578
"Neophyllomyza_approximatonervis"	2.24026588347479	0.555713354891347	0.577924527194247	0.741199509502837	0.299224908748348	0.191972837625405	0.116180342313921	0.0143607415122597	1.08532337563178	1.03381370702025	0.366996727535525	0.476959833255924	0.190053967372841	0.150105309275453	0.176745533175293	0.242447773528525	0.168921391159302	0.119301391233293	1.12467019523905	0.040011361552177	0.0246822219804093	0.025647849321287	0.0100028403880442	0.0100028403880442	0.0100028403880442	0.00746873629160919
"Hemipyrellia_sp1_M_PL_112"	1.05865560357071	2.41301356361387	0.348003029121296	0.400514020775144	0.293329245841636	0.129864805225282	0.0858160114750274	0.00764582564019498	0.640345108853583	1.14819162264968	0.195393321916094	0.225391193018281	0.825250638755943	0.102619844790107	0.431888414217861	0.127593049067463	0.0920761148594242	0.062995681354586	0.0600170423282655	1.1737369765802	0.0166969035289648	0.0251425067864259	0.0434342441450496	0.0434342441450496	0.0434342441450496	0.00551674359482317
"Chalcidoma_disjunctum"	1.23800953761093	0.463802875804578	0.697958106407633	0.644291249040434	0.267067659138591	1.28390096984847	0.129617120696976	0.0121945867155436	1.61730347968903	0.894030808331887	0.311639438286115	0.263576224136521	0.158620583525166	0.173032477666705	0.123059015723345	0.14269888824796	0.153575516886146	0.0968386092855887	0.0740466659412278	0.0333938070579296	1.16507298183766	0.0228915136404506	0.0083484517644824	0.0083484517644824	0.0083484517644824	0.00833252918766269
"Unidentified_sp2_M_PL_112"	1.34561518132692	0.698402966289608	0.473187221391308	0.539065082812262	1.37704984215234	0.178045106092394	0.115362982880007	0.010113722318329	0.889793696566548	1.51736553605057	0.258461792579519	0.286485812798634	0.238853814471046	0.138513894015162	0.165229610138668	0.248253667612436	0.122896301592862	0.0840208981849675	0.076943547963861	0.0502850135728518	0.0228915136404506	1.11803284361306	0.012571253393213	0.012571253393213	0.012571253393213	0.00741619175657181
"Eagris_sabadius"	1.05865560357071	2.41301356361387	0.348003029121296	0.400514020775144	0.293329245841636	0.129864805225282	0.0858160114750274	0.00764582564019498	0.640345108853583	1.14819162264968	0.195393321916094	0.225391193018281	0.825250638755943	0.102619844790107	0.431888414217861	0.127593049067463	0.0920761148594242	0.062995681354586	0.0600170423282655	0.173736976580198	0.0166969035289648	0.0251425067864259	1.04343424414505	0.0434342441450496	0.0434342441450496	0.00551674359482317
"Eristalinus_vicarians"	1.05865560357071	2.41301356361387	0.348003029121295	0.400514020775144	0.293329245841636	0.129864805225282	0.0858160114750274	0.00764582564019498	0.640345108853583	1.14819162264968	0.195393321916094	0.225391193018281	0.825250638755943	0.102619844790107	0.431888414217861	0.127593049067463	0.0920761148594242	0.062995681354586	0.0600170423282655	0.173736976580198	0.0166969035289648	0.0251425067864259	0.0434342441450496	1.04343424414505	0.0434342441450496	0.00551674359482317
"Rhiparida_seychellensis"	1.05865560357071	2.41301356361387	0.348003029121296	0.400514020775144	0.293329245841636	0.129864805225282	0.0858160114750274	0.00764582564019498	0.640345108853583	1.14819162264968	0.195393321916094	0.225391193018281	0.825250638755943	0.102619844790107	0.431888414217861	0.127593049067463	0.0920761148594242	0.062995681354586	0.0600170423282655	0.173736976580198	0.0166969035289648	0.0251425067864259	0.0434342441450496	0.0434342441450496	1.04343424414505	0.00551674359482317
"Simosyrphus_aegyptius"	0.752190563006797	0.306485755267955	0.846956315825914	0.383400119530245	0.17304447432001	0.129617120696976	2.13418449636854	0.0109632602467212	0.74890487448122	0.620961867593199	0.280172206305098	0.160143797285318	0.10481812830164	1.7350058604827	0.0787677464052847	0.0876250186428337	0.136857891049286	0.0577758646218306	0.0448124177496553	0.0220669743792927	0.0166650583753255	0.0148323835131437	0.00551674359482318	0.00551674359482318	0.00551674359482318	1.13719757476655
