"Microtus_maximowiczii"	"Clethrionomys_rutilus"	"Microtus_oeconomus"	"Spermophilus_undulatus"	"Clethrionomys_rufocanus"	"Cricetulus_barabensis"	"Micromys_minutus"	"Apodemus_peninsulae"	"Amalaraeus_penicilliger"	"Megabothris_calcarifer"	"Ctenophthalmus_assimilis"	"Frontopsylla_luculenta"	"Catallagia_dacenkoi"	"Oropsylla_alaskensis"	"Megabothris_rectangulatus"	"Neopsylla_bidentatiformis"	"Amphipsylla_vinogradovi"	"Peromyscopsylla_ostsibirica"	"Amphipsylla_sibirica"	"Leptopsylla_segnis"	"Rhadinopsylla_rothschildi"
"Ctenophthalmus_assimilis"	3.36947365728772	0.989751419530892	0.202124875991495	0.0369887884267291	0.107736350163182	0.00719773296625873	0.0225841231235409	0.000985157773347342	2.49959763006617	1.28394922202353	1.21136826528476	0.0326514425622916	0.11367669717704	0.0116514683544197	0.0487456299222807	0.00568461265645393	0.003831169118573	0.0189849578232578	0.012120339393358	0.012120339393358	0.00877612096135857
"Frontopsylla_luculenta"	0.736657209714857	0.474248623676975	0.0505173317125025	2.82752894759023	0.016982371031762	0.550215326988496	0.00538401221297321	0.0753082823353635	0.723323203892554	0.306091064700514	0.0580470089996294	2.49596980469747	0.0328896603929308	0.890671618490922	0.0170995218166354	0.434548075933901	0.292865542415303	0.00362619970489407	0.00191051674107323	0.00191051674107323	0.00420516020994383
"Catallagia_dacenkoi"	3.17750387392255	1.07673022530825	0.204052714281859	0.0402393426376371	0.20774475248735	0.00783026574707176	0.0216691979863932	0.00107173289204598	2.47521917000035	1.23193403367087	0.218259258579916	0.0355208332243653	1.13019736743897	0.0126753929308557	0.0624085077407186	0.00618417326370174	0.00416785013573438	0.0303013768379844	0.0233712846548269	0.0233712846548269	0.00954736160371917
"Oropsylla_alaskensis"	0.506966729107588	0.326377411852598	0.0347659753869017	3.30067651888291	0.011687250163202	0.486126535029263	0.00370527163121483	0.0665364132094801	0.497790280104596	0.210651553848695	0.0399478915008675	1.71772383566107	0.0226346302336709	2.03971310344812	0.0117678732120724	0.45615684361813	0.258752718036867	0.00249554688291537	0.00131481564336022	0.00131481564336022	0.00289398690312663
"Megabothris_rectangulatus"	2.62290396273585	1.27226858742004	0.46692584979484	0.0475469624730198	0.29452991950283	0.00925227220987363	0.02214818740755	0.00126636371916148	2.36295795846852	1.25916546928108	0.212708203297225	0.0419715535499232	0.141837517592542	0.0149772931790012	1.09076500241048	0.00730724298216679	0.00492474779673909	0.0489924749937045	0.0331346159440684	0.0331346159440684	0.0112811992973213
"Neopsylla_bidentatiformis"	0.432850302192816	0.278662391904865	0.0296833344048793	2.53420468676739	0.00997862280597791	1.27393498981595	0.00316357633192423	0.174364201039358	0.425015411861858	0.179855172944581	0.0341076759387236	1.46659975627692	0.0193255414490679	0.798274476331728	0.0100474591004793	1.64500260029429	0.678083004041947	0.00213070830961181	0.00112259506567251	0.00112259506567251	0.00247089805629942
"Amphipsylla_vinogradovi"	0.33339579486807	0.214635104049379	0.0228630979766328	1.64287440023408	0.00768586937616529	1.91611844293926	0.0024366924095108	0.59683270341007	0.32736110001777	0.13853047587404	0.0262708739559291	1.12962423503045	0.0148851790561942	0.517505436073734	0.00773888939487572	0.774952004619369	2.32101606881694	0.0016411428776099	0.000864660304818595	0.000864660304818595	0.00190316841029015
"Peromyscopsylla_ostsibirica"	2.52360067019922	0.741957878748444	0.715197059251273	0.0277282986990597	0.698292697738579	0.0053957130831641	0.0239312732484977	0.000738514294924454	2.04380117549567	1.36053720134978	0.227819493879094	0.024476848008035	0.189383605237402	0.00873441409020381	0.134729306232687	0.00426141661922363	0.00287200003581732	1.10284763994186	0.0785579284955902	0.0785579284955902	0.0065789368558983
"Amphipsylla_sibirica"	2.32767817385724	0.781822880084037	0.254828229524431	0.0292181254080049	1.3196561186396	0.00568562187101827	0.0171747616045024	0.000778194274336735	2.01798802093948	0.976417002330046	0.290888145440592	0.0257919760044886	0.292141058185337	0.00920370950352154	0.182240387692376	0.00449038026269006	0.00302631106686508	0.15711585699118	1.14846131334695	0.148461313346955	0.0069324196263615
"Leptopsylla_segnis"	2.32767817385724	0.781822880084038	0.254828229524431	0.0292181254080049	1.3196561186396	0.00568562187101827	0.0171747616045024	0.000778194274336735	2.01798802093948	0.976417002330046	0.290888145440592	0.0257919760044886	0.292141058185337	0.00920370950352154	0.182240387692376	0.00449038026269006	0.00302631106686508	0.15711585699118	0.148461313346955	1.14846131334695	0.0069324196263616
"Rhadinopsylla_rothschildi"	2.67300295712604	1.72083834486897	0.183305036960005	0.0643108200694774	0.0616215077898749	0.0125143896134406	0.0195361972660944	0.00171285156926105	2.6246197518532	1.11066899272055	0.210626903072584	0.0567696628342389	0.119342020046481	0.0202579083218854	0.0620465961352631	0.00988359222519717	0.00666108943601519	0.0131578737117951	0.00693241962636092	0.00693241962636092	1.01525866512692
