"Nephrosperma_vanhoutteanum"	"Gastonia_crassa"	"Erythroxylum_sechellarum"	"Paragenipa_wrightii"	"Chrysobalanus_icaco"	"Canthium_bibracteatum"	"Nepenthes_pervillei"	"Dillenia_ferruginea"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Lygistorrhina_sp1_M_PL_131"	"Hemipyrellia_germana"	"Unidentified_sp2_M_PL_131"	"Eristalinus_vicarians"	"Hemipyrellia_sp1_M_PL_131"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_131"	"Eagris_sabadius"	"Melanostoma_annulipes"	"Polistes_olivaceus"	"Rhynchium_brunneum"	"Unidentified_sp1_M_PL_131"
"Lasioglossum_mahense"	1.29136719223035	0.69691060915978	0.872817173633466	0.778347920672266	0.450909100093023	0.245290613868428	0.179323314644103	0.131723583691346	0.0901525972703977	2.22260610587519	2.3390423359957	0.161982628936835	0.0901594250229375	0.100019314482647	0.0737382240636883	0.0422500281456201	0.0619713694055697	0.0619713694055697	0.0225454550046513	0.0220761552481586	0.0225454550046513	0.0201738728974615	0.0220761552481586
"Lygistorrhina_sp1_M_PL_131"	0.809912564127478	0.67751309724351	1.1741099644581	0.505030723415419	0.446818507319394	0.756852652692964	0.205830742449744	0.100711257849626	0.0600625957069289	2.20244289232851	1.13387840255785	1.29473832268658	0.0921279085929543	0.103019074994328	0.0478450159025134	0.0912726972679628	0.0468811468319413	0.0468811468319413	0.0223409253659698	0.0681167387423667	0.0223409253659698	0.0231559585255962	0.0681167387423667
"Hemipyrellia_germana"	0.644880971171715	0.621697706461294	0.470310356400278	0.407893881522317	0.411875157131125	0.287044375706418	1.38930040394815	0.418840467864268	0.0849987850575895	2.03020129535884	0.788894968950703	0.115159885741193	1.56312799160196	0.215709714758095	0.0386425782494826	0.182130289257745	0.0400696860171946	0.0400696860171946	0.0205937578565564	0.0258339938135776	0.0205937578565564	0.156296295444167	0.0258339938135776
"Unidentified_sp2_M_PL_131"	0.774665517045702	0.588583339769612	0.920285858988416	0.478880797205069	0.386820128785083	0.263665929780248	0.759706861825038	0.138719498421526	0.425514173442466	1.90670088480314	1.16689200229754	0.171698458323881	0.287612953010794	1.31836126365891	0.0453676544720592	0.109196955635539	0.0428594101703581	0.0428594101703581	0.0193410064392542	0.0237299336802223	0.0193410064392543	0.0854670219553168	0.0237299336802223
"Eristalinus_vicarians"	0.890541588909569	0.713449022244396	0.577148447149779	1.53698624154796	0.469802850937323	0.231652774394796	0.159652099403199	0.104011435335047	0.0535976453410864	2.31573655274522	1.29041892111455	0.119612539756283	0.0772851564989652	0.0680514817080888	1.14560922288349	0.0388096108783915	0.0504978817421003	0.0504978817421003	0.0234901425468662	0.0208487496955317	0.0234901425468663	0.0179608611828599	0.0208487496955317
"Hemipyrellia_sp1_M_PL_131"	0.643808411489102	0.655458391641593	0.510900733070746	0.409657003716355	0.434926989209417	0.884500801140869	0.978994544439469	0.150444087854086	0.0681511427015216	2.14382761764475	0.739375492548352	0.228181743169907	0.36426057851549	0.163795433453309	0.0388096108783915	1.18974195835212	0.0411628653993928	0.0411628653993928	0.0217463494604712	0.0796050721026781	0.021746349460471	0.11013688624944	0.0796050721026781
"Neophyllomyza_approximatonervis"	1.32383408253038	1.25817823602769	0.537772893617294	0.533033196166614	0.516704610966882	0.247797369119548	0.167654241587854	0.104693624437727	0.0471738508091676	2.54692314489092	1.08449896459747	0.117202867079853	0.0801393720343891	0.0642891152555372	0.0504978817421003	0.0411628653993928	1.08165429701017	0.0816542970101678	0.0258352305483441	0.0223017632207593	0.0258352305483443	0.0188611021786335	0.0223017632207593
"Phelsuma_sp1_M_PL_131"	1.32383408253038	1.25817823602769	0.537772893617294	0.533033196166614	0.516704610966882	0.247797369119548	0.167654241587854	0.104693624437727	0.0471738508091676	2.54692314489092	1.08449896459747	0.117202867079853	0.0801393720343891	0.0642891152555372	0.0504978817421003	0.0411628653993928	0.0816542970101677	1.08165429701017	0.0258352305483439	0.0223017632207593	0.0258352305483443	0.0188611021786335	0.0223017632207593
"Eagris_sabadius"	0.771624301679084	0.855651961389471	0.474832150461895	0.49590300932273	1.55808249417315	0.264457147319403	0.175036050330626	0.103557175287283	0.0376978152995148	2.80504829419516	0.78909092516279	0.111704626829848	0.082375031426225	0.0580230193177624	0.0469802850937323	0.0434926989209417	0.0516704610966882	0.0516704610966882	1.07790412470866	0.0238011432587462	0.0779041247086578	0.0196915556621955	0.0238011432587462
"Melanostoma_annulipes"	0.690130675586217	0.716988185217963	0.56640033489096	0.440140271350113	0.476022865174925	1.46733138056419	0.241336177374039	0.0972667350692103	0.0412254800355428	2.3463960395914	0.77266543368555	0.340583693711833	0.103335975254311	0.0711898010406669	0.0416974993910634	0.159210144205356	0.0446035264415186	0.0446035264415186	0.0238011432587462	1.13205982425078	0.0238011432587464	0.0271503199545794	0.132059824250777
"Polistes_olivaceus"	0.771624301679084	0.85565196138947	0.474832150461895	0.49590300932273	1.55808249417315	0.264457147319402	0.175036050330626	0.103557175287283	0.0376978152995148	2.80504829419516	0.78909092516279	0.111704626829848	0.082375031426225	0.0580230193177624	0.0469802850937323	0.0434926989209417	0.0516704610966882	0.0516704610966882	0.0779041247086577	0.0238011432587462	1.07790412470866	0.0196915556621955	0.0238011432587462
"Rhynchium_brunneum"	0.597486147391987	0.593928598065224	0.455401131250533	0.379173736082597	0.393831113243909	0.301670221717549	1.7166529115049	0.203621440638961	0.0950768053675005	1.9412591956981	0.706085551411154	0.115779792627981	0.62518518177667	0.25640106586595	0.0359217223657197	0.220273772498881	0.0377222043572671	0.0377222043572671	0.0196915556621954	0.0271503199545794	0.0196915556621955	1.1931234525443	0.0271503199545793
"Unidentified_sp1_M_PL_131"	0.690130675586217	0.716988185217963	0.56640033489096	0.440140271350113	0.476022865174925	1.46733138056419	0.241336177374039	0.0972667350692103	0.0412254800355428	2.3463960395914	0.77266543368555	0.340583693711834	0.103335975254311	0.0711898010406669	0.0416974993910634	0.159210144205356	0.0446035264415186	0.0446035264415186	0.0238011432587462	0.132059824250777	0.0238011432587464	0.0271503199545794	1.13205982425078
