"Sideroxylon_cinereum"	"Croton_fothergillifolius"	"Dodonaea_viscosa"	"Trochetia_blackburniana"	"Psiadia_terebinthina"	"Erythroxylum_macrocarpum"	"Claoxylon_linostachys"	"Apis_mellifera"	"Chaetocnema_sp1_M_PL_072"	"Fannia_pusio"	"Stomoxys_calcitrans"	"Stomorhina_lunata"	"Stomoxys_niger"	"Musca_domestica"	"Ophyra_capensis"	"Dysauxes_florida"	"Melanostoma_annulipes"	"Nacoleia_sp2_M_PL_072"	"Pachycerina_crinicornis"	"Nacoleia_sp1_M_PL_072"	"Orchisia_costata"	"Ceratitis_roas"	"Chrysomya_megacephala"	"Diptera_sp1_M_PL_072"	"Diptera_sp2_M_PL_072"	"Eristalinus_flaveolus"	"Graphomya_maculata"	"Henotesia_narcissus"	"Homoneura_sp1_M_PL_072"	"Homoneura_sp2_M_PL_072"	"Limnophora_quaterna"	"Lygistorrhina_sp1_M_PL_072"	"Orthellia_albigena"	"Paragus_borbonicus"	"Phorinia_sp1_M_PL_072"	"Sapromyza_sp1_M_PL_072"	"Technomyrmex_albipes"	"Unidentified_sp1_M_PL_072"
"Chrysomya_megacephala"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270132	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	1.04135518268812	0	0.016293005525556	0.0413551826881213	0.016293005525556	0.0413551826881213	0.016293005525556	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0220955204589196
"Diptera_sp1_M_PL_072"	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0	0	0	0	0	0	0	0	0	0	0
"Diptera_sp2_M_PL_072"	1.30344044204448	0.704808168101512	2.02314317206423	0.166004207241514	0.356237337700711	0.183208778110706	0	0.768537996488491	0.54489913160169	0.30061165110497	0.380767402888702	0.310603600103896	0.123465404635068	0.3817859751741	0.086959248511114	0.0745863880583997	0.0647310328595764	0.0617327023175339	0.166828287115832	0.0352404084050757	0.150535281590276	0.0291466912664218	0.016293005525556	0	1.12138859032385	0.016293005525556	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.016293005525556	0.016293005525556	0.121388590323854	0.0291466912664218
"Eristalinus_flaveolus"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	1.04135518268812	0.016293005525556	0.0413551826881213	0.016293005525556	0.0413551826881213	0.0413551826881213	0.016293005525556	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.016293005525556	0.0220955204589196
"Graphomya_maculata"	1.30344044204448	0.704808168101512	2.02314317206423	0.166004207241514	0.356237337700711	0.183208778110706	0	0.768537996488491	0.54489913160169	0.30061165110497	0.380767402888702	0.310603600103896	0.123465404635068	0.3817859751741	0.086959248511114	0.0745863880583997	0.0647310328595764	0.0617327023175338	0.166828287115832	0.0352404084050757	0.150535281590276	0.0291466912664218	0.016293005525556	0	0.121388590323854	0.016293005525556	1.12138859032385	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.016293005525556	0.016293005525556	0.121388590323854	0.0291466912664218
"Henotesia_narcissus"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881213	0.016293005525556	1.04135518268812	0.016293005525556	0.0413551826881212	0.0413551826881212	0.016293005525556	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.016293005525556	0.0220955204589196
"Homoneura_sp1_M_PL_072"	1.30344044204448	0.704808168101512	2.02314317206423	0.166004207241514	0.356237337700711	0.183208778110706	0	0.768537996488491	0.54489913160169	0.30061165110497	0.380767402888702	0.310603600103896	0.123465404635068	0.3817859751741	0.086959248511114	0.0745863880583997	0.0647310328595764	0.0617327023175339	0.166828287115832	0.0352404084050757	0.150535281590276	0.0291466912664218	0.016293005525556	0	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	1.12138859032385	0.016293005525556	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.016293005525556	0.016293005525556	0.121388590323854	0.0291466912664218
"Homoneura_sp2_M_PL_072"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725968	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.016293005525556	1.04135518268812	0.0413551826881212	0.016293005525556	0.0413551826881213	0.0413551826881213	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0220955204589196
"Limnophora_quaterna"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.04192495228846	0.104805885835162	0.0797437086725968	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	1.04135518268812	0.016293005525556	0.0413551826881212	0.0413551826881213	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0220955204589196
"Lygistorrhina_sp1_M_PL_072"	1.30344044204448	0.704808168101513	2.02314317206423	0.166004207241514	0.356237337700711	0.183208778110706	0	0.768537996488491	0.54489913160169	0.30061165110497	0.380767402888702	0.310603600103896	0.123465404635068	0.3817859751741	0.0869592485111139	0.0745863880583997	0.0647310328595764	0.0617327023175339	0.166828287115832	0.0352404084050757	0.150535281590276	0.0291466912664218	0.016293005525556	0	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	1.12138859032385	0.016293005525556	0.016293005525556	0.016293005525556	0.016293005525556	0.121388590323854	0.0291466912664218
"Orthellia_albigena"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.0413551826881212	0.016293005525556	1.04135518268812	0.0413551826881213	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0220955204589196
"Paragus_borbonicus"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270131	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.0413551826881212	0.016293005525556	0.0413551826881212	1.04135518268812	0.0413551826881213	0.0413551826881212	0.016293005525556	0.0220955204589196
"Phorinia_sp1_M_PL_072"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270132	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881213	0.016293005525556	0.0413551826881213	0.016293005525556	0.0413551826881213	0.0413551826881213	0.016293005525556	0.0413551826881213	0.0413551826881213	1.04135518268812	0.0413551826881212	0.016293005525556	0.0220955204589196
"Sapromyza_sp1_M_PL_072"	3.3084146150497	0.33499369583462	0.2715500920926	0.421354691539349	0.270056361164573	0.130472649582312	0	1.95071616453402	0.292600454564086	0.47120001509489	0.193037527237788	0.132046061219086	0.209611771670324	0.0572538589725335	0.0916803475270132	0.0855462236059605	0.0419249522884601	0.104805885835162	0.0797437086725969	0.016749684791731	0.0383885259844756	0.0220955204589196	0.0413551826881213	0	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.016293005525556	0.0413551826881212	0.0413551826881212	0.016293005525556	0.0413551826881212	0.0413551826881212	0.0413551826881212	1.04135518268812	0.016293005525556	0.0220955204589196
"Technomyrmex_albipes"	1.30344044204448	0.704808168101512	2.02314317206423	0.166004207241514	0.356237337700711	0.183208778110706	0	0.768537996488491	0.54489913160169	0.30061165110497	0.380767402888702	0.310603600103896	0.123465404635068	0.3817859751741	0.0869592485111139	0.0745863880583997	0.0647310328595764	0.0617327023175339	0.166828287115832	0.0352404084050757	0.150535281590276	0.0291466912664218	0.016293005525556	0	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.121388590323854	0.016293005525556	0.016293005525556	0.016293005525556	0.016293005525556	1.12138859032385	0.0291466912664218
"Unidentified_sp1_M_PL_072"	1.76764163671357	0.311681638203577	0.485778187773697	0.225124170713521	1.74403647526527	0.202579996593527	0	1.04224153108111	0.255856749111602	0.272197416314538	0.439964209436322	0.118068505360862	0.373769868697267	0.0952321147543549	0.100233519144994	0.307483307320509	0.0598840400791393	0.186884934348634	0.193936105156136	0.0155840819101789	0.171840584697216	0.142693893430794	0.0220955204589196	0	0.0291466912664218	0.0220955204589196	0.0291466912664218	0.0220955204589196	0.0291466912664218	0.0220955204589196	0.0220955204589196	0.0291466912664218	0.0220955204589196	0.0220955204589196	0.0220955204589196	0.0220955204589196	0.0291466912664218	1.14269389343079
