"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Paragenipa_wrightii"	"Paraserianthes_falcataria"	"Ochna_kirkii"	"Memecylon_eleagni"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Xylocopa_caffra"	"Unidentified_sp2_M_PL_111"	"Megachile_seychellensis"	"Physiphoa_azurea"	"Lygistorrhina_sp1_M_PL_111"	"Neophyllomyza_approximatonervis"	"Unidentified_sp1_M_PL_111"	"Phelsuma_sp1_M_PL_111"	"Hemipyrellia_sp1_M_PL_111"	"Parasarcophaga_hirticeps"	"Leptotes_pirithous"	"Nectarinia_dussumieri"	"Polistes_olivaceus"	"Unidentified_sp3_M_PL_111"	"Unidentified_sp4_M_PL_111"
"Lygistorrhina_sp1_M_PL_111"	0.980714318431099	2.01999540534423	0.503933385511303	0.70852075394218	0.228304568950257	0.169860248492339	0.0270680399379413	0.0984453846538091	1.22918015323647	1.5350794036986	0.315198972381894	0.189282230236181	0.0330831599241505	0.219035646362627	0.173252098658463	0.0623042037591521	1.08563784011341	0.087614258545051	0.087614258545051	0.0657106939087882	0.0398542924092476	0.0398542924092476	0.0219035646362627	0.0128421320034519	0.0219035646362632	0.0219035646362626	0.0219035646362626
"Neophyllomyza_approximatonervis"	0.977496480790637	2.31524856329527	0.49245877637449	0.437295780815852	0.220972656565726	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	1.10042041961281	0.100420419612807	0.0753153147096051	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318218	0.0251051049032021	0.0251051049032016	0.0251051049032016
"Unidentified_sp1_M_PL_111"	0.977496480790637	2.31524856329527	0.49245877637449	0.437295780815852	0.220972656565726	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	0.100420419612807	1.10042041961281	0.0753153147096051	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318219	0.0251051049032021	0.0251051049032016	0.0251051049032016
"Phelsuma_sp1_M_PL_111"	0.977496480790637	2.31524856329527	0.492458776374489	0.437295780815852	0.220972656565727	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.0876142585450509	0.100420419612807	0.100420419612807	1.0753153147096	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318218	0.0251051049032021	0.0251051049032016	0.0251051049032016
"Hemipyrellia_sp1_M_PL_111"	0.990367831352485	1.13423593149112	0.538357212921743	1.52219567332116	0.250300306103851	0.166206336248897	0.0289170651503059	0.106261748673597	1.09551423354788	1.73858289104328	0.438883089095824	0.190504169333305	0.0353430796281516	0.122989438354458	0.128904360160279	0.0629174857565108	0.0797085848184953	0.0491957753417834	0.0491957753417834	0.0368968315063375	1.08562350662432	0.0856235066243155	0.0122989438354458	0.0140793922183413	0.0122989438354463	0.0122989438354457	0.0122989438354457
"Parasarcophaga_hirticeps"	0.990367831352485	1.13423593149112	0.538357212921743	1.52219567332116	0.250300306103851	0.166206336248897	0.0289170651503058	0.106261748673597	1.09551423354788	1.73858289104328	0.438883089095824	0.190504169333305	0.0353430796281516	0.122989438354458	0.128904360160279	0.0629174857565108	0.0797085848184953	0.0491957753417834	0.0491957753417834	0.0368968315063375	0.0856235066243155	1.08562350662432	0.0122989438354458	0.0140793922183414	0.0122989438354463	0.0122989438354457	0.0122989438354457
"Leptotes_pirithous"	0.977496480790637	2.31524856329527	0.49245877637449	0.437295780815852	0.220972656565727	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	0.100420419612807	0.100420419612807	0.0753153147096051	0.0245978876708917	0.0245978876708917	1.0251051049032	0.0124297119318219	0.0251051049032021	0.0251051049032016	0.0251051049032016
"Nectarinia_dussumieri"	1.05518347625948	1.14629565593471	0.494928480735943	0.500600612207702	1.21300753241591	0.186828855945501	0.0265843547344903	0.113413137029429	1.29656499005817	1.81065156762687	0.29087471744209	0.177791500316966	0.0324919891199326	0.124297119318221	0.101087375741096	0.0670351855506024	0.0513685280138079	0.0497188477272884	0.0497188477272885	0.0372891357954663	0.0281587844366832	0.0281587844366832	0.0124297119318221	1.06823167369839	0.0124297119318226	0.012429711931822	0.012429711931822
"Polistes_olivaceus"	0.977496480790637	2.31524856329527	0.49245877637449	0.437295780815852	0.220972656565726	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	0.100420419612807	0.100420419612807	0.0753153147096051	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318218	1.0251051049032	0.0251051049032016	0.0251051049032016
"Unidentified_sp3_M_PL_111"	0.977496480790637	2.31524856329527	0.492458776374489	0.437295780815852	0.220972656565726	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	0.100420419612807	0.100420419612807	0.0753153147096051	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318217	0.0251051049032019	1.0251051049032	0.0251051049032016
"Unidentified_sp4_M_PL_111"	0.977496480790637	2.31524856329527	0.492458776374489	0.437295780815852	0.220972656565726	0.171078219240153	0.0264516982004865	0.0958399299805464	1.27373545979934	1.46724490791704	0.273970933477251	0.188874917203807	0.0323298533561502	0.251051049032017	0.188034678157858	0.0620997764266993	0.087614258545051	0.100420419612807	0.100420419612807	0.0753153147096051	0.0245978876708917	0.0245978876708917	0.0251051049032017	0.0124297119318217	0.0251051049032019	0.0251051049032017	1.0251051049032
