"Canthium_bibracteatum"	"Psidium_cattleianum"	"Premna_serratifolia"	"Erythroxylum_sechellarum"	"Cinnamomum_verum"	"Ochna_kirkii"	"Memecylon_eleagni"	"Lasioglossum_mahense"	"Apis_mellifera"	"Ornidia_obesa"	"Parasarcophaga_hirticeps"	"Unidentified_sp1_M_PL_109"	"Xylocopa_caffra"	"Hemipyrellia_germana"	"Pachycerina_seychellensis"	"Dichaetomyia_fasciculifera"	"Hemipyrellia_sp1_M_PL_109"	"Lygistorrhina_sp1_M_PL_109"	"Plagiostenopterina_cyanosoma"	"Simosyrphus_aegyptius"
"Parasarcophaga_hirticeps"	0.90892697593648	1.49400066700182	1.07599894649639	0.488572903083693	0.56985525812119	0.106997395249467	0.0924899593741189	1.28588171049291	1.27533377314757	0.385584438189579	1.38663337241934	0.252625839612197	0.142663193665956	0.141259976704194	0.107351540192241	0.0842086132040656	0.0705970695080923	0.0462858539763499	0.0569855258121189	0.0277469878122357
"Unidentified_sp1_M_PL_109"	0.852786648177115	0.729335692860379	2.04810033190474	0.492152250195062	0.506736201883427	0.0522335907353587	0.0554973895070735	1.37165365040373	0.765247337536425	0.460328339268604	0.378938759418295	1.48085833879503	0.069644787647145	0.173174327176069	0.183598587940915	0.160286112931676	0.105479866560009	0.0466249500184795	0.0506736201883425	0.0166492168521221
"Xylocopa_caffra"	0.469300295959714	1.09034769753301	0.296635206645247	0.232613985467837	0.199610251508243	2.38578086958459	0.0625537985645196	0.549801547247565	0.862547377984098	0.183523699428251	0.213994790498934	0.069644787647145	3.18104115944612	0.0628038605307354	0.0342334864220862	0.023214929215715	0.0215879771832697	0.0220371144127424	0.0199610251508243	0.0187661395693559
"Hemipyrellia_germana"	1.78446711469439	0.789235180669575	0.885113227788795	0.586909870962924	0.557916674539491	0.0565234744776619	0.0766765621303207	1.73860934976364	1.05728459559698	0.337250382181211	0.25426795806755	0.207809192611282	0.0753646326368825	1.22930400522006	0.0970707247581449	0.0692697308704274	0.0625306991621883	0.0556019877754349	0.0557916674539489	0.0230029686390962
"Pachycerina_seychellensis"	0.922029276207749	0.717001354507028	1.56398797134854	0.878164532129677	0.543944035280522	0.0513502296331293	0.0603647061565143	1.59175876900988	0.832362226002603	0.389043123516616	0.322054620576722	0.367197175881831	0.0684669728441724	0.161784541263575	1.16399632593868	0.122399058627277	0.0883967310776646	0.0831945346228115	0.0543944035280521	0.0181094118469543
"Dichaetomyia_fasciculifera"	0.852786648177115	0.729335692860379	2.04810033190474	0.492152250195062	0.506736201883427	0.0522335907353587	0.0554973895070735	1.37165365040373	0.765247337536425	0.460328339268604	0.378938759418295	0.480858338795027	0.069644787647145	0.173174327176069	0.183598587940915	1.16028611293168	0.105479866560009	0.0466249500184795	0.0506736201883425	0.0166492168521221
"Hemipyrellia_sp1_M_PL_109"	0.949545800733439	0.678222283174388	1.34779829493345	0.572432634525852	1.08451248355924	0.0485729486623567	0.0557576596744286	1.73453150398247	0.768836173955177	0.380123597871777	0.317686812786416	0.316439599680027	0.064763931549809	0.156326747905471	0.132595096616497	0.105479866560009	1.10696555745797	0.0542304601129755	0.108451248355924	0.0167272979023286
"Lygistorrhina_sp1_M_PL_109"	1.06051453226902	0.692332677800324	0.595763250236127	1.65018909599891	0.618359702074714	0.0495835074286705	0.070099339455396	2.03196900622218	0.96659200293496	0.24647269201264	0.208286342893574	0.139874850055439	0.0661113432382273	0.139004969438587	0.124791801934217	0.0466249500184795	0.0542304601129754	1.15633370383148	0.0618359702074711	0.0210298018366188
"Plagiostenopterina_cyanosoma"	1.04630495328976	0.627108873488397	0.647496257962156	0.652713018856642	1.66228876523506	0.0449123065893547	0.0560179298417838	2.0974093575612	0.772425010373929	0.29991885647495	0.256434866154536	0.152020860565028	0.0598830754524729	0.139479168634873	0.0815916052920784	0.0506736201883427	0.108451248355924	0.0618359702074714	1.16622887652351	0.0168053789525351
"Simosyrphus_aegyptius"	0.901684908147457	1.17913910294119	0.425479986220897	0.443962483217508	0.336107579050703	0.0844476280621014	1.3660204176233	1.0010995362126	1.83590375856127	0.242366976013435	0.249722890310121	0.0998953011127323	0.112596837416135	0.115014843195481	0.0543282355408629	0.0332984337042441	0.0334545958046572	0.0420596036732376	0.03361075790507	1.40980612528699
