"Symplocos_prunifolia"	"Cleyera_japonica"	"Eurya_japonica"	"Schefflera_octophylla"	"Myrsine_sguinii"	"Daphniphyllum_teijsmannii"	"Myrica_rubra"	"Ardisia_sieboldii"	"Litsea_acuminata"	"Vaccinium_bracteatum"	"Neolitsea_aciculata"	"Persea_thunbergii"	"Diospyros_morrisiana"	"Prunus_jamasakura"	"Taxillus_yadoriki"	"Hypsipetes_amaurotis"	"Turdus_pallidus"	"Sphenurus_formosae"	"Zosterops_japonica"	"Columba_janthina"	"Turdus_chrysolaus"	"Ficedula_narcissina"	"Turdus_dauma"
"Neolitsea_aciculata"	0.524857129945298	0.410563934213754	0.466743600845352	0.46954603982632	0.41512763443813	0.378161459483738	0.259597175786926	0.204435534936109	0.310574572104587	0.15136601635187	1.20704971473639	0.207049714736391	0.0510356525955892	0.103524857368196	0.103524857368196	2.53060762455589	0.728799337990483	0.453650245294126	0.416761497187099	0.300005629041953	0.195184552532992	0.059046427118846	0.0527867915417683
"Persea_thunbergii"	0.524857129945298	0.410563934213754	0.466743600845352	0.46954603982632	0.41512763443813	0.378161459483738	0.259597175786926	0.204435534936109	0.310574572104587	0.15136601635187	0.207049714736391	1.20704971473639	0.0510356525955892	0.103524857368196	0.103524857368196	2.53060762455589	0.728799337990483	0.453650245294126	0.416761497187099	0.300005629041953	0.195184552532992	0.059046427118846	0.0527867915417683
"Diospyros_morrisiana"	0.71328429694256	0.514166085743807	0.647010674518972	0.373941517926979	0.31753599838622	0.264973471009603	0.487126988829894	0.14922656072524	0.153106957786768	0.147286362194477	0.102071305191178	0.102071305191178	1.18928506509879	0.0510356525955892	0.0510356525955892	1.24753817455885	0.709156558714147	1.68253391198924	0.456064719698741	0.319562255759596	0.175634932969495	0.080244483406038	0.0661070681670609
"Prunus_jamasakura"	0.524857129945298	0.410563934213754	0.466743600845352	0.46954603982632	0.41512763443813	0.378161459483738	0.259597175786926	0.204435534936109	0.310574572104587	0.15136601635187	0.207049714736391	0.207049714736391	0.0510356525955892	1.1035248573682	0.103524857368196	2.53060762455589	0.728799337990483	0.453650245294126	0.416761497187099	0.300005629041953	0.195184552532992	0.059046427118846	0.0527867915417683
"Taxillus_yadoriki"	0.524857129945298	0.410563934213754	0.466743600845352	0.46954603982632	0.41512763443813	0.378161459483738	0.259597175786926	0.204435534936109	0.310574572104587	0.15136601635187	0.207049714736391	0.207049714736391	0.0510356525955892	0.103524857368196	1.1035248573682	2.53060762455589	0.728799337990483	0.453650245294126	0.416761497187099	0.300005629041953	0.195184552532992	0.059046427118846	0.0527867915417683
"Hypsipetes_amaurotis"	0.583174588828109	0.456182149126393	0.51860400093928	0.521717822029245	0.461252927153478	0.420179399426375	0.288441306429917	0.227150594373454	0.345082857893986	0.168184462613188	0.23005523859599	0.23005523859599	0.0567062806617658	0.115027619297995	0.115027619297995	2.81178624950655	0.809777042211647	0.504055828104585	0.463068330207888	0.333339587824392	0.216871725036657	0.0656071412431623	0.0586519906019648
"Turdus_pallidus"	0.546604493122759	0.621840850596648	0.510638418572391	0.611908845055617	0.557572669648265	0.26725976996647	0.225675377863143	0.368132007755369	0.168184462613188	0.46810578032646	0.112122975075459	0.112122975075459	0.0545505045164729	0.0560614875377294	0.0560614875377294	1.37039191758894	2.25384264601629	0.484893373479759	0.518696789158982	0.336182673847042	0.15770652266424	0.0614930054763104	0.0799509665052833
"Sphenurus_formosae"	0.792538107713955	0.571295650826452	0.718900749465525	0.415490575474422	0.352817775984689	0.294414967788447	0.541252209810994	0.165807289694712	0.170118841985297	0.163651513549419	0.113412561323532	0.113412561323532	0.210316738998654	0.0567062806617658	0.0567062806617658	1.38615352728761	0.787951731904608	1.86948212443248	0.506738577443045	0.355069173066218	0.195149925521661	0.08916053711782	0.0734522979634009
"Zosterops_japonica"	0.640162336935626	0.593678967460478	0.730214375632511	0.579207344938665	0.666599757181883	0.283323893418044	0.249681823583789	0.192916531096181	0.178612070223043	0.20006876153275	0.119074713482028	0.119074713482028	0.0651521028141058	0.0595373567410142	0.0595373567410142	1.45535760922479	0.963294037009538	0.579129802792052	1.61056726967379	0.332445895636461	0.174014864535754	0.0720182629052579	0.0763301529592043
"Columba_janthina"	0.493051232481694	0.649989785649103	0.428020557642213	0.840862437658935	0.360708536630843	0.539898330268652	0.457823109233557	0.181026888393326	0.180003377425172	0.181538643877403	0.120002251616781	0.120002251616781	0.0639124511519192	0.0600011258083906	0.0600011258083906	1.46669418642733	0.87407495200231	0.568110676905948	0.465424253891046	1.49998378400738	0.249831662550905	0.0554682636541905	0.0835701152977419
"Turdus_chrysolaus"	0.885393128834344	0.390580059490187	0.398933865855715	0.426850405511808	0.32915586734199	1.10310786987702	0.257100971589265	0.159685431109541	0.195184552532992	0.141935870397816	0.130123035021994	0.130123035021994	0.0585449776564983	0.0650615175109972	0.0650615175109972	1.59039265026882	0.683394931545039	0.520399801391096	0.406034683916758	0.416386104251509	1.49672556014959	0.0996067269938637	0.0502174362201669
"Ficedula_narcissina"	1.54479890613369	0.412441576736708	0.463558399207912	0.393439575287326	0.358413137324515	0.347306400115418	0.269456831219693	0.169733836976205	0.177139281356538	0.166031114786038	0.118092854237692	0.118092854237692	0.080244483406038	0.059046427118846	0.059046427118846	1.44335710734957	0.799409071192036	0.71328429694256	0.504127840336805	0.277341318270953	0.298820180981591	1.17378987694004	0.0530282027232911
"Turdus_dauma"	0.471361801984809	1.47770773601731	0.447137864598981	0.468608667992266	0.386879598119614	0.271178072047805	0.260214031643858	0.196698531251278	0.158360374625305	0.215867609564265	0.105573583083537	0.105573583083537	0.0661070681670608	0.0527867915417683	0.0527867915417683	1.29034379324323	1.03936256456868	0.587618383707207	0.53431107071443	0.417850576488709	0.150652308660501	0.0530282027232911	1.1899909946308
