"Nephrosperma_vanhoutteanum"	"Chrysobalanus_icaco"	"Memecylon_eleagni"	"Erythroxylum_sechellarum"	"Dillenia_ferruginea"	"Phoenicophorium_borsigianum"	"Northea_hornei"	"Roscheria_melanochaetes"	"Campnosperma_seychellarum"	"Psychotria_pervillei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Unidentified_sp2_M_PL_121"	"Rhiparida_seychellensis"	"Neophyllomyza_approximatonervis"	"Phelsuma_sp1_M_PL_121"	"Unidentified_sp4_M_PL_121"	"Unidentified_sp6_M_PL_121"	"Unidentified_sp1_M_PL_121"	"Hemipyrellia_germana"	"Ornidia_obesa"	"Unidentified_sp3_M_PL_121"	"Cratopus_aurostriatus"	"Polistes_olivaceus"	"Simosyrphus_aegyptius"	"Unidentified_sp5_M_PL_121"	"Forcipomyia_litoraurea"	"Forcipomyia_sp1_M_PL_121"	"Lygistorrhina_sp1_M_PL_121"	"Nectarinia_dussumieri"	"Pachycerina_seychellensis"	"Unidentified_sp7_M_PL_121"	"Xylocopa_caffra"
"Apis_mellifera"	1.48410917091513	0.723062786280971	0.673631101209245	0.566244518019775	0.407402393266069	0.213190783626072	0.383060460174415	0.137528308832196	0.0484303422543097	0.10018224068498	2.87520821225296	0.674733805685972	0.598073844995651	0.151533159764595	0.0993218420327038	0.127432449737839	0.0714149955682715	0.134110543741526	0.0348698464231029	0.074041982212271	0.0688655493224261	0.0371326433846928	0.0346951567765318	0.052473620215832	0.060626799108832	0.0346951567765318	0.0123775477948976	0.0123775477948976	0.0199357948331883	0.0313413103779068	0.0215683619964396	0.0147593619433435	0.021568361996439
"Lasioglossum_mahense"	1.6778572783129	0.395130507023807	0.525910521563019	0.556188869355387	0.585717654936988	0.382193933281525	0.208115937426994	0.289264248607614	0.0592457284079308	0.057217426346992	1.4582956445471	1.80028302699045	0.676151440514156	0.185373301329703	0.1461422887972	0.100218524466309	0.131872102360338	0.131728942742065	0.0426569244537101	0.0713278358985013	0.0752490345444428	0.0781013471240558	0.0489979613468852	0.0403192541665432	0.0473319469406717	0.0489979613468852	0.0260337823746853	0.0260337823746853	0.0225383813504719	0.0170276676076632	0.0310085817319585	0.0264595799964133	0.0310085817319582
"Unidentified_sp2_M_PL_121"	2.6213880965849	0.364057696502451	0.361620443699534	0.33412377460154	0.331596315255186	0.235720960509618	0.193549885975367	0.169409338892895	0.0716112358464565	0.0537643573952151	1.33569825382362	0.698689821864628	2.05638027772824	0.224063600159579	0.152450852193442	0.0993329260859779	0.0805234141799471	0.0791345781951016	0.0515600898094486	0.0691503713098066	0.0502568388054285	0.0457405215010816	0.0515318193441714	0.051595272266885	0.0325458399329581	0.0515318193441714	0.0152468405003605	0.0152468405003605	0.0352126759242747	0.0158358997616212	0.0175550990429219	0.0163191434198966	0.0175550990429216
"Rhiparida_seychellensis"	2.08503627926275	0.351145484922022	0.350470851172583	0.327511459460375	0.600346559898329	0.224895102950771	0.181526690896148	0.15776905870831	0.408155716201101	0.0499849017907727	1.26909021302849	0.7183215426526	0.840238500598422	1.27707388535811	0.127991941600853	0.0882774491318821	0.0764778591778075	0.0775685035564046	0.293872115664793	0.0755925500125264	0.0631542609660939	0.0425976458512437	0.0435776109934623	0.0438094968414384	0.0315423766055325	0.0435776109934623	0.0141992152837479	0.0141992152837479	0.0280079500199474	0.0148521838005941	0.0317830531710883	0.0155696609735149	0.031783053171088
"Neophyllomyza_approximatonervis"	1.89151983277048	0.308274873614764	0.322373494610443	0.309707883846083	0.319184270706938	0.541331442292461	0.169564029845992	0.77160183397496	0.0545420205685453	0.0487424230324912	1.10909390269852	0.755068492118864	0.76225426096721	0.170655922134471	1.25259054837092	0.105254835681556	0.219351333692582	0.0733518672267039	0.0392702548093526	0.0561788354803701	0.0682471522735053	0.208332495173239	0.0628852675242825	0.0392808446782381	0.0290136145149399	0.0628852675242825	0.0694441650577464	0.0694441650577464	0.0254084753655737	0.013873420623763	0.0168979908021323	0.0374767921587088	0.016897990802132
"Phelsuma_sp1_M_PL_121"	1.47895689950234	0.446802360831197	0.427951154466917	0.376997161960172	0.319084848939329	0.515766708559817	0.683304988586567	0.172217339939234	0.0451418773969851	0.27061876508061	1.70759482648704	0.621354851691116	0.595997556515867	0.141243918611011	0.126305802817867	1.24857268430549	0.158327264503403	0.0892888015168828	0.0325021517258293	0.0568654187513874	0.07270575951141	0.046498681783593	0.0555735111944137	0.0399726914545994	0.0385156039020225	0.0555735111944137	0.015499560594531	0.015499560594531	0.0198665852171956	0.0559067717934466	0.0168927272967884	0.0357069259772181	0.016892727296788
"Unidentified_sp4_M_PL_121"	1.19890416667921	0.283775138494409	0.29914439883731	0.297870669829644	0.328682922386458	1.41160010220123	0.172540676863091	0.651007727786145	0.0391079961704697	0.0542083060151904	0.956960940614838	0.817607034634099	0.483140485079682	0.122364574684492	0.263221600431098	0.158327264503404	1.44949533918725	0.0705483165386	0.0281577572427382	0.0462754246651679	0.127896902750802	0.175772086502259	0.113830843757613	0.0288745640682378	0.0269229958953579	0.113830843757613	0.058590695500753	0.058590695500753	0.0161046828359894	0.0141169644706167	0.0174008605969304	0.0977261609216238	0.0174008605969301
"Unidentified_sp6_M_PL_121"	1.17822594201596	0.459625837152823	0.470950390645192	1.57060116770926	0.357332438087254	0.207494731934732	0.243169250919787	0.145424854732277	0.0396657120458888	0.0643517800199882	1.79708128613644	0.816719445000805	0.47480746917061	0.124109605690247	0.0880222406720447	0.089288801516883	0.0705483165386	1.37198448708904	0.0285593126730399	0.0554276779743402	0.0539657822384936	0.0392647107777148	0.0301919355421941	0.0365100783108973	0.0423855351580673	0.0301919355421941	0.0130882369259049	0.0130882369259049	0.0158269156390203	0.0198956659843466	0.0189175996634433	0.0143650199031738	0.0189175996634429
"Unidentified_sp1_M_PL_121"	0.959590560342517	0.161606728856158	0.161296244005564	0.150729705774377	0.276295859953208	0.103502859880752	0.0835435338783411	0.0726096236100745	2.74466257393346	0.0230044150287079	0.584069927586974	0.330591164516254	0.386700673570865	0.587744231329585	0.0589053822140289	0.0406276896572867	0.0351971965534228	0.0356991408412999	2.97615705323209	0.034789753130765	0.0290653132855319	0.0196045983747201	0.0200556050594912	0.0201623252508893	0.0145166619605008	0.0200556050594912	0.00653486612490671	0.00653486612490671	0.0128900224523622	0.00683538004459162	0.0146274278798759	0.00716558260712901	0.0146274278798757
"Hemipyrellia_germana"	1.71595365842853	0.757890962677124	0.431523099423003	0.390046622782394	0.705811006879077	0.229138651856372	0.228657516600894	0.151910302902308	0.0644254687606759	0.0614848149527788	1.65360426940738	0.737054304284514	0.691503713098066	0.201580133366737	0.11235767096074	0.0947756979189791	0.0771257077752799	0.092379463290567	0.0463863375076867	1.09452168216047	0.0873350035190575	0.0410157817836231	0.0389135688984536	0.0571552170904061	0.0388370789480702	0.0389135688984536	0.0136719272612077	0.0136719272612077	0.0230501237699355	0.0187083422673461	0.0373664650700692	0.015863445128518	0.0373664650700688
"Ornidia_obesa"	1.24711414813471	0.735599122545967	0.412986015895017	0.379759208344955	0.707969975383945	0.701763819771566	0.225506233060585	0.209187870447075	0.0538246542324664	0.0631310574468786	1.53799726820085	0.777573356959242	0.502568388054285	0.16841136257625	0.13649430454701	0.12117626585235	0.213161504584671	0.0899429703974893	0.0387537510473758	0.0873350035190574	1.11916637297836	0.0564807250207102	0.065335928662918	0.049854240116378	0.0371687414305515	0.065335928662918	0.0188269083402367	0.0188269083402367	0.0167522796018095	0.0184505099776846	0.0374807634026798	0.0485836490611085	0.0374807634026795
"Unidentified_sp3_M_PL_121"	1.13504257058239	0.230146988036127	0.27168522172424	0.276307223991327	0.291121728853141	0.443614653985354	0.126319242897704	1.89007047282194	0.0363048118050373	0.0362291905658936	0.829295702258139	0.807047253615244	0.457405215010816	0.113593722269983	0.416664990346479	0.0774978029726551	0.292953477503765	0.0654411846295247	0.0261394644996268	0.0410157817836232	0.0564807250207102	1.51031902766192	0.0459586242378082	0.0256034549619863	0.0244516699551816	0.0459586242378082	0.170106342553975	0.170106342553975	0.0152468405003605	0.0103352107825395	0.0154123268216371	0.0307117837374476	0.0154123268216369
"Cratopus_aurostriatus"	1.91812883114416	0.330619936305715	0.333814818407556	0.318692652945382	0.334834768012487	0.944658712382411	0.188822960664903	0.255325690210045	0.0557100140541422	0.0562337211363648	1.16228775201382	0.75946840087672	0.772977290162571	0.174310443973849	0.188655802572848	0.138933777986034	0.284577109394033	0.0754798388554852	0.0401112101189824	0.0583703533476804	0.098003892994377	0.0689379363567122	1.09116535899087	0.0406438068058429	0.03004333365668	0.091165358990868	0.0229793121189041	0.0229793121189041	0.0257659096720857	0.0154491513271287	0.0177265465418378	0.0653994493187823	0.0177265465418375
"Polistes_olivaceus"	1.92049068993405	0.930019277013745	0.438692562415146	0.385384159948361	0.341592749579243	0.214444687490227	0.24275613404784	0.142241416455479	0.056006459030248	0.0652139693488186	1.75786627723037	0.624948439581419	0.773929084003276	0.175237987365754	0.117842534034714	0.0999317286364986	0.0721864101705946	0.0912751957772433	0.0403246505017785	0.0857328256356092	0.0747813601745671	0.0384051824429794	0.0406438068058429	1.06764850359906	0.0394823306173632	0.0406438068058429	0.0128017274809931	0.0128017274809931	0.0257976361334425	0.019861865513005	0.0180843220365486	0.0148461706724003	0.0180843220365482
"Simosyrphus_aegyptius"	1.21142848639344	0.515764681130759	1.48764563534151	0.447402871112932	0.354606547422909	0.198905975525125	0.273025095519114	0.13584261086212	0.040324061001391	0.071896140953859	2.03099777014587	0.733645177580411	0.488187598994371	0.12616950642213	0.0870408435448198	0.0962890097550565	0.0673074897383947	0.105963837895168	0.0290333239210015	0.0582556184221054	0.0557531121458273	0.0366775049327724	0.03004333365668	0.0394823306173632	1.13388810718074	0.03004333365668	0.0122258349775908	0.0122258349775908	0.016272919966479	0.0223384169061092	0.0187732878047427	0.013770413690201	0.0187732878047423
"Unidentified_sp5_M_PL_121"	1.91812883114416	0.330619936305715	0.333814818407556	0.318692652945382	0.334834768012487	0.944658712382411	0.188822960664903	0.255325690210045	0.0557100140541422	0.0562337211363648	1.16228775201382	0.75946840087672	0.772977290162571	0.174310443973849	0.188655802572848	0.138933777986034	0.284577109394033	0.0754798388554853	0.0401112101189824	0.0583703533476804	0.098003892994377	0.0689379363567122	0.091165358990868	0.0406438068058429	0.03004333365668	1.09116535899087	0.0229793121189041	0.0229793121189041	0.0257659096720857	0.0154491513271288	0.0177265465418378	0.0653994493187823	0.0177265465418375
"Forcipomyia_litoraurea"	1.1350425705824	0.230146988036127	0.27168522172424	0.276307223991327	0.291121728853141	0.443614653985354	0.126319242897704	1.89007047282194	0.0363048118050373	0.0362291905658936	0.82929570225814	0.807047253615244	0.457405215010816	0.113593722269983	0.416664990346479	0.0774978029726551	0.292953477503765	0.0654411846295247	0.0261394644996268	0.0410157817836232	0.0564807250207102	0.510319027661924	0.0459586242378082	0.0256034549619863	0.0244516699551816	0.0459586242378082	1.17010634255397	0.170106342553975	0.0152468405003605	0.0103352107825394	0.0154123268216371	0.0307117837374476	0.0154123268216369
"Forcipomyia_sp1_M_PL_121"	1.1350425705824	0.230146988036127	0.27168522172424	0.276307223991327	0.291121728853141	0.443614653985354	0.126319242897704	1.89007047282194	0.0363048118050373	0.0362291905658936	0.829295702258139	0.807047253615244	0.457405215010816	0.113593722269983	0.416664990346479	0.0774978029726551	0.292953477503765	0.0654411846295247	0.0261394644996268	0.0410157817836232	0.0564807250207102	0.510319027661924	0.0459586242378081	0.0256034549619863	0.0244516699551816	0.0459586242378081	0.170106342553975	1.17010634255397	0.0152468405003605	0.0103352107825394	0.0154123268216371	0.0307117837374476	0.0154123268216369
"Lygistorrhina_sp1_M_PL_121"	2.6213880965849	0.364057696502451	0.361620443699534	0.33412377460154	0.331596315255186	0.235720960509618	0.193549885975367	0.169409338892895	0.0716112358464564	0.053764357395215	1.33569825382362	0.698689821864627	1.05638027772824	0.224063600159579	0.152450852193442	0.0993329260859779	0.0805234141799471	0.0791345781951017	0.0515600898094486	0.0691503713098066	0.0502568388054285	0.0457405215010816	0.0515318193441714	0.051595272266885	0.0325458399329581	0.0515318193441714	0.0152468405003605	0.0152468405003605	1.03521267592427	0.0158358997616212	0.0175550990429219	0.0163191434198966	0.0175550990429216
"Nectarinia_dussumieri"	1.17889476003178	0.530840694764203	0.496409264580207	0.420019615225085	0.309802253547188	0.217568041782517	1.32376701309524	0.114835675361549	0.037974333581064	0.106730453294334	2.09986779531974	0.527857695837557	0.475076992848628	0.118817470404751	0.0832405237425776	0.279533858967232	0.0705848223530827	0.0994783299217307	0.0273415201783661	0.0561250268020376	0.0553515299330525	0.0310056323476182	0.0308983026542568	0.0397237310260101	0.0446768338122187	0.0308983026542568	0.0103352107825394	0.0103352107825394	0.0158358997616209	1.10830821016234	0.0164012957760281	0.0150624028926358	0.0164012957760276
"Pachycerina_seychellensis"	1.30687959541749	0.413634334003882	0.417184173438716	0.39937154845046	1.43424752147875	0.258526580588661	0.200460281707004	0.171248075795965	0.0812634882215318	0.0540265061606992	1.44508025376141	0.961266033690704	0.526652971287647	0.254264425368704	0.101387944812792	0.08446363648394	0.0870043029846506	0.0945879983172141	0.0585097115195029	0.112099395210206	0.112442290208038	0.0462369804649106	0.035453093083675	0.0361686440730963	0.0375465756094844	0.035453093083675	0.0154123268216369	0.0154123268216369	0.0175550990429216	0.0164012957760277	1.07593075113711	0.0178979940407534	0.0759307511371101
"Unidentified_sp7_M_PL_121"	1.21486956570342	0.297182176108979	0.306009193115577	0.303261531289224	0.338073220769787	1.6535964642552	0.184096035354438	0.341242041527195	0.0398087922618279	0.0587030848775146	0.988877250204012	0.820246979888812	0.489574302596899	0.124557287788119	0.224860752952253	0.178534629886091	0.488630804608119	0.0718250995158688	0.0286623304285161	0.0475903353855541	0.145750947183325	0.0921353512123427	0.130798898637565	0.0296923413448007	0.0275408273804019	0.130798898637565	0.0307117837374476	0.0307117837374476	0.0163191434198966	0.0150624028926359	0.0178979940407537	1.11447975521767	0.0178979940407535
"Xylocopa_caffra"	1.30687959541749	0.413634334003882	0.417184173438716	0.39937154845046	1.43424752147875	0.258526580588661	0.200460281707004	0.171248075795965	0.0812634882215318	0.0540265061606992	1.44508025376141	0.961266033690704	0.526652971287647	0.254264425368704	0.101387944812792	0.08446363648394	0.0870043029846506	0.0945879983172141	0.0585097115195029	0.112099395210206	0.112442290208038	0.0462369804649106	0.035453093083675	0.0361686440730963	0.0375465756094844	0.035453093083675	0.0154123268216369	0.0154123268216369	0.0175550990429216	0.0164012957760276	0.0759307511371104	0.0178979940407534	1.07593075113711
