"Philodendron_apendiculatum"	"Cecropia_glaziovi"	"Cecropia_pachystachia"	"Cucurbitaceae"	"Vismia_sp."	"Ficus_luschnatiana"	"Ficus_sp."	"Piper_aduncun"	"Piper_dilatatum"	"Piper_sp."	"Rubus_brasiliensis"	"Aureliana_sp."	"Solanum_cinnamomeum"	"Solanum_megalochiton"	"Solanum_cf._paranaense"	"Solanum_rufescens"	"Solanum_santaecatharinae"	"Solanum_scuticum"	"Solanum_subsylvestris"	"Solanum_swartzianum"	"Solanum_variabile"	"Solanum_sp."	"Vassobia_breviflora"	"Unknown_family"	"Artibeus_fimbriatus"	"Artibeus_lituratus"	"Artibeus_jamaicensis"	"Carollia_perspicillata"	"Sturnira_lilium"	"Sturnira_tildae"
"Rubus_brasiliensis"	0.0360040831735863	0.202435130524288	0.0761644226059586	0.0916230328570831	0.0360040831735863	0.0565495560960482	0.112168505779545	0.191833285472417	0.479583213681043	0.355464484676673	1.227837368646	0.0360040831735863	0.0360040831735863	0.0959166427362087	0.296384401704088	0.0360040831735863	0.108012249520759	0.0858668561343119	0.108012249520759	0.108012249520759	0.203928892256968	0.753221606503408	0.41565978141936	0.114463549213228	0.457680218564576	0.134709735037325	0.0182191617471859	1.70518475975482	2.24025406413426	0.18079416602499
"Aureliana_sp."	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	1.05241254969066	0.0524125496906551	0.027799849915052	0.195682361357982	0.0524125496906551	0.157237649071965	0.11032989588351	0.157237649071965	0.157237649071965	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_cinnamomeum"	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	0.0524125496906551	1.05241254969066	0.027799849915052	0.195682361357982	0.0524125496906551	0.157237649071965	0.11032989588351	0.157237649071965	0.157237649071965	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_megalochiton"	0.0277998499150519	0.169923858742375	0.0652962316885559	0.0724818295292233	0.0277998499150519	0.0484141019894365	0.0930960816036079	0.259950078293574	0.649875195733935	0.388031607652901	0.287749928208626	0.0277998499150519	0.0277998499150519	1.12997503914679	0.346735421877141	0.0277998499150519	0.0833995497451558	0.073635336259713	0.0833995497451558	0.0833995497451558	0.213374588891943	0.657411848832076	0.322680478764691	0.0953283687115295	0.393916359646119	0.113943220153761	0.0152931472868137	2.31066736260955	1.72976843915879	0.17325357640813
"Solanum_cf._paranaense"	0.0391364722715964	0.225867388180763	0.0845755428481459	0.0995956873126711	0.0391364722715964	0.0632528000786676	0.123712015119742	0.138694168750857	0.346735421877141	0.31656280060672	0.177830641022453	0.0391364722715964	0.0391364722715964	0.0693470843754283	1.28729472112223	0.0391364722715964	0.117409416814789	0.130071394639493	0.117409416814789	0.117409416814789	0.186756501190217	0.88869973470341	0.451823937757038	0.12442744334951	0.497530664621161	0.160279113086641	0.0203280649362686	1.23283705556317	2.43515827467711	0.390708932378811
"Solanum_rufescens"	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	0.0524125496906551	0.0524125496906551	0.027799849915052	0.195682361357982	1.05241254969066	0.157237649071965	0.11032989588351	0.157237649071965	0.157237649071965	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_santaecatharinae"	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	0.0524125496906551	0.0524125496906551	0.027799849915052	0.195682361357982	0.0524125496906551	1.15723764907197	0.11032989588351	0.157237649071965	0.157237649071965	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_scuticum"	0.0367766319611699	0.493204915754468	0.185754895023578	0.108749763785727	0.0367766319611699	0.150558395160191	0.222531526984748	0.049090224173142	0.122725560432855	0.231393251881208	0.0858668561343119	0.0367766319611699	0.0367766319611699	0.024545112086571	0.216785657732489	0.0367766319611699	0.11032989588351	1.21108419703159	0.11032989588351	0.11032989588351	0.134875007970081	0.893817600278526	0.439739451436255	0.177562631414717	0.821251663479027	0.623508631148802	0.0443884424179021	0.436357548205707	2.28832376647279	0.523012053538927
"Solanum_subsylvestris"	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	0.0524125496906551	0.0524125496906551	0.027799849915052	0.195682361357982	0.0524125496906551	0.157237649071965	0.11032989588351	1.15723764907197	0.157237649071965	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_swartzianum"	0.0524125496906551	0.267457674088115	0.0979008044407639	0.129905439512803	0.0524125496906551	0.0728204643092715	0.150313354131419	0.0555996998301039	0.13899924957526	0.290330238724217	0.108012249520759	0.0524125496906551	0.0524125496906551	0.027799849915052	0.195682361357982	0.0524125496906551	0.157237649071965	0.11032989588351	0.157237649071965	1.15723764907197	0.185037498987017	0.944841121846074	0.601618386728698	0.152733910216625	0.585207936401489	0.176242764804453	0.0240711906679303	0.494219554045368	3.26122531408521	0.19587534525871
"Solanum_variabile"	0.0462593747467543	0.24307422025168	0.0897496612527119	0.115549537016908	0.0462593747467543	0.0667188737293128	0.136009035999466	0.106687294445971	0.266718236114929	0.314755580956388	0.152946669192726	0.0462593747467543	0.0462593747467543	0.0533436472229857	0.233445626487772	0.0462593747467543	0.138778124240263	0.10115625597756	0.138778124240263	0.138778124240263	1.19212177146325	0.872983803592574	0.531883909737697	0.138382524840351	0.537385042212646	0.16066787864178	0.0218766798226512	0.948331506186413	2.8783610953536	0.190219903046065
"Solanum_sp."	0.0472420560923037	0.284123790134417	0.108415866351585	0.12232908518799	0.0472420560923037	0.0805708933482028	0.155657922443889	0.0657411848832076	0.164352962208019	0.282554382255805	0.112983240975511	0.0472420560923037	0.0472420560923037	0.0328705924416038	0.222174933675852	0.0472420560923037	0.141726168276911	0.134072640041779	0.141726168276911	0.141726168276911	0.174596760718515	1.95519531665365	0.547507590018723	0.158621948105834	0.649716036745592	0.193518479322294	0.0255711411120976	0.584366087850734	2.93950571241001	0.34416464782243
"Vassobia_breviflora"	0.0501348655607249	0.306583301822084	0.118497245969485	0.131238868395121	0.0501348655607249	0.087528108695814	0.16863211153021	0.0537800797941151	0.134450199485288	0.285288679310686	0.10391494535484	0.0501348655607249	0.0501348655607249	0.0268900398970576	0.188259974065433	0.0501348655607249	0.150404596682175	0.109934862859064	0.150404596682175	0.150404596682175	0.177294636579232	0.912512650031205	1.58245265844164	0.174011414655411	0.722613203052333	0.199032043376998	0.0275924971639876	0.478045153725468	3.11950274600066	0.19005646194371
"Unknown_family"	0.0305467820433249	0.643063700334226	0.295626643116491	0.142706356783061	0.0305467820433249	0.21401385042008	0.326173425159816	0.0381313474846118	0.0953283687115295	0.241931268354323	0.0686781295279367	0.0305467820433249	0.0305467820433249	0.0190656737423059	0.12442744334951	0.0305467820433249	0.0916403461299748	0.10653757884883	0.0916403461299748	0.0916403461299748	0.110706019872281	0.634487792423335	0.417627395172985	1.35699795282897	1.90429849624959	0.395019839100891	0.0578757330300803	0.338945310974327	1.90068866047355	0.140014065434711
"Artibeus_fimbriatus"	0.0278670445905471	0.81885022988417	0.383397891983803	0.162118429000695	0.0278670445905471	0.277013552164202	0.41126493657435	0.0375158437758209	0.0937896094395521	0.25536836195761	0.0653828883663679	0.0278670445905471	0.0278670445905471	0.0187579218879104	0.118459682052657	0.0278670445905471	0.0836011337716413	0.11732166621129	0.0836011337716413	0.0836011337716413	0.102359055659552	0.618777177852945	0.412921830315619	0.453404403868951	2.48230126245736	0.499682341861112	0.0736965206895753	0.333474166896185	1.7339494411896	0.140054161643013
"Artibeus_lituratus"	0.0251775378292075	1.06398133103606	0.403200265164311	0.114599948183415	0.0251775378292075	0.338955392639311	0.428377802993519	0.0325552057582173	0.0813880143955432	0.197510229600047	0.0577327435874248	0.0251775378292075	0.0251775378292075	0.0162776028791086	0.114485080776172	0.0251775378292075	0.0755326134876225	0.267217984778058	0.0755326134876225	0.0755326134876225	0.0918102163667311	0.55290994092084	0.341197788646283	0.282157027929208	1.49904702558334	1.63695503680575	0.0957583197932455	0.289379606739709	1.56660235381736	0.175415551997442
"Artibeus_jamaicensis"	0.0240711906679303	1.64771816889313	0.285163093675774	0.114469249956478	0.0240711906679303	0.218836225055157	0.309234284343705	0.0305862945736274	0.0764657364340686	0.193197925865966	0.0546574852415577	0.0240711906679303	0.0240711906679303	0.0152931472868137	0.101640324681343	0.0240711906679303	0.0722135720037909	0.133165327253706	0.0722135720037909	0.0722135720037909	0.0875067192906046	0.511422822241951	0.331109965967851	0.289378665150402	1.54762693448108	0.670308238552719	1.14829463520038	0.271878173987799	1.49776297489344	0.127286937621417
"Carollia_perspicillata"	0.0308887221278355	0.188804287491527	0.0725513685428399	0.0805353661435814	0.0308887221278355	0.0537934466549295	0.103440090670675	0.288833420326193	0.722083550815483	0.431146230725446	0.319722142454029	0.0308887221278355	0.0308887221278355	0.144416710163097	0.38526157986349	0.0308887221278355	0.0926661663835065	0.08181704028857	0.0926661663835065	0.0926661663835065	0.237082876546603	0.730457609813417	0.358533865294101	0.105920409679477	0.437684844051243	0.126603577948623	0.0169923858742375	2.56740818067727	1.92196493239865	0.192503973786811
"Sturnira_lilium"	0.0582361663229501	0.297175193431238	0.108778671600849	0.144339377236447	0.0582361663229501	0.0809116270103017	0.167014837923799	0.061777444255671	0.154443610639178	0.322589154138018	0.120013610578621	0.0582361663229501	0.0582361663229501	0.0308887221278355	0.217424845953313	0.0582361663229501	0.17470849896885	0.1225887732039	0.17470849896885	0.17470849896885	0.205597221096686	1.04982346871786	0.668464874142998	0.169704344685138	0.650231040446099	0.19582529422717	0.0267457674088115	0.549132837828187	3.6235836823169	0.217639272509677
"Sturnira_tildae"	0.0391750690517419	0.282859861380927	0.107204046646766	0.103559887199226	0.0391750690517419	0.0819942975510241	0.146379115698508	0.0693014305632518	0.17325357640813	0.251211455865962	0.108476499614994	0.0391750690517419	0.0391750690517419	0.0346507152816259	0.390708932378811	0.0391750690517419	0.117525207155226	0.313807232123356	0.117525207155226	0.117525207155226	0.152175922436852	1.37665859128972	0.456135508664903	0.140014065434711	0.588227478900653	0.245581772796418	0.0254573875242834	0.616012716117794	2.43755985210839	1.35031868728931
