"Clethrionomys_rutilus"	"Clethrionomys_rufocanus"	"Microtus_agrestis"	"Microtus_oeconomus"	"Sorex_araneus"	"Tamias_sibiricus"	"Apodemus_peninsulae"	"Sicista_betulina"	"Sorex_caecutiens"	"Peromyscopsylla_silvatica"	"Amalaraeus_penicilliger"	"Megabothris_rectangulatus"	"Hystrichopsylla_talpae"	"Neopsylla_acanthina"	"Neopsylla_mana"	"Ctenophthalmus_uncinatus"	"Peromyscopsylla_ostsibirica"	"Palaeopsylla_soricis"	"Corrodopsylla_birulai"	"Ceratophyllus_indages"	"Megabothris_calcarifer"	"Amphipsylla_sibirica"	"Catallagia_dacenkoi"	"Catallagia_ioffi"	"Neopsylla_pleskei"	"Ctenophyllus_armatus"	"Megabothris_turbidus"
"Neopsylla_mana"	3.96739062977588	0.250069940203314	0.207916299232179	0.197051444528526	0.0363423593454025	0.0285278094064978	0.0208635119871446	0.0208635119871446	0.00781659879707276	1.24127645386971	1.12315340521924	0.892494679450073	0.168050781409254	0.154588871243739	1.13685424123617	0.118285602777919	0.100372925923316	0.0303978842108385	0.0466690620908905	0.0377201035485916	0.0426172193232349	0.0281328682728729	0.0373238839735013	0.0373238839735013	0.0373238839735013	0.012837514232924	0.0177346300075674
"Ctenophthalmus_uncinatus"	3.7719964441403	0.454554683217161	0.206474706080724	0.192084351841064	0.0345524963419776	0.0271228133758285	0.0213124896740793	0.0213124896740793	0.00743163091795057	1.2099852140405	1.12474822795681	0.911700947168949	0.17603432457479	0.147401754721406	0.130114163055711	1.12872008346362	0.0972873835448801	0.0289007869031411	0.0443706084641698	0.0358623865747066	0.0409447122212795	0.0511374018619306	0.0354856808333756	0.0354856808333756	0.0354856808333756	0.0122052660191228	0.0172875916656957
"Peromyscopsylla_ostsibirica"	3.20078108222129	0.226520570749699	0.419404453255706	0.790317653876227	0.0293200108411366	0.0230154479824164	0.0205883352579163	0.0205883352579163	0.00630621582084988	1.3163354994936	0.912631520169981	0.880723230477529	0.137436553914207	0.181538807364508	0.110410218515647	0.0972873835448801	1.24567975069216	0.0245241726366384	0.0376513091361442	0.0304315367767505	0.0912031740335236	0.0254835642093412	0.0301118777769948	0.0301118777769948	0.0301118777769948	0.0103569515920874	0.0711285888488604
"Palaeopsylla_soricis"	1.3847925029382	0.0872853244661002	0.0725718637974505	0.0687795552644285	2.27500501778389	0.00995745069690798	0.00728227635764496	0.00728227635764496	0.823885837600891	0.433259663036909	0.392029563089676	0.311519599743701	0.0586570579821093	0.0539582637336877	0.0477681037598891	0.0412868384330587	0.0350345323380549	3.20400047955902	0.598028954949075	0.0131659625881339	0.0148752697483238	0.00981959900243628	0.0130276646617879	0.0130276646617879	0.0130276646617879	0.00448085281360859	0.00619015997379856
"Corrodopsylla_birulai"	2.97644907113013	0.187609567772198	0.15598470971773	0.147833587302926	1.00096757526143	0.0214023724238479	0.0156523989366171	0.0156523989366171	0.215290423781667	0.931240831292911	0.842621567085341	0.669574843399733	0.126076466601052	0.115976959457222	0.102671936599959	0.0887412169283397	0.0753026182722883	0.837240536928705	1.28539309946462	0.0282986924270878	0.0319726476936195	0.0211060763743723	0.0280014372545343	0.0280014372545343	0.0280014372545343	0.00963106759073155	0.0133050228572633
"Ceratophyllus_indages"	3.00713047734605	0.189543457861111	0.157592608972161	0.14935746432417	0.0275461195038401	1.168119804582	0.0158137447545873	0.0158137447545873	0.00592468316466025	0.940840114716532	0.851307358096112	0.676476858946234	0.127376069985358	0.117172456547802	0.103730284758627	0.0896559664367664	0.0760788419418763	0.0230404345292343	0.0353733655338597	1.54451396383619	0.032302223563471	0.021323639009375	0.0282900776614437	0.0282900776614437	0.0282900776614437	0.525653912061898	0.0134421717891753
"Megabothris_calcarifer"	3.39753942938012	0.228364558756385	0.229788883735741	0.779395649134071	0.0311223699289931	0.0244302531152302	0.0197535449129391	0.0197535449129391	0.00669387138674573	1.28022155063715	0.965561607292293	0.845012754609063	0.144978999876434	0.187342961560962	0.117197353138896	0.102361780553199	0.228007935083809	0.0260317220595667	0.0399658096170244	0.0323022235634711	1.09145421808368	0.0256910128600933	0.0319629144924262	0.0319629144924262	0.0319629144924262	0.0109936139018536	0.0701456084220664
"Amphipsylla_sibirica"	2.99041970159797	1.27249365527255	0.200708333474907	0.172215981091213	0.0273930443282778	0.0215028292531512	0.0231084004218184	0.0231084004218184	0.00589175940146176	1.08482025472367	1.13112751890711	0.988526018044453	0.207968497236932	0.118653288632076	0.103153850333867	0.170458006206435	0.0849452140311373	0.0229123976723513	0.0351767939572871	0.0284315186791666	0.0342546838134577	1.14315553621816	0.0281328682728729	0.0281328682728729	0.0281328682728729	0.00967627316391806	0.0154994382982091
"Catallagia_dacenkoi"	3.96739062977588	0.250069940203314	0.207916299232179	0.197051444528526	0.0363423593454025	0.0285278094064978	0.0208635119871446	0.0208635119871446	0.00781659879707276	1.24127645386971	1.12315340521924	0.892494679450073	0.168050781409254	0.154588871243739	0.136854241236171	0.118285602777919	0.100372925923316	0.0303978842108385	0.0466690620908905	0.0377201035485916	0.0426172193232349	0.0281328682728729	1.0373238839735	0.0373238839735013	0.0373238839735013	0.012837514232924	0.0177346300075674
"Catallagia_ioffi"	3.96739062977588	0.250069940203314	0.207916299232179	0.197051444528526	0.0363423593454025	0.0285278094064978	0.0208635119871446	0.0208635119871446	0.00781659879707276	1.24127645386971	1.12315340521924	0.892494679450073	0.168050781409254	0.154588871243739	0.136854241236171	0.118285602777919	0.100372925923316	0.0303978842108385	0.0466690620908905	0.0377201035485916	0.0426172193232349	0.0281328682728729	0.0373238839735013	1.0373238839735	0.0373238839735013	0.012837514232924	0.0177346300075674
"Neopsylla_pleskei"	3.96739062977588	0.250069940203314	0.207916299232179	0.197051444528526	0.0363423593454025	0.0285278094064978	0.0208635119871446	0.0208635119871446	0.00781659879707276	1.24127645386971	1.12315340521924	0.892494679450073	0.168050781409254	0.154588871243739	0.136854241236171	0.118285602777919	0.100372925923316	0.0303978842108385	0.0466690620908905	0.0377201035485916	0.0426172193232349	0.0281328682728729	0.0373238839735013	0.0373238839735013	1.0373238839735	0.012837514232924	0.0177346300075674
"Ctenophyllus_armatus"	2.04687032491622	0.129016975518907	0.107268918712143	0.101663484119813	0.0187498796622777	2.30771179975749	0.01076397752203	0.01076397752203	0.00403276753224773	0.640403775563354	0.579461310972984	0.460459038442395	0.0867013585614622	0.0797560418518653	0.0706063282810821	0.0610263300956141	0.0517847579604368	0.0156829848476301	0.0240776689768289	1.0513078241238	0.0219872278037072	0.0145144097458771	0.019256271349386	0.019256271349386	0.019256271349386	2.03847030989087	0.00914971357078317
"Megabothris_turbidus"	2.82768822898435	0.206659177309455	0.251661468239303	1.36173985373962	0.0259023805125838	0.0203326968239626	0.0186435778387337	0.0186435778387337	0.0055711439764187	1.31916664740459	0.807969809365346	0.797530829768054	0.121907218343613	0.220097051878186	0.0975404650416206	0.0864379583284786	0.355642944244302	0.021665559908295	0.0332625571431583	0.0268843435783506	0.140291216844133	0.0232491574473137	0.0266019450113511	0.0266019450113511	0.0266019450113511	0.00914971357078317	1.12255658683657
