"Canthium_bibracteatum"	"Nephrosperma_vanhoutteanum"	"Dillenia_ferruginea"	"Roscheria_melanochaetes"	"Soulamea_terminaloides"	"Excoecaria_benthiamiana"	"Apis_mellifera"	"Lasioglossum_mahense"	"Hemipyrellia_germana"	"Neophyllomyza_approximatonervis"	"Unidentified_sp7_M_PL_098"	"Ornidia_obesa"	"Rhiparida_seychellensis"	"Unidentified_sp1_M_PL_098"	"Forcipomyia_sp1_M_PL_098"	"Melanostoma_annulipes"	"Lygistorrhina_sp1_M_PL_098"	"Phelsuma_sp1_M_PL_098"	"Unidentified_sp2_M_PL_098"	"Unidentified_sp3_M_PL_098"	"Unidentified_sp6_M_PL_098"	"Hemipyrellia_sp1_M_PL_098"	"Unidentified_sp4_M_PL_098"	"Unidentified_sp5_M_PL_098"
"Unidentified_sp7_M_PL_098"	0.843680887135919	0.892163037386372	0.372520697942781	2.13802322763248	0.208282931377086	0.282171323788521	0.972060470017491	0.815574578742975	0.230977491049203	0.365311636014191	1.58529664519005	0.04687116039644	0.0502431282803679	0.0446081518693186	0.320703484144872	0.033456113901989	0.0624848794131257	0.0223040759346593	0.138143601088187	0.213802322763248	0.138143601088187	0.00937423207928799	0.106901161381624	0.106901161381624
"Ornidia_obesa"	2.47140977934074	1.27345635766856	0.667863331788876	0.163289098754773	0.075139550004468	0.0856839877057476	1.86547274036429	1.43342558033243	0.31133352340578	0.088166182696644	0.056245392475728	1.13730054329671	0.0819261588258797	0.0636728178834279	0.024493364813216	0.047754613412571	0.0225418650013404	0.031836408941714	0.0194353874384089	0.0163289098754773	0.0194353874384089	0.0274601086593415	0.00816445493773868	0.00816445493773867
"Rhiparida_seychellensis"	1.47467085886583	1.70281352536885	1.22618767727205	0.182894076931746	0.0693413295829858	0.0809346372416935	1.76385825869918	1.5028814887997	0.275232146999566	0.112574787808205	0.0602917539364415	0.0819261588258797	1.13453441392962	0.0851406762684426	0.027434111539762	0.063855507201332	0.0208023988748957	0.0425703381342213	0.0195459032840352	0.0182894076931746	0.0195459032840352	0.0163852317651759	0.00914470384658732	0.00914470384658732
"Unidentified_sp1_M_PL_098"	1.43263840237713	2.28918902586602	0.655948262518706	0.211075393530973	0.0694166908523634	0.0785743301179706	1.67652944536995	1.51245486250013	0.265037819568854	0.146120760322947	0.0669122278039779	0.079591022354285	0.106425845335553	1.1144594512933	0.0316613090296459	0.0858445884699757	0.020825007255709	0.0572297256466504	0.0209662733044031	0.0211075393530973	0.0209662733044031	0.015918204470857	0.0105537696765486	0.0105537696765486
"Forcipomyia_sp1_M_PL_098"	0.734800944396481	0.844301574123892	0.328213065064524	2.46957856573304	0.226546140075868	0.133401815869352	0.807725112844065	0.767242419736901	0.197199315726287	0.412651863566151	0.641406968289744	0.0408222746886934	0.0457235192329366	0.0422150787061946	1.37043678485996	0.0316613090296459	0.0679638420227603	0.0211075393530973	0.157460849298032	0.246957856573304	0.157460849298032	0.00816445493773868	0.123478928286652	0.123478928286652
"Melanostoma_annulipes"	1.43263840237713	2.28918902586602	0.655948262518706	0.211075393530973	0.0694166908523634	0.0785743301179706	1.67652944536995	1.51245486250013	0.265037819568854	0.146120760322947	0.0669122278039779	0.079591022354285	0.106425845335553	0.114459451293301	0.0316613090296459	1.08584458846998	0.020825007255709	0.0572297256466504	0.0209662733044032	0.0211075393530973	0.0209662733044032	0.015918204470857	0.0105537696765486	0.0105537696765486
"Lygistorrhina_sp1_M_PL_098"	1.01438392506032	0.833000290228361	0.415746532420405	0.679638420227603	1.69660053075716	0.0974724065693132	0.952606627922758	0.784912561211582	0.6574465574189	0.143595777545559	0.187454638239377	0.056354662503351	0.0520059971872394	0.041650014511418	0.10194576303414	0.0312375108835635	1.50898015922715	0.020825007255709	0.288472000624954	0.0679638420227603	0.288472000624954	0.0112709325006702	0.0339819210113802	0.0339819210113802
"Phelsuma_sp1_M_PL_098"	1.43263840237713	2.28918902586602	0.655948262518706	0.211075393530973	0.0694166908523634	0.0785743301179706	1.67652944536995	1.51245486250013	0.265037819568854	0.146120760322947	0.0669122278039779	0.079591022354285	0.106425845335553	0.114459451293301	0.0316613090296459	0.0858445884699757	0.020825007255709	1.05722972564665	0.0209662733044031	0.0211075393530973	0.0209662733044031	0.015918204470857	0.0105537696765486	0.0105537696765486
"Unidentified_sp2_M_PL_098"	0.8745924347284	0.838650932176126	0.371979798742465	1.57460849298032	0.961573335416514	0.115437111219333	0.880165870383412	0.776077490474242	0.427322936572593	0.278123820555855	0.414430803264561	0.0485884685960222	0.048864758210088	0.0419325466088063	0.236191273947048	0.0314494099566047	0.288472000624954	0.0209662733044032	1.22296642496149	0.157460849298032	0.222966424961493	0.00971769371920444	0.0787304246490162	0.0787304246490161
"Unidentified_sp3_M_PL_098"	0.734800944396481	0.844301574123891	0.328213065064524	2.46957856573304	0.226546140075868	0.133401815869352	0.807725112844065	0.767242419736901	0.197199315726287	0.412651863566151	0.641406968289744	0.0408222746886934	0.0457235192329366	0.0422150787061946	0.370436784859956	0.0316613090296459	0.0679638420227603	0.0211075393530973	0.157460849298032	1.2469578565733	0.157460849298032	0.00816445493773868	0.123478928286652	0.123478928286652
"Unidentified_sp6_M_PL_098"	0.8745924347284	0.838650932176126	0.371979798742465	1.57460849298032	0.961573335416514	0.115437111219333	0.880165870383412	0.776077490474242	0.427322936572593	0.278123820555855	0.414430803264561	0.0485884685960222	0.048864758210088	0.0419325466088063	0.236191273947048	0.0314494099566047	0.288472000624954	0.0209662733044031	0.222966424961493	0.157460849298032	1.22296642496149	0.00971769371920444	0.0787304246490162	0.0787304246490162
"Hemipyrellia_sp1_M_PL_098"	2.47140977934073	1.27345635766856	0.667863331788876	0.163289098754773	0.075139550004468	0.0856839877057476	1.86547274036429	1.43342558033243	0.31133352340578	0.088166182696644	0.0562453924757279	0.137300543296707	0.0819261588258797	0.0636728178834279	0.024493364813216	0.047754613412571	0.0225418650013404	0.031836408941714	0.0194353874384089	0.0163289098754773	0.0194353874384089	1.02746010865934	0.00816445493773867	0.00816445493773867
"Unidentified_sp4_M_PL_098"	0.734800944396481	0.844301574123892	0.328213065064524	2.46957856573304	0.226546140075868	0.133401815869352	0.807725112844065	0.767242419736901	0.197199315726287	0.412651863566151	0.641406968289744	0.0408222746886934	0.0457235192329366	0.0422150787061946	0.370436784859956	0.0316613090296459	0.0679638420227603	0.0211075393530973	0.157460849298032	0.246957856573304	0.157460849298032	0.00816445493773868	1.12347892828665	0.123478928286652
"Unidentified_sp5_M_PL_098"	0.734800944396481	0.844301574123892	0.328213065064524	2.46957856573304	0.226546140075868	0.133401815869352	0.807725112844065	0.767242419736901	0.197199315726287	0.412651863566151	0.641406968289744	0.0408222746886934	0.0457235192329366	0.0422150787061946	0.370436784859956	0.0316613090296459	0.0679638420227603	0.0211075393530973	0.157460849298032	0.246957856573304	0.157460849298032	0.00816445493773868	0.123478928286652	1.12347892828665
