"Nephrosperma_vanhoutteanum"	"Phoenicophorium_borsigianum"	"Erythroxylum_sechellarum"	"Syzygium_wrightii"	"Dillenia_ferruginea"	"Chrysobalanus_icaco"	"Mimusops_sechellarum"	"Roscheria_melanochaetes"	"Dracaena_reflexa"	"Paragenipa_wrightii"	"Northea_hornei"	"Apis_mellifera"	"Lasioglossum_mahense"	"Nectarinia_dussumieri"	"Phelsuma_sp1_M_PL_120"	"Unidentified_sp2_M_PL_120"	"Unidentified_sp4_M_PL_120"	"Neophyllomyza_approximatonervis"	"Xylocopa_caffra"	"Dichaetomyia_fasciculifera"	"Ornidia_obesa"	"Lygistorrhina_sp1_M_PL_120"	"Eagris_sabadius"	"Hemipyrellia_germana"	"Unidentified_sp3_M_PL_120"	"Cratopus_aurostriatus"	"Megachile_seychellensis"	"Rhynchium_brunneum"	"Scaptodrosophila_sp1_M_PL_120"	"Unidentified_sp1_M_PL_120"
"Unidentified_sp4_M_PL_120"	0.892141258327404	1.86820163404836	0.481761702638129	0.316712912017562	0.314634240139795	0.236544167632484	0.166644701185869	0.12930284970747	0.131848552243763	0.140689074781474	0.0583610125408485	1.37258334679822	1.21235403934524	0.185062537079315	0.259382277959327	0.132833804774754	1.48814300760618	0.0744663350941461	0.0712604052039513	0.0698537027483994	0.0494455137658178	0.162714335868728	0.0237534684013171	0.0260352750069494	0.0232745129473447	0.0542381119562426	0.0151495685376352	0.015485197584797	0.015485197584797	0.0116372564736723
"Neophyllomyza_approximatonervis"	0.951178804444009	0.427491923688616	0.428708025003014	0.270845320715257	0.278715685190112	0.203329046890154	0.103829398751249	1.00887277973887	0.916455073926673	0.118222432569912	0.0291936143452944	1.21483626238898	1.08491227788147	0.135217874217063	0.129749397090197	0.220015293421722	0.111699502641219	1.5473321727075	0.0609401971609329	0.307240707989308	0.0424501363858467	0.037233167547073	0.0203133990536443	0.0226989053603772	0.181597100352996	0.0124110558490243	0.016152092905653	0.0137799008036683	0.0137799008036683	0.0907985501764981
"Xylocopa_caffra"	0.786514600934221	0.409087511356017	0.442683150733308	1.71605982449698	0.368897225213722	0.369304073881291	0.292524909629293	0.116932855614242	0.0978944204836247	0.0945179652196456	0.0424255677008167	1.59830855124166	0.803761093193734	0.491578095892092	0.188558078670296	0.117371223547289	0.106890607805927	0.0609401971609329	1.38611346051182	0.0560801427805892	0.123006419858606	0.0356302026019757	0.128704486837273	0.0809526185532541	0.0210479140105636	0.0118767342006586	0.0133559083177509	0.0142291012735706	0.0142291012735706	0.0105239570052818
"Dichaetomyia_fasciculifera"	1.39995491282876	0.481214396711196	0.475059247191301	0.299094094829809	0.304729104846634	0.222599751674466	0.122534929834239	0.314271339381106	0.946118626514237	0.134710598195298	0.0365551032561106	1.32114652565249	1.22525563776595	0.153739150332136	0.162467125582714	0.218466974739905	0.125736664947119	0.36868884958717	0.0672961713367071	1.33138122650317	0.0465701067632389	0.0419122216490396	0.0224320571122357	0.0249288382742164	0.056568841088599	0.0139707405496799	0.0237728192744507	0.0152697615168633	0.0152697615168633	0.0282844205442995
"Ornidia_obesa"	0.841555312755479	0.425780812983431	0.479582629306033	0.820042799057376	0.39903799367963	1.12913044668314	0.283066154758128	0.126087759089454	0.0987716987487243	0.0914711764850771	0.0423153217166824	1.83702254810351	0.77366069246183	0.472178595421983	0.188068096518588	0.125672393635776	0.11125240597309	0.06367520457877	0.18450962978791	0.0582126334540486	1.21008408767315	0.0370841353243633	0.0615032099293032	0.048708314680235	0.0226957966361018	0.0123613784414544	0.0142905619147157	0.0154151559419796	0.0154151559419796	0.0113478983180509
"Lygistorrhina_sp1_M_PL_120"	0.892141258327404	1.86820163404836	0.481761702638129	0.316712912017562	0.314634240139795	0.236544167632484	0.166644701185869	0.12930284970747	0.131848552243763	0.140689074781474	0.0583610125408485	1.37258334679822	1.21235403934524	0.185062537079315	0.259382277959327	0.132833804774754	0.488143007606184	0.0744663350941461	0.0712604052039513	0.0698537027483994	0.0494455137658178	1.16271433586873	0.0237534684013171	0.0260352750069494	0.0232745129473447	0.0542381119562427	0.0151495685376352	0.015485197584797	0.015485197584797	0.0116372564736723
"Eagris_sabadius"	0.786514600934221	0.409087511356017	0.442683150733308	1.71605982449698	0.368897225213722	0.369304073881291	0.292524909629293	0.116932855614242	0.0978944204836247	0.0945179652196456	0.0424255677008167	1.59830855124166	0.803761093193734	0.491578095892092	0.188558078670296	0.117371223547289	0.106890607805927	0.0609401971609329	0.38611346051182	0.0560801427805892	0.123006419858606	0.0356302026019757	1.12870448683727	0.0809526185532541	0.0210479140105636	0.0118767342006586	0.0133559083177509	0.0142291012735706	0.0142291012735706	0.0105239570052818
"Hemipyrellia_germana"	0.881562230594762	0.44838529178635	0.502406412184777	1.07936824737672	0.870015726225525	0.358513126453825	0.218535962979583	0.132275813839055	0.107940821148622	0.0999246690313658	0.037913803642571	1.85666923102586	0.872867344838421	0.349967134978101	0.168505793966982	0.131664220609332	0.117158737531272	0.0680967160811315	0.242857855659762	0.0623220956855409	0.0974166293604699	0.039052912510424	0.0809526185532542	1.07962701695678	0.0238096464910299	0.0130176375034747	0.0149699246704771	0.0161487775345107	0.0161487775345107	0.0119048232455149
"Unidentified_sp3_M_PL_120"	0.908493256734488	0.400838834093159	0.420151745132321	0.280638853474182	0.295237544127735	0.219536969088026	0.103985621846794	1.60823587519281	0.368558715856433	0.103343214794724	0.0278214749224906	1.3237476597817	0.9406938982056	0.139354837396126	0.123650999655514	0.268159180625623	0.104735308263051	0.544791301058988	0.063143742031691	0.141422102721497	0.0453915932722036	0.034911769421017	0.0210479140105637	0.0238096464910299	1.28948245753471	0.0116372564736723	0.0154272439822837	0.0135048775221103	0.0135048775221103	0.144741228767353
"Cratopus_aurostriatus"	0.892141258327404	1.86820163404836	0.481761702638129	0.316712912017562	0.314634240139795	0.236544167632484	0.166644701185869	0.12930284970747	0.131848552243763	0.140689074781474	0.0583610125408485	1.37258334679822	1.21235403934524	0.185062537079315	0.259382277959327	0.132833804774754	0.488143007606184	0.0744663350941461	0.0712604052039514	0.0698537027483994	0.0494455137658178	0.162714335868728	0.0237534684013171	0.0260352750069494	0.0232745129473447	1.05423811195624	0.0151495685376352	0.015485197584797	0.015485197584797	0.0116372564736723
"Megachile_seychellensis"	2.00909075384161	0.521818471851878	0.531751660667694	0.356157555140025	0.368532022737851	0.275817692147741	0.150827561102042	0.171413822025375	0.168769418290222	0.137124019970594	0.045539127488129	1.64397901663683	1.21944310807885	0.187726509273341	0.202396122169462	0.28836032752303	0.136346116838716	0.0969125574339179	0.0801354499065055	0.118864096372253	0.0571622476588627	0.0454487056129055	0.0267118166355018	0.0299398493409542	0.0308544879645675	0.0151495685376352	1.03411663544259	0.0170920176643187	0.0170920176643187	0.0154272439822837
"Rhynchium_brunneum"	1.00652992912099	0.533379027920786	1.52065751187039	0.37944270062855	0.401521195454461	0.298642919408858	0.135468507818713	0.150054194690115	0.140549240852263	0.13582194825475	0.0347749292432859	1.80693957620314	1.24230305173655	0.185629032279858	0.154555241081271	0.15024101883666	0.139366778263173	0.0826794048220098	0.0853746076414237	0.0763488075843163	0.0616606237679186	0.046455592754391	0.0284582025471412	0.0322975550690214	0.0270097550442207	0.015485197584797	0.0170920176643187	1.04887827716726	0.0488782771672624	0.0135048775221103
"Scaptodrosophila_sp1_M_PL_120"	1.00652992912099	0.533379027920786	1.52065751187039	0.37944270062855	0.401521195454461	0.298642919408858	0.135468507818713	0.150054194690115	0.140549240852263	0.13582194825475	0.0347749292432859	1.80693957620314	1.24230305173655	0.185629032279858	0.154555241081271	0.15024101883666	0.139366778263173	0.0826794048220098	0.0853746076414237	0.0763488075843163	0.0616606237679186	0.046455592754391	0.0284582025471412	0.0322975550690214	0.0270097550442207	0.015485197584797	0.0170920176643187	0.0488782771672624	1.04887827716726	0.0135048775221103
"Unidentified_sp1_M_PL_120"	0.908493256734488	0.400838834093159	0.420151745132321	0.280638853474182	0.295237544127735	0.219536969088026	0.103985621846794	1.60823587519281	0.368558715856433	0.103343214794724	0.0278214749224906	1.3237476597817	0.9406938982056	0.139354837396126	0.123650999655514	0.268159180625623	0.104735308263051	0.544791301058988	0.063143742031691	0.141422102721498	0.0453915932722036	0.034911769421017	0.0210479140105637	0.0238096464910299	0.289482457534705	0.0116372564736723	0.0154272439822837	0.0135048775221103	0.0135048775221103	1.14474122876735
