"Clethrionomys_centralis"	"Alticola_argentatus"	"Microtus_gregalis"	"Sicista_tianshanica"	"Sorex_minutus"	"Sorex_asper"	"Apodemus_uralensis"	"Amalaraeus_penicilliger"	"Amphipsylla_primaris"	"Paraneopsylla_ioffi"	"Corrodopsylla_birulai"	"Frontopsylla_ornata"	"Amphipsylla_kuznetzovi"	"Neopsylla_mana"	"Rhadinopsylla_dahurica"	"Frontopsylla_elata"	"Amphipsylla_sibirica"	"Stenoponia_suknevi"	"Rhadinopsylla_angusta"	"Pectinoctenus_nemorosa"	"Palaeopsylla_soricis"	"Callopsylla_caspia"	"Ctenophthalmus_assimilis"
"Corrodopsylla_birulai"	1.6795943972451	0.769999959155942	0.341406978252097	0.338502647444829	0.902438076391946	0.694287179016145	0.0106128677570974	1.35374797698686	0.579127037117355	0.254244177475855	2.19437686629911	0.401215395501092	0.167124184749991	0.123428846097452	0.0572579009604428	0.0380514791514042	0.0108091076593219	0.023395792214707	0.0241379869602603	0.00471718373730937	0.0251032073691158	0.00243028128218741	0.00399047117437499
"Frontopsylla_ornata"	1.93055031468522	0.748759753606324	0.514224492159164	0.882161861902313	0.311945026282401	0.337314266831493	0.0118863897962418	1.53909108458282	0.601672264512273	0.247488967389764	0.583586029819771	1.67675530469712	0.248929154470419	0.139269815784563	0.0644759302663943	0.0700393254613783	0.0122134142777768	0.0336156099679956	0.0224085553292927	0.00515455252707088	0.0096540687312073	0.00279340077687564	0.00601041614211992
"Amphipsylla_kuznetzovi"	1.74513413329803	0.754280435730705	1.73659457141075	0.220821651196341	0.129847853847465	0.139241300311079	0.0109221594687778	1.49390661004209	0.58844495473443	0.242391511267495	0.274255072410242	0.280843148633294	1.74238325267435	0.262773029325504	0.0747167567775453	0.114965130454955	0.0111601281879722	0.104934655102722	0.0400495215913197	0.00481144528906303	0.00469970592128197	0.00252511369769798	0.0202978586268788
"Neopsylla_mana"	2.67412809060514	1.07385497335031	0.633508168867242	0.119566672699861	0.10385636299581	0.115379173507895	0.0165486632369018	1.99881678097108	0.843177635573467	0.347346694595807	0.213498544600998	0.165618159311372	0.276976976856612	1.17347775369437	0.0891323893723611	0.0487476409804541	0.0169743234442607	0.0420654821544501	0.02415584020525	0.00721191726172347	0.00468379760692798	0.00386931717290115	0.00740464093481168
"Rhadinopsylla_dahurica"	2.82359293502756	1.38808369411162	0.272145522324075	0.087978930942763	0.0797300919595719	0.0672550060143302	0.0180559248832369	2.09701796926163	0.989365993366033	0.435785954962561	0.155936411126312	0.120720890711547	0.123998021886139	0.140336102416058	1.0946262207079	0.0275004366205822	0.0183161262451998	0.0219643632226931	0.0180557464929613	0.00811385664448854	0.00415329475056223	0.00408558463267621	0.00318092168950192
"Frontopsylla_elata"	1.91365969011693	0.933941519658323	1.21426016918778	0.389294151595287	0.138789635173101	0.134675347103949	0.0122215924277831	1.58406139219008	0.680899130220502	0.294881787633481	0.286505254787044	0.362556508270664	0.527487069146264	0.212195613679624	0.076030618892198	1.09189221004614	0.0124030163383643	0.0750504617790078	0.0316891945847608	0.00548570110693465	0.00505832376719741	0.00276896096640713	0.0141926513281687
"Amphipsylla_sibirica"	1.86004477065619	0.702005539615624	0.124346420648529	0.0520538198526056	0.0476493867449471	0.0395981918205202	1.91114397592475	1.33899999130886	0.564066241290118	0.22860830710118	0.0922377186928804	0.0716520304296241	0.0580326665774553	0.0837399956583527	0.0573905289016259	0.0140567518501462	2.2940592584122	0.0106442174487242	0.0105495556046882	0.432368849779932	0.00260699885052303	0.00269138310866645	0.00145339972186576
"Stenoponia_suknevi"	1.87650524257748	0.993147828780285	1.4720333203419	0.164351680384874	0.110711147540931	0.107931421050636	0.0121614645870525	1.5782798762572	0.702300996643207	0.310037604865474	0.230358569498653	0.227551821321816	0.62960793061633	0.239449667648408	0.0794096208820442	0.0981429115571641	0.0122817893639125	1.09025958281541	0.035737588627825	0.00553096040839247	0.00428818945549689	0.00271520051176784	0.0172055842637364
"Rhadinopsylla_angusta"	2.48664338379655	1.02449421284403	0.713449017332845	0.141383259104182	0.142698853721868	0.212725559454397	0.0154478190092861	1.88569479598701	0.796743011227915	0.331786859971435	0.308966233091331	0.197195286897776	0.312386268412294	0.17875321751885	0.0848620085169179	0.0538716307940933	0.0158243334070324	0.0464588652161726	1.02634482610639	0.00675716492703805	0.00557634112377477	0.0035980370505092	0.00833901448830576
"Pectinoctenus_nemorosa"	1.89012382359235	0.967771225525406	0.133734806319064	0.0551963385411552	0.0516820020470033	0.0430453675067455	1.59528854173144	1.40362975665442	0.677495871444939	0.302292731705313	0.1006332530626	0.0756001037303729	0.0625487887578193	0.088946979561256	0.0635585437151602	0.0155428198029815	1.08092212444983	0.011983747551517	0.0112619415450634	1.36170768687927	0.00273550592239812	0.00273490585407254	0.00156313409983304
"Palaeopsylla_soricis"	2.06606618421664	0.778200621208571	0.253849910326609	0.21626362263077	1.05908799967364	0.350705964238161	0.0126678029687607	1.58736445442515	0.640573765205119	0.25834337992764	1.07107018108227	0.283186016115414	0.122192353953331	0.115533674304224	0.065068284425475	0.0286638346807853	0.0130349942526152	0.0185821543071532	0.0185878037459159	0.00547101184479624	1.02952942476054	0.00298948483246771	0.00296707687394719
"Callopsylla_caspia"	3.2493147634766	1.02025954413657	0.211245107948278	0.0890692828028607	0.0805965022764415	0.066900605298273	0.0194562993241297	2.30428987477369	0.900878584245201	0.342666236568729	0.155538002059997	0.122909634182532	0.0984794342102266	0.143164735397349	0.0960112388678987	0.0235361682144607	0.0201853733149988	0.0176488033264923	0.0179901852525474	0.00820471756221759	0.00448422724870172	1.00470158084747	0.00246909866433024
"Ctenophthalmus_assimilis"	1.70642152134843	0.729746291985849	1.8563834587153	0.19056846982327	0.121495825864109	0.121564537648424	0.0106619998777758	1.47597913498055	0.573974632767839	0.234639291723048	0.25539015516001	0.264458310253285	0.791616486448279	0.273971714588041	0.0747516597033013	0.120637536289436	0.0109004979139944	0.111836297714288	0.04169507244153	0.00468940229949965	0.00445061531092108	0.00246909866433047	1.02169798847849
