"Hamelia_versicolor"	"Vitex_mollis"	"Combretum_farinosum"	"Ipomoea_bracteata"	"Mirabilis_sp1_M_PL_065"	"Ipomoea_wolcottiana"	"Opuntia_excelsa"	"Nopalea_karwinskiana"	"Ceiba_aesculifolia"	"Caesalpinia_pulcherrima"	"Cordia_seleriana"	"Psittacanthus_calyculatus"	"Tillandsia_bartramii"	"Pithecellobium_mangens"	"Tillandsia_paucifolia"	"Tillandsia_dasyrifolia"	"Groton_suberosus"	"Justicia_mexicana"	"Erythrina_lanata"	"Ipomoea_quamoclit"	"Tabebuia_donnell-smithii"	"Amazilia_rutila"	"Chlorostilbon_canivetii"	"Cynanthus_latirostris"	"Heliomaster_constantii"	"Archilochus_colubris"
"Cordia_seleriana"	0.975113619598811	1.37732449103812	0.448398835665096	0.264554418352825	0.179512257920225	0.133910455216025	0.167233587891988	0.109393769774106	0.105671218967659	0.100519449662399	1.11817949134762	0.0391641746759825	0.0492255741145081	0.0763425404643299	0.0397871901984398	0.0351611243675058	0.0239922966272392	0.0149529541465612	0.00133668432139475	0.00258174979317232	0.000802010592836851	1.68589547947727	2.29272309022683	0.525525872911946	0.165748855852949	0.0669488067941612
"Psittacanthus_calyculatus"	0.774195545239784	0.429205013530033	0.451162510259984	0.350772070186708	0.336251988233976	0.746823392139115	0.174509960342955	0.115262157018177	0.116962350609799	0.105517817163806	0.0525026979351939	1.40233403920907	0.0516733343312468	0.0228960515366017	0.0436529354560107	0.0369095245223191	0.0251853226152295	0.0232404018060481	0.00140982965892851	0.00184505514649547	0.000845897795357108	1.76972726729237	0.687615393903712	0.984384697080505	0.174818877707136	1.12029586927943
"Tillandsia_bartramii"	1.03362997465873	0.588739404414147	0.593445298782477	0.421758117921482	0.228365612969091	0.183519890972071	0.272758452680061	0.168711736687268	0.16786241997153	0.16608189366676	0.0765271530351596	0.0599236986362358	1.0813322853759	0.0311492807765334	0.0648297871608784	0.0580944895542163	0.0396409458134653	0.0212235274712982	0.00202109432175691	0.00233017327471911	0.00121265659305415	2.78549787823354	0.935476797679864	0.668545087054648	0.250615695897857	0.0967066463972525
"Pithecellobium_mangens"	0.950356700150381	1.71095664307133	0.387033024346204	0.198045160843009	0.158843530784166	0.112921847780775	0.122588452789341	0.0842977068493062	0.0793595570044828	0.0727814925836308	0.135801634479818	0.0303812991543369	0.035641965503918	1.09546276571686	0.0291922453297158	0.0254585467885129	0.0173717142792205	0.0123000192784032	0.00104712624431845	0.00268818601251791	0.000628275746591072	1.22067908000347	2.86694267553516	0.465017743851572	0.129843654295488	0.0543589515774686
"Tillandsia_paucifolia"	1.02167170349492	0.57867905107425	0.587614355771652	0.415313170923114	0.267762224327646	0.202912294355318	0.262863427150815	0.172185979157604	0.16629860136358	0.159127659394883	0.0743497998657714	0.0608495463932271	0.0779267138600458	0.0306666011544489	1.06277271785571	0.0556619384714613	0.0379810874275853	0.0228335443488823	0.00210061897297471	0.00232648798916827	0.00126037138378483	2.66886261847477	0.920980938516623	0.78387948713321	0.260476752648864	0.10264230848969
"Tillandsia_dasyrifolia"	1.03362997465873	0.588739404414147	0.593445298782477	0.421758117921482	0.228365612969091	0.183519890972071	0.272758452680061	0.168711736687268	0.16786241997153	0.16608189366676	0.0765271530351596	0.0599236986362358	0.0813322853759028	0.0311492807765334	0.0648297871608784	1.05809448955422	0.0396409458134653	0.0212235274712982	0.00202109432175691	0.00233017327471911	0.00121265659305415	2.78549787823354	0.935476797679864	0.668545087054648	0.250615695897857	0.0967066463972525
"Groton_suberosus"	1.03362997465873	0.588739404414147	0.593445298782477	0.421758117921482	0.228365612969091	0.183519890972071	0.272758452680061	0.168711736687268	0.16786241997153	0.16608189366676	0.0765271530351596	0.0599236986362358	0.0813322853759028	0.0311492807765334	0.0648297871608784	0.0580944895542163	1.03964094581347	0.0212235274712982	0.00202109432175691	0.00233017327471911	0.00121265659305415	2.78549787823354	0.935476797679864	0.668545087054648	0.250615695897857	0.0967066463972525
"Justicia_mexicana"	0.954179295011703	0.517864326863439	0.562735503652676	0.372399444797173	0.57230445575457	0.355040619880241	0.186212574455384	0.127521380423833	0.134533438533669	0.112115590772293	0.0601368808068221	0.0697212054181443	0.0549043428061845	0.0278087392381289	0.0491417584899859	0.0392173877187032	0.0267600998551151	1.03566785531564	0.00157667697197356	0.00237031178797711	0.000946006183184134	1.88038402813338	0.83515348288868	1.67543321089234	0.195507944524721	0.150363438824035
"Erythrina_lanata"	0.763443945381481	0.407827815597508	0.369344584703528	0.351333106012581	0.173333445432995	0.130879443469552	0.288428524868506	0.986350838279972	0.396327664319915	0.0982251840373859	0.0494573198916058	0.038911298586427	0.0481020448578145	0.0217802258818238	0.0415922556648993	0.0343586034698675	0.0234446941323802	0.0145054281421567	1.01500483431483	0.00150373710271881	0.00900290058889667	1.64741643826763	0.654104860617594	0.507437270698755	1.86059945503864	0.0672840806405305
"Ipomoea_quamoclit"	0.977478594456872	1.01724971508119	0.50205132290815	0.318082316566854	0.299439197395946	0.204592883256652	0.187808512734178	0.123103897326346	0.122879192621326	0.113246421151349	0.0955247423473758	0.0509235220432749	0.0554581239383149	0.0559142690603724	0.0460644621855318	0.0396129456702249	0.0270300099867417	0.0218068684493894	0.00150373710271881	1.0024849181924	0.000902242261631289	1.89935012703771	1.67922019581952	0.876614485376756	0.186463400737133	0.0951938962920388
"Tabebuia_donnell-smithii"	0.763443945381481	0.407827815597508	0.369344584703528	0.351333106012581	0.173333445432995	0.130879443469552	0.288428524868506	0.986350838279972	0.396327664319915	0.0982251840373859	0.0494573198916058	0.038911298586427	0.0481020448578145	0.0217802258818238	0.0415922556648993	0.0343586034698675	0.0234446941323802	0.0145054281421567	0.0150048343148278	0.00150373710271881	1.0090029005889	1.64741643826763	0.654104860617594	0.507437270698755	1.86059945503864	0.0672840806405305
"Amazilia_rutila"	1.14847774962082	0.654154893793496	0.659383665313864	0.468620131023869	0.253739569965657	0.203910989968968	0.30306494742229	0.187457485208076	0.186513799968367	0.184535437407511	0.0850301700390662	0.0665818873735953	0.0903692059732254	0.034610311973926	0.0720330968454205	0.0645494328380181	0.0440454953482947	0.0235816971903313	0.00224566035750768	0.00258908141635457	0.00134739621450461	3.09499764248171	1.03941866408874	0.742827874505165	0.278461884330952	0.107451829330281
"Chlorostilbon_canivetii"	1.05595188905598	1.90106293674593	0.430036693718005	0.220050178714454	0.176492811982407	0.125468719756417	0.136209391988157	0.0936641187214514	0.0881772855605364	0.0808683250929231	0.150890704977575	0.0337569990603743	0.0396021838932422	0.106069739685399	0.0324358281441287	0.0282872742094587	0.0193019047546895	0.0136666880871146	0.00116347360479828	0.00298687334724212	0.000698084162878969	1.35631008889274	3.18549186170574	0.516686382057302	0.144270726994987	0.0603988350860763
"Cynanthus_latirostris"	1.02157735851792	0.540951644927782	0.610333298092652	0.389783361450319	0.80308633274802	0.477867709752851	0.164831947480097	0.121667332842866	0.133280010171783	0.0983392591732927	0.0588512630076937	0.0822306829280325	0.0481579088132586	0.02927472479453	0.0469758288294115	0.0343985062951847	0.0234719219425966	0.0466524986083825	0.0015358270904926	0.0026531915416972	0.000921496254295559	1.64932968746062	0.879180036297262	2.35105196119037	0.190442559221082	0.193153650567502
"Heliomaster_constantii"	0.848271050423868	0.453142017330565	0.410382871892809	0.390370117791757	0.192592717147772	0.145421603855058	0.320476138742784	1.09594537586664	0.440364071466572	0.109139093374873	0.0549525776573398	0.0432347762071411	0.0534467165086828	0.0242002509798043	0.0462136174054437	0.0381762260776306	0.0260496601470891	0.0161171423801741	0.0166720381275864	0.0016708190030209	0.0100032228765519	1.83046270918626	0.726783178463993	0.563819189665283	2.06733272782072	0.0747600896005895
"Archilochus_colubris"	0.746660114830523	0.407064591414061	0.439013016423808	0.358675410626576	0.420836312800159	1.07636759110311	0.150895565351351	0.104673624441134	0.107678675704406	0.09073249063526	0.0478205762815437	0.596914401392129	0.0444327834798187	0.0218275326797557	0.039233932588723	0.0317377024855848	0.0216563146372226	0.0267054756212571	0.00129892047568592	0.00183772000563781	0.00077935228541155	1.52175023159641	0.655525580799075	1.23200706848461	0.161066138985054	1.6928088748717
