"Apodemus_agrarius"	"Microtus_fortis"	"Tamias_sibiricus"	"Micromys_minutus"	"Apodemus_peninsulae"	"Megabothris_calcarifer"	"Neopsylla_bidentatiformis"	"Ctenophthalmus_congeneroides"	"Frontopsylla_elata"	"Pectinoctenus_pectiniceps"	"Ceratophyllus_indages"	"Frontopsylla_luculenta"	"Nosopsyllus_fasciatus"	"Ceratophyllus_anisus"	"Leptopsylla_segnis"	"Hystrichopsylla_microti"	"Megabothris_advenarius"	"Amphipsylla_vinogradovi"	"Ctenophthalmus_pisticus"	"Rhadinopsylla_rothschildi"	"Amphipsylla_marikovskii"	"Stenoponia_sidimi"	"Neopsylla_acanthina"	"Neopsylla_pleskei"
"Ceratophyllus_indages"	1.76697140705612	0.452907371452685	2.41201062602211	0.0539897141884646	0.0509629865437794	0.787657473416414	0.483252027357762	0.310088167555035	0.263280826771149	0.266602365141288	2.56561883271412	0.25480991045285	0.0472592649732693	0.0221858021277466	0.0192100836192329	0.0211193141733548	0.0128067224128219	0.0104437591641584	0.111323567354868	0.0116674611787009	0.00503230412725199	0.010412302022061	0.0556617836774333	0.004725926497327
"Frontopsylla_luculenta"	2.96249451762201	0.755663179915928	0.610432507283755	0.229580313811113	0.178671586630348	1.33570920317708	0.595326621820472	0.5197149833829	0.441387931848568	0.311369204164318	0.406318505857247	1.27234366035207	0.0792346230567553	0.0370739661223776	0.032166644471648	0.0532878558355982	0.0214444296477653	0.0174826984949276	0.0281738080284811	0.0374409312242471	0.00839625755462129	0.0442762033778574	0.0140869040142405	0.00792346230567552
"Nosopsyllus_fasciatus"	3.57129014600304	0.881213440850715	0.193587362585109	0.0483321767398029	0.0424189790844967	1.55858020356829	0.63711676609467	0.625085047946777	0.531873308535833	0.307650624025791	0.139414831671144	0.146584052654997	1.09551741846665	0.0437013941316878	0.0384464859938915	0.0348693625493979	0.0256309906625943	0.0208551197392619	0.00893480135008198	0.0157658788560681	0.00979126045389688	0.00932120551410483	0.00446740067504097	0.00955174184666486
"Ceratophyllus_anisus"	2.72324428246536	1.78581647063509	0.151906308143311	0.0424632240560158	0.0334118199633766	2.02252823470221	0.507011204566233	0.530281262999034	0.413824383026658	0.243305601424749	0.109080193794754	0.114311395543997	0.0728356568861463	1.07045256422076	0.0416931022951227	0.0273102544444745	0.0277954015300818	0.0241536186857745	0.00701106037584518	0.0127431230672452	0.0198424052292787	0.00818933606794591	0.00350553018792257	0.0072835656886146
"Leptopsylla_segnis"	3.19438087331962	1.28325923186599	0.175062449499865	0.0457237533247864	0.0384157972528878	1.7647793285167	0.579292072082032	0.582950032414447	0.479407119420644	0.279052836203106	0.125932770392749	0.132240649494553	0.0854366355419811	0.0555908030601637	1.03988942657222	0.0315097589472097	0.0265929510481443	0.0223211192710453	0.00807980536153229	0.0144224318388135	0.014258435909622	0.00881815242692309	0.00403990268076612	0.00854366355419808
"Hystrichopsylla_microti"	3.25931680496455	0.836681121320627	0.220812631421676	0.367248470402387	0.0527830771539186	1.48825044157902	0.588570759213313	0.572042425460422	0.485651372989929	0.286506385167487	0.155754942028492	0.246456333239642	0.0871734063734947	0.0409653816667118	0.0354484788156109	1.07336968239236	0.0236323192104073	0.0192736488917325	0.010191352219462	0.0559350011176563	0.00929645690356225	0.0708264907204603	0.00509567610973098	0.00871734063734944
"Megabothris_advenarius"	3.19438087331962	1.28325923186599	0.175062449499865	0.0457237533247864	0.0384157972528878	1.7647793285167	0.579292072082031	0.582950032414447	0.479407119420644	0.279052836203106	0.125932770392749	0.132240649494553	0.085436635541981	0.0555908030601636	0.0398894265722165	0.0315097589472097	1.02659295104814	0.0223211192710453	0.00807980536153228	0.0144224318388135	0.0142584359096218	0.00881815242692309	0.00403990268076612	0.00854366355419808
"Amphipsylla_vinogradovi"	3.11899901878294	1.36366839006905	0.171357466882817	0.0452020686417831	0.037615160886566	1.80601915350638	0.567727133279504	0.574523029307981	0.468913881597606	0.273333278638569	0.12323635813707	0.129371968862464	0.0834204789570475	0.0579686848458588	0.0401780146878815	0.0308378382267721	0.0267853431252543	1.0226143191774	0.00790880616382235	0.0141537424353626	0.015151871000767	0.00871754180948674	0.00395440308191116	0.00834204789570472
"Ctenophthalmus_pisticus"	1.67031147461254	0.429962403449219	2.53085472942052	0.0542927965517857	0.0514207012290981	0.746358041443992	0.475009273496856	0.293213334676906	0.24889194381947	0.264403351272476	1.64202261848428	0.260607724263449	0.0446740067504097	0.0210331811275354	0.0181795620634476	0.0203827044389239	0.0121197080422984	0.00988600770477789	1.11680867981941	0.011447903088842	0.00477736003832459	0.0104707536207015	0.0584043399097043	0.00446740067504101
"Rhadinopsylla_rothschildi"	2.94734346392606	0.792148801790539	0.248037900258243	0.68616476406497	0.0631471752233406	1.41792067958976	0.540024752331955	0.518999802974066	0.439429437444025	0.265362146309182	0.172095052385839	0.346328613824286	0.0788293942803405	0.0382293692017357	0.0324504716373304	0.111870002235313	0.0216336477582202	0.0176921780442032	0.011447903088842	1.09610412337924	0.00880165335322783	0.132331775926816	0.00572395154442099	0.00788293942803403
"Amphipsylla_marikovskii"	2.4405623279528	2.08735081389655	0.138012623329379	0.0405069064947535	0.03040943358967	2.17717757841351	0.463642684056755	0.498680001349787	0.374474741190266	0.221857260557735	0.0989686478359572	0.103553843173664	0.0652750696926455	0.0793696209171153	0.0427753077288665	0.0247905517428334	0.0285168718192443	0.025253118334612	0.00636981338443291	0.0117355378043043	1.02319278682107	0.0078120462525596	0.00318490669221644	0.00652750696926452
"Stenoponia_sidimi"	2.32339678184909	0.703084162730364	0.302488437931377	1.32399735139014	0.0838753713621845	1.27726115561123	0.44293273856924	0.412914558001355	0.346985566352217	0.223073668592573	0.204775273100533	0.546073174993575	0.0621413700940322	0.0327573442717836	0.0264544572807693	0.188870641921227	0.0176363048538462	0.0145292363491446	0.0139610048276021	0.176442367902421	0.00781204625255947	1.25534234633953	0.00698050241380101	0.00621413700940318
"Neopsylla_acanthina"	1.67031147461254	0.429962403449219	2.53085472942052	0.0542927965517857	0.0514207012290981	0.746358041443992	0.475009273496856	0.293213334676906	0.24889194381947	0.264403351272476	1.64202261848428	0.260607724263449	0.0446740067504097	0.0210331811275354	0.0181795620634476	0.0203827044389239	0.0121197080422984	0.00988600770477789	0.116808679819409	0.011447903088842	0.00477736003832459	0.0104707536207015	1.0584043399097	0.00446740067504101
"Neopsylla_pleskei"	3.57129014600303	0.881213440850714	0.193587362585109	0.0483321767398029	0.0424189790844967	1.55858020356829	0.63711676609467	0.625085047946777	0.531873308535833	0.307650624025791	0.139414831671144	0.146584052654997	0.0955174184666488	0.0437013941316878	0.0384464859938915	0.0348693625493979	0.0256309906625943	0.0208551197392619	0.00893480135008197	0.0157658788560681	0.00979126045389679	0.00932120551410483	0.00446740067504097	1.00955174184666
