"Lagurus_lagurus"	"Allactaga_major"	"Allocricetulus_eversmanni"	"Alticola_strelzowi"	"Spermophilus_erythrogenys"	"Clethrionomys_rutilus"	"Cricetulus_barabensis"	"Microtus_oeconomus"	"Apodemus_uralensis"	"Microtus_arvalis"	"Apodemus_agrarius"	"Sicista_subtilis"	"Allactaga_sibirica"	"Microtus_gregalis"	"Ctenophthalmus_arvalis"	"Mesopsylla_hebes"	"Pectinoctenus_pavlovskii"	"Frontopsylla_elata"	"Citellophilus_tesquorum"	"Callopsylla_caspia"	"Neopsylla_pleskei"	"Amphipsylla_primaris"	"Pectinoctenus_nemorosa"	"Amphipsylla_rossica"	"Megabothris_walkeri"	"Leptopsylla_segnis"	"Ophthalmopsylla_volgensis"
"Frontopsylla_elata"	0.462419039467956	0	0.222194248704455	1.08140659135152	0.180721382520384	2.43386998187476	0.0515300653132111	0.0320698302567156	0	0.0250585985211395	0.00861888102000977	0.0187216189799379	0	0.220231867253072	0.710609420155262	0	0.143139070314475	3.30347800879608	0.102808012346793	0.64884395481091	0.0811562857747628	0.238713187345843	0	0.0191353827183665	0.0113960760153463	0.00387849645900439	0
"Citellophilus_tesquorum"	1.58903809026349	0	1.53028126618989	0.119596934624932	0.585123893425554	0.11346299396148	0.354894395575628	0.194521580040369	0	0.0741513181089951	0.0255042750183805	0.142865181165473	0	0.00740217688896913	2.01134024703255	0	0.985817765487856	0.111032653334537	1.53925184698129	0.071758160774959	0.376167011603468	0.0627304637057355	0	0.0598605028671983	0.0337223191909698	0.0114769237582712	0
"Callopsylla_caspia"	0.324921455991988	0	0.170450324248233	3.18917138894342	0.235926907551474	0.650130368060773	0.039529899591831	0.0243689493396158	0	0.0221092968180804	0.00760447151704675	0.0142330872677182	0	0.0583959559329819	0.488087981206015	0	0.109805276643975	0.875939338994729	0.0896977009686988	2.91350283336605	0.0659557098807339	0.684892721449284	0	0.0217995188165903	0.0100548012280951	0.00342201218267104	0
"Neopsylla_pleskei"	1.86325094225219	0	1.37407763753134	0.115711771720586	0.54855664892452	0.118780185219858	0.318668511090014	0.218349769455162	0	0.0758321022583653	0.0260823791207116	0.0698436674591183	0	0.00768849023129333	2.14742642908133	0	0.885190308583371	0.1153273534694	0.49495659421509	0.0694270630323515	1.38702855972574	0.0595638280636136	0	0.0580139866798	0.0344867012818298	0.0117370706043202	0
"Amphipsylla_primaris"	0.592634537351375	0	0.319626534439821	2.53663970907142	0.496761616346703	0.539240744847091	0.0741260239252496	0.0455664573832239	0	0.0430715875984374	0.0148144314032842	0.0266178254273832	0	0.0477426374691687	0.883392107524819	0	0.205905622014582	0.71613956203753	0.174251288071488	1.52198382544285	0.125745859245406	1.56462901424157	0	0.0448561516161049	0.0195879704110091	0.00666649413147789	0
"Pectinoctenus_nemorosa"	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684	0	0	0	0
"Amphipsylla_rossica"	1.36278514438006	0	0.713194488746153	0.181662656804919	0.976533961000939	0.127350744527992	0.165400134343687	0.101989420404265	0	0.773650467373089	0.266096339096477	0.0595678263623165	0	0.00861092222326495	2.0484765600804	0	0.459444817621353	0.129163833348974	0.37412814291999	0.108997594082951	0.27556643672905	0.100926341136236	0	1.29487232341913	0.351838492805341	0.119743352593414	0
"Megabothris_walkeri"	0.906476790009267	0	0.443139103047447	0.0837900102341263	0.41186493095384	0.0785054562379402	0.102770377973401	0.0638363791557242	0	1.08453820509912	1.51952269474747	0.0372699235979126	0	0.00512823420690582	1.38706746427962	0	0.285473272148337	0.0769235131035873	0.210764494943561	0.0502740061404758	0.163811831088691	0.0440729334247705	0	0.351838492805341	2.0091466741661	0.683785212636361	0
"Leptopsylla_segnis"	0.617013613367652	0	0.301632498712968	0.0570335363778507	0.280345037035807	0.0534364870191022	0.0699529463516428	0.0434516530387702	0	0.738215080781757	2.5469020023071	0.0253686034574027	0	0.00349064681310396	0.944138358039068	0	0.194313739865675	0.0523597021965594	0.14346154697839	0.0342201218267104	0.111502170741042	0.0299992235916505	0	0.239486705186829	1.36757042527272	2.1461059010382	0
"Ophthalmopsylla_volgensis"	0	0	0	0	0	0	0	0	0	0	0	0	4.73684210526316	0	0	0	0	0	0	0	0	0	0	0	0	0	5.26315789473684
